Gene = MAEL
Position 2432: 7.789871399842449e-05
Position 937: 7.274600942179564e-05
Position 2614: 6.250624939379247e-05
Position 2210: 6.012501069722199e-05
Position 16920: 5.586353816542924e-05
Position 1545: 2.7192749965540648e-05
Position 228: 2.24162709628528e-05
Position 168: 2.1050987417615358e-05
Position 1088: 2.0774394327360307e-05
Position 1569: 1.9151223710619643e-05
Position 213: 1.9008097408295492e-05
Position 1275: 1.4050043583746854e-05
Position 926: 1.2991085237657317e-05
Position 208: 1.2269655101369494e-05
Position 502: 1.098068615734811e-05
Position 1003: 7.928004088737828e-06
Position 1057: 7.761449335358503e-06
Position 825: 7.5527061769742404e-06
Position 959: 6.5119455617807745e-06
Position 328: 3.554500186733863e-06
Position 1016: 3.4300812387144946e-06
Position 788: 3.2448691245692577e-06
Position 114: 2.998836781250781e-06
Position 796: 2.477222592059188e-06
Position 72: 2.18873886651299e-06
Position 1019: 2.15153865668674e-06
Position 864: 9.296633076555068e-07
Position 809: 9.007801556875928e-07
Position 866: 7.620153330082637e-07
Position 413: 7.531656303177915e-07
Position 86: 4.6521466523095386e-07
Position 1256: 3.4782614524348635e-07
Position 971: 2.936799946032272e-07
Position 878: 2.818691823120851e-07
Position 924: 2.718453892361027e-07
Position 1081: 2.1360929905249126e-07
Position 834: 1.2929984148396112e-07
Position 595: 1.1600252162590517e-07
Position 1288: 7.129153365204999e-08
Position 1579: 5.127461389437271e-08
Position 506: 3.8788708004025316e-08
Position 802: 1.915079563811375e-08
Position 286: 3.2147883216242438e-09
Position 337: 3.8901529247748614e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 28717: 0.9931881836813377
Position 15070: 0.9170262656726098
Position 3445: 0.8882615644882057
Position 15966: 0.8863161819351341
Position 3616: 0.8258750870432138
Position 23259: 0.7357767636671599
Position 32558: 0.5618471729733582
Position 16179: 0.5283472988249639
Position 574: 0.43926263804015486
Position 31836: 0.374268961845347
Position 4853: 0.3600131802861608
Position 2268: 0.315310570914569
Position 16098: 0.312535969909481
Position 1141: 0.2924272097472129
Position 31975: 0.23057119256905226
Position 627: 0.19188041043425555
Position 20800: 0.1800444931117896
Position 27250: 0.15623016412082338
Position 4918: 0.14508303711481818
Position 24167: 0.141544330762282
Position 2613: 0.11761102640256739
Position 24561: 0.10190189245185158
Position 16146: 0.09320534340743174
Position 291: 0.0816084951179477
Position 11600: 0.08076473833998003
Position 13767: 0.0761301955585905
Position 4446: 0.07113452037057698
Position 4112: 0.06902510506932151
Position 20820: 0.06023410580147503
Position 13788: 0.049793161230014045
Position 4195: 0.04965840752214252
Position 15812: 0.04568750510413954
Position 30314: 0.044803289870746804
Position 4149: 0.044704314494921404
Position 3576: 0.04215504585814021
Position 4236: 0.04027276041675927
Position 4902: 0.0392850852236376
Position 554: 0.03560559043824364
Position 31436: 0.03546497113069267
Position 3647: 0.034709554167538
Position 3921: 0.030936459834841418
Position 7355: 0.02818214368993799
Position 31024: 0.027792175232267107
Position 31217: 0.02693598495165733
Position 16153: 0.02692463374840662
Position 31469: 0.020334893455812287
Position 483: 0.02026077524143353
Position 29345: 0.02010912244992901
Position 2659: 0.0175110133597712
Position 26733: 0.01672463432046737
Position 32655: 0.016678618887110457
Position 30268: 0.01604316341706989
Position 2679: 0.015734647487506248
Position 30546: 0.014895858606318311
Position 32598: 0.013502218324345007
Position 30729: 0.012873800344757592
Position 4243: 0.01284507052949029
Position 28919: 0.012385067047990339
Position 4220: 0.011132855623119147
Position 32303: 0.010428541137155755
Position 7263: 0.010309699560351292
Position 32300: 0.010305551210037097
Position 31405: 0.00841759190422584
Position 4076: 0.008099111332980344
Position 1655: 0.007149610976167569
Position 4028: 0.006507457923839349
Position 2086: 0.0057197787374713245
Position 4286: 0.005358354774958802
Position 31138: 0.005235416963111667
Position 31665: 0.0048196698355363376
Position 4750: 0.004701627713066422
Position 2177: 0.0044193178002526765
Position 2545: 0.004395073442285478
Position 32574: 0.0043087778500394075
Position 4201: 0.004204813739760771
Position 20955: 0.003943885566011111
Position 576: 0.0038497453238682047
Position 33073: 0.0037885698626629145
Position 31642: 0.0037847857249694713
Position 2892: 0.0034586017439402336
Position 32777: 0.003344634866235218
Position 28976: 0.0032515856891980107
Position 29119: 0.0031040553502094605
Position 2624: 0.0029870456474614462
Position 30346: 0.0028709234882819254
Position 530: 0.0027515274252986857
Position 18296: 0.002330433695430935
Position 712: 0.002208910297919226
Position 30642: 0.0021940147888885996
Position 2135: 0.00217932270925161
Position 18232: 0.0020248051880176676
Position 4253: 0.00202216280685161
Position 2189: 0.0019442008859752817
Position 258: 0.0019223206477923633
Position 2710: 0.0019141042359264954
Position 3980: 0.0018193755231478983
Position 17334: 0.0017895340974922677
Position 4578: 0.001737016244774122
Position 33096: 0.00166343791644757
Position 643: 0.0016597282581836865
Position 4680: 0.0015905306932424254
Position 17285: 0.0014545045523306152
Position 17129: 0.001356502124530944
Position 31048: 0.0013551614919343252
Position 3291: 0.0013230241726356303
Position 3237: 0.0013050168908946681
Position 8465: 0.0012672297825697164
Position 4416: 0.0011817998662996812
Position 1297: 0.001121209636491199
Position 30881: 0.00103743572577647
Position 32806: 0.0010161748521438038
Position 870: 0.0009980110088350816
Position 30619: 0.0008967443408388527
Position 3224: 0.0008815115304245677
Position 3952: 0.0008708365176683912
Position 485: 0.0008547184521014982
Position 30122: 0.000841780255090059
Position 3454: 0.0008345960765252429
Position 2697: 0.0008163039768141985
Position 8439: 0.000702785858873328
Position 25106: 0.000625654260873331
Position 489: 0.0006206070280054487
Position 3936: 0.0006117241713656434
Position 1436: 0.0005803127238685287
Position 1254: 0.0005511438915215374
Position 2359: 0.000519544602033482
Position 661: 0.0004606782607006968
Position 2335: 0.00044045128791462347
Position 639: 0.00043981328765197917
Position 2523: 0.00043572605819697187
Position 3809: 0.00042972614930377216
Position 1485: 0.00042829680762445954
Position 29980: 0.0004152327041072895
Position 27587: 0.00040366219621680945
Position 4381: 0.00039661777052846486
Position 2223: 0.00039101446180872605
Position 1789: 0.0003865747477394399
Position 1420: 0.0003418038857527579
Position 224: 0.00033842801122104145
Position 2291: 0.0003348525453134515
Position 297: 0.0003228388072869873
Position 30925: 0.0003140720427744145
Position 635: 0.0002887491202130511
Position 491: 0.0002865135262382959
Position 294: 0.00023263496194806283
Position 1483: 0.0002192470881150485
Position 4497: 0.0002113696247583374
Position 4290: 0.00020370258644553417
Position 3285: 0.0001987608101623479
Position 465: 0.00019402970136634884
Position 2197: 0.0001859992768078669
Position 690: 0.00018168674024070973
Position 3887: 0.00017911666656562325
Position 29498: 0.00016267216105747532
Position 2472: 0.00015977109890738354
Position 3588: 0.00015693075169442963
Position 21359: 0.0001554679520119241
Position 3509: 0.00014349662670105158
Position 3121: 0.00013368247976974684
Position 4625: 0.0001204890824637766
Position 4552: 0.00011957729594306974
Position 3696: 0.00011823647345649654
Position 3188: 0.00011752463184174565
Position 2319: 0.00011429206255671053
Position 2432: 0.00010149196757875423
Position 4548: 0.000100936658435714
Position 219: 9.787674385737273e-05
Position 834: 9.633072725063608e-05
Position 1479: 9.53602490326329e-05
Position 22083: 9.53103190401276e-05
Position 3825: 8.609946231467231e-05
Position 21948: 8.027350430764238e-05
Position 895: 7.511347733764087e-05
Position 3693: 7.405647560088915e-05
Position 1859: 7.127494864013859e-05
Position 2518: 6.406515294089043e-05
Position 19123: 6.12135289247698e-05
Position 3462: 6.0977141968153754e-05
Position 648: 5.697738137913815e-05
Position 3359: 5.4008010177769064e-05
Position 763: 5.3682185963047775e-05
Position 16835: 5.2339448613883524e-05
Position 2230: 5.103352778594707e-05
Position 717: 5.019071863523878e-05
Position 449: 4.9112755666254383e-05
Position 2294: 4.630674588861193e-05
Position 367: 4.459522993894737e-05
Position 25012: 4.430426699822838e-05
Position 17551: 4.2803879861050124e-05
Position 22517: 3.526541853180758e-05
Position 1822: 3.2453038183717224e-05
Position 18814: 2.699963159734899e-05
Position 21677: 2.6769703601728113e-05
Position 176: 2.6724054612029593e-05
Position 460: 2.6473780724483027e-05
Position 4953: 2.5103511573334706e-05
Position 1112: 2.472240176165017e-05
Position 908: 2.3882680865707177e-05
Position 4698: 2.183816959674216e-05
Position 20070: 2.18325642774768e-05
Position 495: 2.1455704409233383e-05
Position 21382: 2.079482207698502e-05
Position 19528: 2.0136473557394228e-05
Position 651: 1.8411398055851085e-05
Position 19980: 1.612785835452941e-05
Position 1837: 1.529117057960475e-05
Position 263: 1.332860372537185e-05
Position 16776: 1.2756865469551653e-05
Position 1521: 1.2068761096642594e-05
Position 446: 1.0992174896639257e-05
Position 963: 1.0829957503644715e-05
Position 16508: 1.0669535541944195e-05
Position 17006: 8.66249365642884e-06
Position 1388: 8.472009602270335e-06
Position 19913: 8.159533162441894e-06
Position 19760: 7.834272305814207e-06
Position 19689: 7.789707467270679e-06
Position 3894: 6.761017830832188e-06
Position 1607: 6.214349579175613e-06
Position 18888: 6.101368947316025e-06
Position 16335: 6.046612983958772e-06
Position 19629: 4.849928650823314e-06
Position 696: 4.744632222402863e-06
Position 18524: 4.480810217519727e-06
Position 1444: 4.406757921844896e-06
Position 1404: 4.323066385838507e-06
Position 441: 3.985340210950665e-06
Position 319: 3.975992650135279e-06
Position 1921: 3.7807026823411847e-06
Position 1182: 3.279843274751263e-06
Position 2234: 3.0399643000323065e-06
Position 1758: 3.0053084463452042e-06
Position 2316: 2.9214691506264236e-06
Position 7689: 2.6640751889882044e-06
Position 974: 2.5984419774179037e-06
Position 1314: 2.2717761872515105e-06
Position 17621: 2.034423704761787e-06
Position 16553: 1.930537220111895e-06
Position 807: 1.837280482905334e-06
Position 714: 1.5175613847849505e-06
Position 680: 1.459428983822337e-06
Position 943: 1.4254169401310552e-06
Position 1117: 1.2125038134194183e-06
Position 16393: 1.0674024517367745e-06
Position 5162: 8.464487369159228e-07
Position 228: 7.976699080771874e-07
Position 5582: 7.622564078320211e-07
Position 1013: 7.079445716684315e-07
Position 6915: 6.935967814514396e-07
Position 720: 6.609562975295544e-07
Position 15465: 3.412350812204082e-07
Position 841: 2.1162533978415346e-07
Position 4326: 2.078907458057257e-07
Position 9170: 2.0511369949573465e-07
Position 155: 1.5467998664470137e-07
Position 9090: 1.4717970917919292e-07
Position 673: 1.417737500048768e-07
Position 1025: 1.3211735204981334e-07
Position 778: 9.34692418373325e-08
Position 7738: 8.2657015471928e-08
Position 457: 8.023041625157357e-08
Position 1256: 7.977732817313772e-08
Position 1264: 6.399250363334545e-08
Position 773: 5.0961228155401365e-08
Position 1227: 4.3529176209943034e-08
Position 1216: 3.919630073581295e-08
Position 1417: 2.648449728810143e-08
Position 8905: 2.1687784504566637e-08
Position 739: 1.789736129812704e-08
Position 1604: 1.6154370184707335e-08
Position 6155: 1.3399197308384795e-08
Position 5442: 1.0610660233550223e-08
Position 1332: 1.041872073539709e-08
Position 5202: 1.0347152174490179e-08
Position 5131: 8.573159177150414e-09
Position 1447: 6.666175482848602e-09
Position 1095: 5.12153006300349e-09
Position 5605: 4.824763753788365e-09
Position 2299: 4.6670637672027356e-09
Position 380: 1.9258484158215392e-09
Position 1660: 9.019624357652839e-10
Position 193: 8.718954027084245e-10
Position 184: 7.441804290809253e-10
Position 422: 5.307216520137903e-10
Position 4721: 3.5822770060643734e-10
Position 413: 3.5438510691392953e-10
Position 428: 2.43277855427896e-10
Position 1186: 1.2696991998874373e-10
Position 434: 7.663517031031325e-11
Position 408: 4.0390960796973716e-11
Position 387: 1.1693469492739472e-11
Position 396: 9.535659215643923e-12
Position 134: 4.550681859080642e-12
Position 392: 3.761446820508771e-12
Position 136: 3.0703857383879107e-12
Position 726: 2.2897778845128658e-12
Position 741: 1.929663434084689e-12
Position 398: 3.755666762351767e-13
Position 796: 9.20323203973862e-18
