Gene = CHTOP
Position 3036: 0.0008770177208679482
Position 5598: 0.0008370359061999882
Position 3237: 0.0008282778577655987
Position 3591: 0.0006578497982380928
Position 4445: 0.0006483907805884528
Position 6356: 0.0006088812051876947
Position 1164: 0.0005697139855139499
Position 5978: 0.0005515297166936525
Position 1559: 0.000527075138559743
Position 10095: 0.00047117750141940825
Position 7504: 0.0004697355885875584
Position 5702: 0.00038750026459211806
Position 3418: 0.00038382082217872885
Position 1454: 0.00035810248731911747
Position 4436: 0.00031042579436604687
Position 9307: 0.00026882219400384884
Position 528: 0.0002442847942695321
Position 4474: 0.00023244326802905857
Position 3115: 0.00023195288473876714
Position 4571: 0.00021518136767854752
Position 308: 0.00020881782584716225
Position 5227: 0.00020754204282083185
Position 4536: 0.00016311338706646451
Position 1845: 0.00012388143831760075
Position 703: 0.00011779499983296599
Position 900: 9.21128774950702e-05
Position 5204: 9.039320613544945e-05
Position 7713: 8.660696073140891e-05
Position 10300: 7.691766366432019e-05
Position 299: 7.590797910619647e-05
Position 3541: 7.521810419856434e-05
Position 498: 7.512535930541036e-05
Position 10504: 7.496727941907046e-05
Position 2746: 7.214928157541048e-05
Position 398: 7.111286596735366e-05
Position 2161: 7.081940351438522e-05
Position 474: 7.0742028522375e-05
Position 4077: 6.828545312738638e-05
Position 6213: 6.603030092893921e-05
Position 2827: 6.376796318049836e-05
Position 4828: 5.0825535957897714e-05
Position 2816: 5.0780204924991586e-05
Position 2564: 5.056635538957144e-05
Position 9746: 4.8622849828418035e-05
Position 10975: 4.401461085550087e-05
Position 3848: 4.216693937340544e-05
Position 281: 4.063868572377096e-05
Position 10414: 4.000009741010335e-05
Position 228: 3.827786574958482e-05
Position 2913: 3.4543700406235734e-05
Position 1475: 3.2800105206787385e-05
Position 628: 3.188328753155871e-05
Position 6658: 3.158819062887043e-05
Position 7387: 3.115447018187074e-05
Position 1404: 3.0064098657987283e-05
Position 4639: 2.9794505652805404e-05
Position 4373: 2.816358561545932e-05
Position 10704: 2.5538047909112087e-05
Position 9235: 2.3890782757934076e-05
Position 3279: 1.901282542297442e-05
Position 779: 1.884993642735846e-05
Position 3524: 1.8216180181008802e-05
Position 2834: 1.8207997014431077e-05
Position 2668: 1.747645571298226e-05
Position 1064: 1.7191701685057066e-05
Position 4035: 1.6843666918973698e-05
Position 1016: 1.2296938052582113e-05
Position 1118: 1.1702097945242927e-05
Position 985: 1.1596149713168971e-05
Position 2905: 1.1464402275723135e-05
Position 932: 8.6771911015092e-06
Position 1107: 8.593733010514302e-06
Position 1007: 8.37241860253397e-06
Position 373: 8.211305227158767e-06
Position 2072: 4.471151163398457e-06
Position 255: 3.7449974413172237e-06
Position 584: 3.4949898985263895e-06
Position 285: 3.2038436132675653e-06
Position 603: 2.920079531459113e-06
Position 408: 2.431166208517558e-06
Position 5447: 1.994364683235288e-06
Position 383: 1.8980218346503575e-06
Position 2927: 6.457860008999007e-07
Position 2767: 2.0855992431350442e-07
Position 2789: 8.968309000065757e-08
Position 7143: 7.710995547474635e-08
Position 6874: 7.34948912795915e-08
Position 17: 2.000738320355471e-08
Position 10149: 1.958800789620231e-08
Position 714: 1.4590408401903637e-08
Position 376: 1.4548464969663345e-08
Position 739: 1.3952861377087249e-08
Position 720: 1.3347816329638354e-08
Position 333: 9.874619804389843e-09
Position 31: 9.138269629961149e-09
Position 2743: 7.893403742458006e-09
Position 545: 6.79405252104161e-09
Position 633: 6.64550499450758e-09
Position 400: 5.627495885510415e-09
Position 252: 5.2901719155046824e-09
Position 209: 2.0066800030019137e-09
Position 707: 1.2031476372235027e-09
Position 539: 1.1723470660340463e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2522: 0.9907616966347216
Position 9177: 0.9600513859380372
Position 6158: 0.7843742165547607
Position 5318: 0.7087480210224867
Position 4245: 0.6751405785898018
Position 218: 0.2702865684955242
Position 12167: 0.26278112791486274
Position 11014: 0.26135215022264996
Position 11449: 0.23049538028907954
Position 7503: 0.22159668729899085
Position 12016: 0.20079587186213213
Position 8079: 0.16958646232945912
Position 188: 0.1434691980267397
Position 10884: 0.14335040148350306
Position 5264: 0.09522179309781839
Position 11609: 0.09281867644215382
Position 8193: 0.08875559335057472
Position 4264: 0.08589027049453526
Position 7613: 0.08028927239386298
Position 8522: 0.03854443984594145
Position 11481: 0.0330714656538276
Position 11657: 0.027306129468840333
Position 7639: 0.026004813345180535
Position 10094: 0.024700945964459653
Position 4306: 0.0244056125888727
Position 8100: 0.019124886212827038
Position 5763: 0.017956659015573737
Position 5567: 0.013568392626171273
Position 8196: 0.013378898436113184
Position 6840: 0.013208528134896105
Position 7837: 0.011682679106278107
Position 10911: 0.011375446658559914
Position 9119: 0.010704265048778666
Position 4209: 0.009272485816180974
Position 7730: 0.008812976754671967
Position 7698: 0.008566114812551576
Position 4852: 0.007901360960639986
Position 5906: 0.007752244761254903
Position 5978: 0.007549755656846268
Position 5787: 0.007169360367785367
Position 3115: 0.007020874081017732
Position 3178: 0.006935180981027263
Position 1313: 0.006588877730128064
Position 8134: 0.005902401418948979
Position 3157: 0.005814961777141859
Position 9667: 0.005722114928784175
Position 4426: 0.00550509085933864
Position 7521: 0.005422598563390543
Position 8254: 0.005332984733389725
Position 11989: 0.0051719235470821506
Position 3087: 0.005151170950550043
Position 2090: 0.004889756762587405
Position 10777: 0.004808395613042679
Position 8267: 0.004762048638463235
Position 5909: 0.004627051004230209
Position 10242: 0.00460541669423675
Position 4470: 0.0043112084292427294
Position 1902: 0.004285107624426113
Position 849: 0.004119294391031996
Position 1952: 0.003772201753077623
Position 8304: 0.0036129420788061275
Position 5867: 0.0034740951104575545
Position 4492: 0.0033439250375379838
Position 2143: 0.0033291939414185666
Position 12201: 0.003319613497846018
Position 10477: 0.0032630726617657486
Position 1425: 0.0029997445709611936
Position 7225: 0.0029910064486230645
Position 7309: 0.002879335118243306
Position 2472: 0.002656785927006899
Position 11112: 0.002635368684443164
Position 11695: 0.002549990924136851
Position 4797: 0.0024711597135096937
Position 10009: 0.002303640941438589
Position 11716: 0.0022579119847724234
Position 11713: 0.002188848478912853
Position 8472: 0.002164229206825878
Position 5535: 0.002140407634351122
Position 6310: 0.002100908476381653
Position 7385: 0.002081740233619221
Position 8834: 0.0020174781470867617
Position 9841: 0.0019532628912942683
Position 5018: 0.0018283166345426688
Position 6449: 0.0018225205714722497
Position 6910: 0.0018003092949393014
Position 6482: 0.0017957640566648773
Position 5935: 0.001694379303702272
Position 10370: 0.001643039135206891
Position 5861: 0.0015867891709407372
Position 2064: 0.001576824285023584
Position 9578: 0.0015694199597795873
Position 2061: 0.00152776078985894
Position 7773: 0.0015210527667282726
Position 1366: 0.0015018486053585025
Position 9943: 0.0014862277771856083
Position 1287: 0.0014814269857777252
Position 6862: 0.0014718395711572733
Position 6163: 0.0014328728939974986
Position 4273: 0.0013830924926490223
Position 4429: 0.0013367247486955045
Position 11837: 0.0013178824981732945
Position 11786: 0.001311755301937025
Position 4399: 0.0012869987522003685
Position 4283: 0.0011980137593967039
Position 6973: 0.0011146405362139017
Position 11670: 0.0010607165087103089
Position 9502: 0.0010581004673700133
Position 6940: 0.0009851948279064602
Position 10797: 0.0009649067176260822
Position 4876: 0.0009647359349124714
Position 3879: 0.0009332255993270655
Position 4598: 0.0009062237017952602
Position 3997: 0.0008822028482155074
Position 4500: 0.0008431410185665109
Position 12139: 0.0007839151510851758
Position 11758: 0.0007828931373224159
Position 5961: 0.0007727722072621204
Position 9609: 0.0007589435567208206
Position 2731: 0.0007554308915521845
Position 7358: 0.0007501491258980787
Position 1973: 0.000744439313399582
Position 3776: 0.0007348051771795872
Position 7922: 0.0007333908927955324
Position 6177: 0.0007315503541660768
Position 11923: 0.0007249769659471031
Position 2900: 0.0007218501774398483
Position 9604: 0.0006892048790788745
Position 5823: 0.0006829144596904973
Position 506: 0.0006733386783007105
Position 1473: 0.0006479650662722637
Position 2845: 0.0006382190912185303
Position 10041: 0.0006263584859188714
Position 2927: 0.000611522987866149
Position 7011: 0.000555980772411227
Position 5284: 0.0005495392147391508
Position 10397: 0.0005456720463946276
Position 4527: 0.0004972704554876431
Position 5632: 0.00048070516129014427
Position 11059: 0.0004744587819843622
Position 3352: 0.00046971945096475627
Position 6899: 0.0004566842237908984
Position 10746: 0.00044113729005956526
Position 4382: 0.0004378780282831945
Position 2417: 0.000431130191956572
Position 4449: 0.000424508940219869
Position 4453: 0.00041311878860281464
Position 5844: 0.00041220654218771023
Position 9394: 0.00040626442807082167
Position 4432: 0.00040385936566543436
Position 5988: 0.00037158917773234877
Position 2930: 0.0003553619747374895
Position 626: 0.0003531455839190061
Position 2943: 0.00034401769986186855
Position 3363: 0.000337002671917634
Position 2539: 0.0003354286027529336
Position 5186: 0.00032718177379381256
Position 249: 0.00028500457666516527
Position 6002: 0.00028436939269464555
Position 3309: 0.00027088323279177335
Position 6194: 0.0002692568226198563
Position 7647: 0.0002591613204433713
Position 1523: 0.0002521100923270527
Position 4769: 0.00024992654213698426
Position 4047: 0.00024317311769270165
Position 4144: 0.00022883846822659818
Position 9554: 0.00022323193165851648
Position 2789: 0.00020358238329581328
Position 7906: 0.00020128480352002925
Position 2792: 0.00020044499226851815
Position 4112: 0.00019963859940000497
Position 9043: 0.0001913297153228388
Position 5995: 0.00018497294348487594
Position 11158: 0.00016654919286648731
Position 2149: 0.00016639996000531062
Position 4077: 0.00016008379096371498
Position 3485: 0.00015473531804080642
Position 4378: 0.00015075624409418935
Position 1331: 0.0001488283023676144
Position 699: 0.0001481674996386708
Position 5769: 0.0001474122550331214
Position 1036: 0.00014401420314865562
Position 5596: 0.00013945816421050917
Position 1990: 0.00013849485206669099
Position 531: 0.00013426578733838918
Position 1812: 0.0001303702391177046
Position 5024: 0.0001275367935744837
Position 6889: 0.0001273683575252041
Position 3847: 0.000126278810949966
Position 4679: 0.00012561836233470312
Position 536: 0.00012092008568679478
Position 6503: 0.00010606222503464725
Position 392: 0.00010504177864300437
Position 4462: 0.00010325755773245122
Position 6346: 9.753638732125808e-05
Position 4802: 9.615971065013698e-05
Position 5332: 9.45341712674679e-05
Position 261: 8.864809124162836e-05
Position 4531: 8.43370696871088e-05
Position 4315: 7.868153276188532e-05
Position 4715: 7.488471856017964e-05
Position 9845: 7.420203923222584e-05
Position 9525: 7.340202552095098e-05
Position 5511: 6.863270855770256e-05
Position 1540: 6.595765005379242e-05
Position 3819: 6.402874758573583e-05
Position 5341: 6.342763895943785e-05
Position 4994: 6.247145387206407e-05
Position 1744: 6.081000958941847e-05
Position 6073: 6.065571940136251e-05
Position 3214: 5.589599795354612e-05
Position 5575: 5.535227945951184e-05
Position 9476: 5.459742828427774e-05
Position 2551: 4.7078831327759154e-05
Position 2977: 4.635254652356367e-05
Position 7803: 4.363068547831882e-05
Position 6119: 4.108276377094798e-05
Position 2157: 4.0855362084145443e-05
Position 2252: 3.9872789837610924e-05
Position 3324: 3.892112200607806e-05
Position 6879: 3.881020568435452e-05
Position 1121: 3.8767275316631353e-05
Position 4172: 3.733318429466213e-05
Position 198: 3.7123775281712374e-05
Position 1380: 3.703646409853264e-05
Position 571: 3.602872022861008e-05
Position 4354: 3.572866644947709e-05
Position 554: 3.5436407212269036e-05
Position 1237: 3.511372263843838e-05
Position 5040: 3.510767603617996e-05
Position 2693: 3.48383426441601e-05
Position 988: 3.4280022988807313e-05
Position 2806: 3.361112794109883e-05
Position 3444: 3.272185139159444e-05
Position 2707: 3.118963545034801e-05
Position 4318: 2.8925812518775757e-05
Position 369: 2.80534132376103e-05
Position 4396: 2.6514554238300884e-05
Position 3821: 2.4797331372708156e-05
Position 3694: 2.4458457274082595e-05
Position 2003: 2.3606749678933353e-05
Position 1448: 1.912852156325693e-05
Position 4090: 1.9084743681608403e-05
Position 2066: 1.5729199887342695e-05
Position 7540: 1.2018474499635658e-05
Position 1904: 1.191088338182149e-05
Position 2178: 1.1590336646045468e-05
Position 3534: 1.1059138459175938e-05
Position 1864: 1.0802710775402383e-05
Position 1064: 1.0481286873153504e-05
Position 491: 1.0124735127656226e-05
Position 985: 9.724060998126613e-06
Position 6608: 9.166847802861289e-06
Position 3839: 8.559919545974366e-06
Position 308: 7.952882196854967e-06
Position 515: 7.750413022647732e-06
Position 2332: 6.902033686849791e-06
Position 413: 6.901887332241606e-06
Position 2424: 6.632724233038255e-06
Position 3528: 5.798466315282349e-06
Position 906: 5.730212278511797e-06
Position 633: 5.4957607047869365e-06
Position 1325: 4.534347813849633e-06
Position 2555: 4.529742568564909e-06
Position 2949: 4.485926589849728e-06
Position 1214: 4.3042455292745925e-06
Position 1142: 3.911884104581541e-06
Position 875: 2.7765035558257067e-06
Position 667: 2.2981486366732903e-06
Position 533: 2.2280087111245643e-06
Position 3009: 2.133068829328288e-06
Position 5572: 1.2836573576798476e-06
Position 5095: 1.0236436651761203e-06
Position 2710: 2.9913664838774096e-07
Position 5240: 2.783130853041806e-07
Position 2816: 2.4516861723824133e-07
Position 2682: 2.1230576388995328e-07
Position 923: 1.8744055491278625e-07
Position 2908: 1.525666160234132e-07
Position 2983: 1.3799293469863644e-07
Position 5109: 1.3191934698963842e-07
Position 1012: 1.2156877472932914e-07
Position 2564: 1.1212376201706717e-07
Position 2276: 1.0531297115361989e-07
Position 2954: 1.0153878103447652e-07
Position 299: 9.791637030524432e-08
Position 4060: 9.596956344395774e-08
Position 2717: 8.161648980100548e-08
Position 1453: 7.508309878294752e-08
Position 7005: 7.287656107097986e-08
Position 3901: 7.149585240681579e-08
Position 575: 5.7465732866169275e-08
Position 1916: 5.034381266715825e-08
Position 563: 4.7621190691795e-08
Position 2577: 4.293952291379351e-08
Position 7049: 3.552879394991745e-08
Position 2217: 3.369440542825971e-08
Position 2587: 3.2086910998523565e-08
Position 1078: 2.566717735385858e-08
Position 830: 2.272430717355461e-08
Position 273: 2.1255621489960124e-08
Position 762: 1.8863254853024216e-08
Position 1438: 1.6394950893118726e-08
Position 3040: 1.3798809442727512e-08
Position 3734: 1.3283231886372123e-08
Position 3120: 1.248825821887041e-08
Position 2299: 1.2255352144447726e-08
Position 444: 1.2180724723614953e-08
Position 340: 1.0572715521611483e-08
Position 539: 1.0352967274506745e-08
Position 427: 9.092350581388708e-09
Position 656: 7.515376328647148e-09
Position 2957: 5.85746109395167e-09
Position 584: 5.758747025604218e-09
Position 1475: 5.7182861132596975e-09
Position 433: 4.734568228083021e-09
Position 406: 3.813665193990496e-09
Position 3231: 3.1518641291045235e-09
Position 3570: 2.9398669902725723e-09
Position 581: 2.91731412978596e-09
Position 2270: 2.568478933009865e-09
Position 349: 1.3041225745635847e-09
Position 677: 1.2915579756059059e-09
Position 270: 8.553949685843605e-10
Position 315: 7.938586476386922e-10
Position 545: 7.038472568525627e-10
Position 424: 6.447527913964671e-10
Position 343: 4.816197596230494e-10
Position 643: 4.30953695859266e-10
Position 2315: 3.8533561116862807e-10
Position 318: 3.222896593738474e-10
Position 598: 3.1601173818598545e-10
Position 590: 3.0354301252121123e-10
Position 2294: 1.1212910489347949e-10
Position 720: 6.820011864468338e-11
Position 312: 5.2752021526737113e-11
Position 455: 3.91048689842575e-11
Position 935: 1.3605482767161962e-11
Position 327: 5.6278814557853086e-12
Position 101: 6.76029897801195e-14
Position 118: 5.569776115782687e-14
Position 122: 1.5612478795621653e-14
Position 130: 8.377707109668842e-16
Position 145: 3.806244014687256e-16
Position 88: 1.8888024985721916e-16
Position 83: 9.492708336848117e-17
Position 98: 1.24708143429934e-17
