Gene = NDUFA8
Position 743: 0.00016400795510951018
Position 5529: 0.00015793457160917222
Position 849: 0.00015170870395149176
Position 4152: 0.00014531697219951896
Position 624: 0.0001423533155875609
Position 5592: 0.000133695321503614
Position 5782: 0.00012449718247770186
Position 3985: 0.0001241618511737592
Position 11655: 0.00011860973067387671
Position 11768: 0.0001164254192963818
Position 3021: 9.152232404153758e-05
Position 3537: 8.666960342819103e-05
Position 3781: 8.559461680388971e-05
Position 4581: 7.848863410640517e-05
Position 9659: 3.6607185755975594e-05
Position 80: 7.260638570727192e-06
Position 1244: 4.118229679861629e-06
Position 1228: 3.236220062866096e-06
Position 11771: 2.8067553335932657e-06
Position 661: 2.58063124428676e-06
Position 118: 2.270758525106912e-06
Position 842: 1.3972272819084538e-06
Position 461: 1.2246581233585894e-06
Position 1996: 6.811234553201045e-07
Position 154: 6.049193646939959e-07
Position 68: 1.699773606564619e-07
Position 358: 1.520121608307011e-07
Position 576: 1.5001071968256844e-07
Position 619: 8.545644483116928e-08
Position 540: 6.616538196348943e-08
Position 754: 6.424156068040396e-08
Position 55: 5.3897471853014916e-08
Position 53: 3.225043319586269e-08
Position 303: 2.6539516682544985e-08
Position 591: 2.1220187163509686e-08
Position 488: 1.548271032019197e-08
Position 397: 8.288963374648452e-09
Position 610: 5.2807360118192195e-09
Position 507: 3.708930593406357e-09
Position 26: 2.1191497866889703e-09
Position 384: 1.500802772275414e-09
Position 24: 1.250508191290353e-10
Position 139: 2.9256900054470326e-11
Position 563: 2.1053305662919406e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7410: 0.9624936943392797
Position 11541: 0.8777762784464038
Position 15440: 0.8700596039649315
Position 14275: 0.0969824334814921
Position 9869: 0.062414599170507276
Position 10532: 0.044761257948798545
Position 13312: 0.04463873411331831
Position 7806: 0.042981172068585184
Position 15757: 0.038154624923239386
Position 3401: 0.03584994064866595
Position 7845: 0.03044695852164531
Position 14567: 0.028062640258827976
Position 14495: 0.02590838556891033
Position 1355: 0.023791324547687925
Position 5545: 0.021952859201964565
Position 12459: 0.01846079695542013
Position 11545: 0.0174586831161954
Position 303: 0.017403310080881886
Position 432: 0.01691690150687299
Position 11159: 0.015113944712234399
Position 3531: 0.012323534614400722
Position 12681: 0.012208413918917584
Position 10471: 0.011812379504342349
Position 2443: 0.011631556559875258
Position 15233: 0.011371190519055592
Position 13349: 0.011304099978732754
Position 6559: 0.011075960912980489
Position 7086: 0.010107774893429624
Position 1385: 0.009431905026047767
Position 10560: 0.009210557015516265
Position 11564: 0.009160947757765643
Position 12619: 0.009046548448056529
Position 10597: 0.008680076678584595
Position 13362: 0.0077728233404691476
Position 14777: 0.007738804524636892
Position 322: 0.0076057971790586725
Position 591: 0.007316204653343726
Position 2407: 0.00628386714244611
Position 8240: 0.006093349477211745
Position 14433: 0.005950975800075411
Position 9233: 0.005947365815919766
Position 7438: 0.005902375945526997
Position 14253: 0.005801111521081132
Position 12950: 0.005538500520225984
Position 397: 0.005163965693615529
Position 3607: 0.005100397552995116
Position 11797: 0.004951451894018755
Position 14908: 0.004411034163459511
Position 15099: 0.004367874163872371
Position 15049: 0.0038877216863583597
Position 10440: 0.0037389117962183032
Position 2212: 0.003652538228328383
Position 3516: 0.0031051075562269093
Position 11635: 0.003066385194428963
Position 9865: 0.003052325446655782
Position 7666: 0.003025204842954988
Position 12489: 0.002741113980046435
Position 3652: 0.002719724147140717
Position 11576: 0.0027012732090369316
Position 3688: 0.002385491361787732
Position 10199: 0.0023800662377689206
Position 5636: 0.002325260116812322
Position 11638: 0.0022879464191991146
Position 7776: 0.002250406760817176
Position 898: 0.0022473157279806737
Position 9016: 0.0020227890161086627
Position 2861: 0.0019958865622021513
Position 13222: 0.001983419902888261
Position 553: 0.0019682891683948083
Position 3363: 0.001945586890669615
Position 8850: 0.001900174400260008
Position 5764: 0.0018912360488273735
Position 6862: 0.0018690349472774875
Position 11511: 0.0018684445809059361
Position 9574: 0.0018626302080466826
Position 13981: 0.001817483577248391
Position 12898: 0.0018087087772003252
Position 9642: 0.001783586780943989
Position 11347: 0.0017764304369284416
Position 10868: 0.001762680229761961
Position 11841: 0.0016423019777638541
Position 3902: 0.0016064047456403985
Position 3498: 0.001596735182506666
Position 7278: 0.0015940852627391068
Position 13544: 0.0015891517987236242
Position 11747: 0.0015761050685712203
Position 349: 0.001557914659071936
Position 13677: 0.0015028378370668205
Position 11883: 0.0014794857640737864
Position 12548: 0.0014274608920401654
Position 14303: 0.0013963499903214965
Position 15185: 0.0013097918638048697
Position 9889: 0.001287753996083043
Position 12659: 0.0012744931163462664
Position 11611: 0.001273372744255718
Position 13560: 0.0012337434049911327
Position 11206: 0.0012284045682135695
Position 7132: 0.001225539410171128
Position 4410: 0.0012089406536922086
Position 10973: 0.0011981914748736438
Position 12427: 0.0011917949085443805
Position 5721: 0.0011756549286825143
Position 501: 0.001167968811021127
Position 4357: 0.00115186997966317
Position 12376: 0.0011243423075423644
Position 14412: 0.0011219807222126164
Position 9577: 0.0011184127536111124
Position 15388: 0.0010996619175071218
Position 4442: 0.0010899524337713196
Position 2165: 0.001057429483578182
Position 6210: 0.0009593098734965523
Position 7920: 0.0009460785480917868
Position 15324: 0.0009123547009669308
Position 11608: 0.0008718983317843153
Position 12868: 0.0008469650645700308
Position 14140: 0.0008439099450576603
Position 5250: 0.000806757137884135
Position 4474: 0.0007831927685987323
Position 7752: 0.0007782784025186869
Position 5413: 0.0007766791205303747
Position 12722: 0.0007716988922531023
Position 9170: 0.0007409886556392077
Position 2510: 0.0007341451782480106
Position 6865: 0.0007151881395173055
Position 5071: 0.000688209035279398
Position 1404: 0.0006850294650095005
Position 7299: 0.0006533452410962848
Position 7950: 0.0006352016899053816
Position 10905: 0.0006004189585646311
Position 9095: 0.0005805303059296652
Position 3969: 0.0005539301569625493
Position 7574: 0.0005531335413128342
Position 14707: 0.000523273151221816
Position 1178: 0.0004699036833135884
Position 7917: 0.0004623536580214258
Position 7906: 0.0004544611364738777
Position 3613: 0.00045387983749373937
Position 2991: 0.00044566825831457267
Position 9280: 0.0004329157235832397
Position 15403: 0.00042378166880006386
Position 2957: 0.00041811810057859643
Position 12833: 0.00041597163849234445
Position 5780: 0.0004127492722306076
Position 9435: 0.00041140085328273063
Position 3838: 0.00040500745263883
Position 9724: 0.00039566954568861856
Position 535: 0.0003948320759136874
Position 1693: 0.0003882300241440481
Position 7377: 0.0003872527955049146
Position 5801: 0.00038647258027433207
Position 5028: 0.00038083813924214515
Position 11528: 0.00037932662992854816
Position 5667: 0.0003731235669244678
Position 3632: 0.0003588513353665983
Position 14640: 0.0003554608809223973
Position 15718: 0.0003534880364323663
Position 10028: 0.00034202352514238775
Position 7883: 0.00033438714784446747
Position 676: 0.00032073239911302735
Position 8274: 0.00031506199854941665
Position 4949: 0.0003128538645819023
Position 809: 0.0003076513083281242
Position 1407: 0.00030688406480597417
Position 5348: 0.00029268125072844515
Position 608: 0.0002788487417502769
Position 729: 0.0002767253468996254
Position 6207: 0.0002760840277801241
Position 2452: 0.000271324254238088
Position 11090: 0.00026981093606555763
Position 10356: 0.0002582980848277902
Position 2276: 0.0002567711637179709
Position 8343: 0.0002556620527855905
Position 7816: 0.00025565653084600007
Position 6555: 0.00023487387329341084
Position 6063: 0.0002318151953712128
Position 461: 0.00023116951635808867
Position 3801: 0.00022796404255832664
Position 7421: 0.00022521220262205347
Position 6043: 0.00020804100416190052
Position 5816: 0.0002069844386014518
Position 3311: 0.00020479178329459893
Position 13700: 0.0002036793755355018
Position 563: 0.0001974942882640732
Position 13006: 0.00019457495584124875
Position 5611: 0.0001939362879018756
Position 6086: 0.00019342144255303745
Position 5217: 0.00018413649897907483
Position 3184: 0.000182141910936924
Position 15660: 0.0001768435945840285
Position 2469: 0.00017368757998429137
Position 5421: 0.00017305816072547242
Position 14041: 0.00016992676564561325
Position 1443: 0.00016688624346424588
Position 1227: 0.00015657470024885476
Position 10106: 0.00014881754370453873
Position 9109: 0.0001453979249203457
Position 4934: 0.00014165029499757316
Position 6130: 0.0001367896106070425
Position 6058: 0.00013409553729199064
Position 5398: 0.00012922989773440967
Position 5670: 0.0001280233699455041
Position 2973: 0.00012789233321211112
Position 1831: 0.00012743347572340878
Position 5433: 0.00012495183964974542
Position 5239: 0.000124752031843352
Position 15011: 0.00012292976342978798
Position 3449: 0.0001227140589526412
Position 13588: 0.00012192113668433075
Position 1834: 0.0001131551664165836
Position 9261: 0.00011254697107984371
Position 3870: 0.00011223721044154118
Position 10054: 0.00011014708499803799
Position 15493: 0.00010981660856200266
Position 10025: 0.00010767092667295097
Position 5352: 0.00010658549208598982
Position 13086: 0.00010274128662322507
Position 8092: 9.845517107225158e-05
Position 10165: 9.805040117974982e-05
Position 15615: 9.776497419681281e-05
Position 7849: 9.569939869991186e-05
Position 1401: 8.444063360737295e-05
Position 14860: 8.274726287809708e-05
Position 3924: 7.980546951896989e-05
Position 2834: 7.912332707733124e-05
Position 922: 7.892680071046473e-05
Position 7690: 7.632631614772948e-05
Position 12240: 7.58267206913118e-05
Position 1911: 7.541936073439809e-05
Position 1750: 7.434460698272726e-05
Position 406: 7.306493690161418e-05
Position 256: 6.489732714009332e-05
Position 1191: 6.165923541865652e-05
Position 13158: 6.124990815955271e-05
Position 12532: 6.095044520270228e-05
Position 977: 4.942030520970817e-05
Position 1211: 4.9259866228583746e-05
Position 2837: 4.536051479768677e-05
Position 8052: 4.1003051883222125e-05
Position 1198: 3.877243493221411e-05
Position 12622: 3.646560401235575e-05
Position 2069: 3.6056585730248654e-05
Position 743: 3.5514886996754975e-05
Position 812: 3.4427897451013516e-05
Position 13434: 3.200933195823497e-05
Position 700: 3.106908046719221e-05
Position 8458: 3.0809222069195846e-05
Position 1250: 2.842266977246584e-05
Position 713: 2.8358664101058825e-05
Position 8556: 2.320734423245515e-05
Position 8374: 2.09546310278109e-05
Position 9326: 1.960166589462604e-05
Position 8740: 1.884873905062081e-05
Position 11863: 1.869235596986093e-05
Position 8874: 1.8218321990647806e-05
Position 12104: 1.487121846578514e-05
Position 10934: 1.2172287737505187e-05
Position 2358: 7.3347355460898476e-06
Position 8077: 6.2099495059638015e-06
Position 2376: 5.953656105150845e-06
Position 8377: 5.602034201399382e-06
Position 7640: 4.337549205031121e-06
Position 3212: 4.153190434081073e-06
Position 1340: 3.199841227359491e-06
Position 6374: 3.137624076784355e-06
Position 7670: 2.5310905927437186e-06
Position 336: 2.185995244303252e-06
Position 3429: 1.8112280334615735e-06
Position 5123: 1.6081544564717631e-06
Position 1989: 1.6047078663304778e-06
Position 2517: 1.5411281440805166e-06
Position 1856: 1.4807096139227898e-06
Position 1767: 1.4578396685359992e-06
Position 610: 1.3484904329906416e-06
Position 2024: 1.2791707316841815e-06
Position 2568: 1.2146119219845923e-06
Position 9018: 1.160618584430207e-06
Position 1337: 1.1601893919821367e-06
Position 2802: 1.118748049747356e-06
Position 4141: 1.115402877502664e-06
Position 3006: 1.0392272138999582e-06
Position 1925: 9.15533432525118e-07
Position 4310: 9.051378368701765e-07
Position 1322: 8.491072446011325e-07
Position 1673: 7.826232706208905e-07
Position 1791: 7.402957556291634e-07
Position 3953: 7.148404431713173e-07
Position 11819: 7.020827501958598e-07
Position 1359: 6.177911381873726e-07
Position 929: 5.923570053611253e-07
Position 1364: 5.850203378751493e-07
Position 7711: 4.68531583033262e-07
Position 488: 3.847516536647605e-07
Position 2545: 3.8174853765215515e-07
Position 912: 2.917385255963384e-07
Position 731: 2.758754902186464e-07
Position 989: 2.481960759731604e-07
Position 772: 2.469556994598877e-07
Position 478: 2.3832670443944135e-07
Position 2231: 2.0679204443523665e-07
Position 2085: 1.3291529525276732e-07
Position 1836: 1.1666933360864134e-07
Position 1675: 1.0317280071301112e-07
Position 1466: 9.327596675180268e-08
Position 1860: 8.200597382248279e-08
Position 1471: 7.134841288393274e-08
Position 1328: 5.695047078208755e-08
Position 632: 5.101656819660039e-08
Position 876: 4.536123352495762e-08
Position 1206: 3.825152445704825e-08
Position 647: 3.451214665717797e-08
Position 540: 3.245424613882566e-08
Position 617: 2.8404951200398595e-08
Position 933: 2.5313316765561624e-08
Position 213: 2.473405711493984e-08
Position 774: 2.0824390682247538e-08
Position 1957: 1.803751253425135e-08
Position 856: 1.4237120336551636e-08
Position 993: 1.2328719906009928e-08
Position 842: 1.1848554507880628e-08
Position 572: 1.184261899518201e-08
Position 358: 1.1570831775662046e-08
Position 852: 8.97374026049094e-09
Position 836: 7.205537644974023e-09
Position 873: 6.9071821820515724e-09
Position 1369: 5.68759793985177e-09
Position 816: 3.774631682185896e-09
Position 686: 4.5594822946620043e-10
Position 568: 3.7356760413972846e-10
Position 2382: 2.0626365083340973e-11
Position 172: 4.071983584083964e-12
Position 208: 3.908152118158208e-12
Position 619: 3.177825586880573e-12
Position 820: 2.2048446371407916e-13
Position 218: 1.0081615778445451e-14
Position 222: 1.091880867205291e-15
Position 187: 1.0725744519687463e-15
Position 174: 8.055127291762724e-16
Position 154: 6.993060593374575e-16
Position 177: 3.7235880373069097e-16
Position 136: 2.1723016647744936e-16
