Gene = SHISA5
Position 547: 2.511844855224627e-07
Position 1371: 2.2347958536168076e-07
Position 1337: 2.2308378184058813e-07
Position 449: 1.1532184368088837e-07
Position 1440: 2.0132252813365954e-08
Position 17: 1.5583792580862418e-08
Position 68: 1.3180686286702857e-08
Position 314: 1.0229305480221594e-08
Position 383: 1.4249538762307778e-11
Position 884: 1.1530136289830468e-11
Position 796: 9.048841364050511e-12
Position 461: 5.905447420111806e-12
Position 496: 3.307230926997255e-12
Position 370: 4.983135960065866e-13
Position 1189: 3.186806823696222e-13
Position 501: 2.2368623958166906e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4031: 0.8222372725347757
Position 3374: 0.6995654667295675
Position 3644: 0.6030914294224321
Position 4895: 0.29400183360854404
Position 4550: 0.27616646331150363
Position 3697: 0.22406462321092527
Position 4530: 0.1398221289686802
Position 3363: 0.07053803909856035
Position 376: 0.06256201549714452
Position 5092: 0.06244970265776648
Position 2650: 0.06095900409810621
Position 2622: 0.06093331958132303
Position 4962: 0.03270068944904501
Position 3471: 0.026132590140623534
Position 2298: 0.02598088668449516
Position 4675: 0.023170479597868943
Position 4059: 0.02243298999055206
Position 3796: 0.02110728918477551
Position 4610: 0.018823910490106847
Position 4214: 0.01620206198207174
Position 4943: 0.010596713145319608
Position 5000: 0.010553024961629113
Position 5303: 0.009867481816042255
Position 3009: 0.009814605009884993
Position 4034: 0.009141293623700813
Position 2318: 0.007064498434319687
Position 1356: 0.0069168686272116
Position 1662: 0.0065371016062967
Position 4475: 0.006322768318797321
Position 4720: 0.005533012716064931
Position 4005: 0.004987960874929782
Position 5126: 0.004738571413654079
Position 3029: 0.004505094243005426
Position 4503: 0.004436220445009362
Position 2509: 0.004328285994794406
Position 3717: 0.0036865880530567757
Position 4465: 0.003630632263746416
Position 3815: 0.0034481866719332567
Position 5144: 0.003316536687569456
Position 3763: 0.0032917287858702086
Position 5147: 0.003279043632519031
Position 2627: 0.0029240964474968887
Position 5264: 0.0021278652297108927
Position 4817: 0.0021204441864031737
Position 2803: 0.001988099030632897
Position 3949: 0.0019065383672703295
Position 3989: 0.0018113717901609237
Position 2455: 0.0017209376075543064
Position 2575: 0.0015536726310720788
Position 1682: 0.0015433041143021332
Position 3225: 0.0014848637615948379
Position 5181: 0.0014461319273735037
Position 1880: 0.001380794131889526
Position 2905: 0.0013514326084220804
Position 4037: 0.0012262994041643232
Position 2537: 0.001078002538522837
Position 2458: 0.0010524392216741047
Position 4555: 0.001048852808564039
Position 4287: 0.000981927579698086
Position 4063: 0.0009433781958042062
Position 3615: 0.0009251828140034121
Position 1331: 0.0008778230950979107
Position 2294: 0.0008044468209124663
Position 3280: 0.0007816016054223468
Position 2578: 0.0007454277091727715
Position 4174: 0.0007346837032604971
Position 4308: 0.0007271887820223036
Position 1431: 0.0007241113990888778
Position 2976: 0.0007024200512023953
Position 5207: 0.0007024131446965388
Position 3072: 0.0006861845301799428
Position 1506: 0.0005728307250047485
Position 4441: 0.0005538205234252724
Position 3767: 0.0005468634412466854
Position 3206: 0.0005276572078948095
Position 1800: 0.0005087169211470585
Position 1894: 0.0005024278209136003
Position 2484: 0.00046224534524810134
Position 3146: 0.0004491613216114516
Position 4696: 0.0004483972486471087
Position 4856: 0.00042954645667991643
Position 1803: 0.0003648167444984128
Position 4738: 0.00036473260980464183
Position 4748: 0.0003567810371084969
Position 4841: 0.00034645655311362633
Position 3820: 0.00034438109651639773
Position 3218: 0.0003374903309186219
Position 1658: 0.00032194763320239644
Position 4040: 0.00032072698032663196
Position 4371: 0.0002861719863445647
Position 3599: 0.00024740107254256767
Position 1268: 0.00022718390464995529
Position 5298: 0.00021050823716440323
Position 2375: 0.00018370037264855646
Position 719: 0.0001742743312778587
Position 3566: 0.0001413786458727581
Position 3235: 0.00013418587910400375
Position 1414: 0.00012322242434482152
Position 4513: 0.00012217677836674163
Position 4013: 0.00011775326861807981
Position 5033: 9.196548070996445e-05
Position 4919: 9.088550457175037e-05
Position 347: 8.4381800148706e-05
Position 5047: 7.550655041175772e-05
Position 3880: 7.450319135942707e-05
Position 2600: 7.071732671393384e-05
Position 1922: 6.589592412835284e-05
Position 2765: 5.5078603823872234e-05
Position 4099: 4.917086483938084e-05
Position 4752: 4.259999534574256e-05
Position 4724: 4.244952984527273e-05
Position 2392: 4.025109859465596e-05
Position 2059: 3.889930455147866e-05
Position 2696: 3.444114763239671e-05
Position 555: 3.197423186212552e-05
Position 3586: 2.5676854007008292e-05
Position 1926: 2.1642734981239167e-05
Position 1443: 1.5078544577614469e-05
Position 579: 1.4376803322049129e-05
Position 739: 1.1671082598647833e-05
Position 420: 1.1159938156720423e-05
Position 619: 8.025814644973456e-06
Position 3909: 3.6778673071650512e-06
Position 1756: 3.4237192656644684e-06
Position 1938: 3.051811325409923e-06
Position 1541: 2.0031723112186537e-06
Position 1830: 1.9510797958493677e-06
Position 4928: 1.93204241566188e-06
Position 1805: 1.7953577467600287e-06
Position 1555: 1.7884454155292397e-06
Position 4591: 1.121817692199077e-06
Position 2144: 8.709146860964971e-07
Position 2266: 7.401256043637978e-07
Position 235: 7.186933155770336e-07
Position 1337: 4.142597441066434e-07
Position 2707: 3.9107382735422757e-07
Position 1513: 2.727221966179469e-07
Position 1214: 1.992484697023469e-07
Position 1664: 1.3580364186138688e-07
Position 1192: 1.2382104899816009e-07
Position 493: 1.2287142252413127e-07
Position 2156: 1.0781070185915466e-07
Position 233: 9.119819156939362e-08
Position 1189: 4.8650408017611846e-08
Position 1416: 3.557242559765793e-08
Position 1109: 2.9819085300361484e-08
Position 1030: 2.1961207851334164e-08
Position 1271: 1.5767933842520228e-08
Position 1293: 1.3314440877320007e-08
Position 1440: 1.163633619003208e-08
Position 1218: 3.749996216943235e-09
Position 357: 1.927935966630733e-09
Position 429: 1.4231780574047095e-09
Position 557: 1.4191477248317052e-09
Position 105: 6.810555197274372e-10
Position 442: 1.847128607516881e-10
Position 422: 1.565795366283588e-10
Position 456: 1.359004463126777e-10
Position 507: 1.0369437645661954e-10
Position 501: 8.273534491282361e-11
Position 449: 6.513261886040195e-11
Position 249: 4.203805864672761e-12
Position 259: 1.2773620372764448e-12
Position 181: 5.992330727559952e-13
Position 185: 4.827906960257416e-13
