Gene = BOLA1
Position 11123: 0.0024625944782496563
Position 5794: 0.002041139315997068
Position 5797: 0.0019963128179291446
Position 6476: 0.001974101701030537
Position 11572: 0.001793126446194888
Position 10543: 0.0017493112669439079
Position 9324: 0.0016440603201288624
Position 1510: 0.0016168210428055602
Position 12271: 0.001605965530727859
Position 168: 0.0014741815079164404
Position 12363: 0.0013236099571461337
Position 707: 0.001320402499068203
Position 6609: 0.0012882256672678027
Position 10455: 0.0012863017772846046
Position 7268: 0.001269956728565485
Position 1487: 0.001262656368832867
Position 4221: 0.0012131379859644355
Position 6427: 0.0011349672546316861
Position 6149: 0.001021053617011593
Position 1295: 0.0009912724904973102
Position 3783: 0.0009746417855682724
Position 7904: 0.000969101703909112
Position 2727: 0.0009529655486731471
Position 1702: 0.0009414082145234763
Position 2731: 0.0009320285558704047
Position 1947: 0.0008720197321411334
Position 1083: 0.000852564432532224
Position 8905: 0.0008466077245706952
Position 9352: 0.0007813119071214752
Position 2590: 0.0007497637844344599
Position 601: 0.0007282155877941206
Position 2418: 0.000723238585498098
Position 1992: 0.0006600498117891813
Position 3974: 0.0006435821686850084
Position 923: 0.000612250186502565
Position 6119: 0.0005806760864361019
Position 8556: 0.0005389325982686162
Position 1072: 0.0005266199033684137
Position 2375: 0.0005177728355682456
Position 872: 0.0004915289238185236
Position 2547: 0.0004286477439202651
Position 7180: 0.0003970268885305987
Position 1006: 0.00037091238612904203
Position 3190: 0.00036345537424016907
Position 3024: 0.000359296942134066
Position 5876: 0.0003491045276816339
Position 5823: 0.00034258168839588213
Position 980: 0.0003362983164534756
Position 2550: 0.00032819052924383546
Position 2270: 0.0003205955087553261
Position 7068: 0.0003026988776976617
Position 7218: 0.0002952269895516837
Position 418: 0.0002792656789071242
Position 1245: 0.0002730510747563945
Position 7540: 0.00027240580245977016
Position 5042: 0.0002607290444975925
Position 3548: 0.0002591741892752558
Position 8938: 0.0002551070278653224
Position 4077: 0.000242027543817132
Position 8351: 0.00024094303132618535
Position 8626: 0.00023279416183690014
Position 3833: 0.00022778429645957312
Position 1666: 0.000213892176832926
Position 8918: 0.00021179086543714898
Position 8405: 0.0001990780455469641
Position 8800: 0.00018450616492726347
Position 1417: 0.00017375349092232679
Position 1669: 0.00017235423372565441
Position 1213: 0.00015412555892590588
Position 611: 0.0001514352391183241
Position 6707: 0.00013454720357314998
Position 3583: 0.0001227522457930602
Position 1279: 0.00011602237553929391
Position 6582: 0.00011508893202058183
Position 2917: 0.00011089991830045488
Position 5178: 0.00010891144527797977
Position 6164: 0.00010538026402223756
Position 2352: 0.0001003103996802951
Position 4351: 9.853025707918362e-05
Position 3923: 7.931408158970094e-05
Position 5365: 7.739462555874411e-05
Position 6167: 6.892705352487923e-05
Position 3920: 6.430553385589134e-05
Position 5017: 5.8992800901683224e-05
Position 175: 5.890424706388191e-05
Position 2952: 5.3500729485994884e-05
Position 2888: 4.609885503525715e-05
Position 2891: 4.3043415344868424e-05
Position 218: 4.2957325290629674e-05
Position 3329: 4.261316973052276e-05
Position 2808: 4.1741604354794296e-05
Position 3613: 3.129219143912905e-05
Position 3765: 3.0471098017974993e-05
Position 4144: 2.778658271123534e-05
Position 343: 2.6483954807341634e-05
Position 3949: 2.4770650325980297e-05
Position 1134: 2.428686481078072e-05
Position 2311: 2.3213567047368932e-05
Position 2656: 2.170055574738969e-05
Position 830: 2.042265843743968e-05
Position 341: 2.037552842481608e-05
Position 1746: 1.78561019565897e-05
Position 2132: 1.6260332396064276e-05
Position 440: 1.533907519960886e-05
Position 2042: 1.4800286310863839e-05
Position 2082: 1.3482353498319364e-05
Position 1270: 1.2413009529547217e-05
Position 427: 1.1949316491401593e-05
Position 2201: 1.1639307091711232e-05
Position 183: 1.1286470045739577e-05
Position 874: 9.44630824518766e-06
Position 288: 8.7381409321604e-06
Position 571: 8.077672690859542e-06
Position 463: 7.81135198986618e-06
Position 430: 6.897754858717432e-06
Position 1138: 4.013438737672776e-06
Position 928: 3.9631027129274535e-06
Position 1219: 2.6764454168045613e-06
Position 1340: 2.3217610908166546e-06
Position 2100: 2.270661025098104e-06
Position 2052: 1.2514407624663963e-06
Position 2032: 1.1629799324212896e-06
Position 2165: 9.375746010696517e-07
Position 2168: 9.155820421600874e-07
Position 150: 8.843619260090679e-07
Position 1092: 3.8299047608346106e-07
Position 180: 3.170670482362213e-07
Position 710: 1.1447337195584856e-07
Position 1961: 1.1373115895795646e-07
Position 306: 1.0127124702356729e-07
Position 468: 9.137001077307053e-08
Position 187: 5.8367574216171934e-08
Position 1671: 5.279796608211235e-08
Position 497: 4.603280510815256e-08
Position 1428: 3.314489216799429e-08
Position 1380: 2.052804004676225e-08
Position 675: 7.339561318532277e-09
Position 512: 5.90092869107934e-09
Position 299: 4.391376111133498e-09
Position 106: 4.115192595240636e-09
Position 670: 2.6703973981321958e-09
Position 238: 2.087886500185229e-09
Position 480: 1.0814433813277228e-09
Position 155: 1.0783532207724467e-09
Position 465: 7.410255074177303e-10
Position 448: 7.170931605123796e-10
Position 269: 3.128348853279682e-10
Position 108: 2.869028121595591e-10
Position 131: 2.4908419121720784e-10
Position 446: 2.182106312366904e-10
Position 126: 2.1509827414977368e-10
Position 301: 1.8972404418139352e-10
Position 303: 1.7736497578528728e-10
Position 680: 9.935534442965567e-11
Position 825: 1.4856715564271318e-11
Position 258: 1.269825900778283e-11
Position 256: 8.294575793436916e-12
Position 118: 5.233689895107538e-13
Position 79: 3.373004545356069e-16
