Gene = ADGRL4
Position 425: 8.19665410286974e-05
Position 2082: 8.184738125852027e-05
Position 1688: 7.740222174486187e-05
Position 1785: 7.39113425057031e-05
Position 587: 7.143989488684521e-05
Position 502: 6.234050516924159e-05
Position 1120: 6.153880773854599e-05
Position 2731: 5.8350628763057294e-05
Position 821: 4.873033280200926e-05
Position 3517: 4.645932996493343e-05
Position 1949: 4.307729412480395e-05
Position 1117: 3.7819469206839375e-05
Position 903: 3.6212741902662885e-05
Position 3635: 3.606140407747253e-05
Position 226: 3.5160146952283244e-05
Position 279: 2.929578098687713e-05
Position 709: 2.4381535246483612e-05
Position 391: 2.198363325860238e-05
Position 371: 2.07764083879754e-05
Position 1404: 1.8639829535717195e-05
Position 1266: 1.4278385200043215e-05
Position 1408: 1.2412855067196662e-05
Position 639: 1.2254645101701602e-05
Position 1008: 1.1275509252472165e-05
Position 1238: 1.0518048112275093e-05
Position 1004: 1.0129711338065673e-05
Position 757: 9.490071801852023e-06
Position 3990: 8.563551157961902e-06
Position 1906: 7.60425297020917e-06
Position 318: 6.618316498196616e-06
Position 1318: 4.409147636266652e-06
Position 651: 3.7928790440599504e-06
Position 481: 2.612862088661974e-06
Position 1322: 2.5706355444246157e-06
Position 1303: 2.4039935043358434e-06
Position 506: 2.1107645807291573e-06
Position 460: 1.7554460315998897e-06
Position 1359: 1.657240295034797e-06
Position 551: 1.5556962682074767e-06
Position 216: 1.4562067983557149e-06
Position 159: 1.0894701378347623e-06
Position 515: 8.368801026463682e-07
Position 389: 6.157407622387616e-07
Position 846: 3.17592292513357e-07
Position 1934: 2.46043967888577e-07
Position 2010: 1.7177447454686455e-07
Position 161: 1.2194211459427766e-07
Position 167: 1.1674164168641231e-07
Position 202: 7.200197425674962e-08
Position 205: 6.24492026906799e-08
Position 1918: 5.890832113462706e-08
Position 180: 4.240850461910622e-08
Position 432: 3.939162786066715e-08
Position 673: 8.836642594057116e-09
Position 464: 3.1539946930930928e-09
Position 85: 2.397263805013969e-11
Position 141: 9.017888989925278e-13
Position 114: 8.655939740349424e-14
Position 90: 1.1866442809522445e-14
Position 97: 3.774184769657867e-15
Position 124: 4.416513853450689e-16
