Gene = MINA
Position 4820: 0.0033069797971458583
Position 4676: 0.0031632457129413673
Position 4661: 0.003160186121567213
Position 422: 0.0030593047263355144
Position 21934: 0.0028559377956885587
Position 22100: 0.0028545892942859735
Position 26244: 0.002745177834879038
Position 2439: 0.0027445174827672673
Position 11519: 0.0026565186077232334
Position 3018: 0.0026278553067722345
Position 22168: 0.0024456873040636386
Position 1040: 0.0024108994398168732
Position 12869: 0.0022969765908131498
Position 557: 0.002250878687449637
Position 25280: 0.002231063396039084
Position 4647: 0.0022195722328657475
Position 2526: 0.0020185796624427902
Position 22196: 0.001910535893800048
Position 14294: 0.0018596725567244093
Position 3707: 0.0017824511626316985
Position 26952: 0.0017384031969732083
Position 26679: 0.0016178652851336808
Position 21991: 0.001579794903802131
Position 25353: 0.0014779272302660514
Position 1295: 0.0014464926480222675
Position 12272: 0.0013957373531915255
Position 5872: 0.0013554695502061857
Position 1101: 0.001347817273777107
Position 3526: 0.0013264216119387817
Position 13537: 0.0013154991350023835
Position 941: 0.0012925319859618952
Position 26052: 0.0012538680482381689
Position 3754: 0.001232480317472496
Position 4105: 0.001228929134854687
Position 25122: 0.0011773198357902528
Position 3426: 0.0011177359351940504
Position 5971: 0.001061922226755012
Position 12795: 0.0009700936152980432
Position 24006: 0.0009283849798636524
Position 1519: 0.0009116577541900367
Position 12820: 0.00089405144862458
Position 2583: 0.0008774955340091703
Position 12475: 0.0008768531994037375
Position 25011: 0.00087311280944904
Position 400: 0.000866707115558835
Position 3458: 0.0008448166169071961
Position 1607: 0.000783733147570071
Position 2894: 0.0007228188423576346
Position 525: 0.0007065883725558976
Position 4047: 0.0006837272593372461
Position 22050: 0.0006666152654804379
Position 1489: 0.000660740635405703
Position 21692: 0.0006307409061483153
Position 26155: 0.000621806538428221
Position 27186: 0.000605536816428677
Position 13656: 0.0005785357332869976
Position 25165: 0.0005657185934001704
Position 26789: 0.0005568765358141048
Position 4603: 0.0005562661979361698
Position 2618: 0.0005562401187944657
Position 11792: 0.0005335575979120661
Position 4765: 0.0005118428731116057
Position 11243: 0.0004965947534294058
Position 463: 0.0004416973903012855
Position 25062: 0.00043431542310221977
Position 3094: 0.0004213689184807932
Position 13788: 0.0004108581235203554
Position 4114: 0.0004087872811831264
Position 26841: 0.0003715576491978005
Position 5741: 0.00035450125946404044
Position 22132: 0.00033664394335983623
Position 14062: 0.0003292889300180133
Position 772: 0.00031465056402577815
Position 13878: 0.0003055550167418402
Position 626: 0.0002962446671784881
Position 5521: 0.00027994194512519585
Position 1929: 0.00025563654014596865
Position 3495: 0.00024899012218265043
Position 931: 0.00023274500173836476
Position 405: 0.00021266069701315454
Position 310: 0.00020539604034993495
Position 25926: 0.00018263473266930607
Position 1367: 0.00015943392625851192
Position 779: 0.00015806024735215177
Position 24887: 0.00014120568695011727
Position 14180: 0.0001383142351802309
Position 1343: 0.000132148855896051
Position 13949: 0.00012941869842641337
Position 2590: 0.0001184763338759866
Position 652: 9.957518079005816e-05
Position 25914: 8.803080929846484e-05
Position 13513: 8.791328027773772e-05
Position 3110: 8.576876506314156e-05
Position 565: 7.935609916288051e-05
Position 1266: 7.819202139836337e-05
Position 24843: 7.751246107060384e-05
Position 288: 6.817920508089854e-05
Position 1175: 6.122854577491477e-05
Position 873: 4.259429759633943e-05
Position 13823: 4.250052823485103e-05
Position 14022: 4.051397968594479e-05
Position 75: 3.804360237390391e-05
Position 10595: 3.799646694490747e-05
Position 24703: 3.320342678239347e-05
Position 740: 2.2579236761676618e-05
Position 689: 1.95316773307553e-05
Position 5082: 1.7147949556893222e-05
Position 968: 1.6942755329860762e-05
Position 15055: 1.275328110081056e-05
Position 229: 6.935766342151861e-06
Position 1669: 1.6872749052463822e-06
Position 1211: 1.546511888182659e-06
Position 1116: 1.544978147339325e-06
Position 1080: 1.3522747277857584e-06
Position 2661: 1.2144672538452682e-06
Position 2750: 1.1208337196551086e-06
Position 631: 1.0736382024124691e-06
Position 3056: 8.332755105911558e-07
Position 793: 7.213077975933997e-07
Position 3043: 6.466362960264369e-07
Position 813: 5.340701580142572e-07
Position 2658: 4.4849728665004646e-07
Position 2091: 4.471672624024245e-07
Position 315: 4.0930146230156316e-07
Position 738: 3.9177424371318327e-07
Position 329: 2.6660587874597276e-07
Position 882: 2.2187864019215542e-07
Position 1711: 1.9948841176453702e-07
Position 782: 1.9380508790383437e-07
Position 283: 1.8409668837882198e-07
Position 173: 1.583630417384029e-07
Position 188: 1.2733371470651208e-07
Position 327: 1.2415546201279319e-07
Position 1642: 1.1151500479372982e-07
Position 2172: 1.0516833095905125e-07
Position 2473: 9.957796089745104e-08
Position 615: 9.070859364278245e-08
Position 974: 8.22578136997949e-08
Position 806: 5.907703152050709e-08
Position 607: 3.458120937406074e-08
Position 168: 2.8461641333907027e-08
Position 193: 2.0799022484074595e-08
Position 503: 1.4301047961390836e-08
Position 153: 1.0522423856178215e-08
Position 497: 1.0155993508996371e-08
Position 138: 9.78499490323949e-09
Position 140: 6.5203600930616624e-09
Position 534: 3.682869601299108e-09
Position 574: 2.8040620274714165e-09
Position 323: 1.6878234225154157e-09
Position 568: 4.115313073678021e-10
Position 1452: 4.1273961506545376e-11
Position 1583: 3.401145591109883e-11
Position 90: 1.3261311134271277e-11
Position 185: 2.3500622280247724e-14
