Gene = RNASEL
Position 7567: 9.432362478549764e-05
Position 2694: 8.832172166004877e-05
Position 342: 7.944045164399258e-05
Position 998: 7.818039912825222e-05
Position 388: 7.768061696064996e-05
Position 4261: 7.409825417603336e-05
Position 2013: 6.438387832924169e-05
Position 195: 5.607658825832796e-05
Position 5408: 5.1726423281786634e-05
Position 1991: 5.156577354125373e-05
Position 1576: 4.834571835811457e-05
Position 362: 4.565155411434484e-05
Position 609: 3.9764714013512914e-05
Position 1289: 3.9566796972823944e-05
Position 514: 3.3803147518807406e-05
Position 5230: 3.328211404406134e-05
Position 131: 2.9746727172143754e-05
Position 800: 2.8607428305585628e-05
Position 262: 2.6741930777941253e-05
Position 5661: 2.519775874099798e-05
Position 1231: 2.1970551852091765e-05
Position 6145: 2.1757016263555866e-05
Position 1096: 2.1468062421337954e-05
Position 13429: 2.077513667884857e-05
Position 13425: 2.0236583071358984e-05
Position 10283: 2.007760103898056e-05
Position 1704: 1.8749563610710697e-05
Position 744: 1.5214302994493011e-05
Position 1919: 1.4352508871456184e-05
Position 768: 1.1186882532509397e-05
Position 496: 1.0846069717718946e-05
Position 1328: 1.0355143270337315e-05
Position 1203: 8.424697183462116e-06
Position 1346: 8.289917317402927e-06
Position 1622: 7.505273218181123e-06
Position 1337: 7.181872715934141e-06
Position 13005: 7.177155356803562e-06
Position 1897: 6.5975970388413525e-06
Position 75: 6.37035461449954e-06
Position 1607: 6.005542833280093e-06
Position 2286: 5.3469686718057665e-06
Position 5136: 4.822632678218684e-06
Position 637: 4.402886274065164e-06
Position 296: 4.0116175653676935e-06
Position 13298: 3.985599474696107e-06
Position 409: 3.960477284798378e-06
Position 15049: 3.706207218863142e-06
Position 666: 3.244199451903856e-06
Position 366: 2.2587787891569017e-06
Position 257: 2.155480062681393e-06
Position 268: 2.028243503929359e-06
Position 645: 1.4866883456923955e-06
Position 547: 1.445825138141946e-06
Position 5638: 1.0254339092317192e-06
Position 615: 8.456777895576872e-07
Position 244: 5.963753583321445e-07
Position 289: 2.5418889908652357e-07
Position 455: 2.503077370447663e-07
Position 2293: 2.1551654593381632e-07
Position 699: 1.0509679372373427e-07
Position 541: 6.176068028187704e-08
Position 1694: 2.71699136950583e-09
Position 1275: 2.5622196933264067e-09
Position 907: 1.698493998526541e-09
Position 549: 1.5712701502948172e-09
Position 35: 6.162187239446322e-10
Position 1351: 2.8810879664803697e-10
Position 276: 5.7596208767194375e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5089: 0.975736408225467
Position 12866: 0.9749701011797764
Position 950: 0.7837329688009921
Position 7907: 0.5139142974058954
Position 13677: 0.4461615188186568
Position 2747: 0.42378481590768585
Position 6997: 0.4197742125099779
Position 1451: 0.3921083534895633
Position 5928: 0.30362379448618904
Position 3766: 0.2621489898963196
Position 13717: 0.22594335853206424
Position 3795: 0.18540262445103003
Position 8245: 0.1818189326145689
Position 3859: 0.1731600002901546
Position 15266: 0.1673787721467037
Position 7845: 0.15432631441766542
Position 6080: 0.14739613121461495
Position 9882: 0.14336057224130888
Position 2285: 0.1297573617670939
Position 7879: 0.10776322413893998
Position 5897: 0.10543093339031749
Position 7097: 0.10351398960801557
Position 8184: 0.0861490097092939
Position 4732: 0.07018027225065206
Position 4129: 0.05775006155721718
Position 5931: 0.05298569226249202
Position 6943: 0.05247118696987185
Position 2792: 0.0513738696172178
Position 465: 0.042896722433790765
Position 13142: 0.038457650436422984
Position 13800: 0.036286172042667826
Position 4671: 0.03056600757469426
Position 2411: 0.026702266704633135
Position 14795: 0.02643496226078064
Position 9248: 0.025418199889647827
Position 12080: 0.024236525380610833
Position 4005: 0.02265072269907865
Position 14477: 0.021958654939420633
Position 14955: 0.021283587289508576
Position 327: 0.021262000080097872
Position 13428: 0.02041073541814704
Position 4077: 0.019392346069219836
Position 5614: 0.01847002227283596
Position 8264: 0.018459048791664608
Position 9214: 0.01735011287145432
Position 4118: 0.016876292726739267
Position 2716: 0.01644364163920206
Position 2648: 0.01499069500573388
Position 657: 0.014851912952611545
Position 4702: 0.014527958520736682
Position 14354: 0.014319002944018564
Position 8326: 0.013640851802668781
Position 8122: 0.013569105433953583
Position 8217: 0.013299636193075476
Position 13720: 0.013023882039354772
Position 12815: 0.01238984200784676
Position 7898: 0.012331086304884864
Position 296: 0.010721171711350869
Position 15531: 0.010671601327946574
Position 613: 0.01022208957278699
Position 15199: 0.00873506049807609
Position 13952: 0.007334024096556351
Position 14197: 0.007142026686393751
Position 5116: 0.007091551308602704
Position 660: 0.006305644740211041
Position 9774: 0.006253870513061297
Position 2479: 0.006197272825761867
Position 2499: 0.005966240412080492
Position 2460: 0.005843576804294935
Position 2611: 0.005727110159359729
Position 13580: 0.005668239542387489
Position 1645: 0.0048748112384244535
Position 14658: 0.004650313851783507
Position 5675: 0.004631504375194818
Position 4986: 0.004519016470295271
Position 6754: 0.004394820261075614
Position 417: 0.004136546073510883
Position 14509: 0.0041261845440114684
Position 7030: 0.004036986459837899
Position 6757: 0.003838746707651967
Position 521: 0.0037321645983770233
Position 14417: 0.0036784102589654463
Position 2719: 0.003634735704321451
Position 383: 0.0033215177244549287
Position 4189: 0.003222177876506818
Position 1459: 0.003160301949090624
Position 2712: 0.0031547091254656412
Position 9670: 0.0031252610611067944
Position 6133: 0.003106717638438381
Position 3986: 0.0029746369631673784
Position 682: 0.0029255889765892923
Position 2237: 0.002705428815454817
Position 6924: 0.0026123730692283603
Position 13187: 0.0026001925663923092
Position 574: 0.0025691378836457733
Position 14980: 0.002493364066448202
Position 2831: 0.002433294802503157
Position 14835: 0.0021657978859792545
Position 3504: 0.0021634282798431935
Position 7223: 0.0019764053850329383
Position 2543: 0.0019447691092554504
Position 14902: 0.0019048530180892876
Position 3763: 0.0017923976545378656
Position 4428: 0.001758654075909292
Position 3642: 0.0016133258634741308
Position 14218: 0.0015188963440590235
Position 3681: 0.0014432432062576545
Position 15503: 0.0014159597700714654
Position 5287: 0.0013946580155983124
Position 9932: 0.0013643633685968294
Position 13550: 0.0013550074201279863
Position 6193: 0.0013330012724928103
Position 13111: 0.001325749892419587
Position 5839: 0.0012320881191674763
Position 731: 0.0012245693844301683
Position 244: 0.0011767689323849322
Position 2344: 0.0011751430473437548
Position 8911: 0.001123199091506311
Position 255: 0.0010882754979856311
Position 6679: 0.001058375489623539
Position 2798: 0.0010165268194911592
Position 5300: 0.0009920936875334318
Position 4082: 0.000892815166679576
Position 3403: 0.0008850133965169659
Position 9094: 0.0008721584658192545
Position 5719: 0.0008608437258391023
Position 2417: 0.0008599849886797799
Position 14365: 0.0008380311973610195
Position 14588: 0.0008265758197181963
Position 1484: 0.0008044378882849379
Position 2661: 0.0008013883991338796
Position 3188: 0.0007606659577366348
Position 9827: 0.0007154329346513815
Position 15466: 0.0006661989720976619
Position 4615: 0.0006448109771959205
Position 8276: 0.0006436768204850924
Position 13243: 0.0006405977670357277
Position 14867: 0.000626083639363263
Position 635: 0.0006022083434597852
Position 13184: 0.0005746070295903714
Position 231: 0.0005740779849988801
Position 3607: 0.0005608748201491595
Position 597: 0.0005079770972748294
Position 14617: 0.0005044511474513918
Position 3959: 0.0005027081423691162
Position 6297: 0.0004995317249554399
Position 7429: 0.0004928415395767015
Position 1346: 0.0004412471377435819
Position 14754: 0.00043578753714448176
Position 1524: 0.0004357281180549548
Position 3678: 0.00042975233467398334
Position 304: 0.00042390563179651894
Position 13068: 0.00042289031286916486
Position 14283: 0.0004145511120587985
Position 1137: 0.0004055593809938381
Position 2482: 0.00040192912374145386
Position 3217: 0.0003916582404654496
Position 2887: 0.00037417337663182593
Position 3371: 0.0003739373311373035
Position 2795: 0.00036594961873068243
Position 4137: 0.00035714071224314726
Position 5291: 0.00035595884893005204
Position 3307: 0.00034040058713479465
Position 13762: 0.00034028933196949407
Position 8962: 0.0002907716296378334
Position 13730: 0.00028755601376655805
Position 6370: 0.0002789032330186227
Position 3452: 0.00025921672593907496
Position 3575: 0.00025877293933846687
Position 2558: 0.00025669524683774185
Position 1210: 0.0002563707164437812
Position 7510: 0.0002550295015848176
Position 7383: 0.0002442840787289255
Position 11061: 0.0002414836787082891
Position 1758: 0.00022969663806383532
Position 6878: 0.00022138368699657957
Position 2505: 0.0002102265457690135
Position 4551: 0.00020001196711857386
Position 5530: 0.00019671371049858558
Position 8776: 0.0001962382563727103
Position 2266: 0.00018951035140525214
Position 6046: 0.00018489682519725071
Position 2860: 0.00018469011484184366
Position 11576: 0.00017983232605716287
Position 3057: 0.0001779860893941904
Position 5331: 0.00017670105462150898
Position 576: 0.0001666775361548901
Position 1323: 0.00016252004662954727
Position 2381: 0.00016026994891199818
Position 2575: 0.00015753021652026308
Position 957: 0.00015701759161787122
Position 5411: 0.00015261783049233283
Position 1574: 0.0001451946098890947
Position 15593: 0.00014088222897564042
Position 3901: 0.00014086411855372918
Position 357: 0.00013017526694523608
Position 1273: 0.0001287603474932575
Position 1897: 0.00012824768097289814
Position 1180: 0.00012759439542065515
Position 8847: 0.0001132900605259114
Position 13469: 0.00010905458198245667
Position 1740: 0.00010797397477124886
Position 2508: 0.0001060560354863024
Position 4893: 0.00010405090068291246
Position 6238: 0.0001004126865761272
Position 13329: 9.962956471822057e-05
Position 13172: 9.624584553015984e-05
Position 13363: 9.543699438394355e-05
Position 689: 9.072706301035326e-05
Position 3578: 8.801208609568106e-05
Position 3929: 8.395030920085948e-05
Position 11623: 7.728968730862627e-05
Position 5788: 7.725252436606143e-05
Position 2615: 7.601266420667535e-05
Position 336: 7.417067579518613e-05
Position 981: 7.385473758772935e-05
Position 1939: 5.8198830722693875e-05
Position 857: 5.2731570502840695e-05
Position 5448: 4.750346561178555e-05
Position 988: 4.615223031228817e-05
Position 2434: 3.6456629267204185e-05
Position 5366: 3.549549791761124e-05
Position 1703: 3.481267453129971e-05
Position 3275: 3.367652110897031e-05
Position 3257: 3.203660293555038e-05
Position 13091: 3.042467788089421e-05
Position 1838: 2.882850794912084e-05
Position 1471: 2.8758127454892565e-05
Position 5497: 2.6017802231072494e-05
Position 1073: 2.5844871731346154e-05
Position 744: 2.4104629890741784e-05
Position 1783: 2.384209234898241e-05
Position 1390: 2.3727085752472856e-05
Position 10187: 2.0077601038980546e-05
Position 1499: 1.885950185476388e-05
Position 1224: 1.5618355971470574e-05
Position 8220: 1.549277839701977e-05
Position 2387: 1.4137998667590966e-05
Position 1473: 1.3312187855663805e-05
Position 161: 1.3074625351979613e-05
Position 266: 1.2142639276417825e-05
Position 5408: 1.1778075992421809e-05
Position 615: 9.949160401876667e-06
Position 5762: 8.733931587509295e-06
Position 3992: 7.678564715987294e-06
Position 213: 7.550565380258762e-06
Position 1013: 7.455229358878533e-06
Position 9293: 6.676284196952819e-06
Position 5343: 6.59091420218316e-06
Position 805: 6.143449960803645e-06
Position 1231: 4.93905830762313e-06
Position 6083: 4.809435459198917e-06
Position 1903: 4.74182180356136e-06
Position 372: 4.5749136872480555e-06
Position 666: 4.391430329331717e-06
Position 1960: 4.207552842577486e-06
Position 1106: 4.201317003739563e-06
Position 1042: 2.9034303910694527e-06
Position 1977: 2.4225007496828836e-06
Position 1534: 2.3637434680017606e-06
Position 622: 2.2627344126328194e-06
Position 184: 1.927041718859876e-06
Position 1190: 1.904900068765363e-06
Position 206: 1.8502400395161117e-06
Position 195: 1.7814537027192373e-06
Position 1249: 1.6184803015156015e-06
Position 354: 1.5929824178430526e-06
Position 5354: 1.5088989875547237e-06
Position 257: 1.4762553984759274e-06
Position 1425: 1.438116578184381e-06
Position 1486: 1.2604137932903095e-06
Position 874: 1.2509934568454e-06
Position 1411: 1.1920778864924764e-06
Position 1031: 1.0782291977877811e-06
Position 342: 7.258695818830055e-07
Position 761: 6.708267616367073e-07
Position 784: 5.854991349110391e-07
Position 1490: 5.683265753092837e-07
Position 787: 5.630772071335799e-07
Position 1429: 4.1670837944798495e-07
Position 338: 2.865135934009934e-07
Position 2617: 2.6793563160164627e-07
Position 201: 1.8053011219425504e-07
Position 175: 1.5055980611219839e-07
Position 2367: 1.4311473900778958e-07
Position 268: 1.341775206548649e-07
Position 168: 9.501338377567227e-08
Position 2984: 6.922528505431509e-08
Position 170: 5.220602330657861e-08
Position 3096: 4.6457071981980387e-08
Position 9665: 4.2257982240006324e-08
Position 3029: 3.282250364290251e-08
Position 2960: 2.9215161748832013e-08
Position 814: 1.307205144892978e-10
Position 768: 7.368523452065242e-11
Position 966: 4.3106239830226796e-11
Position 143: 1.6048471668130836e-11
Position 1020: 2.88118799380543e-13
Position 131: 1.1623615494355867e-15
Position 108: 2.2409982571109882e-17
Position 117: 1.0992878258105304e-17
Position 105: 5.639987099306881e-18
Position 113: 2.2773058946405467e-18
Position 98: 2.029153657245677e-18
Position 102: 4.70338599602606e-19
