Gene = NDOR1
Position 1229: 0.0003047012292880947
Position 1671: 0.0002688202198337959
Position 9548: 0.0002662908571309506
Position 719: 0.0002583728162814327
Position 391: 0.00025766657896550253
Position 586: 0.0002548180643644904
Position 7020: 0.00023906241412535088
Position 8226: 0.00022227257178684926
Position 10980: 0.00018688233462012293
Position 8911: 0.00017003477693171022
Position 517: 0.00016578214297213408
Position 1113: 0.0001577160960707512
Position 771: 0.00015341797917236747
Position 396: 0.00014885491139454547
Position 468: 0.00013140388194096206
Position 10664: 0.00011731181837837604
Position 493: 0.00011025112566472084
Position 36: 9.932048377355158e-05
Position 1785: 9.205811386112729e-05
Position 498: 8.918254397456456e-05
Position 755: 8.84764736785008e-05
Position 3571: 8.806402686029455e-05
Position 921: 7.437159188431322e-05
Position 1949: 6.49228746342021e-05
Position 8960: 6.340341078359254e-05
Position 3306: 5.815653806940949e-05
Position 305: 5.6006321154891335e-05
Position 1186: 5.542515447527245e-05
Position 1055: 5.3855461555496986e-05
Position 10149: 4.994765804958609e-05
Position 10000: 4.313810693280396e-05
Position 8703: 4.192508341605806e-05
Position 8791: 3.953230085699447e-05
Position 2081: 3.8997494649493294e-05
Position 1604: 3.764579661137098e-05
Position 9591: 2.9179867724010226e-05
Position 78: 2.3372019051043907e-05
Position 9596: 2.288001038219534e-05
Position 2077: 2.2247372367776488e-05
Position 1401: 2.1336240788318375e-05
Position 904: 2.1206096143793945e-05
Position 1046: 1.6536056147312693e-05
Position 9879: 1.5316027611788964e-05
Position 267: 1.2719771932985711e-05
Position 1449: 1.1829056997438924e-05
Position 1321: 1.0689224304904026e-05
Position 8919: 6.467297625945092e-06
Position 1602: 5.524404808489008e-06
Position 546: 5.330899020413316e-06
Position 4940: 3.3978076119015387e-06
Position 10465: 2.863290021462837e-06
Position 7: 2.234633863002871e-06
Position 10474: 2.143411137300709e-06
Position 71: 1.5621572609467885e-06
Position 10433: 1.3973060687200254e-06
Position 10533: 9.93217011214536e-07
Position 8916: 9.90737867175511e-07
Position 9425: 4.446537023536533e-07
Position 289: 3.825617069359563e-07
Position 556: 3.426319481619123e-07
Position 884: 2.798547520254708e-07
Position 656: 2.3608847850368963e-07
Position 10544: 1.9001217625885893e-07
Position 595: 1.532499558119518e-07
Position 323: 1.384361343546235e-07
Position 548: 4.1014106152552765e-08
Position 899: 3.918148420073377e-08
Position 779: 3.2749635105459286e-08
Position 797: 2.3942528270599716e-08
Position 908: 1.909278996015301e-08
Position 599: 7.534418624468541e-09
Position 821: 4.071898082496187e-09
Position 893: 6.810983381562679e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10423: 0.9762421029572136
Position 8109: 0.9491670478326368
Position 9127: 0.937538023232917
Position 10228: 0.7988120855917107
Position 8876: 0.7490688375767794
Position 9449: 0.7221730615046404
Position 8699: 0.6691629413227692
Position 10601: 0.6299953100083241
Position 9757: 0.4476471908099241
Position 9988: 0.428551417145604
Position 9736: 0.3805958629891544
Position 1883: 0.32961946999142505
Position 6831: 0.28250103147057426
Position 7405: 0.27930497425671774
Position 8296: 0.2658301708048674
Position 9424: 0.2624613051051095
Position 7860: 0.23312125536447126
Position 8899: 0.22344099209680351
Position 8533: 0.20002538213096266
Position 3996: 0.19674715272601864
Position 10656: 0.14164804999173858
Position 6787: 0.12074226249118356
Position 9626: 0.10593449388115894
Position 561: 0.10563174942837261
Position 4596: 0.1015826490693198
Position 11015: 0.08574417439882101
Position 4575: 0.08355614236603037
Position 6885: 0.05549080789913357
Position 610: 0.05282518799643926
Position 6813: 0.042862370457489724
Position 8672: 0.03772569110847889
Position 526: 0.032473796228755285
Position 8621: 0.0290969522066667
Position 10777: 0.02448507435679804
Position 8568: 0.0220955746628552
Position 4571: 0.021038899146009055
Position 2071: 0.0200830307969281
Position 9146: 0.018947976741765682
Position 10039: 0.018130788903072563
Position 472: 0.017687294063264396
Position 713: 0.016802448715350915
Position 10980: 0.016342717316793758
Position 6674: 0.0150224315975304
Position 8081: 0.014599177029049963
Position 7369: 0.013688597918623011
Position 9608: 0.013155626818653005
Position 7311: 0.011777195496541088
Position 8930: 0.01167223259060677
Position 7731: 0.010699970684140308
Position 9641: 0.01006698113989291
Position 1501: 0.009834486610299191
Position 7174: 0.008814101082255384
Position 752: 0.008806590537762199
Position 6225: 0.008393964540503507
Position 6703: 0.007890897163890355
Position 11205: 0.0076742077095018225
Position 11301: 0.007458298895436531
Position 9156: 0.006939422176728873
Position 2090: 0.00614542651034281
Position 8969: 0.006096791618398856
Position 9335: 0.005932113678222655
Position 1646: 0.005603144063720158
Position 8957: 0.005100011980022342
Position 10160: 0.004466308184295885
Position 8518: 0.004459560771695594
Position 9773: 0.004143360600698387
Position 9085: 0.004127192984726323
Position 9605: 0.003912766313208612
Position 8261: 0.0038950746106948997
Position 8743: 0.0038185472142316444
Position 6608: 0.003788788399158366
Position 9938: 0.0037416056294486996
Position 10797: 0.0036918592727837114
Position 9203: 0.0036340751366119896
Position 8570: 0.003459758436553626
Position 7412: 0.0034557103642294472
Position 10611: 0.003329644584382764
Position 3839: 0.003012971063094526
Position 10182: 0.0028848513131618453
Position 8546: 0.0028719858119799105
Position 8272: 0.0027914033540236156
Position 8624: 0.002778083543129172
Position 1044: 0.002703764166220849
Position 10850: 0.00268516415288311
Position 6107: 0.0026673059336277632
Position 2012: 0.0026315243619006927
Position 3963: 0.002623186261579998
Position 9778: 0.002567119749202136
Position 6629: 0.00252719315627732
Position 5776: 0.0023992717010469762
Position 368: 0.0022545191258901416
Position 10941: 0.0022150027279952524
Position 10429: 0.002213571105561133
Position 8634: 0.002115377973821312
Position 9689: 0.001841433078160718
Position 4647: 0.0018281720372146316
Position 2226: 0.0017640479987650057
Position 9504: 0.001749095318977264
Position 990: 0.0017254937831965966
Position 10732: 0.0017217640514683912
Position 10194: 0.0017027959449797906
Position 7040: 0.0016796378157497675
Position 11055: 0.0016434867744738743
Position 3797: 0.0015841765502270738
Position 967: 0.0015658665577927085
Position 639: 0.0015609952740947828
Position 1888: 0.0015334739138124986
Position 1179: 0.001504346738542094
Position 10426: 0.0014351435505280913
Position 7209: 0.0013497829218467592
Position 667: 0.001347041569327353
Position 3931: 0.001324100867530819
Position 6756: 0.0013106871963681059
Position 10830: 0.001282838391165705
Position 871: 0.0012451375938111178
Position 8241: 0.0012318159780588707
Position 9098: 0.0012284194758275663
Position 10621: 0.0012147354489015832
Position 8426: 0.0011018093939538954
Position 917: 0.0010669030932456398
Position 10659: 0.0010217038067506271
Position 9927: 0.000935693325350205
Position 9949: 0.0009313179328347026
Position 10102: 0.0008764430661472319
Position 1711: 0.0008758392142060378
Position 11020: 0.0008729149237773637
Position 6287: 0.0007148098053757948
Position 10172: 0.0006953823902521014
Position 8597: 0.0006925097534150756
Position 10728: 0.000631217892171883
Position 10872: 0.00063101124447341
Position 8341: 0.0006306682398662425
Position 9935: 0.0006151910891531246
Position 1991: 0.0005933212883220987
Position 3230: 0.000588396658619849
Position 9683: 0.0005780140341358126
Position 9665: 0.0005603974574755179
Position 10854: 0.0005537541551139968
Position 1009: 0.0005112986047057393
Position 9255: 0.0005089778134133622
Position 10041: 0.0005024770378461049
Position 10687: 0.0004946397918306382
Position 7330: 0.0004815995058435904
Position 10827: 0.00047042867974299784
Position 7957: 0.00039993867748878726
Position 10347: 0.00039282742394179974
Position 10517: 0.0003580968258875547
Position 10636: 0.0003315720676065905
Position 10267: 0.00027019697747342154
Position 6451: 0.00026254784342961415
Position 10662: 0.0002465870629205976
Position 8652: 0.00022316541655586814
Position 3916: 0.000216519098753112
Position 2094: 0.00020400516011027502
Position 1024: 0.0002014571675490608
Position 9868: 0.0001946217069498066
Position 1532: 0.0001777918822185991
Position 3394: 0.0001603163226876349
Position 9008: 0.00015469297465149905
Position 3397: 0.00014435980999099568
Position 1599: 0.00014389501157925034
Position 532: 0.0001430999101373277
Position 1608: 0.00013818980113122612
Position 10444: 0.00013547166220343327
Position 10125: 0.00013507733905340573
Position 10956: 0.00013307599157920402
Position 10048: 0.00013198722703756247
Position 2032: 0.00013074987356692807
Position 11315: 0.0001230124610552172
Position 719: 0.00011930433680071015
Position 10147: 0.00010976093691593486
Position 10699: 0.00010727288382476419
Position 10703: 0.00010534214949687072
Position 933: 0.00010208606402198571
Position 8825: 0.00010126168904312245
Position 1509: 0.00010097046149372694
Position 11160: 9.50023669972762e-05
Position 3254: 9.42302998154054e-05
Position 3878: 8.397383581851934e-05
Position 10403: 8.334216636948441e-05
Position 11172: 6.930016503683192e-05
Position 3464: 6.880001053286183e-05
Position 1183: 6.820930126521961e-05
Position 433: 6.643748917483816e-05
Position 3488: 6.395179404403861e-05
Position 11269: 6.091100160885215e-05
Position 4127: 5.5324575089034656e-05
Position 11255: 4.74060267119763e-05
Position 2243: 4.3435260314982305e-05
Position 1476: 4.2288562482993694e-05
Position 9107: 4.12017816298661e-05
Position 1688: 3.733954413717328e-05
Position 10952: 3.686342471001438e-05
Position 2020: 3.6742107419960515e-05
Position 1185: 3.5120415340445714e-05
Position 483: 3.464295156590568e-05
Position 3756: 3.085555796608695e-05
Position 10567: 3.073366417436707e-05
Position 10087: 3.0481622702157177e-05
Position 9784: 2.8411594696328745e-05
Position 8993: 2.7357241314046056e-05
Position 4004: 2.281785242196856e-05
Position 9559: 2.2087554621925152e-05
Position 478: 2.1586642410076357e-05
Position 9300: 2.0158503071675852e-05
Position 754: 1.8974596833728376e-05
Position 9388: 1.7563830881599906e-05
Position 1061: 1.7550150117859485e-05
Position 1506: 1.5961467493164323e-05
Position 3538: 1.5691667816945026e-05
Position 9661: 1.499990660145249e-05
Position 9261: 1.3964413139062424e-05
Position 1021: 1.3955679837305702e-05
Position 320: 1.2113061564465686e-05
Position 2124: 1.1256527835572886e-05
Position 1116: 1.0787384758221074e-05
Position 1452: 9.709016148021332e-06
Position 9284: 9.66818056226868e-06
Position 9576: 8.868080852662078e-06
Position 3419: 8.56000073890856e-06
Position 579: 8.108496866791688e-06
Position 1046: 7.670805056252544e-06
Position 1480: 6.231670550761216e-06
Position 6985: 5.828131877726682e-06
Position 339: 5.688954135284182e-06
Position 1825: 5.274356243498095e-06
Position 1566: 4.7126397133847155e-06
Position 1058: 4.099742957239291e-06
Position 726: 4.087308710306056e-06
Position 893: 3.9616326375585005e-06
Position 508: 3.362811888246709e-06
Position 9295: 2.8864544219811085e-06
Position 1128: 2.664684242486936e-06
Position 1131: 2.0684403073979316e-06
Position 644: 2.052330232555708e-06
Position 616: 1.985727025888208e-06
Position 396: 1.8576474406850092e-06
Position 428: 1.8189401512101115e-06
Position 9399: 1.517968915179858e-06
Position 4747: 1.5025489200773506e-06
Position 498: 1.477257862674646e-06
Position 4037: 1.3816247669939257e-06
Position 142: 1.0006105425270272e-06
Position 1897: 9.072325174814643e-07
Position 4803: 7.564108929763199e-07
Position 9796: 6.971147119705014e-07
Position 281: 3.80629969922557e-07
Position 341: 2.5096936984093687e-07
Position 4879: 2.2720090834698872e-07
Position 122: 2.1303602877840562e-07
Position 247: 1.5463116716402174e-07
Position 413: 1.150861910490654e-07
Position 221: 9.189763293226158e-08
Position 1304: 9.154711494601293e-08
Position 373: 7.334271107598676e-08
Position 391: 6.271965496596135e-08
Position 1196: 5.483791289680276e-08
Position 146: 4.970482068750065e-08
Position 257: 4.80615287231204e-08
Position 619: 4.311056665098868e-08
Position 410: 3.4080860796503965e-08
Position 1201: 3.382617460934814e-08
Position 489: 3.364491056486895e-08
Position 401: 3.0775039663601774e-08
Position 1203: 2.6589242847048113e-08
Position 1113: 2.1206443832238852e-08
Position 1090: 2.0909526200233345e-08
Position 486: 2.070161847602657e-08
Position 1084: 1.9414055294209124e-08
Position 376: 1.5657468064186757e-08
Position 386: 1.2154941791546791e-08
Position 824: 8.655302850097268e-09
Position 115: 1.3639692829554143e-09
Position 71: 1.2589829083769573e-09
Position 278: 1.1057063552826144e-09
Position 430: 9.412336266504075e-10
Position 161: 8.822615290832548e-10
Position 150: 8.769011722646102e-10
Position 765: 5.042436842032903e-10
Position 78: 1.474647152663301e-10
Position 175: 7.166892776654223e-11
Position 1239: 6.122911326822269e-11
Position 767: 2.0896654401933827e-11
Position 84: 9.652109855524662e-12
Position 188: 4.94338927675276e-12
Position 173: 9.34744636366321e-13
Position 89: 6.960379227892444e-13
