Gene = ASTE1
Position 427: 2.4741668490415998e-06
Position 178: 1.672129197064383e-06
Position 238: 1.3084877692476913e-06
Position 1543: 1.0617405453512768e-06
Position 1518: 9.724727202292081e-07
Position 136: 8.711021467279795e-07
Position 1817: 6.385406498647843e-07
Position 1704: 1.6612767114683138e-07
Position 75: 4.8275320668864976e-08
Position 948: 3.299194450578588e-08
Position 368: 2.0580630065833176e-08
Position 366: 9.308446179364346e-09
Position 470: 2.018730743382893e-09
Position 704: 7.832229338271598e-10
Position 431: 2.865138490637792e-10
Position 849: 8.364702028185178e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10462: 0.9025201889607939
Position 12414: 0.8902283866143247
Position 1470: 0.8717121273931979
Position 1207: 0.6566347579318663
Position 2563: 0.6479613198292355
Position 11545: 0.585699328783049
Position 7027: 0.4696015538966231
Position 8085: 0.44175508657595686
Position 11495: 0.23195456204203216
Position 3091: 0.23128716414308728
Position 414: 0.18372844869726157
Position 9752: 0.14002266324811888
Position 652: 0.12383777797482715
Position 11748: 0.1155214176276475
Position 1730: 0.11143018541048536
Position 692: 0.08381344754491052
Position 2595: 0.06218345792066876
Position 1238: 0.056448446528703636
Position 7074: 0.05136683695596636
Position 3061: 0.050335661887865195
Position 2523: 0.03943643866498363
Position 6602: 0.03918780356088141
Position 1751: 0.027284854111515232
Position 727: 0.02687252419333601
Position 11803: 0.025738204737191583
Position 11868: 0.020748610492967813
Position 1070: 0.020654673381505898
Position 2344: 0.019610964372097885
Position 7182: 0.017316229563973252
Position 2689: 0.017259531309740332
Position 1142: 0.015601982493348418
Position 8639: 0.015498472642322575
Position 1486: 0.015322166106790467
Position 7117: 0.013823409143682136
Position 2309: 0.013665284528679232
Position 3009: 0.013427114201005152
Position 12091: 0.013190704158759845
Position 4569: 0.012519545685212456
Position 2541: 0.01170510322640399
Position 1620: 0.011019596107950065
Position 1120: 0.010801516396670032
Position 12125: 0.010344670604507944
Position 698: 0.010202700341168268
Position 7149: 0.01003781183006085
Position 2926: 0.00979616997270974
Position 7740: 0.009422879385376878
Position 4777: 0.009064664180320179
Position 2870: 0.00856043419370579
Position 9927: 0.008106035741926785
Position 455: 0.007607157377967118
Position 3040: 0.007305374112456813
Position 11891: 0.006546258824471527
Position 3043: 0.006502013233108167
Position 11849: 0.006169563164869877
Position 2118: 0.006066456986739886
Position 2387: 0.005533588926175544
Position 11846: 0.005301515412176765
Position 11774: 0.005010242769962161
Position 2315: 0.0047920941580956835
Position 3747: 0.0045907383616386405
Position 11551: 0.004306434055671248
Position 10978: 0.004253491573658717
Position 1213: 0.004151398421383645
Position 1179: 0.004131651439502667
Position 1279: 0.004095258268982425
Position 1774: 0.0038857143380717552
Position 1075: 0.0038702421709698367
Position 136: 0.0038526709466350233
Position 173: 0.0038446022619895194
Position 11328: 0.0036691401873799245
Position 10381: 0.0034955171809554174
Position 997: 0.003471053903472983
Position 11256: 0.0031838613818774225
Position 7801: 0.0030907549247607925
Position 3793: 0.003015109329568621
Position 704: 0.002719011103207069
Position 1667: 0.0026342632303972824
Position 1216: 0.002480551704682936
Position 315: 0.002429645986001741
Position 2450: 0.0023835068726121467
Position 2235: 0.0021264918569503083
Position 12326: 0.0020792955589515553
Position 1435: 0.001973393110705616
Position 733: 0.0017812757584343979
Position 1561: 0.0017481102659644074
Position 437: 0.0017352270702321207
Position 2474: 0.0015623228004714841
Position 3829: 0.0014789275072590135
Position 12575: 0.0014344649123921394
Position 2696: 0.0014008867291847582
Position 381: 0.0013510166979295987
Position 7963: 0.0013390390042453916
Position 6175: 0.0013215326824632485
Position 10642: 0.0012893612131359988
Position 1903: 0.001171027240924204
Position 3139: 0.0011640770714181669
Position 3954: 0.0011088774742000255
Position 6538: 0.0010011483883384095
Position 1529: 0.0009934307896602404
Position 5737: 0.000977379310347334
Position 8063: 0.0009128389125738999
Position 12301: 0.0008963054267491492
Position 5654: 0.0008873148534989882
Position 10999: 0.0008616860080431648
Position 2753: 0.0008382431390317703
Position 2703: 0.0008358120873067307
Position 1973: 0.0008350565118815385
Position 3681: 0.0008211740660685453
Position 10812: 0.0007997831205689481
Position 2756: 0.000690271695109274
Position 3112: 0.00066699661731326
Position 1736: 0.0006504555365493199
Position 294: 0.0006382544823470776
Position 2228: 0.0006373763201426278
Position 12269: 0.0006228524936756823
Position 5180: 0.0005644547866251565
Position 4788: 0.0005432036202651507
Position 2733: 0.0005397976356237636
Position 12244: 0.0005170052108220593
Position 606: 0.0005052395184245958
Position 4681: 0.0004745469669040252
Position 5333: 0.0004653575331696035
Position 1779: 0.00043683542581277783
Position 212: 0.0004134332228372391
Position 12008: 0.00036985076067818544
Position 6288: 0.0003697769964472693
Position 6421: 0.0003683015521829344
Position 743: 0.0003550932505268364
Position 231: 0.0003524661989036053
Position 2025: 0.00034093331643916076
Position 12837: 0.00032927423463926283
Position 255: 0.0003196332413112956
Position 3558: 0.00031926641378341776
Position 2613: 0.00030759657264934834
Position 5789: 0.0002811157575743749
Position 375: 0.00028038334943314235
Position 470: 0.00027871534544049377
Position 10800: 0.000254845672735304
Position 1157: 0.0002501872378684837
Position 5161: 0.00024099293151709684
Position 3880: 0.00023906263151559655
Position 12205: 0.00023243617096420697
Position 3989: 0.00022712785928193248
Position 1150: 0.00021973569670878917
Position 175: 0.00020914065598969203
Position 1283: 0.00018529872550615992
Position 8758: 0.00018226110504542683
Position 4107: 0.00017496086424993208
Position 12540: 0.0001694389596255703
Position 10863: 0.00015267109643900013
Position 4515: 0.00014644096625271476
Position 2351: 0.0001458376671008507
Position 5232: 0.0001427061969255193
Position 11057: 0.00013705197824110697
Position 1023: 0.00013529900591297778
Position 1913: 0.0001329058576439821
Position 2210: 0.00012633187678223469
Position 2787: 0.00012428945057115065
Position 917: 0.00012326074130552522
Position 1870: 0.00011886253809463047
Position 1508: 0.00011782750389578302
Position 1046: 0.00011624796005297409
Position 2132: 9.733699003206679e-05
Position 526: 9.462790761372203e-05
Position 937: 8.66827082900446e-05
Position 3545: 8.52104770744694e-05
Position 509: 6.856682498144453e-05
Position 3872: 6.592914904893347e-05
Position 2843: 6.499372113666477e-05
Position 1219: 6.482872850577709e-05
Position 12264: 6.427781998147219e-05
Position 8595: 6.340966642845486e-05
Position 11150: 5.593240036074891e-05
Position 872: 5.1414724048051684e-05
Position 2194: 4.901998569905373e-05
Position 3217: 4.758728790303969e-05
Position 3000: 4.579847041736824e-05
Position 562: 3.6385333627160056e-05
Position 8835: 3.5936736951449005e-05
Position 336: 3.439950625175022e-05
Position 775: 3.390878860193565e-05
Position 920: 2.7626054991413122e-05
Position 1368: 2.6509696458431504e-05
Position 1536: 2.2900407985811145e-05
Position 3315: 1.9339062178748362e-05
Position 975: 1.702630699203694e-05
Position 614: 1.633888959356297e-05
Position 343: 1.572703571345782e-05
Position 361: 1.4138463832875375e-05
Position 770: 1.2302217616494198e-05
Position 550: 1.0109449896164127e-05
Position 296: 9.622532494862022e-06
Position 2398: 7.33105684119644e-06
Position 516: 6.545830511478116e-06
Position 532: 6.041628944607492e-06
Position 3285: 6.024070846631011e-06
Position 271: 5.795856002759335e-06
Position 4605: 5.032105063349555e-06
Position 860: 4.838840950251316e-06
Position 885: 4.333487165089619e-06
Position 619: 4.050546296563927e-06
Position 1410: 3.84278887144121e-06
Position 299: 2.6947408509931626e-06
Position 1328: 2.3683240368336344e-06
Position 5482: 2.2157471317082536e-06
Position 190: 1.665032068076256e-06
Position 3704: 1.1522440108703437e-06
Position 234: 9.509168214680283e-07
Position 289: 9.468695450357476e-07
Position 238: 8.429027150211856e-07
Position 1859: 7.061373636031761e-07
Position 386: 5.071885885727511e-07
Position 274: 1.6234917843650448e-07
Position 1781: 6.31444896325784e-08
Position 2056: 5.8030803476012113e-08
Position 948: 4.829340840039998e-08
Position 874: 4.032767243243486e-08
Position 844: 3.259702587482567e-08
Position 779: 2.7920625275826656e-08
Position 1759: 1.61423689218231e-08
Position 573: 1.4500136305454253e-08
Position 540: 7.320511112345608e-09
Position 1785: 4.9170335988608625e-09
