Gene = DISC1
Position 1283: 2.1284353694612074e-06
Position 196: 1.8388176356926961e-06
Position 269: 1.7270530408704547e-06
Position 545: 1.1357968421875538e-06
Position 66: 1.0656478508762259e-06
Position 375: 8.524736747509755e-07
Position 415: 8.298863882008874e-07
Position 417: 7.051345113834146e-07
Position 139: 3.904169253619428e-07
Position 393: 9.792490071089644e-08
Position 221: 4.122955471497569e-08
Position 292: 2.8281544316235352e-08
Position 789: 8.72049055296402e-09
Position 882: 4.026586812813545e-09
Position 447: 2.954323320694666e-09
Position 213: 1.4019058624790143e-09
Position 646: 1.1181244727736341e-09
Position 149: 3.576650176561969e-10
Position 466: 3.483030392132569e-10
Position 503: 1.6343029716444166e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 25556: 0.6499893615967928
Position 5622: 0.5886372994208954
Position 3945: 0.5660721406281597
Position 14507: 0.4217703091753575
Position 14611: 0.4055215330973909
Position 13455: 0.3939942114129271
Position 2566: 0.33015559062615973
Position 2540: 0.308193395102954
Position 9461: 0.2926498976954367
Position 6744: 0.28465325922585216
Position 4604: 0.272129805138997
Position 5503: 0.1909545167673207
Position 4255: 0.18769297704998555
Position 3987: 0.15399923848970806
Position 4648: 0.14421816067388699
Position 4277: 0.14235459527073602
Position 4221: 0.11065672435948272
Position 3562: 0.09670718735904364
Position 9864: 0.06879463562177227
Position 13409: 0.04671646851792239
Position 5220: 0.04303960767573813
Position 17957: 0.042297117334983564
Position 658: 0.03959097691359381
Position 2716: 0.03661647252113502
Position 4608: 0.03593246519420032
Position 5780: 0.03500475006783811
Position 6821: 0.03493253522764753
Position 4573: 0.0340896840120892
Position 6875: 0.032499058306181765
Position 14634: 0.03146491283081608
Position 422: 0.03077361500179163
Position 6654: 0.028137338897892057
Position 3538: 0.023735010188973074
Position 6915: 0.02344143172791186
Position 20707: 0.023387218661414307
Position 16066: 0.021470786315942014
Position 16318: 0.021116918830930025
Position 5189: 0.01866289463325724
Position 14670: 0.018538944013206937
Position 3302: 0.016813842684669632
Position 4289: 0.014510871047241872
Position 16658: 0.013961758288330989
Position 9807: 0.012993100289685934
Position 4683: 0.012671052106492544
Position 19100: 0.01239802767843079
Position 3367: 0.01146750667591557
Position 18866: 0.010894348571051204
Position 2650: 0.010504344054764072
Position 2735: 0.01023621741068298
Position 10814: 0.009425947205912557
Position 15887: 0.00932864255283634
Position 6759: 0.008890757813460506
Position 4310: 0.008778257997502798
Position 10919: 0.007869217447695611
Position 8275: 0.007701390184748984
Position 8677: 0.007534689861932908
Position 6804: 0.006681226874767958
Position 4651: 0.00615865885534199
Position 4357: 0.006148821189490082
Position 9997: 0.005581679485804441
Position 706: 0.004914364365720908
Position 2473: 0.004874062129477753
Position 4617: 0.004789996108090577
Position 3306: 0.004678046621975811
Position 192: 0.004677445478958195
Position 2587: 0.0033969440929944262
Position 3954: 0.00333775932364312
Position 10263: 0.003058021875518167
Position 7455: 0.0025238983373227076
Position 2482: 0.0025090888699763796
Position 2185: 0.0023575871041417802
Position 12997: 0.002321116055472905
Position 9042: 0.0023190843403694296
Position 4016: 0.0022911497517270766
Position 239: 0.002253072815101022
Position 2685: 0.002152000776663875
Position 11459: 0.002143082759835421
Position 3777: 0.002013030500642741
Position 3067: 0.0019457713094495669
Position 3989: 0.0018935508909480533
Position 2310: 0.0018580023926287556
Position 11500: 0.0018228102533278123
Position 13984: 0.001658749845169593
Position 10087: 0.0016033000692849116
Position 3606: 0.001465059585887961
Position 3391: 0.0014497979672940663
Position 5878: 0.0013871569342560387
Position 375: 0.001361365091669611
Position 3326: 0.0013602875422432789
Position 5967: 0.0012418291200243967
Position 9289: 0.0012358112547171136
Position 3138: 0.0012256545432026665
Position 1002: 0.0012006286969072954
Position 15144: 0.0011937394153283525
Position 5115: 0.0010918975316475132
Position 4297: 0.001084716883501376
Position 2132: 0.0010842208659846632
Position 3726: 0.0010732176941409795
Position 676: 0.0010465679712333396
Position 3901: 0.0010328870941966632
Position 1971: 0.0009660092358866024
Position 2372: 0.0009086507322558032
Position 4330: 0.0008944292597996099
Position 2570: 0.0008720747895218808
Position 1406: 0.0007662249882419989
Position 1158: 0.000755049912552577
Position 4234: 0.0007126544834871061
Position 6007: 0.0007018472198572393
Position 3161: 0.0006891954269364508
Position 3278: 0.0006772187462397021
Position 1788: 0.0006662980095401221
Position 567: 0.0006581417868433399
Position 13905: 0.0006103988030759136
Position 3962: 0.0005984271682011413
Position 1349: 0.0005931233754413903
Position 780: 0.0005901583804616946
Position 306: 0.0005836194134600992
Position 5943: 0.0005735362862638469
Position 4143: 0.0005617864933263646
Position 816: 0.0005463053665069818
Position 5053: 0.0005303624249466496
Position 346: 0.0004865796485734023
Position 2106: 0.0004504932329310898
Position 1944: 0.00043729615826522996
Position 5020: 0.0004016797034180114
Position 6624: 0.00035244915838653047
Position 6948: 0.00033923002910154137
Position 333: 0.0003380434675910463
Position 317: 0.0003160937063126021
Position 1319: 0.000306935500635679
Position 2600: 0.00029295124522843864
Position 390: 0.00028151369248449715
Position 2400: 0.00027142699292129186
Position 4105: 0.00026161214965469455
Position 4779: 0.0002483468822902213
Position 1754: 0.00024333814534280453
Position 2597: 0.00023214224563809915
Position 4316: 0.0002306689800379308
Position 3707: 0.00023026245523581724
Position 4011: 0.00022655348847132995
Position 1393: 0.00022437737083180555
Position 5975: 0.00020890663154954402
Position 5844: 0.00019962559693696713
Position 5516: 0.000187876233277388
Position 6010: 0.00018050997843226013
Position 1644: 0.00017310521588077601
Position 2045: 0.00016635370968254184
Position 914: 0.00015059937054445836
Position 539: 0.0001453498238429138
Position 1795: 0.00014130823181697416
Position 1951: 0.0001146595073852928
Position 4898: 0.00011433501118180132
Position 10038: 0.00011041904769769889
Position 941: 0.00010704533850782803
Position 1131: 9.992238912550242e-05
Position 1487: 9.409100333987882e-05
Position 847: 9.163069193319634e-05
Position 7669: 8.963907778740464e-05
Position 5904: 8.836238284911255e-05
Position 3710: 8.65626574187346e-05
Position 6837: 8.437178023615117e-05
Position 244: 7.78061792732943e-05
Position 7108: 6.78552294281699e-05
Position 4630: 6.483675123804555e-05
Position 519: 6.454844870356125e-05
Position 1652: 6.0758517015513386e-05
Position 356: 5.479648435398025e-05
Position 3218: 4.967767942104891e-05
Position 1732: 4.6745817780058115e-05
Position 1067: 4.378283518414358e-05
Position 7684: 4.051124322381462e-05
Position 2007: 3.9066387735035256e-05
Position 3581: 3.8583041166284106e-05
Position 2089: 3.7517051674935313e-05
Position 2191: 3.748655513177773e-05
Position 1101: 3.277081025994882e-05
Position 4826: 3.2231248952491844e-05
Position 3863: 2.8071089026195554e-05
Position 858: 2.353861425641403e-05
Position 5423: 1.986557623595354e-05
Position 1947: 1.9545339212477745e-05
Position 2199: 1.892963734937802e-05
Position 1884: 1.877793226298901e-05
Position 435: 1.6538469848824825e-05
Position 1669: 1.6486889929788815e-05
Position 196: 1.2048038270443852e-05
Position 4529: 1.091596539206785e-05
Position 1378: 1.0842798911881156e-05
Position 862: 8.39692583407222e-06
Position 2241: 7.319882482207239e-06
Position 3235: 6.719045187096535e-06
Position 258: 6.546614046394276e-06
Position 3077: 6.505090811523754e-06
Position 1073: 3.86041940845414e-06
Position 286: 3.172255929794024e-06
Position 2395: 1.169288113625442e-06
Position 204: 1.2849808143871666e-07
Position 442: 1.1950198762049553e-07
Position 324: 5.6252334358205145e-08
Position 275: 3.760384111096852e-08
Position 288: 3.1308059500880844e-08
Position 266: 2.11838117375531e-08
Position 755: 1.8959470642488846e-08
Position 209: 1.7543067502533698e-08
Position 281: 1.6935706725518874e-08
Position 724: 1.667007786405342e-08
Position 909: 1.1652636621126211e-08
Position 254: 1.1576022591906626e-08
Position 393: 9.546824711354134e-09
Position 283: 9.101718482410988e-09
Position 966: 9.09150789262384e-09
Position 969: 6.69450637843962e-09
Position 609: 6.691324263457289e-09
Position 292: 4.6791883818271535e-09
Position 444: 3.0332303024660123e-09
Position 573: 2.7744270653565347e-09
Position 730: 1.8653717223171975e-09
Position 878: 8.395651283862149e-10
Position 170: 8.252138733221422e-10
Position 980: 7.130090214760287e-10
Position 633: 2.9305983826097625e-10
Position 173: 1.8229804331563836e-10
Position 616: 1.5661488135539795e-10
Position 613: 2.990786532367287e-11
Position 137: 7.532811944105717e-13
Position 145: 4.1287567312167554e-14
Position 139: 3.744994527697662e-15
Position 128: 2.0461439549348706e-16
