Gene = SNTN
Position 6320: 7.222275997617528e-05
Position 4560: 6.310152730688023e-05
Position 628: 5.6810512793299095e-05
Position 1266: 5.275264419928984e-05
Position 6360: 4.180849718609064e-05
Position 1905: 4.0283086693388146e-05
Position 880: 3.930995707388816e-05
Position 460: 2.57225403750617e-05
Position 1130: 2.277663240156112e-05
Position 3401: 2.2050132164974213e-05
Position 2302: 2.1973238252291625e-05
Position 709: 2.0138037448614796e-05
Position 465: 1.777441957897883e-05
Position 2188: 1.749328338841036e-05
Position 3489: 1.6938244539004005e-05
Position 220: 1.64156038398041e-05
Position 235: 1.3874791476145958e-05
Position 39: 1.1833162490712653e-05
Position 1659: 9.460276916982391e-06
Position 2186: 9.183549973038273e-06
Position 400: 8.030434735375561e-06
Position 1627: 6.856771644553299e-06
Position 1428: 6.3564878232172695e-06
Position 1453: 5.8658895847170044e-06
Position 2294: 5.553920589852578e-06
Position 1377: 4.055570996436401e-06
Position 995: 2.9960091753129115e-06
Position 558: 2.8868182825746044e-06
Position 2282: 2.239175236680238e-06
Position 1563: 1.9509614785176327e-06
Position 1737: 1.843198907358289e-06
Position 1602: 9.19805995094467e-07
Position 2411: 3.047582484003634e-07
Position 24: 2.990179637374032e-07
Position 159: 2.1696278194864472e-07
Position 230: 1.613187045442169e-07
Position 193: 1.4089228992455468e-07
Position 2406: 1.2248284293737429e-07
Position 479: 1.1958483700578268e-07
Position 926: 9.056358899927663e-08
Position 458: 7.272560813649647e-08
Position 867: 7.252003891319451e-08
Position 702: 4.158088492110046e-08
Position 398: 3.806109750094234e-08
Position 568: 3.7182220530686165e-08
Position 912: 3.0339894695054363e-08
Position 829: 1.8593133952465864e-08
Position 199: 1.2896446403395519e-08
Position 693: 1.0954030864382961e-08
Position 488: 1.070608521989904e-08
Position 686: 7.539528513482187e-09
Position 757: 7.3914216588324785e-09
Position 134: 4.305926493470177e-09
Position 440: 2.2694965640319387e-10
Position 147: 2.0580820612163034e-10
Position 1025: 1.3156863229697901e-10
Position 527: 5.5096456049379605e-11
Position 470: 2.8753642083166755e-11
Position 543: 3.044851361662297e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2093: 0.7413503199026354
Position 11268: 0.5608646799955177
Position 7056: 0.42900482845349874
Position 7114: 0.37689255211359574
Position 6198: 0.3204882435965738
Position 3404: 0.26516733196708925
Position 6457: 0.14272905076852876
Position 11641: 0.12606697508547288
Position 2034: 0.12152474037472956
Position 5463: 0.09638504994201004
Position 733: 0.09480666303238022
Position 6648: 0.07774854306691675
Position 5358: 0.073865093544992
Position 6933: 0.05374563756360424
Position 11028: 0.05371118845087492
Position 3142: 0.05190342128882403
Position 3090: 0.051648349729513904
Position 1239: 0.0418026811181519
Position 11538: 0.03592977589750657
Position 3484: 0.02794730219426179
Position 6460: 0.026853105675463566
Position 10371: 0.02680800367267728
Position 6215: 0.023625952880385093
Position 10018: 0.02110219794823843
Position 11563: 0.017573988148949324
Position 1484: 0.014119572908396256
Position 6898: 0.013108633998159187
Position 2385: 0.011975159599173635
Position 2406: 0.011869812295278151
Position 6579: 0.011273131643945118
Position 7332: 0.009420759411887743
Position 1149: 0.00861549194901742
Position 1652: 0.008007448414395182
Position 2331: 0.00797084964705626
Position 3106: 0.007730953876924286
Position 1697: 0.006898376658059886
Position 2062: 0.006782082194318106
Position 626: 0.006175712073014312
Position 11177: 0.005878093227782299
Position 4394: 0.005798866778340993
Position 9850: 0.005663656592496209
Position 3439: 0.005395830283868445
Position 2279: 0.00516453471046849
Position 3523: 0.004973062009580226
Position 4265: 0.004378820504438178
Position 7183: 0.003997150444091144
Position 9298: 0.00392378186428774
Position 9493: 0.003757256015986142
Position 3152: 0.0031874240502806016
Position 8471: 0.0031266418222362937
Position 9262: 0.0030229335460376875
Position 9377: 0.003018984382244818
Position 513: 0.0030130369349209434
Position 10496: 0.0029746267416905403
Position 6704: 0.002836949938064023
Position 11386: 0.0028118437240998175
Position 3270: 0.0025408279131041286
Position 3950: 0.0025024055377689015
Position 9969: 0.00221454943324241
Position 4344: 0.002207097874256312
Position 9420: 0.0020726625467028725
Position 3559: 0.0020476285400015497
Position 1543: 0.0020404073791425487
Position 1761: 0.0019427242558962504
Position 2478: 0.0018653946275901353
Position 8018: 0.0017925639569981893
Position 5971: 0.0016694026404437002
Position 2345: 0.001624705457202703
Position 3066: 0.0015144145280813087
Position 2735: 0.0014845685864274911
Position 4633: 0.0013607495283693525
Position 8415: 0.0013045313075666467
Position 9007: 0.0012596865371625084
Position 8278: 0.0012435553157506818
Position 2750: 0.0011942678613565468
Position 3003: 0.0011939118586876702
Position 8524: 0.0011805758876172001
Position 9374: 0.0011791252317170898
Position 5404: 0.0011230657702439256
Position 9019: 0.0010934646999944148
Position 9118: 0.001079265329006859
Position 5858: 0.0010496180597958065
Position 4899: 0.001019788697483284
Position 4089: 0.0010026986641331057
Position 9333: 0.0009991584482069663
Position 2700: 0.000920508023084515
Position 1957: 0.0009179309485987543
Position 5429: 0.0009147013066393866
Position 8745: 0.0009081201118045434
Position 1932: 0.0008444403251967423
Position 668: 0.0008394969467247799
Position 6768: 0.0008266947357945195
Position 2943: 0.0006958903586176366
Position 1618: 0.0006818869145695151
Position 3283: 0.0006769214865373718
Position 1981: 0.0006750069366548099
Position 1397: 0.0006629396902355597
Position 7481: 0.000650417116166872
Position 693: 0.0006095193713249381
Position 554: 0.0006068521310043701
Position 2937: 0.0006034602597852604
Position 9695: 0.0005355736825882146
Position 7685: 0.0004291845388507429
Position 2883: 0.0003670040550859065
Position 7336: 0.00034071096096307315
Position 2419: 0.00029356824945590495
Position 4456: 0.00028118748470107443
Position 4934: 0.00025664049925835
Position 636: 0.000248717726701866
Position 8128: 0.0002472762768075514
Position 7360: 0.0002460070762639045
Position 836: 0.00024094452114272326
Position 7682: 0.0002100898934951593
Position 3535: 0.00020804399606691578
Position 5317: 0.0001938029848145246
Position 4972: 0.00019223394178974866
Position 751: 0.00018308292103641014
Position 9217: 0.00017080989002534383
Position 5945: 0.00017027157521501567
Position 4691: 0.00016449242765482965
Position 4729: 0.0001591540815650141
Position 9023: 0.00015674982698380075
Position 896: 0.00014866734010031727
Position 2173: 0.00014680831239684186
Position 4014: 0.00014126705236541963
Position 923: 0.00013865011023389572
Position 1300: 0.0001334135515860263
Position 4964: 0.0001311971618605705
Position 1174: 0.00012634003125913483
Position 2205: 0.00011860212587847156
Position 1555: 0.0001183783357290363
Position 206: 0.00011174040733217734
Position 2424: 0.00011084635455209477
Position 8322: 0.00010831943285619737
Position 1365: 9.739927333738008e-05
Position 1519: 9.403470468577152e-05
Position 1765: 9.115391883734283e-05
Position 2341: 8.895363584576871e-05
Position 1737: 8.392656882105526e-05
Position 7275: 7.652042473831664e-05
Position 5018: 7.269586395276533e-05
Position 3330: 7.213343486690028e-05
Position 861: 6.348585660362406e-05
Position 1671: 6.342368949955239e-05
Position 2551: 6.196006382418362e-05
Position 2433: 6.182794736276798e-05
Position 2122: 5.6386112418075064e-05
Position 709: 5.1770503930552995e-05
Position 2533: 4.949355890160628e-05
Position 4174: 4.8291159044396606e-05
Position 786: 4.827269830500247e-05
Position 912: 4.636940569060687e-05
Position 1402: 4.428312467693475e-05
Position 1563: 4.3635441270261845e-05
Position 2447: 4.242782100054352e-05
Position 1453: 3.970111566609954e-05
Position 300: 3.399416519795412e-05
Position 1839: 3.375399685990597e-05
Position 3164: 3.36533345430638e-05
Position 2677: 3.358187619500744e-05
Position 2842: 3.2113870384450334e-05
Position 753: 3.205599149133379e-05
Position 1033: 3.1436473660881766e-05
Position 1712: 2.9417754899869594e-05
Position 4790: 2.476803472489581e-05
Position 2442: 2.4612796671131707e-05
Position 2585: 2.4420314297071597e-05
Position 880: 2.0905839182010242e-05
Position 2524: 2.0842266436114316e-05
Position 1602: 1.837837926889055e-05
Position 2488: 1.8288420698693487e-05
Position 1490: 1.7488504079825477e-05
Position 812: 1.5143668212517623e-05
Position 527: 1.4645065873529919e-05
Position 3564: 1.443384874339568e-05
Position 3232: 1.4256185683815334e-05
Position 2845: 1.3472338652513085e-05
Position 430: 1.295457059753166e-05
Position 3009: 1.2027393866909292e-05
Position 2305: 1.1473403007500767e-05
Position 285: 1.143851022927102e-05
Position 1910: 1.1006898615761778e-05
Position 1803: 1.0905217600882381e-05
Position 1657: 1.0836582116442252e-05
Position 558: 9.834007277592221e-06
Position 877: 9.298350569616949e-06
Position 230: 8.578621049114276e-06
Position 1567: 8.450709814608856e-06
Position 516: 7.185804692521182e-06
Position 985: 7.166372319678687e-06
Position 760: 6.7889700959720476e-06
Position 403: 5.413686599837448e-06
Position 4081: 5.410512274612394e-06
Position 819: 5.2527793143832325e-06
Position 564: 4.909974062582035e-06
Position 768: 4.452641829476946e-06
Position 783: 4.025096985227295e-06
Position 795: 3.5840673171652757e-06
Position 867: 2.64135889690858e-06
Position 1465: 2.1857789498524426e-06
Position 926: 2.0325156344202607e-06
Position 1892: 1.5103640817785379e-06
Position 645: 1.4529844034866426e-06
Position 581: 1.349364040629504e-06
Position 215: 1.1274472211858806e-06
Position 6937: 7.585198379099769e-07
Position 2128: 3.413832404433311e-07
Position 1847: 2.667410440178412e-07
Position 849: 2.4048875926258223e-07
Position 1008: 2.1845951719325846e-07
Position 763: 2.1223375485954145e-07
Position 479: 2.0011823604222814e-07
Position 5483: 1.8635310361239498e-07
Position 361: 1.7920726678280237e-07
Position 220: 1.7354958849571264e-07
Position 1874: 1.4882743967164542e-07
Position 465: 1.334510213688179e-07
Position 314: 1.2105957077450827e-07
Position 587: 9.665627443147115e-08
Position 114: 8.813341777233052e-08
Position 672: 8.402388869101556e-08
Position 771: 6.56570687021196e-08
Position 1035: 6.35767307110423e-08
Position 568: 6.284490030968147e-08
Position 1315: 5.9526899846552215e-08
Position 803: 3.9323515871152154e-08
Position 765: 3.717121878403872e-08
Position 1870: 3.6074851393354735e-08
Position 2148: 2.2620515865020677e-08
Position 1183: 1.8076524101904768e-08
Position 2347: 1.749500979393098e-08
Position 321: 1.6335738024197618e-08
Position 1571: 1.232148018146351e-08
Position 590: 6.7507020685246284e-09
Position 1504: 6.418609401889416e-09
Position 193: 6.397521614228805e-09
Position 1037: 4.894029084974492e-09
Position 1577: 4.410444046741928e-09
Position 935: 3.305499310343942e-09
Position 89: 3.164502152785275e-09
Position 159: 5.223614886349418e-10
Position 1371: 4.1997759113486057e-10
Position 432: 3.9568095928242486e-10
Position 170: 2.4424107738721627e-10
Position 434: 1.754243252162618e-10
Position 177: 1.690507499272974e-10
Position 191: 5.271951490558519e-11
Position 576: 2.8080967378286587e-12
Position 129: 3.6397443917049756e-14
Position 134: 7.710507843489589e-16
