Gene = PSMB2
Sorted 3' Splice Sites (High to Low Probability):
Position 32435: 0.9981462569691235
Position 5411: 0.9332652080186739
Position 38469: 0.8594562110436703
Position 10499: 0.8249641109245337
Position 36561: 0.1632195842368639
Position 36182: 0.15903987529109923
Position 10474: 0.15823179418337352
Position 36120: 0.08777372426384383
Position 4997: 0.07784923428504321
Position 8177: 0.059756101329655344
Position 39048: 0.05343204947084731
Position 3143: 0.043993662334677046
Position 8956: 0.037771433858413465
Position 9519: 0.02826730229298859
Position 3210: 0.022590722148535657
Position 32953: 0.019687296487799117
Position 5712: 0.018099586091481042
Position 4836: 0.01741544354732454
Position 38651: 0.017236977933649675
Position 7874: 0.016035331222515988
Position 436: 0.015422428326608832
Position 5378: 0.013249212837059146
Position 35438: 0.012907401796041143
Position 40038: 0.011449560970692626
Position 10523: 0.009960353200603395
Position 38214: 0.009802726943829535
Position 1336: 0.009753748002067946
Position 5408: 0.008764292243959549
Position 10208: 0.008086783836156219
Position 34595: 0.007545159627932506
Position 6893: 0.006861862201982079
Position 2149: 0.006048780966630656
Position 7690: 0.005957113549226324
Position 4219: 0.005928778832235007
Position 10526: 0.0055964718458720265
Position 4101: 0.005518754541533778
Position 4235: 0.004966428340489469
Position 5382: 0.004513663159139118
Position 1097: 0.004177831542656646
Position 1186: 0.004002473064607036
Position 1143: 0.003857798408746689
Position 4977: 0.0037798355252984576
Position 681: 0.0037280095861120417
Position 1824: 0.0035155100351244397
Position 392: 0.003444203568018023
Position 1473: 0.0031769307956017907
Position 8842: 0.003023257319033707
Position 959: 0.002902650436169223
Position 1077: 0.002873862266850048
Position 6662: 0.0025072531762339663
Position 6844: 0.0022386661972829407
Position 9389: 0.002207248611907723
Position 871: 0.0021944842187285284
Position 4713: 0.0021943525322233883
Position 6802: 0.0020108867130469426
Position 33486: 0.0019646943905535156
Position 1051: 0.001884134677860808
Position 846: 0.0018553645301118415
Position 2274: 0.001810566112050752
Position 1114: 0.001743877298317155
Position 5639: 0.0016839454337943336
Position 8630: 0.001609103630587773
Position 6386: 0.001586262632367421
Position 3464: 0.0013804890513395898
Position 33801: 0.0013511145314881892
Position 5394: 0.0013434442393809496
Position 1449: 0.001319346659493641
Position 35542: 0.0012949515689931474
Position 5431: 0.00125600956855381
Position 4265: 0.0012491209823814083
Position 8650: 0.0012080071472088864
Position 5834: 0.0011615627408948467
Position 6612: 0.0011322140977842923
Position 1644: 0.0011130395017930157
Position 5854: 0.0010785292261281665
Position 2597: 0.0010312938887158073
Position 3445: 0.0009929735987148063
Position 1062: 0.0009408675980435453
Position 6830: 0.0009004125678664652
Position 3156: 0.0008699884421750192
Position 417: 0.0008661929991533872
Position 5294: 0.0008198396547609976
Position 4947: 0.0008167386269519517
Position 5010: 0.0007676746960818778
Position 6018: 0.0007673192291027217
Position 3045: 0.000755970889256469
Position 5021: 0.0007158363709173104
Position 6587: 0.0006829268707634396
Position 19117: 0.0006696574120416904
Position 5184: 0.0006658310187962235
Position 819: 0.0006638767355773667
Position 8323: 0.0005985309217377455
Position 5273: 0.0005785752437882819
Position 4130: 0.0005674490942203837
Position 816: 0.0005065098910422339
Position 6366: 0.00048297810881739407
Position 3183: 0.000479932486767037
Position 8626: 0.0004659907337184044
Position 6777: 0.00046418244176858227
Position 6413: 0.0004427446763503709
Position 899: 0.0004312324752834785
Position 267: 0.00041720450228837106
Position 2226: 0.00040008424873301464
Position 7819: 0.0003859603880846002
Position 4375: 0.0003821463740239712
Position 2836: 0.0003750170004094485
Position 1206: 0.00035861144599427444
Position 6919: 0.00035089571087852276
Position 9013: 0.000339751243266981
Position 479: 0.0003364598027724384
Position 1252: 0.00032573955243155115
Position 3300: 0.0002946161414134849
Position 3375: 0.0002923454076079651
Position 4070: 0.0002911819880377682
Position 17884: 0.00026015448088093654
Position 6751: 0.0002596546110890784
Position 2808: 0.0002454571303180754
Position 1121: 0.00022296672127080855
Position 5782: 0.0002040348252821822
Position 4696: 0.00019374344879055237
Position 3450: 0.000185173486074866
Position 1344: 0.00016977539310468297
Position 492: 0.00015244234075195235
Position 1884: 0.0001456402210276229
Position 3975: 0.00014387548794806212
Position 3429: 0.00013909362874643213
Position 6309: 0.00013373499055059786
Position 191: 0.00013225218710170015
Position 2244: 0.00012842096808388055
Position 27132: 0.00012665243738773814
Position 2235: 0.00012471721526313687
Position 17679: 0.00011988790827853012
Position 127: 0.0001182652596279392
Position 1478: 0.0001140396418280549
Position 18721: 0.00011195066211106482
Position 23192: 0.00010929189931988841
Position 12541: 0.00010164773136531838
Position 1647: 9.666966803200262e-05
Position 14202: 9.371838270562887e-05
Position 23706: 9.101505587980997e-05
Position 1380: 9.004708631438889e-05
Position 712: 8.999130859843385e-05
Position 4038: 8.66178926700186e-05
Position 657: 8.412599183800535e-05
Position 1993: 8.209682726509303e-05
Position 738: 7.876524733295268e-05
Position 1223: 7.019406393150907e-05
Position 3269: 6.48587544993231e-05
Position 1456: 5.207407140416554e-05
Position 16442: 4.65777153288454e-05
Position 207: 4.469128554416597e-05
Position 360: 4.339769981109231e-05
Position 22375: 4.113832153162598e-05
Position 12389: 4.037433082115485e-05
Position 27520: 3.6934542983425884e-05
Position 332: 3.6516421999795596e-05
Position 1377: 3.632538798547562e-05
Position 11671: 3.38207342404726e-05
Position 1428: 3.2938977800858045e-05
Position 913: 3.2836190645969e-05
Position 26875: 3.056307325127514e-05
Position 16085: 3.0088094000277625e-05
Position 10677: 2.953016724803737e-05
Position 351: 2.9187874209800494e-05
Position 11363: 2.731229197974506e-05
Position 20401: 2.7169215502373545e-05
Position 15374: 2.695013660247615e-05
Position 13577: 2.479609970435093e-05
Position 14222: 2.4661154343602514e-05
Position 15528: 2.391294109773117e-05
Position 19154: 2.2896049356688118e-05
Position 12406: 2.0107367264624144e-05
Position 12036: 1.9873387843412105e-05
Position 11095: 1.8954999986071367e-05
Position 14592: 1.8844555208502377e-05
Position 12631: 1.6408686677480332e-05
Position 18264: 1.5635146574353202e-05
Position 12696: 1.4496489388926718e-05
Position 19564: 1.4451597919154495e-05
Position 13574: 1.4051748171238875e-05
Position 13273: 1.1897297063556979e-05
Position 12429: 1.1041472653716228e-05
Position 12357: 1.070564370905678e-05
Position 14198: 9.802224629017215e-06
Position 11835: 9.701574828440934e-06
Position 22465: 9.394499949776558e-06
Position 17098: 8.533510262296798e-06
Position 24022: 8.507822860518146e-06
Position 11893: 7.334492859463325e-06
Position 13611: 6.936732030899259e-06
Position 12279: 6.308510958337477e-06
Position 18551: 5.888903230788376e-06
Position 20264: 5.786289788425461e-06
Position 17586: 5.785764535769709e-06
Position 11832: 5.740945210661106e-06
Position 10730: 5.602786616503894e-06
Position 11701: 5.409970887040499e-06
Position 22576: 4.442411457016496e-06
Position 15654: 4.376047344914457e-06
Position 13357: 4.2290387679071945e-06
Position 11464: 4.052046665032302e-06
Position 22301: 3.992026346777932e-06
Position 13360: 3.599999992782935e-06
Position 11861: 3.40741139222073e-06
Position 11374: 3.3206646761771777e-06
Position 13419: 3.127065001806912e-06
Position 14274: 3.044691719369732e-06
Position 15712: 2.901357151939393e-06
Position 16024: 2.129445046104169e-06
Position 11323: 2.013505990807331e-06
Position 15199: 2.0086321498007512e-06
Position 10743: 1.9019317441030732e-06
Position 14957: 1.8835226965630948e-06
Position 16786: 1.8369794275198165e-06
Position 13549: 1.8142624244802694e-06
Position 14434: 1.7111861392926944e-06
Position 10853: 1.629791031344686e-06
Position 11400: 1.5887495560004772e-06
Position 18187: 1.5763284502107138e-06
Position 13739: 1.574964208685177e-06
Position 17258: 1.5721048821359914e-06
Position 15164: 1.4831330336825638e-06
Position 14974: 1.225590050309558e-06
Position 12199: 1.204269732156866e-06
Position 10928: 1.0950232536313492e-06
Position 2617: 1.0081302314038433e-06
Position 12364: 9.885767110767988e-07
Position 14588: 9.632944889444467e-07
Position 13321: 9.017994267610448e-07
Position 13277: 8.807058402160038e-07
Position 15289: 7.560803318825986e-07
Position 11921: 7.278211913471451e-07
Position 13891: 6.805216888744432e-07
Position 11645: 6.784532186891782e-07
Position 11229: 6.23730977589574e-07
Position 2974: 5.820641993565657e-07
Position 10710: 5.167900505389844e-07
Position 14087: 4.620227540357608e-07
Position 2850: 4.605913007566455e-07
Position 14007: 4.1860451938740427e-07
Position 13705: 4.1736030929559336e-07
Position 14963: 4.051620766167043e-07
Position 1858: 3.912331860178729e-07
Position 13045: 3.628201518870367e-07
Position 16730: 3.6044060420318297e-07
Position 16654: 3.542761892974338e-07
Position 2122: 3.4666567213509894e-07
Position 2277: 3.459444250211692e-07
Position 13006: 3.396097636842306e-07
Position 2926: 3.301695050373253e-07
Position 2757: 3.2475853265005837e-07
Position 2196: 3.0274748178839535e-07
Position 12968: 2.5694885831478457e-07
Position 12874: 2.4979766896992815e-07
Position 1015: 2.2385597739053996e-07
Position 2754: 2.1212999198496877e-07
Position 10944: 2.0560454467111038e-07
Position 755: 2.0174373001134062e-07
Position 15143: 1.9848391755066918e-07
Position 1027: 1.695420674441056e-07
Position 11293: 1.6946544512271135e-07
Position 2080: 1.6329486759881934e-07
Position 13481: 1.6314560628152167e-07
Position 11421: 1.6079525508556886e-07
Position 11782: 1.570693588456456e-07
Position 12117: 1.4930960967754149e-07
Position 1662: 1.3469718125964125e-07
Position 1035: 1.3398007923183113e-07
Position 10775: 1.259648364310299e-07
Position 10650: 1.1895581966381185e-07
Position 307: 1.1841025886857725e-07
Position 973: 1.0753030556512979e-07
Position 1126: 1.056144514780815e-07
Position 11483: 9.549359990053897e-08
Position 10858: 9.240414320213776e-08
Position 11753: 7.903603453901488e-08
Position 13055: 7.839191302641366e-08
Position 1610: 7.506883803847678e-08
Position 10957: 7.328316425715547e-08
Position 7845: 7.087662783309254e-08
Position 11779: 6.525072454140379e-08
Position 821: 6.514341190055235e-08
Position 7702: 6.424755528345405e-08
Position 2020: 5.969841703775195e-08
Position 5645: 5.6910229427788956e-08
Position 138: 5.671539579888403e-08
Position 7786: 5.2673610711200124e-08
Position 1625: 4.67359055252819e-08
Position 11814: 4.5320937842605555e-08
Position 11677: 3.7004033684423876e-08
Position 159: 2.9745929262206276e-08
Position 109: 2.922977945117669e-08
Position 12741: 2.3537938852866856e-08
Position 6748: 2.2786886852459058e-08
Position 11441: 1.9996006947221465e-08
Position 10273: 1.489857529740288e-08
Position 6042: 1.062211887319753e-08
Position 13376: 8.981261129876038e-09
Position 13317: 8.750084126531879e-09
Position 11102: 8.170978297393323e-09
Position 11935: 8.029181264142637e-09
Position 8140: 2.0144542992116302e-09
Position 6329: 1.3182758649556075e-09
Position 1962: 1.0556379828535276e-09
Position 874: 8.337425559102319e-10
Position 1930: 7.300643266120898e-10
Position 498: 7.080206504586252e-10
Position 11506: 6.54077746479986e-10
Position 1230: 6.505883070701661e-10
Position 227: 5.90749940069385e-10
Position 1017: 5.897524749581358e-10
Position 1064: 5.186574652830153e-10
Position 5621: 5.044290857865806e-10
Position 3080: 4.857690207811291e-10
Position 188: 4.4635184426746143e-10
Position 1835: 3.9745306006444904e-10
Position 717: 3.786497204326259e-10
Position 176: 3.5936648341785405e-10
Position 767: 2.465753441218477e-10
Position 544: 2.459116017023076e-10
Position 1540: 2.1999511313887999e-10
Position 688: 2.162921320825196e-10
Position 922: 1.8989809867153868e-10
Position 1290: 1.701436557023242e-10
Position 1156: 1.488557936047936e-10
Position 580: 1.447951343684542e-10
Position 2112: 1.3970228228842227e-10
Position 659: 1.2258223758437544e-10
Position 777: 1.1430468011120503e-10
Position 1287: 1.0603760080521443e-10
Position 209: 9.692775078147425e-11
Position 283: 7.084092138547228e-11
Position 1577: 6.972574291088867e-11
Position 1438: 4.071087981819468e-11
Position 1159: 3.613251368542752e-11
Position 1235: 3.528783093291142e-11
Position 296: 3.5147119999220306e-11
Position 1274: 3.070974312495378e-11
Position 140: 1.9915414113907097e-11
Position 926: 6.345320822932388e-12
Position 214: 5.126202542459294e-12
Position 531: 4.835455252058374e-12
Position 1359: 4.7496986178539724e-12
Position 285: 3.270411209545865e-12
Position 590: 2.05139391748663e-12
Position 607: 1.5839707882274924e-12
Position 164: 1.0189859880531142e-12
Position 586: 9.5953357530123e-13
