Gene = PLAA
Position 25068: 0.0005055833380884394
Position 20690: 0.0005024537481288841
Position 23071: 0.0004979490481991086
Position 20924: 0.0004624367819775145
Position 24055: 0.0004521008300280575
Position 28075: 0.00044628790179196344
Position 25288: 0.0004399556173369711
Position 25559: 0.0004029857097758217
Position 24533: 0.0003489140573234781
Position 14969: 0.0003479199038021763
Position 1021: 0.00033848110050518237
Position 20189: 0.00029156844120773064
Position 2659: 0.0002583055711124893
Position 25092: 0.00024715536203611543
Position 24709: 0.00024322155147564708
Position 26726: 0.00020746680638824276
Position 21350: 0.0001808856588521367
Position 20752: 0.0001777119840070403
Position 3435: 0.00015416538041687492
Position 1233: 0.00015318131495878964
Position 522: 0.00015128390264928612
Position 20032: 0.00014475983081467
Position 27615: 0.0001437325771790328
Position 642: 0.0001375611796315517
Position 24290: 0.00012745557668368223
Position 25917: 0.0001238043644629483
Position 20917: 0.0001162457474894108
Position 19267: 0.00010753535946307132
Position 20261: 0.00010146072733460946
Position 27971: 0.00010069870310379568
Position 21404: 8.989906738886172e-05
Position 2596: 8.451346536332716e-05
Position 26360: 6.688085622470307e-05
Position 30298: 6.281600272643739e-05
Position 24984: 4.927077646204287e-05
Position 19494: 4.8854732604949656e-05
Position 149: 4.636577505194265e-05
Position 34238: 4.379719324393245e-05
Position 809: 4.263886148290598e-05
Position 3620: 4.041016606299224e-05
Position 1061: 3.94804262664085e-05
Position 28158: 3.536911738665814e-05
Position 8: 3.486956795434357e-05
Position 855: 3.440787059566529e-05
Position 21190: 2.9990537576885085e-05
Position 68: 2.7764222068363722e-05
Position 3405: 2.504460290751676e-05
Position 19829: 2.1992760925073224e-05
Position 1334: 2.0562655647170515e-05
Position 373: 2.0141165015548225e-05
Position 19985: 1.7311754015779058e-05
Position 3149: 1.6565293268629235e-05
Position 275: 1.648645813739147e-05
Position 976: 1.4575227021602584e-05
Position 212: 1.3860215297472973e-05
Position 31028: 1.1298287293547278e-05
Position 298: 7.306838052909468e-06
Position 107: 6.356796735962196e-06
Position 784: 5.648214165995975e-06
Position 520: 4.934816074631921e-06
Position 28496: 3.2558343664858295e-06
Position 19890: 2.7981038372608643e-06
Position 230: 2.7236312476719847e-06
Position 585: 1.8830775006824944e-06
Position 492: 1.8437023331761845e-06
Position 966: 1.556152541327106e-06
Position 3246: 1.3979529831847843e-06
Position 629: 1.3877476772355053e-06
Position 356: 1.093357560103028e-06
Position 526: 9.282443266974273e-07
Position 744: 6.804863436905405e-07
Position 25072: 6.703304015724457e-07
Position 21131: 6.29463544657227e-07
Position 580: 6.238001416289841e-07
Position 20: 5.692118093809032e-07
Position 787: 5.005127751435418e-07
Position 19628: 4.4929449570957456e-07
Position 232: 2.057981274155941e-07
Position 646: 1.6553703519523692e-07
Position 30881: 1.5179080276915172e-07
Position 528: 1.1437326037476397e-07
Position 383: 4.283576140017122e-08
Position 654: 3.364214658188221e-08
Position 19818: 1.1372967238034228e-08
Position 2141: 7.86782858231603e-09
Position 177: 7.61778710241153e-09
Position 597: 4.948004643310257e-09
Position 1722: 1.9877630971768974e-09
Position 1171: 1.7921559910635285e-09
Position 62: 8.926000316720542e-10
Position 618: 1.4422571769399342e-10
Position 599: 1.2506951594831116e-10
Position 832: 1.4224562189983858e-11
Position 911: 1.0418366496822396e-11
Position 969: 6.240799073847323e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19054: 0.9822766482610028
Position 19242: 0.9621261143560753
Position 27078: 0.9493093330984553
Position 24115: 0.9430659995022349
Position 39464: 0.9255850578781892
Position 20902: 0.8966653747787481
Position 7688: 0.8913886369614259
Position 21502: 0.8853175178753422
Position 12256: 0.8683478987652139
Position 37023: 0.8057996887796028
Position 19682: 0.8031471272416125
Position 27933: 0.7202000253106103
Position 30214: 0.6988426835903688
Position 21265: 0.45883446393772664
Position 20625: 0.3529455418287241
Position 42528: 0.3438086434759948
Position 42739: 0.26483283955157516
Position 33515: 0.214658473966205
Position 40230: 0.1653147027789532
Position 41386: 0.16247526203545848
Position 3130: 0.16151915815407247
Position 33496: 0.16031169753362864
Position 21230: 0.14288730849923426
Position 30297: 0.12310621013996127
Position 1041: 0.11775690043797377
Position 3183: 0.11619411011531754
Position 27390: 0.11589193518099054
Position 42710: 0.11370746797557812
Position 671: 0.09836356318006322
Position 37249: 0.08674592410343078
Position 27970: 0.08484306442211392
Position 6381: 0.0823056498076711
Position 38564: 0.07910228370403648
Position 42910: 0.07643784914510988
Position 3133: 0.07219465877596436
Position 21233: 0.07012254808485313
Position 562: 0.05563846386010768
Position 13232: 0.05534105381596941
Position 40641: 0.05467558642506958
Position 3880: 0.05121695889772185
Position 27463: 0.05103788755443226
Position 16407: 0.048190137843390685
Position 38625: 0.0464389959544111
Position 33479: 0.04482227677894237
Position 39768: 0.042261039074222136
Position 30254: 0.0407712542407406
Position 37210: 0.04029656431567833
Position 1156: 0.03959190796038033
Position 27466: 0.03761428817585679
Position 30757: 0.03756530356008686
Position 9106: 0.03670148002799314
Position 28330: 0.03663152971837462
Position 41710: 0.03609082038968273
Position 41753: 0.0331953197009099
Position 27417: 0.030531006175027745
Position 21580: 0.030338797797700188
Position 19287: 0.029222964782703798
Position 42152: 0.02857987726342717
Position 23567: 0.026141370696534293
Position 21517: 0.025401620865804615
Position 7148: 0.02531183741213027
Position 41438: 0.024183918375329808
Position 28628: 0.024030990072256446
Position 804: 0.02275474728684836
Position 20404: 0.02132569641932269
Position 12207: 0.018969561311695648
Position 12265: 0.01800647819899024
Position 24388: 0.018006328231754156
Position 24462: 0.017622151794514006
Position 18794: 0.017483374985002784
Position 1129: 0.01719842486023722
Position 7209: 0.01672940901788576
Position 7714: 0.016224801446786702
Position 39735: 0.01620893058297718
Position 21520: 0.01463629818677393
Position 39722: 0.01457722530767539
Position 707: 0.014053553165282267
Position 9082: 0.013740953360122831
Position 13245: 0.012959382718697907
Position 25828: 0.012718338558372974
Position 24919: 0.012141518883049658
Position 832: 0.012122864647619259
Position 3921: 0.0120370075917988
Position 6973: 0.0116555762236953
Position 28693: 0.011210439612789221
Position 20602: 0.010634590679646139
Position 28041: 0.009834974248670717
Position 19703: 0.009627066921299554
Position 33330: 0.009496555381563068
Position 19981: 0.009032915682336388
Position 28840: 0.008906177321958184
Position 21208: 0.008822785737541071
Position 27310: 0.008742842971649583
Position 888: 0.008620358559732743
Position 24098: 0.008585989966191832
Position 42663: 0.008215202609555333
Position 34867: 0.007542928614723579
Position 18746: 0.007434895306181012
Position 25009: 0.007337570465494561
Position 23287: 0.006805634514948708
Position 39429: 0.006643343689171336
Position 41259: 0.006503984229196723
Position 322: 0.006487046478773875
Position 28297: 0.006440674141608077
Position 27490: 0.006394400834984549
Position 10794: 0.006340760480397709
Position 29793: 0.006258447162181943
Position 40532: 0.0062215889893276295
Position 27763: 0.006190587061133517
Position 41546: 0.006135941822934477
Position 37526: 0.005764602878689827
Position 19649: 0.005446990368015276
Position 3516: 0.005406614153033805
Position 29790: 0.005388835469769584
Position 27685: 0.005107695633763685
Position 39950: 0.004916475076030131
Position 1609: 0.004840494188940644
Position 41515: 0.004832204471427587
Position 29962: 0.004811882656911295
Position 20468: 0.004811704453146803
Position 7778: 0.00463720993962358
Position 23438: 0.004537083323580937
Position 38201: 0.004477065332069357
Position 19913: 0.004462021840891193
Position 5533: 0.004363444540703272
Position 30001: 0.0043001786178450165
Position 11279: 0.0042286021955016614
Position 28226: 0.004101434988660573
Position 10730: 0.004025460274179266
Position 6688: 0.0039824553601406736
Position 9757: 0.003936389523167527
Position 1135: 0.003930177653919743
Position 25616: 0.003914169240985313
Position 28929: 0.003898769728683504
Position 21190: 0.003893827263309867
Position 27894: 0.003774475485690441
Position 28579: 0.003703210985913346
Position 20450: 0.0036772288341686836
Position 40904: 0.0035912488009299166
Position 42346: 0.003519823579852026
Position 41072: 0.003501570928791008
Position 30602: 0.0034732871610206263
Position 24141: 0.0034714091271380353
Position 955: 0.003439363866993786
Position 23673: 0.003420808655179997
Position 21287: 0.0032967906131761444
Position 22017: 0.00320148925888502
Position 11371: 0.003184459710521821
Position 5721: 0.0030967610188733204
Position 29027: 0.003074889554763107
Position 37477: 0.0030539168695892945
Position 21843: 0.003050379391051776
Position 958: 0.0030172065860648704
Position 535: 0.0028205183519670963
Position 24522: 0.002771265550631854
Position 20835: 0.0027650398244147586
Position 25945: 0.0027192653748765758
Position 1078: 0.0026932305383608256
Position 40358: 0.0026193863960006394
Position 4184: 0.0025594212442678235
Position 6652: 0.0024747727133913097
Position 21068: 0.0024683731845879437
Position 5442: 0.002427510446641978
Position 4979: 0.0024059347808549074
Position 3536: 0.002389756656557462
Position 29471: 0.0022727362245793495
Position 28004: 0.0022406264179266958
Position 5407: 0.0022362623477760048
Position 22246: 0.0021880746724560695
Position 264: 0.0021345210211149933
Position 19997: 0.002107075606953232
Position 40727: 0.0021046872520597577
Position 25454: 0.0020775557436672376
Position 23257: 0.001995886997031113
Position 24130: 0.0019617488273976696
Position 40609: 0.0019497609129694737
Position 25418: 0.0018809107133060422
Position 28266: 0.0018773315037270988
Position 995: 0.001868487326598469
Position 20162: 0.0018555665498534064
Position 19558: 0.00183618278479838
Position 19719: 0.0018290165850147315
Position 25582: 0.0018268038741124108
Position 16444: 0.001768774232904336
Position 19252: 0.0017639905853733826
Position 28906: 0.0017335441594523468
Position 24931: 0.0016817701638602326
Position 25156: 0.0015648379189191247
Position 41256: 0.00156119467895792
Position 7087: 0.0015371120921980714
Position 23649: 0.0015337830235484125
Position 19747: 0.0014396008151377209
Position 1622: 0.001424221669254128
Position 21950: 0.001400486772794497
Position 22184: 0.001340334717063548
Position 20052: 0.0013318978842787545
Position 25888: 0.0013164082173303874
Position 33089: 0.0012865883197615523
Position 3573: 0.0012671516437043544
Position 10727: 0.0012617396377972332
Position 40672: 0.001255187494121078
Position 29844: 0.001248615436830674
Position 6668: 0.0012413203775248542
Position 29759: 0.0011986898902315015
Position 437: 0.0011819775323409023
Position 29907: 0.0011632402117408164
Position 19272: 0.001145121967110603
Position 5724: 0.0011423942626520274
Position 3682: 0.0011322134185236103
Position 22921: 0.0011043160427254973
Position 5506: 0.0010939633067655393
Position 21886: 0.0010726533417344257
Position 31542: 0.0010554748280521729
Position 24054: 0.001026894414271641
Position 21979: 0.0010186851475706578
Position 20947: 0.0010163654462271546
Position 2948: 0.0010054768415322952
Position 23937: 0.0009999081233887518
Position 2884: 0.0009502456521214351
Position 41629: 0.0009489168648983709
Position 19258: 0.0009409349733750442
Position 6588: 0.000908262956447241
Position 32278: 0.000867996693452765
Position 20665: 0.0008615277340107017
Position 22431: 0.0008098952365893745
Position 24659: 0.0008069927361678462
Position 19801: 0.0007978943853605556
Position 33001: 0.0007803515249120348
Position 19776: 0.0007757559849850942
Position 27085: 0.0007526600995499394
Position 24465: 0.0007444702600107076
Position 25678: 0.0007288651938587934
Position 865: 0.0006954485371152407
Position 19726: 0.000671583505365724
Position 21304: 0.0006577223220823488
Position 23195: 0.0006564340885017806
Position 4132: 0.0006308382731430662
Position 1166: 0.0006043055018900402
Position 1628: 0.0006033176207481089
Position 8938: 0.0005979213837375479
Position 22152: 0.0005890480962666535
Position 27480: 0.0005872525724090968
Position 23011: 0.0005853092111536766
Position 25562: 0.0005834967175249212
Position 1262: 0.0005583246680980673
Position 28486: 0.0005574429646046581
Position 25722: 0.0005544068711062063
Position 23250: 0.0005429127572190511
Position 21804: 0.0005179456238476142
Position 19848: 0.0005069526083800321
Position 20759: 0.0004961861867628698
Position 28269: 0.0004914713031658189
Position 27109: 0.0004861917068147329
Position 23080: 0.0004732109480136616
Position 20975: 0.00047140803266994903
Position 19309: 0.00046859887071588023
Position 34237: 0.0004337072507871755
Position 24633: 0.0004298451915796741
Position 1046: 0.00042178669360811826
Position 20025: 0.0004105285878721519
Position 103: 0.00040860605967897557
Position 24492: 0.00040655420600726317
Position 23063: 0.0004012533968676887
Position 25740: 0.0003960784566077587
Position 28674: 0.0003915688468828295
Position 20074: 0.00038764940826209286
Position 28075: 0.0003859281548092565
Position 21679: 0.0003764820204550434
Position 19312: 0.0003653036113002992
Position 24971: 0.0003641858517551954
Position 1138: 0.00036369025410330996
Position 21135: 0.00036314678302806205
Position 23292: 0.00036061293339532865
Position 14906: 0.00034791990380217625
Position 25857: 0.0003464523967802544
Position 1132: 0.00033682554982195344
Position 27111: 0.0003352250802665128
Position 19723: 0.0003342444140524415
Position 21044: 0.00033033035222992377
Position 37399: 0.00032744622651702016
Position 24029: 0.0003238950303944929
Position 3061: 0.00031374336165038543
Position 31545: 0.0003100072180102707
Position 23074: 0.0003098119049778849
Position 1202: 0.0003036058999934502
Position 3161: 0.00030190010721194637
Position 21865: 0.0002949367114403658
Position 100: 0.00029169096214254786
Position 33618: 0.0002817753855412176
Position 20911: 0.00028154933165687007
Position 25092: 0.00027678731097369094
Position 19760: 0.0002636702848605616
Position 33764: 0.00025631038643996606
Position 30413: 0.0002495000000827973
Position 25842: 0.00024887677015815506
Position 22487: 0.00024559503304467055
Position 2761: 0.0002451821001429113
Position 404: 0.00023867376075856108
Position 383: 0.00023406753906110415
Position 30980: 0.00023022535500004872
Position 1479: 0.00022630630687437426
Position 20430: 0.00022608866770341626
Position 4188: 0.00020859120636253562
Position 20847: 0.00020416984961401364
Position 22351: 0.0001896808890610746
Position 31157: 0.00018746470732229522
Position 19534: 0.00018697675406740562
Position 21776: 0.00018419110538999529
Position 28044: 0.0001829054321946755
Position 2900: 0.00018187015808238604
Position 27006: 0.00018097797184309772
Position 22163: 0.00017809668869295736
Position 34120: 0.00017750163402680823
Position 855: 0.0001737995639413259
Position 646: 0.00017195245308099892
Position 20868: 0.0001637305749841691
Position 21822: 0.00016107939799127577
Position 27281: 0.00014827878267224972
Position 2342: 0.000139793851425886
Position 21350: 0.00013481505616339565
Position 24665: 0.0001328512685217706
Position 27507: 0.00013113794347799585
Position 24587: 0.00012584541035528783
Position 25925: 0.0001219266024301528
Position 19465: 0.00012101022040326757
Position 35351: 0.00010801464668697705
Position 26545: 0.00010582132072014028
Position 22509: 0.00010533520840011839
Position 2363: 0.0001035659715121323
Position 31153: 0.0001035062733945222
Position 26511: 0.00010164548566810246
Position 23169: 9.196417650210498e-05
Position 20505: 8.93244400476058e-05
Position 1169: 8.683386968854576e-05
Position 21318: 8.447950985703993e-05
Position 21527: 8.277591163238962e-05
Position 24234: 7.996210529060305e-05
Position 774: 7.958603778450889e-05
Position 32643: 7.567643332504341e-05
Position 31027: 7.158425785818563e-05
Position 27402: 7.110459881780017e-05
Position 32257: 6.89812819582322e-05
Position 26199: 6.68808562247032e-05
Position 2553: 6.174959955722892e-05
Position 20461: 5.5015680937176336e-05
Position 5662: 5.4024650162839815e-05
Position 35456: 5.3887867766530176e-05
Position 27601: 5.278867326722202e-05
Position 25437: 5.159986964011002e-05
Position 1578: 4.879660854365644e-05
Position 21522: 4.7218618708075517e-05
Position 21585: 4.574839233226601e-05
Position 22277: 4.500690723250957e-05
Position 1388: 4.2829261499090413e-05
Position 715: 4.210087137559199e-05
Position 25199: 4.165765621025085e-05
Position 356: 4.136696271022723e-05
Position 744: 3.9889754810433094e-05
Position 566: 3.945412215062937e-05
Position 1082: 3.433184788806119e-05
Position 27203: 3.2268299496361125e-05
Position 2579: 3.220595858305596e-05
Position 21141: 3.198240016308077e-05
Position 1196: 3.119119704476087e-05
Position 31109: 2.6528713429342445e-05
Position 1193: 2.540034429600808e-05
Position 30618: 2.4614043595750533e-05
Position 30127: 2.2500400196615038e-05
Position 19429: 2.2450232297586965e-05
Position 3338: 2.1133418344589682e-05
Position 27581: 2.0128022891047264e-05
Position 20481: 1.962641262094356e-05
Position 514: 1.8682440840222933e-05
Position 32698: 1.8151141509638554e-05
Position 471: 1.751334763120305e-05
Position 19568: 1.4688630753662372e-05
Position 21404: 1.4275131998071829e-05
Position 19510: 1.3834972109597766e-05
Position 20411: 1.2986243341405166e-05
Position 1002: 1.2608202964239305e-05
Position 20707: 1.1934107602056227e-05
Position 31622: 1.1772614470272021e-05
Position 903: 1.1232577784162837e-05
Position 1054: 9.253740024725488e-06
Position 1559: 8.79679407013547e-06
Position 20211: 8.36774438185304e-06
Position 1337: 8.216098544542745e-06
Position 19580: 8.19112257602042e-06
Position 28238: 6.031198039300531e-06
Position 2528: 5.503655397514034e-06
Position 758: 5.2488070101664295e-06
Position 28387: 4.976847524508324e-06
Position 29686: 4.496115183622659e-06
Position 408: 3.6020996153323416e-06
Position 3375: 3.450557842210904e-06
Position 25373: 3.1442591393450217e-06
Position 23949: 2.943985627908719e-06
Position 25525: 2.8154750457161244e-06
Position 24536: 2.785207069583637e-06
Position 29069: 2.5514568203224363e-06
Position 19432: 2.3524969190504458e-06
Position 751: 2.043394534693691e-06
Position 24637: 1.7900214295730878e-06
Position 30938: 1.7002886855492968e-06
Position 28542: 1.6610559214332454e-06
Position 907: 1.633397802408041e-06
Position 24853: 1.3494676882140144e-06
Position 726: 1.2923167677736935e-06
Position 222: 1.198032629753821e-06
Position 4137: 1.1020774588650794e-06
Position 3322: 9.578072414899216e-07
Position 28428: 9.423294936622765e-07
Position 22063: 8.4547682765128e-07
Position 3404: 7.852706217105252e-07
Position 4203: 7.706035432624792e-07
Position 28868: 6.703077976798653e-07
Position 616: 5.875611847437988e-07
Position 22376: 5.264899122616672e-07
Position 21739: 4.816122090825716e-07
Position 20183: 4.3433947292099925e-07
Position 24856: 3.8054627849197786e-07
Position 969: 3.475516234584344e-07
Position 911: 3.2275723338913285e-07
Position 22054: 2.6276318813637567e-07
Position 21742: 2.589618656903503e-07
Position 19592: 2.4758370032404826e-07
Position 185: 2.18604699725156e-07
Position 21953: 1.8665564705070217e-07
Position 131: 1.7631890767331574e-07
Position 425: 1.4903773246586475e-07
Position 618: 1.463906139050083e-07
Position 1238: 1.4516672631414266e-07
Position 809: 1.446491639905007e-07
Position 19475: 1.3650817091633282e-07
Position 624: 1.3540179926193334e-07
Position 127: 1.2675898343075852e-07
Position 212: 1.0263020436142294e-07
Position 19890: 7.124019627510225e-08
Position 19415: 6.32955528893093e-08
Position 20675: 5.002314642948143e-08
Position 449: 3.974236630154582e-08
Position 136: 3.262990356403632e-08
Position 192: 1.9825781895919167e-08
Position 107: 1.9820365046922027e-08
Position 1540: 1.4839183604915865e-08
Position 1551: 1.3720311581063367e-08
Position 2072: 6.7821390432626e-09
Position 122: 2.322434864159065e-09
Position 580: 2.267362107142575e-09
Position 1582: 2.124516219893553e-09
Position 112: 8.827197776625477e-10
Position 2108: 8.816965219349324e-10
Position 3030: 7.882559973208506e-10
Position 629: 4.0263125574602783e-10
Position 1595: 2.1578457375414287e-10
Position 2105: 2.0399301711849643e-10
Position 114: 1.455162853068758e-10
Position 571: 4.1000081159177366e-11
Position 74: 1.2947739918394392e-11
