Gene = USF3
Position 1575: 0.00048122645157802813
Position 2412: 0.0004471580835546728
Position 23025: 0.00032733124001891256
Position 825: 0.00023876505420746165
Position 1162: 0.00021716574405599307
Position 978: 0.00018508767084437298
Position 1967: 0.00017420737579616912
Position 1074: 0.0001720987009761997
Position 1460: 0.00015395819665721711
Position 1126: 0.00015040008290768177
Position 913: 0.00012740310328128793
Position 619: 9.773375007827046e-05
Position 2194: 9.729233759009545e-05
Position 1892: 6.909375989877155e-05
Position 1344: 6.75007136112654e-05
Position 21890: 5.463240343271618e-05
Position 1820: 5.102811073460785e-05
Position 2072: 4.9586997436921403e-05
Position 2920: 4.797232520482877e-05
Position 22893: 3.933226182213282e-05
Position 712: 3.147658441070873e-05
Position 1918: 2.9425028980759616e-05
Position 1455: 2.2724239696976194e-05
Position 1030: 2.1901411949085967e-05
Position 454: 2.1130756001284723e-05
Position 1387: 1.5894236889822537e-05
Position 1973: 1.4063030639599413e-05
Position 526: 1.3781696610423915e-05
Position 10: 1.2608101964452632e-05
Position 2074: 1.0308570030104001e-05
Position 891: 9.934667664556761e-06
Position 281: 9.393742608901307e-06
Position 1922: 8.964253555311125e-06
Position 22145: 8.96292600700669e-06
Position 415: 7.291082519643397e-06
Position 595: 5.732474956174402e-06
Position 32: 5.4546597233237616e-06
Position 1396: 3.6006940402551383e-06
Position 1055: 3.1271465529976735e-06
Position 987: 2.7940614783127295e-06
Position 2030: 2.0154325381370435e-06
Position 1426: 1.973103889030388e-06
Position 70: 1.9447034352421875e-06
Position 897: 1.5014995235577513e-06
Position 1414: 1.4096263539544844e-06
Position 764: 1.1608793115874413e-06
Position 442: 7.361447739119613e-07
Position 150: 5.155128865469686e-07
Position 727: 4.0938167688799437e-07
Position 706: 3.814512130530311e-07
Position 461: 3.3605090123953497e-07
Position 810: 2.1113202664770508e-07
Position 716: 1.9217271430029275e-07
Position 944: 1.2243557305677142e-07
Position 228: 6.240573397532415e-08
Position 507: 1.7076204376378566e-08
Position 1450: 1.2531166398142043e-08
Position 1357: 1.245629914291716e-09
Position 1234: 4.687092643479854e-10
Position 1111: 7.886799381805658e-11
Position 762: 4.322311206611677e-11
Position 237: 1.9226985056544062e-11
Position 819: 6.09617873662543e-12
Position 662: 5.23543807256194e-12
Position 773: 1.706609072267953e-13
Position 756: 7.606352796305506e-14
Position 1124: 3.8371496637239317e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 21749: 0.9518683769502359
Position 32236: 0.9010805139085808
Position 41222: 0.845013986231178
Position 26442: 0.8081661166997387
Position 12621: 0.8080484772341894
Position 19248: 0.7531015752446933
Position 35220: 0.7137469208348206
Position 6125: 0.6436772424798679
Position 10994: 0.383786332231914
Position 2790: 0.2962137634878952
Position 41484: 0.29218997246045636
Position 46116: 0.22554733819317213
Position 2767: 0.21757189326535337
Position 45463: 0.2173900234337031
Position 940: 0.21698282972910765
Position 12433: 0.19121127706711688
Position 2208: 0.18608306196605812
Position 13514: 0.18553949468565184
Position 2316: 0.1854774527035401
Position 44564: 0.1615874433670535
Position 23998: 0.15910646109943094
Position 5113: 0.1584067154457983
Position 19888: 0.13484834348029187
Position 32881: 0.108181834533437
Position 26049: 0.0937635823840432
Position 13445: 0.08029142391313086
Position 787: 0.06764563768731724
Position 41550: 0.06512064111810377
Position 2025: 0.06080985654890241
Position 36986: 0.05486982473137267
Position 3034: 0.05438028781078251
Position 13575: 0.047921464354102564
Position 23885: 0.047419679915332504
Position 21656: 0.04175319242093135
Position 47003: 0.040162669289225295
Position 813: 0.03846272449171301
Position 5083: 0.03551915106075905
Position 46727: 0.0321504160526419
Position 32832: 0.03155567805073432
Position 20745: 0.03146321986134474
Position 46795: 0.029580726916489393
Position 12913: 0.027031508817902887
Position 1074: 0.026465604202871446
Position 18187: 0.025616816146831378
Position 790: 0.024735096974912472
Position 26053: 0.024312394742405288
Position 1101: 0.02302417186167784
Position 21132: 0.022046587513880205
Position 33165: 0.02188609643181782
Position 13483: 0.021127055407240424
Position 2491: 0.020600231613966093
Position 38985: 0.018249258946902124
Position 5484: 0.01698830981938954
Position 1077: 0.012327033754565257
Position 19698: 0.012229806868419612
Position 3466: 0.012215199946818784
Position 2722: 0.012190731861387267
Position 21189: 0.012129794577913149
Position 5120: 0.011590751142108231
Position 23269: 0.011379334593476814
Position 37835: 0.010878675883767971
Position 913: 0.00995071644436372
Position 32026: 0.009342656066861788
Position 28367: 0.009197514998555978
Position 41841: 0.009112671419511583
Position 38111: 0.008815696805073825
Position 23793: 0.00880824107544229
Position 20143: 0.008747040363855223
Position 23415: 0.006764614754748567
Position 5651: 0.006727482026348105
Position 2105: 0.006653787335346523
Position 42790: 0.0060639761001662984
Position 19628: 0.005490587732340716
Position 42947: 0.004821658302058315
Position 2545: 0.004360017872468822
Position 1129: 0.003847815906423931
Position 43595: 0.00383905409154609
Position 42337: 0.0037574304220555684
Position 2834: 0.0036977493826665596
Position 2628: 0.0036289574343435957
Position 3611: 0.003425789459629645
Position 29291: 0.0031920400727526417
Position 35881: 0.003024886774131256
Position 36187: 0.002901278893615215
Position 3316: 0.0028007114976459115
Position 5049: 0.002767463536804491
Position 2869: 0.0026938164139149313
Position 2376: 0.002642974903276862
Position 816: 0.0024215506366292994
Position 3256: 0.0023142778349896295
Position 44386: 0.0022138504636415902
Position 1953: 0.0021737420070931162
Position 4169: 0.0020702635781981145
Position 2636: 0.0019917208311072336
Position 4246: 0.001972887551894652
Position 2857: 0.0017601200885021733
Position 2213: 0.001648060085421629
Position 32541: 0.0016239658216250662
Position 810: 0.001623805896600629
Position 1035: 0.001549968787132332
Position 36240: 0.0014388079623478356
Position 762: 0.0013865364648524467
Position 37005: 0.0013473297641011404
Position 33559: 0.001320054975051654
Position 3203: 0.0012173802431040678
Position 2276: 0.0009956042016684098
Position 3685: 0.0009916575763339317
Position 4295: 0.0009849342179419263
Position 2167: 0.0009392183292759977
Position 28583: 0.000865232524063201
Position 3235: 0.0008416315124494102
Position 12775: 0.0008308755028053254
Position 3206: 0.0007632701981927623
Position 35383: 0.0007383989403201335
Position 3340: 0.000688548691364148
Position 34135: 0.0006846809507027715
Position 5460: 0.0006631917509998659
Position 35979: 0.0006551852220353291
Position 34067: 0.0006542506730002017
Position 27807: 0.0006452632759389556
Position 39647: 0.0006266792710459851
Position 27389: 0.0005615718193064748
Position 1608: 0.0005589497352010749
Position 1167: 0.0005196778959213988
Position 2318: 0.0005100587862534377
Position 768: 0.0004858734942931347
Position 38645: 0.00041699722215662947
Position 38064: 0.00039436333767293573
Position 1819: 0.00037272782622452385
Position 3622: 0.0003488744673835691
Position 1493: 0.00033440448751707077
Position 1083: 0.0003044882012477532
Position 36220: 0.00026560506690859913
Position 1030: 0.0002628626582742265
Position 3005: 0.0002456276468957432
Position 2129: 0.00023370198028880318
Position 22829: 0.00022886931988681374
Position 4336: 0.000221078257643864
Position 2496: 0.00020893866975303703
Position 3984: 0.00019417721017837237
Position 2430: 0.00016574264935215795
Position 21889: 0.00016227289862592143
Position 1539: 0.00015975690174640115
Position 2154: 0.00014428707237471128
Position 22892: 0.0001421763670924079
Position 1221: 0.00013467456658081662
Position 23500: 0.00011800780212084352
Position 2336: 0.00011556731901454223
Position 37529: 0.00011525626293195717
Position 23203: 0.00011488679159479127
Position 1107: 0.00011184991928805047
Position 1326: 0.00010329062087902325
Position 1387: 9.535308080013596e-05
Position 2248: 9.126977955021176e-05
Position 1496: 8.687495003396577e-05
Position 31774: 8.654793721794561e-05
Position 1507: 8.366145432489964e-05
Position 2558: 7.30788474863817e-05
Position 1794: 6.92665261097198e-05
Position 403: 6.473305886878613e-05
Position 720: 6.4258177664125e-05
Position 2572: 6.340186923822518e-05
Position 3092: 6.0471509466775974e-05
Position 27726: 4.883836926659375e-05
Position 32418: 4.7728555186396437e-05
Position 2879: 4.7684733795398284e-05
Position 1604: 4.653369029084054e-05
Position 30825: 4.6259255208785994e-05
Position 2029: 3.616066337274948e-05
Position 1999: 3.443988966070442e-05
Position 1628: 3.3767420078205325e-05
Position 1768: 3.17008846035291e-05
Position 2081: 2.9474588261936236e-05
Position 31651: 2.8630258488958217e-05
Position 876: 2.7437080195910027e-05
Position 369: 2.7325748168591e-05
Position 28719: 2.5782059140788388e-05
Position 2343: 2.575944399971462e-05
Position 26694: 2.511129443872901e-05
Position 3941: 2.4698757706501237e-05
Position 1239: 2.2817364576527406e-05
Position 398: 2.2652266315062948e-05
Position 1447: 2.224781727775969e-05
Position 1847: 2.0451996242319483e-05
Position 819: 1.7016178648694448e-05
Position 3115: 1.663080985358125e-05
Position 521: 1.5770791488581642e-05
Position 132: 1.550808285113754e-05
Position 2653: 1.529491243591248e-05
Position 32643: 1.4751600688792596e-05
Position 1014: 1.4693194069502425e-05
Position 1138: 1.3605641632690097e-05
Position 1765: 1.2484529287678145e-05
Position 28788: 1.2019032473037195e-05
Position 1971: 1.0299555921913053e-05
Position 604: 9.016370012194756e-06
Position 1270: 8.718504178596987e-06
Position 465: 7.998181802102448e-06
Position 28602: 7.357809279083604e-06
Position 1961: 6.850948029400399e-06
Position 22037: 6.634491616693404e-06
Position 2597: 6.1630332411152455e-06
Position 2938: 5.1682858508326e-06
Position 2602: 4.9598219800091175e-06
Position 1135: 4.150064288699949e-06
Position 1472: 4.042274189473399e-06
Position 26923: 3.7389434080008875e-06
Position 26644: 3.308609261303089e-06
Position 21953: 3.2365878610197185e-06
Position 2058: 3.0270740308021074e-06
Position 26869: 2.9136936090513892e-06
Position 1111: 2.88780821634631e-06
Position 26073: 1.845938916793786e-06
Position 629: 1.6788020395229793e-06
Position 550: 1.6476137711357468e-06
Position 1977: 1.6213914395065558e-06
Position 3524: 1.289209465760515e-06
Position 1444: 1.1473897168397542e-06
Position 1344: 1.0057532779873492e-06
Position 557: 8.300319659866491e-07
Position 25602: 7.320298781883648e-07
Position 618: 7.302927251374739e-07
Position 352: 4.645306590541796e-07
Position 269: 4.1194103115481804e-07
Position 146: 3.788087914093494e-07
Position 24207: 3.766229003684257e-07
Position 415: 2.787627564885165e-07
Position 143: 2.1544442721141513e-07
Position 1654: 1.9023658179632717e-07
Position 1685: 1.5562335880705905e-07
Position 167: 1.4480597756232614e-07
Position 140: 1.2725908814341649e-07
Position 1411: 1.1083560581852503e-07
Position 221: 9.773675896794144e-08
Position 478: 9.449341900712575e-08
Position 260: 7.241852733357196e-08
Position 14099: 4.374985169036427e-08
Position 109: 2.4529420981520076e-08
Position 1861: 2.0344819564409022e-08
Position 614: 1.822256616078102e-08
Position 606: 1.4857969417335603e-08
Position 14229: 1.1048760486510565e-08
Position 1251: 5.877349739839642e-09
Position 165: 5.595300854477091e-09
Position 575: 3.956036655767201e-09
Position 83: 3.565604481078937e-09
Position 177: 2.857549268138439e-09
Position 185: 2.420108537118168e-09
Position 6694: 1.4641322251399475e-09
Position 573: 1.1899336001937453e-09
Position 825: 7.831151820537738e-10
Position 106: 5.535035783137642e-10
Position 104: 2.7566278954194716e-10
Position 1279: 8.324877168029875e-11
Position 85: 4.931189769031804e-11
Position 1193: 2.6544952259829242e-11
Position 330: 1.8239709769157466e-11
Position 307: 2.8306393958659296e-12
Position 281: 1.4104297614904803e-13
