Gene = NUDCD2
Position 3337: 0.00017076235959664047
Position 1331: 0.00016813109920246582
Position 3456: 0.00016425182593935063
Position 3856: 0.0001588804520475935
Position 1264: 0.00015430874355146888
Position 6633: 0.00014864321408115827
Position 1360: 0.00014445192233237985
Position 7304: 0.00013369477691998186
Position 1064: 0.0001251844731273477
Position 7377: 0.00012379425675791483
Position 2444: 0.00012289524366183624
Position 4545: 0.00011834844997284403
Position 597: 0.00011631527554332184
Position 1340: 0.00011340340637519794
Position 5134: 0.00011248271943803977
Position 1750: 0.00011242309689157875
Position 555: 0.0001106505433866474
Position 3110: 0.0001008629505584867
Position 4116: 9.118278113685391e-05
Position 5447: 8.846935096178685e-05
Position 546: 8.584682288057861e-05
Position 1874: 8.492726352541574e-05
Position 1157: 7.71091833146824e-05
Position 6028: 7.480547805866754e-05
Position 5964: 7.43607711315239e-05
Position 982: 7.068171536581882e-05
Position 221: 6.392328990821224e-05
Position 5192: 6.368739181830946e-05
Position 1252: 6.094844375550588e-05
Position 926: 6.080332495422422e-05
Position 2683: 5.786482844646005e-05
Position 670: 5.305725362971634e-05
Position 2421: 5.1522576461460034e-05
Position 410: 4.9698542016024766e-05
Position 4707: 4.782986478158691e-05
Position 3967: 4.583004969498559e-05
Position 3736: 4.477650297391048e-05
Position 4571: 4.388064218934733e-05
Position 3876: 4.1313584504567044e-05
Position 1789: 3.7843257534698465e-05
Position 2926: 3.720075244572975e-05
Position 6227: 3.5508434213674456e-05
Position 4045: 3.347368698173371e-05
Position 1100: 3.073871765412789e-05
Position 627: 2.9123970370234814e-05
Position 1904: 2.7408770015194584e-05
Position 3497: 2.4732343472584836e-05
Position 953: 1.9771248290453594e-05
Position 1208: 1.9583294144672576e-05
Position 1218: 1.7631483180868835e-05
Position 1181: 1.6746666884803075e-05
Position 802: 1.5697096737756927e-05
Position 387: 1.5153086194677581e-05
Position 1240: 1.307872395903947e-05
Position 426: 1.2198800120875592e-05
Position 3888: 1.2169148225166763e-05
Position 1910: 1.2027950834561247e-05
Position 1127: 1.1248263473618006e-05
Position 799: 1.0905934746811187e-05
Position 3746: 9.666444502906388e-06
Position 680: 8.491143030636087e-06
Position 749: 8.36870666018083e-06
Position 170: 7.853245456676063e-06
Position 702: 2.9840715915006713e-06
Position 932: 2.8154452269738733e-06
Position 1023: 2.243583991257552e-06
Position 3865: 2.15034023251829e-06
Position 654: 2.0605196559835465e-06
Position 167: 1.78964163900804e-06
Position 1519: 1.5307568347520451e-06
Position 1819: 1.1744884067100654e-06
Position 729: 9.414667331919157e-07
Position 834: 8.771760824092713e-07
Position 791: 7.895013503638657e-07
Position 944: 7.798039955833912e-07
Position 269: 3.9776119983996704e-07
Position 474: 3.4524177789490267e-07
Position 471: 3.1401006736732507e-07
Position 986: 2.571560097288849e-07
Position 278: 2.3849589522107063e-07
Position 634: 2.0147350350195852e-07
Position 741: 1.9548831713354e-07
Position 720: 1.876220064043937e-07
Position 708: 1.8652747793158237e-07
Position 389: 1.0582734722778474e-07
Position 1455: 5.043528218526043e-08
Position 612: 3.688097565666766e-08
Position 107: 2.8827906624573043e-08
Position 288: 2.2026536717199754e-08
Position 235: 1.8273945824347106e-08
Position 282: 1.270378292973482e-08
Position 731: 9.610552470367688e-09
Position 110: 9.40252306143779e-09
Position 601: 7.758056421440226e-09
Position 393: 6.630747982235519e-09
Position 831: 5.742861445843686e-09
Position 1633: 4.829452452314053e-09
Position 722: 2.7047542990479824e-09
Position 640: 2.649692248891683e-09
Position 115: 1.4194684810742796e-09
Position 632: 1.222133770801305e-09
Position 685: 4.972937996026535e-10
Position 395: 4.4463556918636105e-10
Position 428: 4.028255081345336e-10
Position 79: 1.4239660767712545e-13
