Gene = FOXL2NB
Position 419: 4.124481456919025e-09
Position 802: 1.0375038981022992e-09
Position 706: 3.991213389462697e-10
Position 270: 2.244882569990311e-11
Position 523: 3.1777986240584743e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2030: 0.7901207022875447
Position 1721: 0.4148938797601096
Position 4143: 0.3914751495489852
Position 690: 0.3707494741321307
Position 2277: 0.312470803040944
Position 5298: 0.24610574428387608
Position 1422: 0.23409935514477065
Position 5810: 0.2172605782574665
Position 3030: 0.07654305064853673
Position 4366: 0.07073986994564635
Position 3654: 0.0597549085416465
Position 2815: 0.05281902297377814
Position 974: 0.0385804165683281
Position 4236: 0.03857790618263186
Position 435: 0.029027261632270922
Position 993: 0.027232539096598285
Position 2543: 0.02627218152497732
Position 4566: 0.025451520092301703
Position 603: 0.025041458583919384
Position 530: 0.024031684738166664
Position 1078: 0.023221368279360038
Position 5067: 0.01587151242299566
Position 2823: 0.014836567852237637
Position 641: 0.014476864868536207
Position 1773: 0.01366193670145293
Position 2227: 0.012317427696370122
Position 2450: 0.00851845203579452
Position 1986: 0.00815480458291157
Position 1526: 0.007648566889343741
Position 2279: 0.005408533979706003
Position 1484: 0.005334303174792525
Position 2359: 0.0052180892281584014
Position 3207: 0.004981774346454052
Position 4709: 0.004577554315428632
Position 4261: 0.004406302118622643
Position 4614: 0.003624790826517367
Position 3402: 0.003487277870622319
Position 1201: 0.003374639584772615
Position 5294: 0.00323648644995146
Position 2392: 0.0031297103662372653
Position 2881: 0.0029781524363930024
Position 1593: 0.0025936786485428083
Position 1111: 0.002393168273587166
Position 1452: 0.002068437285309838
Position 3545: 0.0018837899052181288
Position 2833: 0.0017874601637361375
Position 1084: 0.0016129113933220957
Position 2461: 0.0014625804182897871
Position 3563: 0.0012900213926094724
Position 172: 0.0011528608800476525
Position 539: 0.0009355186500108691
Position 481: 0.0009070013587462013
Position 1186: 0.0009063910223593355
Position 2185: 0.0007600423759858426
Position 488: 0.0007323027434841189
Position 2655: 0.0005646003680678234
Position 1052: 0.0005560587781846743
Position 1859: 0.000495918584061942
Position 4627: 0.0004904874493908463
Position 3448: 0.0004890258050031486
Position 3837: 0.00047681536918810734
Position 624: 0.00029866781161894644
Position 1279: 0.0002782856665013675
Position 765: 0.00026036379702968634
Position 2951: 0.00025431060334093493
Position 2547: 0.00025134829157767095
Position 230: 0.00024207671870163909
Position 1680: 0.0002311177617327976
Position 1139: 0.00022910815504876414
Position 1431: 0.00019687338313845813
Position 1108: 0.0001821167555681007
Position 1747: 0.00018058606803481622
Position 582: 0.00017794553648301363
Position 1547: 0.00016048772762608477
Position 546: 0.00014318432225156997
Position 1648: 0.0001320388010056224
Position 1818: 0.00011359125784720666
Position 1493: 0.00011299756972297044
Position 370: 0.00011288586903557821
Position 1458: 9.348737584003296e-05
Position 1355: 9.112396404245761e-05
Position 2847: 8.550424659799158e-05
Position 2844: 8.464733602260592e-05
Position 1736: 8.278959368739285e-05
Position 2232: 8.119817838153931e-05
Position 401: 7.274782856828667e-05
Position 886: 6.84872435176682e-05
Position 1468: 6.630615548302846e-05
Position 2047: 6.513924116398253e-05
Position 459: 6.057088342163193e-05
Position 706: 5.68890364029801e-05
Position 374: 4.094461095546508e-05
Position 730: 3.732901291711346e-05
Position 746: 3.232037468921453e-05
Position 1887: 3.179841895598696e-05
Position 613: 2.9121404291501276e-05
Position 404: 2.6908784957793535e-05
Position 1236: 2.4681834947175e-05
Position 610: 1.9183702305707146e-05
Position 2571: 1.7912990275971586e-05
Position 856: 1.5775444157570817e-05
Position 1770: 1.5679055807551756e-05
Position 1776: 1.4590606535518333e-05
Position 437: 1.4401879829777073e-05
Position 193: 1.3451258306829035e-05
Position 177: 8.177182128916566e-06
Position 719: 6.276418531046281e-06
Position 773: 4.593320715885932e-06
Position 1229: 4.562193136458109e-06
Position 1160: 4.222109108460154e-06
Position 337: 2.159240786630411e-06
Position 466: 1.9559648170973895e-06
Position 379: 1.5156840380723896e-06
Position 202: 1.418542122017475e-06
Position 862: 1.0590492573179355e-06
Position 835: 9.022197423139567e-07
Position 197: 7.539116877142581e-07
Position 1148: 5.443333141528014e-07
Position 290: 4.893984631967848e-07
Position 277: 3.9468523547491043e-07
Position 358: 2.6487894315650406e-07
Position 873: 1.84993565408068e-07
Position 181: 1.3968023762591135e-07
Position 312: 7.921915601765696e-08
Position 577: 7.468082958173844e-08
Position 348: 6.837585540297125e-08
Position 716: 6.621419265673787e-08
Position 739: 4.445711592480693e-08
Position 212: 3.587244357522085e-08
Position 237: 3.2170252276944685e-08
Position 812: 2.0462219266516e-08
Position 464: 1.5690912331875595e-08
Position 790: 1.4964151798117644e-08
Position 346: 1.2652250540399756e-08
Position 714: 7.772452752307695e-09
Position 320: 5.983094619309024e-09
Position 130: 3.805185693009982e-09
Position 1013: 1.8805459250129355e-09
Position 77: 1.5145032680164788e-09
Position 305: 1.467068004275944e-09
Position 73: 1.0712340332250279e-09
Position 1087: 5.190409135272287e-12
Position 138: 1.6641223562316444e-12
