Gene = PITHD1
Position 1232: 6.84238549401095e-05
Position 827: 6.791783455101246e-05
Position 281: 6.605503506863009e-05
Position 1150: 6.455676902438993e-05
Position 1043: 5.569093735340062e-05
Position 466: 4.524721184192056e-05
Position 945: 2.7909446640935e-05
Position 577: 2.686515047494779e-05
Position 692: 1.7407808816452925e-05
Position 901: 1.5557487341422067e-05
Position 948: 1.544658016114139e-05
Position 121: 1.427607185309937e-05
Position 203: 1.395372567169563e-05
Position 8658: 1.2628549056968319e-05
Position 8614: 9.264425461235375e-06
Position 854: 7.949351724813535e-06
Position 560: 7.831100155553986e-06
Position 1357: 6.05323887376411e-06
Position 8805: 5.3437486434229715e-06
Position 8423: 3.2584130852200405e-06
Position 697: 2.6545017399399506e-06
Position 2264: 2.5137771016862303e-06
Position 42: 2.423024094179898e-06
Position 680: 2.1926487619585704e-06
Position 365: 2.023921398127243e-06
Position 775: 1.8516574324841957e-06
Position 661: 1.7689658483037629e-06
Position 3833: 1.7671147712929418e-06
Position 350: 1.2735423575098293e-06
Position 3956: 1.0782988194743257e-06
Position 139: 7.236745671786718e-07
Position 369: 4.705008159603016e-07
Position 558: 3.859993849454576e-07
Position 1916: 3.654374289341233e-07
Position 1610: 3.33002830030661e-07
Position 517: 2.1120874390197337e-07
Position 386: 1.6274481719403877e-07
Position 1413: 1.4935841893155086e-07
Position 1631: 1.0135484381496627e-07
Position 431: 4.45390906578037e-08
Position 1427: 4.3285467873651606e-08
Position 113: 3.628316009823992e-08
Position 348: 1.2259447915919292e-08
Position 407: 3.835689558140606e-09
Position 589: 3.566969127799039e-09
Position 522: 2.686460741047712e-09
Position 425: 2.6975489552137087e-10
Position 270: 1.609785531757743e-10
Position 14: 1.3045136988196107e-10
Position 463: 7.773068435450841e-11
Position 105: 4.639436593389232e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.9396088075634986
Position 7909: 0.8213086605147635
Position 1458: 0.6803632339782308
Position 9345: 0.31886715190035153
Position 8869: 0.29620037186034337
Position 5625: 0.236553246283366
Position 1032: 0.2015202479951715
Position 6338: 0.14942297629935425
Position 775: 0.07838903320892116
Position 9468: 0.07444900454471418
Position 9530: 0.047914461061388705
Position 8972: 0.03209194685379821
Position 8775: 0.029397104986166524
Position 553: 0.02781921694430629
Position 5856: 0.026509861031187024
Position 5091: 0.02589676577180197
Position 8575: 0.02529759931025447
Position 1426: 0.023746916277347156
Position 945: 0.022213649927681604
Position 8279: 0.019362302797591352
Position 7724: 0.0179254601107019
Position 8684: 0.01637918772651301
Position 9366: 0.015148683201824581
Position 9110: 0.014844493949485166
Position 6356: 0.013443975491320639
Position 4616: 0.012933726231170086
Position 8628: 0.011697072935536009
Position 8656: 0.011064487994288242
Position 9252: 0.010661856571977085
Position 7775: 0.008043403235992102
Position 8822: 0.007502952613874391
Position 3181: 0.007122798498699521
Position 7693: 0.006950869977272839
Position 5558: 0.006791880284300922
Position 5231: 0.006278869545382987
Position 9713: 0.006126097048373906
Position 486: 0.005885551194357266
Position 7457: 0.005831636532017045
Position 8151: 0.005707630067829451
Position 6767: 0.00558379650260555
Position 6309: 0.004889258325105052
Position 5528: 0.004378835002989203
Position 7971: 0.0042783400902790415
Position 6401: 0.004221311144304897
Position 7307: 0.004108756627114229
Position 980: 0.003924945042733859
Position 730: 0.0038927315613011496
Position 7643: 0.00379344694979613
Position 727: 0.0037571149388651035
Position 5234: 0.003734798569652571
Position 6312: 0.0036572781302575165
Position 391: 0.0035393576639575672
Position 442: 0.0034340568297124468
Position 8255: 0.0033016751796414575
Position 3329: 0.0031013002395284895
Position 8631: 0.003055740540865337
Position 1412: 0.0030294664480760222
Position 8368: 0.002990198173007026
Position 1104: 0.0029427868259579004
Position 8953: 0.002846274639489203
Position 8514: 0.0027548980751681677
Position 7664: 0.002523776730438258
Position 7688: 0.002468309164432223
Position 5313: 0.0023543874467565114
Position 746: 0.0022983389108673256
Position 8852: 0.0022811284710728672
Position 2228: 0.0021600042604222065
Position 5067: 0.0021331309462478336
Position 8125: 0.0019372537938432668
Position 3276: 0.0019164799814311332
Position 1176: 0.0018407544761330438
Position 8371: 0.0017571374505905733
Position 9821: 0.0017233918678402804
Position 1721: 0.001547852932802313
Position 2062: 0.0014108339861786628
Position 3652: 0.0014033537936894277
Position 7821: 0.0012327917279440167
Position 951: 0.001170618802424332
Position 787: 0.001161675389857417
Position 5260: 0.0011521561180842575
Position 9184: 0.0011363521108643613
Position 8422: 0.0011072602369404938
Position 9397: 0.0010691524859450393
Position 7616: 0.0010678403907676667
Position 5368: 0.0010164705875500232
Position 7509: 0.0010096882371770758
Position 4408: 0.0010090823222544667
Position 5406: 0.0009978036907649411
Position 832: 0.0009553281506741457
Position 167: 0.0009395864228947067
Position 7781: 0.0009048427319494686
Position 6018: 0.0009032152587582846
Position 8464: 0.0007998522858257471
Position 182: 0.000796205397014484
Position 2026: 0.0007700464261061548
Position 3610: 0.0007573728601247002
Position 7621: 0.0007527139066364317
Position 8827: 0.0007299957301933536
Position 5880: 0.000726430214893488
Position 7778: 0.000684324094863873
Position 7162: 0.000659065857717449
Position 1051: 0.000615290145654441
Position 916: 0.0005406789472885382
Position 1081: 0.0004992612170332214
Position 842: 0.0004965657989871557
Position 9481: 0.0004889154171481692
Position 7441: 0.00045275566698805967
Position 1394: 0.00044629183864157776
Position 1237: 0.00043307005476005063
Position 6839: 0.00041261976519362464
Position 9400: 0.00038743986586131413
Position 7734: 0.000381445577353248
Position 8924: 0.00037656315013377055
Position 703: 0.0003487266895802317
Position 9298: 0.00034373706795997477
Position 170: 0.00032497616212814147
Position 7417: 0.0003131651639535174
Position 224: 0.00030288644452519637
Position 1043: 0.0002964800402317194
Position 9035: 0.0002568620252667382
Position 8303: 0.00024214706201363268
Position 5511: 0.00023571838222187
Position 9724: 0.0002318161606842974
Position 8184: 0.0002232943609909142
Position 1133: 0.00022153712069350286
Position 8884: 0.00020915005984918674
Position 6334: 0.00018722029512896956
Position 1477: 0.00017030666629648918
Position 4075: 0.00016221542891421955
Position 4382: 0.00014842993167692712
Position 5459: 0.00014022546597163317
Position 7479: 0.00013844254941081734
Position 7176: 0.00013100768411059084
Position 568: 0.00012495468656099882
Position 8792: 9.272257624329078e-05
Position 988: 9.268997876256997e-05
Position 3208: 8.970575488617617e-05
Position 3225: 8.810864128209105e-05
Position 6021: 8.587750370516942e-05
Position 4612: 8.425673941602758e-05
Position 9744: 7.804770433004555e-05
Position 1376: 7.547264163448961e-05
Position 956: 7.033404725916062e-05
Position 790: 6.83508327237641e-05
Position 1528: 6.682677769681333e-05
Position 7288: 6.533886811903628e-05
Position 1764: 6.374657272070452e-05
Position 8397: 6.230702780885487e-05
Position 1878: 5.80846455928862e-05
Position 1157: 5.2795743576187235e-05
Position 7699: 4.258999721474299e-05
Position 672: 3.544091485536896e-05
Position 877: 2.939500252385547e-05
Position 179: 2.7771970259424344e-05
Position 1302: 2.569973202187393e-05
Position 535: 2.466346996979769e-05
Position 527: 2.4499695413022076e-05
Position 2146: 2.3979955310103096e-05
Position 1113: 2.1982595929446087e-05
Position 3997: 2.1376452470807617e-05
Position 2067: 2.1268017158977066e-05
Position 3504: 2.1031820357824314e-05
Position 4636: 2.0159552772882434e-05
Position 402: 1.9175832646191774e-05
Position 4775: 1.8922989899617157e-05
Position 415: 1.6438465384859184e-05
Position 1210: 1.4541297248986618e-05
Position 1977: 1.2360761968757306e-05
Position 3417: 1.0909263162352809e-05
Position 572: 1.0534057076229767e-05
Position 1829: 1.0263609931519868e-05
Position 1605: 9.66914763975415e-06
Position 4241: 9.575192087940654e-06
Position 636: 7.359026882073781e-06
Position 920: 7.304731687081083e-06
Position 1790: 7.264578266154116e-06
Position 247: 6.767009801893819e-06
Position 1207: 6.675222388616109e-06
Position 1916: 5.216132167693388e-06
Position 1260: 4.891401913109599e-06
Position 570: 3.73618029686986e-06
Position 517: 3.3052571354045323e-06
Position 922: 3.3033609692902703e-06
Position 7696: 2.6176338254702984e-06
Position 886: 2.5743871581226094e-06
Position 1159: 2.555465216727357e-06
Position 893: 2.485309163103254e-06
Position 4778: 2.0095782742252036e-06
Position 3765: 1.8583607337468472e-06
Position 259: 1.710386422214489e-06
Position 584: 1.5266985091129503e-06
Position 502: 1.5196708558368693e-06
Position 278: 1.4930884709474024e-06
Position 461: 1.3092541764006276e-06
Position 3398: 1.3089376091107928e-06
Position 1057: 1.2948661562364174e-06
Position 1124: 1.2246470153348546e-06
Position 8089: 1.1408735752803382e-06
Position 3733: 1.1372376889694597e-06
Position 245: 6.667277026107102e-07
Position 3251: 5.156233249964368e-07
Position 4054: 4.5769351744353124e-07
Position 3720: 4.0814892579852435e-07
Position 1352: 2.899208739348877e-07
Position 453: 2.8552558820094515e-07
Position 254: 2.1838151653892277e-07
Position 2195: 1.9325508531012341e-07
Position 1285: 1.5179229708369208e-07
Position 1294: 1.5107675300086477e-07
Position 1339: 1.5099702457682625e-07
Position 458: 9.041079658980246e-08
Position 127: 5.835821406253715e-08
Position 674: 3.576600014934765e-08
Position 1484: 2.7905591420345586e-08
Position 901: 2.7330263668183153e-08
Position 3680: 2.5698921744738008e-08
Position 3696: 2.5141978591976888e-08
Position 1727: 2.4283716094345646e-08
Position 496: 2.2509674234510137e-08
Position 1845: 1.7161617016007492e-08
Position 657: 1.4498304249882514e-08
Position 1248: 1.2641552679844957e-08
Position 308: 9.453298052511104e-09
Position 1745: 8.976628541653537e-09
Position 1736: 7.458265379300071e-09
Position 342: 3.312447813734889e-09
Position 646: 2.7160729222661526e-09
Position 504: 2.6466598138796303e-09
Position 953: 1.754025692955412e-09
Position 641: 1.647428544383625e-09
Position 290: 1.0876310207444806e-09
Position 287: 4.741895066912986e-11
Position 650: 1.850230425560736e-12
Position 96: 2.3503361807750333e-14
Position 87: 3.820812596294346e-15
Position 85: 8.618227823404114e-16
