Gene = RP4-613B23.5
Position 592: 2.744513115832429e-10
Position 927: 2.2809223450801617e-10
Position 996: 1.9112186377941652e-10
Position 351: 3.5107211404382424e-11
Position 409: 3.390840525224193e-11
Position 342: 3.155317187141411e-11
Position 271: 1.5067300302756833e-11
Position 644: 4.969164728759417e-12
Position 197: 1.2602966823744776e-12
Position 225: 7.669975250393624e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 18355: 0.8136336804182412
Position 10218: 0.6427401122024071
Position 20910: 0.48484959476679385
Position 19397: 0.34058431425310365
Position 20445: 0.17167055988153546
Position 10242: 0.1359966071029136
Position 24288: 0.10146768635930933
Position 10123: 0.08526425124350069
Position 13157: 0.06978764556012483
Position 19197: 0.06804532412740646
Position 19532: 0.05561002275679502
Position 10554: 0.02550623465257396
Position 10274: 0.02165535588809253
Position 22448: 0.021578614592663765
Position 10202: 0.015651355037184043
Position 23344: 0.014484300998838235
Position 10184: 0.014376242536137614
Position 2492: 0.014350955765315693
Position 20906: 0.013844395976869296
Position 20009: 0.01211229281443597
Position 17553: 0.011502600660609036
Position 8298: 0.011112438249271692
Position 2565: 0.00853175548161249
Position 11162: 0.007730008206570426
Position 11135: 0.007560627751336449
Position 22978: 0.006432089242872788
Position 18819: 0.006246235426857873
Position 13340: 0.006018786152266816
Position 13279: 0.005087556377085594
Position 18898: 0.004983246332918926
Position 13118: 0.004738371810683621
Position 13186: 0.004691051278704164
Position 8276: 0.004418437873834005
Position 22304: 0.0037417225942517115
Position 22564: 0.0035212854307730204
Position 10550: 0.002918519897903197
Position 10625: 0.002909736275093448
Position 21773: 0.0028840757652979117
Position 19593: 0.0024414591982155
Position 13964: 0.0017436749949172668
Position 14894: 0.001698324837412535
Position 13212: 0.0015347267071652813
Position 19355: 0.0013880475122859683
Position 15636: 0.0013344870682258738
Position 11090: 0.0009193491576912026
Position 21226: 0.0008601315055269613
Position 11563: 0.000845670709812203
Position 15020: 0.0007458631527225455
Position 2308: 0.0005870174944732516
Position 13988: 0.0005724286542120103
Position 2527: 0.000543176435566432
Position 11338: 0.0005211819649868566
Position 11049: 0.0005175580212485867
Position 18951: 0.00044584775490843657
Position 13575: 0.00043718998931258616
Position 18556: 0.00042773730802313724
Position 10529: 0.00040431098092156415
Position 15667: 0.00037794580979668124
Position 11219: 0.0003635687467706884
Position 13889: 0.0003573942474628067
Position 14390: 0.0003156179735970547
Position 16061: 0.0002490865608825768
Position 2496: 0.00024882862776627455
Position 17894: 0.00023819345640644585
Position 16691: 0.00023809028039833643
Position 2217: 0.0002207422244303701
Position 16806: 0.00020257274083311527
Position 13468: 0.00020153330457913307
Position 7777: 0.00019973202948142153
Position 4198: 0.00019794415399930615
Position 2196: 0.00015792893895230149
Position 1376: 0.00014165759824682632
Position 13561: 0.00013983193949262894
Position 12594: 0.00013660853669221826
Position 1398: 0.00013592852274949674
Position 12573: 0.00013582246512361143
Position 16341: 0.00013086230904973349
Position 16149: 0.0001301888457577057
Position 14450: 0.00012370554540960693
Position 6714: 0.00011529175209716312
Position 16530: 0.00011161198239003235
Position 6987: 0.00011060427910044364
Position 12267: 0.00010447817689816777
Position 13912: 9.764027119283518e-05
Position 11373: 9.608807009163456e-05
Position 5625: 9.231570110608654e-05
Position 5345: 9.094966723108775e-05
Position 2341: 8.665934906074625e-05
Position 12690: 8.003344471736001e-05
Position 11414: 7.976476051088939e-05
Position 15026: 7.930113701941284e-05
Position 3031: 7.887056998482633e-05
Position 14530: 7.671240298419717e-05
Position 11447: 7.211261914643921e-05
Position 9668: 6.085765806630856e-05
Position 11538: 5.8139637577700874e-05
Position 12975: 5.188499236670562e-05
Position 10570: 5.1185713295183104e-05
Position 14012: 5.053114469711176e-05
Position 1622: 4.904676891369434e-05
Position 11541: 4.862644205177145e-05
Position 10425: 4.669241302222014e-05
Position 3792: 4.438251700762683e-05
Position 5261: 4.286105834360504e-05
Position 1872: 4.200213158770264e-05
Position 1273: 4.0328595839265355e-05
Position 7027: 3.384760610605221e-05
Position 1070: 3.1952621945077337e-05
Position 2826: 2.947090975764376e-05
Position 3690: 2.9150286930874274e-05
Position 12207: 2.8984305204070105e-05
Position 11756: 2.8734319869701113e-05
Position 11871: 2.853742764956113e-05
Position 13007: 2.634890893250375e-05
Position 6834: 2.5937998565890687e-05
Position 1658: 2.4715477442643234e-05
Position 12630: 2.3150315519091645e-05
Position 10945: 2.2881252687519387e-05
Position 12010: 2.2713103859225847e-05
Position 1911: 2.2010011191627795e-05
Position 11701: 2.127150464885166e-05
Position 10896: 2.0715657881923818e-05
Position 5371: 1.8218125463877864e-05
Position 1661: 1.758045196469112e-05
Position 10856: 1.7273900273429494e-05
Position 2151: 1.6704861062589616e-05
Position 3542: 1.6055158615490782e-05
Position 7736: 1.5891335811276584e-05
Position 6871: 1.4865805636840674e-05
Position 3915: 1.4207192605900812e-05
Position 7951: 1.3959967222543255e-05
Position 10647: 1.2651324195160837e-05
Position 8712: 1.1443377286277946e-05
Position 10509: 1.110112046680859e-05
Position 3093: 9.758319793584497e-06
Position 2109: 8.755024184640119e-06
Position 6399: 8.473300715648676e-06
Position 2731: 7.818525072188332e-06
Position 8137: 7.76380781424698e-06
Position 4652: 7.042456255475049e-06
Position 7840: 6.844908757245285e-06
Position 7677: 6.637655548318304e-06
Position 3044: 6.2584272649718525e-06
Position 1024: 6.0348476115656065e-06
Position 4554: 5.439021385274513e-06
Position 4216: 5.354510458402698e-06
Position 1899: 5.249891796864915e-06
Position 7067: 4.884898109972946e-06
Position 6948: 4.789303503902593e-06
Position 6794: 4.161611810546698e-06
Position 4668: 3.8324760292515175e-06
Position 2033: 3.7697320129580702e-06
Position 5994: 3.636350279336657e-06
Position 2126: 3.5842432352758085e-06
Position 7701: 3.4985553031635528e-06
Position 5688: 3.3735086947679857e-06
Position 1171: 3.330151898810806e-06
Position 8008: 2.969683934858028e-06
Position 6911: 2.4612160385516126e-06
Position 3377: 2.41689890948534e-06
Position 1541: 2.413377890479323e-06
Position 4934: 2.206052944860282e-06
Position 3259: 2.1567910911799143e-06
Position 1751: 2.1534821369443157e-06
Position 476: 2.1370427404321258e-06
Position 1721: 1.985200516004887e-06
Position 1109: 1.9697194712693984e-06
Position 1026: 1.5989322943439078e-06
Position 2130: 1.3558484948053335e-06
Position 5349: 1.326661371895649e-06
Position 1819: 1.2738648583345143e-06
Position 3001: 1.2714894183758897e-06
Position 2792: 1.20270988780266e-06
Position 1503: 1.115476581753158e-06
Position 1983: 1.0934606229767186e-06
Position 3101: 1.0763723375334108e-06
Position 791: 9.675319511223618e-07
Position 4623: 7.18577253758279e-07
Position 2240: 7.115755859754114e-07
Position 853: 6.698709543020738e-07
Position 1049: 5.759932963054077e-07
Position 3356: 5.213478228669158e-07
Position 439: 4.737568058104766e-07
Position 3658: 4.596063477284855e-07
Position 1004: 4.0712784580790356e-07
Position 459: 3.5324969555495764e-07
Position 868: 3.3947774942698566e-07
Position 435: 3.384937998063605e-07
Position 1708: 3.182942857106188e-07
Position 825: 2.684608538390106e-07
Position 442: 1.95100921751824e-07
Position 493: 1.8011037463109428e-07
Position 1175: 1.604123880395774e-07
Position 3132: 1.573699927616717e-07
Position 794: 1.4688100525166436e-07
Position 404: 1.359532782429602e-07
Position 1958: 1.0875427889713275e-07
Position 393: 1.0561850334019241e-07
Position 487: 6.150746559420386e-08
Position 1203: 5.7213702510798054e-08
Position 1123: 5.7095658695976977e-08
Position 1149: 5.469981499087159e-08
Position 478: 4.9912180621005966e-08
Position 726: 4.926688012979998e-08
Position 1701: 3.8936534253691394e-08
Position 2771: 3.7002445406003434e-08
Position 1571: 3.251398871905552e-08
Position 2589: 2.9621879971857135e-08
Position 771: 2.872038538456888e-08
Position 448: 2.3907415420283065e-08
Position 1207: 1.954368552715027e-08
Position 664: 1.53899479074875e-08
Position 887: 1.5095558109665885e-08
Position 407: 1.384554908598688e-08
Position 832: 1.2883238023511601e-08
Position 738: 1.0523557897236117e-08
Position 532: 1.0020536257637155e-08
Position 3265: 9.52032348242034e-09
Position 835: 8.456117067624975e-09
Position 391: 7.477682786750051e-09
Position 2522: 6.6073060242866795e-09
Position 2260: 5.8690847565377775e-09
Position 1160: 5.626246281301394e-09
Position 894: 5.174036499687533e-09
Position 507: 4.766963402961792e-09
Position 1156: 4.624102968098736e-09
Position 239: 4.27509351385217e-09
Position 754: 4.153112310166557e-09
Position 1985: 3.5929002909756282e-09
Position 689: 3.334986453632487e-09
Position 210: 2.5251438714029946e-09
Position 765: 2.4311932453354875e-09
Position 965: 1.6123862083123248e-09
Position 219: 1.5760618684819433e-09
Position 671: 1.4768966281383413e-09
Position 909: 1.4681346931181278e-09
Position 936: 1.3976125068032705e-09
Position 289: 1.3754874113784272e-09
Position 252: 1.2178792742188006e-09
Position 1059: 1.1577049244245722e-09
Position 777: 1.1175987325029423e-09
Position 542: 1.067586381153389e-09
Position 217: 1.0502459848384435e-09
Position 1724: 9.778745431388917e-10
Position 82: 5.82427800826669e-10
Position 335: 4.918512376270332e-10
Position 1288: 4.714863658307731e-10
Position 549: 4.700927062988575e-10
Position 214: 3.846436617581138e-10
Position 1311: 3.7017742140317004e-10
Position 1318: 3.277538686637245e-10
Position 367: 3.018500296056719e-10
Position 760: 1.733144389436129e-10
Position 309: 1.23038223087627e-10
Position 332: 1.210097913439835e-10
Position 161: 5.5659823397886657e-11
Position 319: 3.8797176833658706e-11
Position 740: 2.8891003269774004e-11
Position 315: 2.742811453464761e-11
Position 774: 2.7203825964383153e-11
Position 677: 9.596277309176573e-12
Position 271: 9.461112336102566e-12
Position 516: 9.409052232148052e-12
Position 268: 8.401348767127635e-12
Position 304: 8.115947981832318e-12
Position 510: 6.397914208692243e-12
Position 266: 5.3112547338201464e-12
Position 225: 4.935693572852959e-12
