Gene = PTGES2
Position 572: 1.2914786560846725e-06
Position 6890: 8.655589667692883e-07
Position 325: 7.634441171431955e-07
Position 7073: 7.056192155095094e-07
Position 6730: 6.861274200786013e-07
Position 6110: 3.610642009355811e-07
Position 4941: 2.7043981788645524e-07
Position 6105: 2.3904670290298415e-07
Position 7163: 2.2267359428847328e-07
Position 6138: 2.0071897906058373e-07
Position 7194: 1.2643686965298565e-07
Position 4103: 1.1360420809655715e-07
Position 6002: 7.214202831916337e-08
Position 4339: 6.625949885414947e-08
Position 6107: 6.370544737338368e-08
Position 6047: 4.727580737124901e-08
Position 6288: 4.5271416171281843e-08
Position 480: 2.7226386977071572e-08
Position 374: 2.5509107678503607e-08
Position 6038: 1.9848849713557654e-08
Position 1214: 1.4201630832920998e-08
Position 412: 6.9575687528480325e-09
Position 539: 4.584900432952069e-09
Position 1175: 3.974955553131452e-09
Position 668: 2.59597865888644e-09
Position 414: 1.3567017975456505e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4610: 0.9655559782684207
Position 5982: 0.9564203972982374
Position 3911: 0.9467902373644985
Position 3020: 0.9318444786374568
Position 7188: 0.39789564663657234
Position 5327: 0.3663104741092326
Position 895: 0.27373814342263986
Position 2201: 0.23061512184220603
Position 6915: 0.16801977870507276
Position 6201: 0.1071600940733127
Position 3590: 0.09808913291409552
Position 6233: 0.06730004090351975
Position 7469: 0.05210185471204948
Position 2435: 0.04657647757155967
Position 7331: 0.04107681318790202
Position 843: 0.02507625564230781
Position 7585: 0.022370347731744965
Position 3125: 0.022089318901545092
Position 7116: 0.021261453839718763
Position 2306: 0.018179921138317266
Position 3178: 0.01747404900989737
Position 6552: 0.016095450401300844
Position 4614: 0.01572462326717268
Position 3034: 0.015244165519004217
Position 440: 0.01406997626575047
Position 6767: 0.013891899642896699
Position 7248: 0.012191466135366551
Position 3082: 0.011052078437780477
Position 993: 0.010320954444378038
Position 3943: 0.00931146851332734
Position 7157: 0.00870042121169162
Position 3762: 0.007117099676067616
Position 3811: 0.0068587198120889864
Position 7757: 0.006269373769146917
Position 5913: 0.005908383391020398
Position 5995: 0.005799680873555596
Position 4645: 0.005700520974600572
Position 1006: 0.004995556290240641
Position 2391: 0.00470299929271073
Position 480: 0.00468664437642812
Position 666: 0.00463270731626824
Position 1769: 0.004374684982878129
Position 1183: 0.00419224521818358
Position 4112: 0.0040783591321455984
Position 3044: 0.003705881908959078
Position 6626: 0.0036828437103575175
Position 7449: 0.003549135591884544
Position 2055: 0.0034801392147498366
Position 6344: 0.003425264940583292
Position 7697: 0.0033056945008845405
Position 2902: 0.003246473236618021
Position 5510: 0.0030547612430606758
Position 2001: 0.0029341317186941914
Position 5815: 0.002792304734234091
Position 6203: 0.0025842904466317996
Position 7309: 0.002456353245721803
Position 3507: 0.002414997616428337
Position 6967: 0.0023152389466082205
Position 2021: 0.0021807323428302684
Position 7653: 0.002173979198878197
Position 6150: 0.002113802637367465
Position 6713: 0.002026743596587024
Position 6981: 0.0019117953443184346
Position 7629: 0.0018638190122692215
Position 5305: 0.0018454046339327855
Position 630: 0.0017910046984474766
Position 3203: 0.0017462687207418287
Position 6365: 0.001721892231541508
Position 2923: 0.0015485088315236625
Position 2988: 0.0015026732509114114
Position 325: 0.0014912225643443637
Position 6716: 0.001464898321239016
Position 5610: 0.0014452679407167847
Position 4668: 0.001356976850906142
Position 3866: 0.0012772206320180255
Position 6795: 0.0012478725044281422
Position 3847: 0.0012350201479618098
Position 5288: 0.001192630792812045
Position 2431: 0.0011843957772115761
Position 6948: 0.001119143127865933
Position 1450: 0.0010232603738880147
Position 6576: 0.0010164872598694755
Position 2288: 0.0009932832140089765
Position 3151: 0.0009236912405973574
Position 7336: 0.0008302218494670582
Position 4815: 0.0008197323463325064
Position 4562: 0.0007321372453611436
Position 2348: 0.0007001434122193826
Position 845: 0.0006697572224688836
Position 2321: 0.0006303590432471416
Position 2473: 0.0006151673656512056
Position 5448: 0.0005544732618860947
Position 2018: 0.000539804291719899
Position 7263: 0.0005356328127058641
Position 1771: 0.0005230320127104112
Position 6346: 0.0004928143988069971
Position 7069: 0.0004418636187613221
Position 6257: 0.0004233732619147527
Position 6995: 0.0004005093243637037
Position 5725: 0.000397339427320598
Position 4081: 0.0003840354717364102
Position 3426: 0.00037412517030509
Position 4073: 0.00035701566175566353
Position 7729: 0.0003515583514463785
Position 501: 0.0003491739838355562
Position 4653: 0.0003419236544983503
Position 2100: 0.00033979991097892695
Position 1298: 0.0003362926768996068
Position 4950: 0.00032664142117528694
Position 5084: 0.0003196157068188942
Position 5442: 0.00030719556009047374
Position 1629: 0.00030518395305380595
Position 3526: 0.00029685959119927927
Position 3382: 0.0002835782721319952
Position 2126: 0.0002761040867357098
Position 3300: 0.0002755928577089474
Position 5409: 0.00027430899455848506
Position 2403: 0.0002700544332305765
Position 3059: 0.0002406189174937718
Position 2115: 0.00023730119412137258
Position 4459: 0.00023040898081869127
Position 7333: 0.0002162194291581763
Position 881: 0.00020197621461108854
Position 825: 0.00020169383963015227
Position 3282: 0.00020004331421697274
Position 5855: 0.0001977014925951488
Position 7218: 0.00019491982823028285
Position 7488: 0.00019424194272305942
Position 6650: 0.00019345343575004106
Position 5918: 0.00018217861093305443
Position 668: 0.0001809740637042763
Position 6986: 0.00017471221432376635
Position 359: 0.00017461826946715676
Position 5169: 0.00016208942457159763
Position 2221: 0.00016190524844628075
Position 3182: 0.00015720336133239157
Position 5249: 0.0001562247774679661
Position 3335: 0.00014216728138210743
Position 2509: 0.00014086463380202636
Position 3561: 0.00013998358695393973
Position 5586: 0.00013734742216614163
Position 5567: 0.00013628108385363625
Position 4023: 0.00013177450206654454
Position 3633: 0.00011850355850890297
Position 4901: 0.0001071982123292615
Position 4129: 0.00010005203965178265
Position 1901: 9.532335997011365e-05
Position 806: 9.224539408900582e-05
Position 903: 8.681896947503876e-05
Position 6305: 8.67305726970607e-05
Position 6175: 8.516849426691536e-05
Position 3457: 8.330318407230883e-05
Position 3086: 7.972342096318358e-05
Position 603: 6.800971014686885e-05
Position 5124: 6.640586632524856e-05
Position 3782: 6.590370341152336e-05
Position 4414: 6.484107518245778e-05
Position 4387: 6.304007510102802e-05
Position 1476: 6.037653607825215e-05
Position 3619: 5.9599948024463426e-05
Position 6409: 5.897831979766924e-05
Position 4904: 5.7632761608845014e-05
Position 4624: 5.633957436933569e-05
Position 5226: 5.596793263006163e-05
Position 5263: 5.18530682401975e-05
Position 2351: 4.786261152048283e-05
Position 5491: 4.66801245181618e-05
Position 4820: 4.5019594956212616e-05
Position 3674: 4.32190183355969e-05
Position 5915: 4.3193715739076484e-05
Position 3599: 4.214541124325119e-05
Position 4455: 4.061875600281496e-05
Position 1849: 3.9510320171809806e-05
Position 925: 3.830413560390097e-05
Position 5514: 3.679043734297075e-05
Position 2062: 3.659608042497435e-05
Position 1008: 3.643308732570852e-05
Position 6448: 3.3918263644478823e-05
Position 4161: 3.176661359911708e-05
Position 2966: 3.126424095179052e-05
Position 1863: 3.0066128515516347e-05
Position 4296: 2.739837980008934e-05
Position 5052: 2.6149169542521695e-05
Position 6367: 2.5375399851812864e-05
Position 6310: 2.529412847586309e-05
Position 6248: 2.325621887887525e-05
Position 2934: 2.2315939538824903e-05
Position 4333: 2.0636614839944247e-05
Position 6169: 1.9998789095137818e-05
Position 420: 1.995666743600042e-05
Position 4294: 1.7491049664537368e-05
Position 4494: 1.661059321914223e-05
Position 4133: 1.4696734957494213e-05
Position 3470: 1.4684425482507117e-05
Position 3832: 1.4573431586410057e-05
Position 547: 1.4323051681226091e-05
Position 5105: 1.4058951130044802e-05
Position 1456: 1.3486261617716105e-05
Position 1093: 1.2934202694192377e-05
Position 4088: 1.2114466418715998e-05
Position 5127: 1.060047856577472e-05
Position 5133: 9.85732950287015e-06
Position 1703: 8.38241324714923e-06
Position 395: 8.38130720309251e-06
Position 1600: 6.971053499145033e-06
Position 3849: 6.7120637955787434e-06
Position 4392: 6.654527875667509e-06
Position 4241: 6.513401735898917e-06
Position 245: 6.39776295587621e-06
Position 619: 6.132514062921754e-06
Position 949: 5.904351796515702e-06
Position 449: 5.506119479083319e-06
Position 739: 5.305520479878949e-06
Position 1452: 4.979625201882958e-06
Position 2072: 4.975924082144679e-06
Position 1294: 4.8148031628319425e-06
Position 4665: 4.368781871636391e-06
Position 503: 4.221997666174202e-06
Position 519: 4.095876517061729e-06
Position 2024: 3.646880792791302e-06
Position 5181: 2.573570511266013e-06
Position 4698: 2.3588409095211512e-06
Position 1742: 2.2335933799677876e-06
Position 4543: 2.1978929749460086e-06
Position 1015: 2.0593222692508993e-06
Position 4856: 1.926639847608005e-06
Position 4674: 1.910958489109651e-06
Position 1686: 1.9023241532513348e-06
Position 4967: 1.8616353998251864e-06
Position 1360: 1.839779924194379e-06
Position 5728: 1.7709013069405377e-06
Position 248: 1.737885275295959e-06
Position 4533: 1.7294870712449928e-06
Position 4849: 1.7157981711598575e-06
Position 1797: 1.6905993585305263e-06
Position 1023: 1.629401157330302e-06
Position 4722: 1.4132243612061543e-06
Position 4918: 1.1949689404703576e-06
Position 1148: 1.00501549979166e-06
Position 2865: 9.834309146176838e-07
Position 612: 5.071487384524916e-07
Position 363: 4.782803237900051e-07
Position 610: 4.618274215634531e-07
Position 512: 3.9646644904473947e-07
Position 2223: 3.1788345294538275e-07
Position 462: 2.59447116691545e-07
Position 275: 2.5893096612186026e-07
Position 5845: 2.2589724212947283e-07
Position 397: 1.6105669145806623e-07
Position 335: 1.3294499913858417e-07
Position 399: 1.0680673592667434e-07
Position 270: 1.0152752200780084e-07
Position 5583: 8.873073948322156e-08
Position 908: 6.195263070697452e-08
Position 1318: 4.8436587540512426e-08
Position 408: 2.0318597492118385e-08
Position 277: 1.694112005825932e-08
Position 3953: 1.6132235785823518e-08
Position 2800: 1.3781880927051209e-08
Position 204: 1.1663107949494289e-08
Position 3703: 1.0502696754992195e-08
Position 263: 5.32029491183754e-09
Position 1028: 1.7962967499620397e-09
Position 186: 8.379618634212488e-10
Position 279: 7.621951289725509e-10
Position 4215: 6.463551459186486e-10
Position 252: 5.598387930935574e-10
Position 371: 7.98331524941354e-11
Position 4869: 2.9103837217708115e-11
Position 108: 1.3965737213181748e-11
Position 459: 8.627518081996555e-12
Position 188: 7.342733167932272e-12
Position 95: 2.0731680873236137e-12
Position 105: 1.2702769298152936e-12
Position 98: 8.053398460164787e-13
