Gene = MPC2
Position 1090: 3.7779245504095866e-07
Position 1287: 3.614266306319242e-07
Position 1301: 3.3015021640569243e-07
Position 456: 2.5747181050054297e-08
Position 857: 1.6609073142863423e-08
Position 1800: 5.367854055644696e-09
Position 819: 3.2483110044857635e-09
Position 845: 2.8726995639670738e-09
Position 102: 2.652315723776431e-09
Position 879: 7.469809774678188e-10
Position 661: 4.4175446380660186e-10
Position 531: 1.391425639496548e-10
Position 134: 6.096297888661092e-11
Position 288: 4.114042612245258e-11
Position 105: 2.138192284777958e-11
Position 439: 8.810513768225106e-14
Position 704: 3.911541000756259e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11502: 0.9542685751881983
Position 15408: 0.8784114734921588
Position 15949: 0.6526722210696455
Position 17680: 0.6231301046388473
Position 15695: 0.29158468379827795
Position 5265: 0.13965336076939244
Position 5232: 0.13294050032485674
Position 1577: 0.09637702021734575
Position 2430: 0.07813043801680451
Position 17004: 0.07565237125118927
Position 18449: 0.07221799978529395
Position 9146: 0.05936543792990282
Position 9645: 0.05911596910317801
Position 12503: 0.05733019566779579
Position 15350: 0.05356286514684826
Position 17995: 0.036858396632784
Position 2554: 0.03165677816982003
Position 16135: 0.02700800753025156
Position 948: 0.02609175088973374
Position 7012: 0.02315299461999927
Position 7090: 0.0214772913386522
Position 16531: 0.01815682020195341
Position 9807: 0.016685648631400103
Position 15626: 0.016603918000702173
Position 16629: 0.016581363283980213
Position 16967: 0.01638585847636272
Position 837: 0.01630273430209505
Position 19241: 0.015992817883169225
Position 2393: 0.0152553166294255
Position 3791: 0.014610595534506072
Position 18887: 0.01277276187890599
Position 5180: 0.01251006018041374
Position 7376: 0.011408218718580847
Position 7465: 0.011054983800179184
Position 3822: 0.011011475930757686
Position 9828: 0.010464995679885469
Position 15561: 0.008777635655368493
Position 18339: 0.008311270726374954
Position 17539: 0.007745638179993289
Position 6221: 0.007737134926128838
Position 2509: 0.00773399321374448
Position 1627: 0.007314957025338306
Position 16485: 0.0071589863262116055
Position 16159: 0.006775939477280348
Position 3238: 0.006503447081646996
Position 3258: 0.006345938529972095
Position 17181: 0.006263953432369659
Position 16571: 0.005918334432788104
Position 18634: 0.0056760077063900405
Position 15930: 0.004983212667120721
Position 18239: 0.004896432976071312
Position 18445: 0.00483296214561037
Position 7354: 0.004816353607967353
Position 5337: 0.004805433253843903
Position 5285: 0.004578451372246423
Position 11437: 0.004540514920817751
Position 16504: 0.004339427243467591
Position 3449: 0.004256655307649353
Position 17572: 0.0034779698688904128
Position 16648: 0.003415015462772699
Position 5300: 0.0029487467920606353
Position 16033: 0.0028841224280222295
Position 16030: 0.002806047253525007
Position 916: 0.002719192417686863
Position 1681: 0.002675269018377407
Position 6389: 0.002480420639723801
Position 857: 0.0022506647501116532
Position 16351: 0.0021251535577646954
Position 9816: 0.001884932233435063
Position 1046: 0.0017881142531321673
Position 17108: 0.0017787210792138003
Position 16717: 0.001738340491465409
Position 17062: 0.001618300293040319
Position 5303: 0.001568095401657246
Position 17148: 0.001564375511485905
Position 15604: 0.0014368634537771769
Position 12462: 0.001363601375379957
Position 5353: 0.0012191740582218316
Position 3477: 0.0012159127457210426
Position 2482: 0.0012039500329209482
Position 18916: 0.001190770234915399
Position 12180: 0.0010727988200553453
Position 16574: 0.0010534431906961278
Position 17855: 0.0010186987477496714
Position 7170: 0.0009719102591284396
Position 6192: 0.0009704893848618361
Position 3491: 0.0009495478745253856
Position 18067: 0.000936078440837108
Position 3424: 0.0009272156002575785
Position 11659: 0.0009216049743398896
Position 1011: 0.000866008478320981
Position 18469: 0.0008457547028094378
Position 7041: 0.0008141918025405244
Position 715: 0.0007456601419476935
Position 8820: 0.0007207032062700958
Position 11309: 0.0007203601829632926
Position 4730: 0.0007108249588251594
Position 7181: 0.0006923538606860463
Position 7038: 0.0006908628448795115
Position 141: 0.0006476140589791297
Position 7338: 0.0006201521859224765
Position 3530: 0.0006136880475672278
Position 15888: 0.0006105722968522105
Position 2224: 0.0005989980413337648
Position 7279: 0.0005736775585466055
Position 18072: 0.0005563595004902416
Position 579: 0.0005363684274265914
Position 16386: 0.0005356063331183333
Position 398: 0.000531882064578878
Position 2575: 0.0005306205520034932
Position 1144: 0.0004911513844437057
Position 888: 0.00048247642225352616
Position 17882: 0.00046918457839307105
Position 11740: 0.00046385416551205375
Position 2096: 0.00043316683653380503
Position 11886: 0.00040688106139229196
Position 431: 0.00040261214750026905
Position 5159: 0.00037983458837529554
Position 12440: 0.0003644163945537534
Position 12906: 0.00034189382946657877
Position 16470: 0.00033951440749037707
Position 12099: 0.00032821931862437345
Position 898: 0.00032284816759135386
Position 11275: 0.00031890665420858275
Position 19043: 0.0003042062358436176
Position 2177: 0.0002952242993256885
Position 3395: 0.0002788579661846394
Position 3398: 0.00027314105285008246
Position 145: 0.0002645156947290138
Position 15965: 0.000254709581832071
Position 13956: 0.0002484984194655098
Position 18375: 0.00024789632140863733
Position 15825: 0.00023001435117312306
Position 4770: 0.00022049518566698902
Position 2221: 0.00021978367090598583
Position 2159: 0.00021814085864331904
Position 18398: 0.00021582985791659308
Position 1436: 0.00021388113512319667
Position 1555: 0.00020887930213386752
Position 12158: 0.00020820469815865423
Position 4842: 0.0002044965691225949
Position 18257: 0.00020344937170184638
Position 8838: 0.00019973828840224399
Position 2607: 0.00019942214626852612
Position 682: 0.0001919428289310179
Position 12239: 0.0001794630258135944
Position 2341: 0.00015475627720100445
Position 17901: 0.00015416872839296597
Position 452: 0.00015117526876091711
Position 256: 0.0001504068123984676
Position 374: 0.0001498415320359485
Position 743: 0.0001495644974977216
Position 1396: 0.0001440315369789927
Position 1968: 0.00013750362020399358
Position 12055: 0.0001226443946481441
Position 17746: 0.00012068430591790816
Position 1732: 0.00011819378136483496
Position 3234: 0.00011201504370872376
Position 15528: 8.492833677670406e-05
Position 494: 8.346987880902339e-05
Position 806: 7.751853092799707e-05
Position 13023: 6.984940036946276e-05
Position 13784: 6.684418181688402e-05
Position 1201: 6.624356089600299e-05
Position 13933: 6.342487988606488e-05
Position 2141: 6.314192176213791e-05
Position 11722: 5.372496133403072e-05
Position 15776: 5.1661231057640095e-05
Position 5020: 5.1085870790370634e-05
Position 11637: 4.4858881564569204e-05
Position 13690: 4.2278727427340996e-05
Position 12040: 4.151489308186221e-05
Position 12839: 3.609259434322418e-05
Position 1238: 3.198011281810106e-05
Position 1639: 3.0402954098464843e-05
Position 2790: 2.7174299837863804e-05
Position 12599: 2.2999697297934628e-05
Position 1530: 2.1114727461983055e-05
Position 6683: 2.0221327328778094e-05
Position 1642: 1.867578581622896e-05
Position 843: 1.8634491880044997e-05
Position 2114: 1.8250572393772662e-05
Position 11706: 1.7388387449130393e-05
Position 729: 1.7059758946942873e-05
Position 2055: 1.4599965064792186e-05
Position 13245: 1.4254160754610105e-05
Position 2781: 1.3480677072231553e-05
Position 5166: 1.2846302929731296e-05
Position 6004: 1.2656306557981486e-05
Position 2443: 1.2589194237459176e-05
Position 686: 1.213669698380238e-05
Position 3004: 1.1303954650445651e-05
Position 11920: 9.074461340868536e-06
Position 436: 8.594888855966695e-06
Position 2201: 8.255745118867777e-06
Position 967: 8.21117015685494e-06
Position 2146: 7.955628861687207e-06
Position 5484: 7.938126877674324e-06
Position 220: 7.928444653426517e-06
Position 1872: 7.861851049950769e-06
Position 304: 7.124826989644331e-06
Position 1908: 6.990342314269202e-06
Position 2891: 5.540887620444555e-06
Position 1113: 5.458380852716574e-06
Position 410: 5.359154942687942e-06
Position 9389: 5.119847647953058e-06
Position 1738: 4.9805043309926915e-06
Position 2244: 4.591655479472802e-06
Position 1174: 4.545305159001742e-06
Position 4131: 4.5102794282008545e-06
Position 513: 4.129738152842162e-06
Position 1150: 4.118982496357224e-06
Position 2936: 4.0467369473182456e-06
Position 4430: 3.940738111845061e-06
Position 4014: 3.8360675187161245e-06
Position 1343: 3.632897023531822e-06
Position 8207: 3.2097441065864687e-06
Position 756: 2.935070452064883e-06
Position 400: 2.7560568351024795e-06
Position 3591: 2.617632314416238e-06
Position 7612: 2.518936289436905e-06
Position 6364: 2.1396907740328427e-06
Position 509: 1.5752267293275439e-06
Position 3535: 1.5055395215881409e-06
Position 1323: 1.3078934281462577e-06
Position 1683: 1.2882177453297598e-06
Position 2366: 1.18058422600083e-06
Position 1719: 1.1626276930719104e-06
Position 6708: 1.1511836589957756e-06
Position 15614: 1.1235140905269263e-06
Position 2709: 1.1090412248212378e-06
Position 1280: 1.0219020649499229e-06
Position 3045: 1.0047992036791913e-06
Position 6444: 9.99233777357272e-07
Position 1825: 8.673339844355102e-07
Position 1003: 6.806830658202038e-07
Position 159: 5.015350510047611e-07
Position 972: 4.431463179305006e-07
Position 900: 4.401738854189104e-07
Position 111: 4.2201686424284384e-07
Position 2579: 3.7550938656632136e-07
Position 3938: 3.749561647815865e-07
Position 4156: 3.5374911917677443e-07
Position 961: 3.109325814345704e-07
Position 3994: 2.686545426621349e-07
Position 1258: 2.66525174104287e-07
Position 2758: 2.1192570087408619e-07
Position 1226: 1.9771993060838976e-07
Position 11246: 1.9006174348882546e-07
Position 817: 1.8061948569319037e-07
Position 1123: 1.66433797382334e-07
Position 1244: 1.4811911326742687e-07
Position 284: 8.881019513832857e-08
Position 1214: 8.218824302288757e-08
Position 2343: 6.771021500014334e-08
Position 688: 6.179218612626307e-08
Position 1356: 3.3572436591966556e-08
Position 276: 2.7264266329922146e-08
Position 586: 2.5798589829245023e-09
Position 758: 1.361774814826869e-09
Position 1535: 1.0142865568247864e-09
Position 766: 1.0030167652317587e-09
Position 1879: 8.821764003116991e-10
Position 376: 8.752624490682801e-10
Position 117: 6.54740830424766e-10
Position 307: 6.525989313491385e-10
Position 724: 6.225708204611799e-10
Position 261: 4.500428675309364e-10
Position 152: 1.0671859305717263e-10
Position 1946: 4.514972838831462e-11
Position 337: 2.933174514530595e-11
Position 813: 2.8400607876232473e-11
Position 124: 1.4404183346392339e-11
Position 1699: 1.0985973617239452e-11
