Gene = IQCG
Position 37877: 0.00013504278363678297
Position 30094: 0.00013208912103252133
Position 1445: 0.000106763646173708
Position 335: 0.00010164305490997095
Position 330: 0.00010032474980798383
Position 420: 0.0001000355549054727
Position 30881: 9.412669839907707e-05
Position 29698: 8.903621278137025e-05
Position 32173: 8.71914407267404e-05
Position 516: 7.167334936191927e-05
Position 40159: 6.726432053334338e-05
Position 34137: 6.570730659423776e-05
Position 37531: 6.36351794958065e-05
Position 34904: 5.4435036309991976e-05
Position 34075: 5.416896962838912e-05
Position 30906: 5.2968838128311e-05
Position 28540: 4.7889562623408124e-05
Position 4330: 4.7142656194720763e-05
Position 27950: 3.857784300155192e-05
Position 37340: 3.851426576249272e-05
Position 976: 3.528622180967823e-05
Position 1520: 3.495147927271256e-05
Position 1329: 3.3781986021737106e-05
Position 35593: 2.9710031596355064e-05
Position 979: 2.965519034910383e-05
Position 1122: 2.8998663246046628e-05
Position 36292: 2.8688862340719286e-05
Position 2168: 2.844629371115264e-05
Position 36145: 2.737935042473841e-05
Position 1820: 2.7162577761111887e-05
Position 36458: 2.675185867576526e-05
Position 35175: 2.4925145203031107e-05
Position 1304: 2.486748288167413e-05
Position 36366: 2.3844737444161228e-05
Position 1721: 2.179527075684914e-05
Position 10169: 2.1561153454904507e-05
Position 35687: 1.901442635827892e-05
Position 153: 1.8243516218984664e-05
Position 27990: 1.8194478696787452e-05
Position 30090: 1.720551440367924e-05
Position 37037: 1.708999963963522e-05
Position 30061: 1.7051516888411687e-05
Position 384: 1.6696443203129644e-05
Position 28989: 1.6535826158534992e-05
Position 684: 1.5281571118025263e-05
Position 1276: 1.3969664629594563e-05
Position 4152: 1.1896524204559168e-05
Position 31309: 1.1079436274734746e-05
Position 31346: 1.0972327059144938e-05
Position 106: 1.077331050272892e-05
Position 31191: 1.0270977409891102e-05
Position 28564: 8.235122960068129e-06
Position 2074: 7.0153246831311066e-06
Position 1499: 6.978228822622211e-06
Position 1581: 6.639868232030714e-06
Position 1993: 6.428354831550862e-06
Position 30414: 6.160758608384432e-06
Position 1964: 5.820557675455781e-06
Position 839: 5.676199401752295e-06
Position 7928: 5.664333380767759e-06
Position 1005: 4.261114085384575e-06
Position 522: 4.0004275112639315e-06
Position 913: 3.993057389354358e-06
Position 32050: 3.7134750062586964e-06
Position 28071: 3.6488038301312463e-06
Position 31067: 3.2523773537585323e-06
Position 437: 3.128315969712014e-06
Position 30275: 3.012849634223155e-06
Position 1092: 2.8863475010756198e-06
Position 28128: 2.876744256057177e-06
Position 822: 2.8626569508893503e-06
Position 27927: 2.699589454357239e-06
Position 1096: 2.5658099400524526e-06
Position 4358: 2.4373622967047507e-06
Position 28614: 2.3672157708026317e-06
Position 32068: 2.166475156803337e-06
Position 1753: 1.9866951457207027e-06
Position 29678: 1.6358111989891408e-06
Position 1748: 1.4475149685259852e-06
Position 1730: 1.3955824941665244e-06
Position 220: 1.3664549208274907e-06
Position 648: 1.3652245586977737e-06
Position 896: 1.1838277190941232e-06
Position 440: 1.1018246014753286e-06
Position 28920: 1.0099968950312855e-06
Position 1280: 7.857046816541041e-07
Position 495: 7.122508683023275e-07
Position 30704: 5.568686632797326e-07
Position 981: 3.8268281219472183e-07
Position 1099: 3.43470850582056e-07
Position 778: 3.2427522897885466e-07
Position 1105: 2.0195270303407104e-07
Position 113: 1.955191939649202e-07
Position 468: 1.753473759546485e-07
Position 593: 1.5431508086415653e-07
Position 461: 1.5401955264156424e-07
Position 158: 1.506686257459601e-07
Position 738: 1.45658431312266e-07
Position 24587: 1.4417363722765155e-07
Position 207: 1.422174491743368e-07
Position 567: 8.913270733846088e-08
Position 937: 8.219901878082297e-08
Position 174: 7.094966335162435e-08
Position 20135: 6.924680578385439e-08
Position 21562: 6.070095169860929e-08
Position 1226: 5.928600431418315e-08
Position 530: 4.393520883855044e-08
Position 1223: 4.3326950414486386e-08
Position 610: 4.090826149301404e-08
Position 925: 3.865765559295534e-08
Position 121: 2.020512036174753e-08
Position 1344: 7.336248111188154e-09
Position 561: 3.508509601801988e-09
Position 519: 2.697401046558239e-09
Position 542: 2.1512599059445887e-09
Position 89: 8.755516629746736e-10
Position 527: 1.1112014247794916e-10
Position 2769: 8.862587028028847e-11
Position 654: 7.544416563074858e-11
Position 759: 8.45803900041865e-12
Position 2987: 4.091512747272965e-12
Position 179: 3.132405891521087e-13
