Gene = MEGF9
Position 11422: 0.20551361693715128
Position 26136: 0.1725907351810962
Position 27055: 0.14677695669454388
Position 15434: 0.13933792181494317
Position 20387: 0.11756409306058609
Position 18260: 0.08916955842025506
Position 23682: 0.08657346323823605
Position 16618: 0.08617769953560632
Position 6941: 0.08385422583836101
Position 22413: 0.07220105084308301
Position 16643: 0.05101938264120509
Position 989: 0.04730345569440396
Position 24474: 0.045399598003021645
Position 20547: 0.043316817957781306
Position 7642: 0.0408571700021499
Position 462: 0.037640122060089695
Position 18580: 0.03377305564436765
Position 3534: 0.03369437459733148
Position 18869: 0.03285176686451479
Position 3674: 0.030422168264086957
Position 6979: 0.03029734877040173
Position 8553: 0.025215744638792507
Position 3566: 0.022891477245337744
Position 2860: 0.02102620060810696
Position 9931: 0.019949948998921538
Position 13358: 0.017577728455645456
Position 17834: 0.015028179449837501
Position 8320: 0.013821313142841381
Position 7368: 0.013376133216062298
Position 3608: 0.012506063642254737
Position 3654: 0.012402961864312162
Position 19713: 0.01141573375324783
Position 19673: 0.009692150067121107
Position 4806: 0.009485866467876044
Position 4440: 0.008798898270551867
Position 12902: 0.008019114349375342
Position 3677: 0.0078076474748923945
Position 20435: 0.007502816960088051
Position 8291: 0.006614955402350229
Position 9554: 0.006269164030034958
Position 4259: 0.005633690014969604
Position 4831: 0.005258966252514511
Position 8599: 0.005136947215484711
Position 6859: 0.004267095493663203
Position 813: 0.004131582399624517
Position 6839: 0.003997646228689107
Position 11617: 0.0038837803923194593
Position 1602: 0.0038592542618676355
Position 4073: 0.003717238363077004
Position 6806: 0.003621062303473878
Position 17930: 0.0034342989806058835
Position 18506: 0.0032123483092910622
Position 525: 0.0030626040072055144
Position 13223: 0.003052102203835459
Position 5473: 0.0028885739112730073
Position 5334: 0.002856098689244243
Position 647: 0.002768029108994058
Position 6109: 0.0025684234521032453
Position 3900: 0.002132072850725749
Position 6842: 0.0021109830403693653
Position 11304: 0.0021054253837776904
Position 592: 0.0020975744163164297
Position 4234: 0.0020479149748934417
Position 4465: 0.0020064787163898137
Position 7638: 0.0019308455477484218
Position 1469: 0.0018094117446812896
Position 5060: 0.0017585371634511518
Position 9091: 0.0016627789273835677
Position 6948: 0.0016217286756252827
Position 12849: 0.0015827271627433695
Position 4048: 0.0014941828389725734
Position 4301: 0.0014927972662412514
Position 991: 0.0013135117494542453
Position 2219: 0.0013100147024155799
Position 8701: 0.001114098295781332
Position 8622: 0.0010731730660994267
Position 3420: 0.0010679050326689824
Position 1192: 0.0010227599523715471
Position 12454: 0.0010181832654957217
Position 11131: 0.0010138711178119804
Position 15227: 0.0009492311610503318
Position 11798: 0.0008846431493074356
Position 3924: 0.0008618624381266525
Position 3174: 0.0008436127091253208
Position 3722: 0.0007112723600847502
Position 7994: 0.0006541377107448001
Position 650: 0.0006413865798984858
Position 3581: 0.0006291441860900513
Position 317: 0.0006086273589109556
Position 14578: 0.0005977568042367107
Position 1473: 0.0005967009713268543
Position 4871: 0.0005778889029074716
Position 11635: 0.0005328584079551646
Position 339: 0.0005078918441523368
Position 9011: 0.0004935463849161937
Position 10504: 0.0004766932503329466
Position 4901: 0.00046672369913012786
Position 4287: 0.0004439316396085425
Position 1364: 0.00042975147371990654
Position 10213: 0.00037833388550628035
Position 13354: 0.00037300071024269133
Position 5217: 0.00036907821256015704
Position 1034: 0.00035532967924119073
Position 9040: 0.0003466578822715654
Position 1409: 0.00033615162818673546
Position 1721: 0.0003280399931826754
Position 3048: 0.00031721590257179484
Position 13111: 0.00031642947033812035
Position 3700: 0.00031471001993273976
Position 1549: 0.00031091775250229763
Position 10163: 0.00030644227871694723
Position 1745: 0.0002940632380551352
Position 6132: 0.0002851431128358434
Position 822: 0.00027016488941139147
Position 12428: 0.00023677586373926153
Position 2215: 0.00022798395155182013
Position 4205: 0.00022043518220840432
Position 10139: 0.00021206183397663714
Position 11667: 0.0002027261914681275
Position 1175: 0.00020109315149927402
Position 2942: 0.00020078929209927393
Position 3033: 0.00019997383981277536
Position 10904: 0.00019588611226176793
Position 8870: 0.00018607549614448957
Position 10524: 0.00018570628362072944
Position 3588: 0.0001817283144221114
Position 5029: 0.00017557655943335255
Position 11274: 0.00017372794930890415
Position 3591: 0.00017077139400848413
Position 10574: 0.0001562406628084185
Position 849: 0.00014550286492474634
Position 1648: 0.00013626872771976503
Position 6432: 0.00013525208262811893
Position 10715: 0.00011619912300252721
Position 1528: 0.00011538024389769589
Position 1231: 0.00011121269632923985
Position 5693: 0.00010745268987328923
Position 5884: 9.687940734738161e-05
Position 7828: 8.575316465814457e-05
Position 1687: 7.206905819371881e-05
Position 1234: 6.995227648951733e-05
Position 8799: 6.713523078002945e-05
Position 9267: 6.512152184960217e-05
Position 4639: 6.086817179824208e-05
Position 5757: 5.896107742097218e-05
Position 7115: 5.6034368163608004e-05
Position 2693: 5.5954339011013685e-05
Position 9131: 5.460528732107301e-05
Position 7327: 5.327292905225491e-05
Position 653: 5.213903221418917e-05
Position 8971: 5.085594285545858e-05
Position 2289: 4.5204893713694314e-05
Position 4792: 4.2439937599990714e-05
Position 8181: 4.168908367168917e-05
Position 5084: 4.1473979553409686e-05
Position 712: 4.079630090878855e-05
Position 4738: 4.000049983400543e-05
Position 10014: 3.932333178204471e-05
Position 400: 3.7667438821723246e-05
Position 5681: 3.1011921741328315e-05
Position 3240: 3.047306869790563e-05
Position 5394: 3.0206721184086525e-05
Position 536: 2.7669489021998276e-05
Position 2239: 2.7665557035891866e-05
Position 3824: 2.7163841061013834e-05
Position 9104: 2.711395579981409e-05
Position 946: 2.3572791657889417e-05
Position 2078: 2.2380076148272525e-05
Position 1918: 2.110787331745289e-05
Position 2049: 2.0885514248996706e-05
Position 405: 2.0150667337673425e-05
Position 1978: 1.9858586431219244e-05
Position 890: 1.9473107078082625e-05
Position 7972: 1.7824518837512234e-05
Position 996: 1.711272343601097e-05
Position 5140: 1.677496887133324e-05
Position 6663: 1.5693701344077646e-05
Position 1611: 1.5522775504682974e-05
Position 5581: 1.232149054055391e-05
Position 5944: 1.094605619168396e-05
Position 3904: 9.831892315549661e-06
Position 5630: 8.438470960217774e-06
Position 4910: 8.313612507312278e-06
Position 2380: 8.31109251216671e-06
Position 5761: 7.606946161498693e-06
Position 2998: 7.518328026337792e-06
Position 6115: 7.479781861053332e-06
Position 3989: 7.274633661519291e-06
Position 6059: 7.044227539476785e-06
Position 3875: 6.427442582005558e-06
Position 5700: 6.382443010586297e-06
Position 3187: 5.882874366584759e-06
Position 5222: 5.618221590002115e-06
Position 1061: 5.4801368585289584e-06
Position 2459: 5.037978964013131e-06
Position 1519: 4.797261941339658e-06
Position 3150: 4.2071566615502355e-06
Position 2641: 3.9864781340581255e-06
Position 690: 3.365916594022368e-06
Position 1837: 3.239126990328847e-06
Position 3219: 2.6579708910649477e-06
Position 2062: 1.927558457061788e-06
Position 2540: 1.8180209075843923e-06
Position 3538: 1.7908646127767737e-06
Position 3746: 1.715570323687961e-06
Position 739: 1.4733718392323652e-06
Position 1557: 1.3741076796554406e-06
Position 2465: 1.1980510737551022e-06
Position 4331: 1.186437449294566e-06
Position 414: 7.240870015876468e-07
Position 1664: 7.132763955460507e-07
Position 347: 6.914044685751894e-07
Position 925: 6.625919591766908e-07
Position 659: 5.925692092714287e-07
Position 1441: 4.714723971986618e-07
Position 2948: 3.8422217641918516e-07
Position 837: 3.312789689849148e-07
Position 2492: 2.586401897731417e-07
Position 1105: 2.352855250617684e-07
Position 855: 1.3341290141641624e-07
Position 214: 9.815503413370988e-08
Position 2573: 8.215590437544694e-08
Position 662: 8.186282630363357e-08
Position 771: 8.124637038862952e-08
Position 757: 7.932874914219023e-08
Position 1131: 7.202491932322695e-08
Position 1698: 3.137376319396832e-08
Position 1078: 2.7689950873779762e-08
Position 83: 2.6752225123172536e-08
Position 1342: 2.451641473391228e-08
Position 2473: 2.3970153977971047e-08
Position 2406: 2.321143999593854e-08
Position 1330: 2.2884636760821963e-08
Position 859: 2.0327545837410444e-08
Position 1562: 1.796327667807202e-08
Position 1533: 1.660282968640596e-08
Position 1445: 1.4732678342272791e-08
Position 1137: 1.2055757458108486e-08
Position 1069: 1.0327133154621401e-08
Position 1304: 7.191125230597963e-09
Position 1635: 6.5486385903796e-09
Position 302: 6.033846557203554e-09
Position 297: 5.948689658849947e-09
Position 124: 5.94054288545808e-09
Position 261: 3.8965049297254684e-09
Position 717: 3.427978111279344e-09
Position 1249: 3.2142773537029987e-09
Position 140: 7.462723846253124e-10
Position 80: 6.583153024611384e-10
Position 143: 5.605690046739556e-10
Position 1272: 4.0196546619119547e-10
Position 77: 1.5588737285021643e-10
Position 129: 1.0571403899627304e-10
Position 1110: 2.2073534785200578e-11
Position 152: 1.0539352545030001e-14
