Gene = COMMD2
Position 8909: 0.0006414130114113125
Position 1500: 0.0006373358105392804
Position 8852: 0.0006076147672414899
Position 9024: 0.0005954837750037349
Position 7233: 0.0005860971684690094
Position 1352: 0.0005493152440921761
Position 8078: 0.0005451128747212074
Position 8051: 0.0005137332347839784
Position 9334: 0.000510491426186461
Position 4729: 0.0004805662971246619
Position 4726: 0.000461672365504702
Position 2004: 0.00044146777179221924
Position 2444: 0.00043703386113546207
Position 1284: 0.00042960965072774785
Position 690: 0.0004282059530259833
Position 5896: 0.00042611895635316405
Position 8794: 0.0004214224254543085
Position 4367: 0.00042090917215521436
Position 4979: 0.00040937361036599243
Position 628: 0.00039216778684202216
Position 7861: 0.0003750022327718715
Position 2242: 0.00037187661308867454
Position 7338: 0.0003700915164474629
Position 2973: 0.00036692271743466896
Position 9192: 0.00035462330136099034
Position 5165: 0.0003451124894897556
Position 7786: 0.0003350493745402738
Position 463: 0.00033129025845240296
Position 2071: 0.0003288638582130633
Position 7460: 0.0003249325418393389
Position 5208: 0.0003163895283681362
Position 403: 0.0003130523142081944
Position 7922: 0.00022950982407968833
Position 2364: 0.00022836827931749064
Position 6462: 0.00022250148024931477
Position 7622: 0.00020155441346453214
Position 2995: 0.00019620895700281097
Position 2018: 0.0001961485314351802
Position 7363: 0.00018753876237855593
Position 5282: 0.00018617981179219875
Position 2196: 0.0001818587997336135
Position 1081: 0.00017107462607138504
Position 3061: 0.00017075598158267647
Position 2047: 0.00017035313056772055
Position 2627: 0.00016889585517532738
Position 5615: 0.00015371791530668848
Position 6737: 0.00014637189678024277
Position 3544: 0.00014624950539068442
Position 3517: 0.00013816191066028935
Position 2441: 0.0001355266771306158
Position 1167: 0.00011639389148306246
Position 2389: 0.00011632600857365861
Position 6427: 0.00010713860890381595
Position 573: 0.0001062586658926169
Position 5353: 0.00010440328189824608
Position 696: 0.00010187433041718606
Position 2134: 0.00010040471515483342
Position 6370: 9.886212243738745e-05
Position 4296: 9.826235452309015e-05
Position 5973: 9.535382704452804e-05
Position 5229: 9.256075501456817e-05
Position 798: 8.709892898552216e-05
Position 2746: 8.593967220444841e-05
Position 1083: 8.573646071555431e-05
Position 460: 8.468550036603124e-05
Position 1519: 8.367924043448506e-05
Position 3229: 7.732719907672338e-05
Position 495: 7.581098303465022e-05
Position 789: 7.219301812482448e-05
Position 3745: 6.811547712482334e-05
Position 3574: 6.496569063996664e-05
Position 4031: 6.254000964785799e-05
Position 748: 6.18967200287095e-05
Position 2516: 6.067913053965774e-05
Position 3884: 5.8598439019031744e-05
Position 1913: 5.768041739139775e-05
Position 1744: 5.6514543289387275e-05
Position 4755: 5.549129516694326e-05
Position 1229: 5.498836767063412e-05
Position 1419: 4.8955473885362254e-05
Position 3081: 4.862670368531639e-05
Position 839: 4.6197526271299534e-05
Position 2316: 4.515078378276923e-05
Position 1045: 4.010026419325853e-05
Position 3803: 3.988018002231473e-05
Position 585: 3.8982836050580255e-05
Position 692: 3.8147702832590866e-05
Position 636: 3.6895255110396944e-05
Position 2778: 3.6235613128627494e-05
Position 384: 3.617387345200897e-05
Position 1032: 3.442685142640811e-05
Position 2574: 3.13130569472206e-05
Position 1090: 3.098436246209025e-05
Position 1140: 2.8133806211695612e-05
Position 1058: 2.498666075822702e-05
Position 1746: 2.3409275366536972e-05
Position 725: 2.2734710068570043e-05
Position 962: 2.1995414002758716e-05
Position 2050: 2.164412237922496e-05
Position 251: 2.0353792861603587e-05
Position 932: 2.0095698944075417e-05
Position 2611: 1.847080403086349e-05
Position 1424: 1.5346899735336665e-05
Position 2602: 1.5322081320244246e-05
Position 1293: 1.532086527279902e-05
Position 361: 1.4020114267158913e-05
Position 2750: 1.2673552517967312e-05
Position 978: 1.2336395562407572e-05
Position 2583: 9.110543742188037e-06
Position 2062: 7.5598262775479595e-06
Position 769: 7.515997423828876e-06
Position 1370: 7.136136440792027e-06
Position 2497: 7.015463892443224e-06
Position 1871: 6.591083145806205e-06
Position 975: 5.427679515793878e-06
Position 1101: 4.900300387455292e-06
Position 434: 4.752362549995234e-06
Position 359: 4.735634189833097e-06
Position 3396: 4.013457718312019e-06
Position 1527: 3.8069786052169606e-06
Position 3402: 3.6675820299859995e-06
Position 1476: 3.5349633715299998e-06
Position 668: 3.2365372597472393e-06
Position 2127: 3.1051457597638384e-06
Position 3438: 3.10398982912255e-06
Position 764: 2.9145867620503655e-06
Position 222: 2.9009915539211983e-06
Position 3582: 2.842591763884519e-06
Position 2395: 2.7150464853595945e-06
Position 1778: 2.686940216287163e-06
Position 480: 2.5661113648889166e-06
Position 109: 2.174995468435779e-06
Position 550: 2.013817482132881e-06
Position 1787: 1.8293665143095944e-06
Position 420: 1.797955926906067e-06
Position 2822: 1.7397198733496108e-06
Position 1852: 1.5280838438398806e-06
Position 163: 1.44359668886038e-06
Position 2846: 1.3096982010509637e-06
Position 2615: 1.1009958953349814e-06
Position 2546: 1.0910689242770375e-06
Position 608: 1.0840469225048567e-06
Position 280: 7.558549367142789e-07
Position 326: 6.822321984059445e-07
Position 2819: 5.358119473603223e-07
Position 470: 4.1379507909690475e-07
Position 2415: 2.5291391585385635e-07
Position 2763: 1.9734997910330097e-07
Position 417: 1.7583329412086246e-07
Position 318: 1.2123514734245443e-07
Position 430: 1.1394931436227473e-07
Position 378: 1.1292418407538264e-07
Position 116: 7.830768423567234e-08
Position 1361: 7.756332761877772e-08
Position 1029: 7.565305812166859e-08
Position 2026: 6.933054501848209e-08
Position 1380: 5.92231598997919e-08
Position 1813: 4.162644261414363e-08
Position 2868: 1.97333132783797e-08
Position 84: 6.199843544459265e-09
Position 872: 1.9439298146039497e-09
Position 170: 2.6858074330841237e-10
Position 174: 2.673773183851111e-10
Position 1176: 2.6059910733069486e-10
Position 290: 2.486849651028659e-10
Position 751: 2.4358319076739763e-10
Position 766: 2.047815404594536e-10
Position 78: 1.8550059112758229e-10
Position 854: 1.470972372353907e-10
Position 160: 1.259744398369521e-10
Position 75: 1.1088918402015569e-10
Position 422: 4.783067130591761e-11
Position 294: 3.9118562968548913e-11
Position 297: 3.35967051575006e-11
Position 303: 2.1413260640902135e-11
Position 126: 9.839633460699733e-12
Position 338: 9.585462826595961e-12
Position 309: 5.82294445106336e-12
Position 866: 5.630218116725085e-12
