Gene = SHQ1
Position 29082: 0.03527923198846126
Position 7763: 0.0333658418602094
Position 4510: 0.03148230314828822
Position 37912: 0.02985470129964209
Position 39624: 0.02904583754392552
Position 10578: 0.029015969079742045
Position 36773: 0.028283499693689877
Position 21918: 0.02818387571930286
Position 44874: 0.02798438808118729
Position 12574: 0.026918539337550486
Position 48315: 0.026878531740199312
Position 37817: 0.024864646771989744
Position 10528: 0.024660451093816288
Position 31719: 0.021954772563854988
Position 28304: 0.02076097979952922
Position 48135: 0.01982253414303651
Position 51105: 0.01936306109030656
Position 26290: 0.018751056832990592
Position 2266: 0.018383189263316647
Position 17793: 0.016453193654820963
Position 38782: 0.015731488364416263
Position 215: 0.01561780037169364
Position 33131: 0.015530632808140828
Position 39389: 0.015459824459588632
Position 13290: 0.013923923386915702
Position 886: 0.013605859126439378
Position 45525: 0.013376265564776684
Position 49161: 0.012974450781923564
Position 6014: 0.012708519313138017
Position 39398: 0.012636430173364152
Position 13657: 0.011792946353143168
Position 100: 0.011311243550110567
Position 1028: 0.011290014739188264
Position 4092: 0.011264681106994622
Position 223: 0.009432355351862801
Position 43750: 0.009307569407150345
Position 256: 0.008676073337464356
Position 17294: 0.008199857598120258
Position 39421: 0.008196823008083682
Position 31261: 0.008133964589389732
Position 26183: 0.00774408814305293
Position 6725: 0.007631734428538052
Position 39469: 0.007402423358830087
Position 294: 0.007320260299059427
Position 287: 0.0072464794275215625
Position 1216: 0.006877085845947579
Position 1274: 0.006859022002692665
Position 14680: 0.006646882155259808
Position 880: 0.006352525222175211
Position 43597: 0.006351991453980675
Position 353: 0.006273553247271333
Position 5007: 0.005882552821203594
Position 25154: 0.005340721475180545
Position 43489: 0.0052805740181769605
Position 1952: 0.005083055881400473
Position 10706: 0.004948523639464767
Position 32534: 0.004886343511773331
Position 4142: 0.004777547885793716
Position 6483: 0.004730006578452926
Position 1934: 0.004699059032112748
Position 2291: 0.004531619805497622
Position 41606: 0.004358550816280761
Position 40014: 0.004273994524116153
Position 4734: 0.004248688386418052
Position 1742: 0.003965666910374401
Position 13392: 0.003931256000411837
Position 7358: 0.0038529107398930906
Position 43981: 0.0037434799329487934
Position 14702: 0.0035822884388234245
Position 687: 0.003409005304510309
Position 40714: 0.003121253903608112
Position 45330: 0.0029631543651290294
Position 45090: 0.002742483083635408
Position 2677: 0.0026835385225406844
Position 39806: 0.0026760806528881888
Position 16116: 0.0026731093611736243
Position 9160: 0.00265516988798958
Position 6982: 0.0026296009265084105
Position 30869: 0.0026079249215259803
Position 13335: 0.0026026846116319353
Position 5667: 0.0024887907634157593
Position 13086: 0.0024466392440871372
Position 13034: 0.002360271781423038
Position 2504: 0.0023141834498600364
Position 13540: 0.002305052291358406
Position 2562: 0.0022840737947271224
Position 27253: 0.0022156254374440785
Position 33925: 0.0020255911292881637
Position 34602: 0.002015957740776314
Position 527: 0.0020020404862415675
Position 10711: 0.0019788846307238254
Position 30167: 0.0019307174936712165
Position 40517: 0.0017415953571220458
Position 3311: 0.0017406214581391012
Position 1098: 0.0017008655482688788
Position 36757: 0.0016571364595377577
Position 1007: 0.001597957130253996
Position 2572: 0.0014553861154073772
Position 14795: 0.0013321068242282492
Position 931: 0.001275625157934761
Position 6928: 0.0012726507297909054
Position 10556: 0.001230606365509453
Position 691: 0.0010406892176803614
Position 40796: 0.00098905072075262
Position 4474: 0.0009250175801859846
Position 24405: 0.0009192385898663002
Position 1180: 0.0009189435193302685
Position 4332: 0.0007183196137968835
Position 25591: 0.0006857816774673665
Position 3259: 0.0006537222278418478
Position 27410: 0.0006153420254064908
Position 2072: 0.0005863740324520336
Position 4397: 0.0005814458561344936
Position 415: 0.0005157553184954698
Position 154: 0.0004311682707213842
Position 2942: 0.0003948811624821096
Position 3710: 0.0003936791475867053
Position 2337: 0.0003904511076964695
Position 3846: 0.0003889061704310044
Position 5529: 0.0003291757033970315
Position 18133: 0.00032056034102977745
Position 127: 0.0003188976953584809
Position 2538: 0.00029108522832644115
Position 1850: 0.00028144592109655814
Position 59: 0.0002771457159113765
Position 3123: 0.0002667546782004868
Position 3706: 0.00024297650669571682
Position 1191: 0.00020554307677312107
Position 3991: 0.00020369116531143429
Position 874: 0.00019290047219709008
Position 230: 0.0001667825430340239
Position 2568: 0.000151160990341578
Position 31179: 0.00013506615775641677
Position 43464: 0.0001319145053233188
Position 16091: 0.00011841499645294572
Position 43787: 0.00010799573344096001
Position 4365: 9.882470876541576e-05
Position 43972: 6.176245143879055e-05
Position 4350: 5.7024804506906665e-05
Position 31598: 3.2035854259376976e-05
Position 4102: 2.7613893723440165e-05
Position 4337: 2.187979765358958e-05
Position 5332: 2.0002590250699773e-05
Position 35767: 1.887152090518143e-05
Position 16267: 1.798142387206125e-05
Position 7429: 1.4664798007116056e-05
Position 992: 1.3576485013941668e-05
Position 963: 1.1472850643226434e-05
Position 43048: 1.11731411649989e-05
Position 16278: 9.751022651398832e-06
Position 1005: 8.7079159334969e-06
Position 33393: 7.927559178468153e-06
Position 855: 6.489655782044956e-06
Position 940: 6.309183474707992e-06
Position 987: 5.240833498677774e-06
Position 1984: 4.902690473951804e-06
Position 736: 4.582271575899038e-06
Position 5328: 4.079339977569517e-06
Position 74: 3.4562833331251227e-06
Position 16421: 3.3436712107453545e-06
Position 740: 2.3483563341385234e-06
Position 1573: 2.3001218979850535e-06
Position 17824: 2.067148129940005e-06
Position 31811: 1.974808436164804e-06
Position 32201: 1.9293081949558942e-06
Position 321: 1.6322439268966082e-06
Position 836: 1.612334921885466e-06
Position 841: 1.5776649158881221e-06
Position 396: 1.5109013726810544e-06
Position 1352: 1.360736218032936e-06
Position 982: 1.3028224518638528e-06
Position 1576: 1.1837352473135018e-06
Position 200: 1.0175713013198144e-06
Position 857: 9.275902870551229e-07
Position 721: 9.130512953591758e-07
Position 890: 9.11112739272655e-07
Position 532: 8.648844352795369e-07
Position 860: 7.910822594401009e-07
Position 66: 7.539881194276411e-07
Position 1152: 7.07069414793268e-07
Position 16313: 4.87365971462228e-07
Position 821: 4.404374703790781e-07
Position 1426: 2.794306416384773e-07
Position 43188: 2.3648455815726196e-07
Position 1390: 2.110289888003748e-07
Position 672: 1.9313068907770873e-07
Position 541: 1.4534122897165999e-07
Position 29096: 1.277976275992263e-07
Position 554: 1.253256919198419e-07
Position 565: 1.0785451206322504e-07
Position 863: 1.0253125138600337e-07
Position 595: 5.940411941435848e-08
Position 365: 5.4900891626889936e-08
Position 620: 5.0009201441113645e-08
Position 17842: 4.997500125792154e-08
Position 580: 3.858789298347189e-08
Position 574: 2.4456160439867868e-08
Position 543: 2.1789903439495933e-08
Position 633: 1.4128308139307063e-08
Position 600: 1.356034895900533e-08
Position 802: 1.1134310979100832e-08
Position 971: 8.942833412933504e-09
Position 49: 6.722470884172544e-09
Position 846: 5.642500765676483e-09
Position 968: 5.107990875695254e-09
Position 33: 4.1596812305518595e-09
Position 80: 7.563555077958413e-10
Position 446: 4.71300051410387e-13
Position 585: 3.1978655462072154e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 23928: 0.9871694251554826
Position 15998: 0.9774535483615225
Position 40455: 0.9768477269167894
Position 31095: 0.9716702001401512
Position 7280: 0.8946164871499255
Position 4056: 0.8064076498771783
Position 40672: 0.6872986340763291
Position 39297: 0.6212791189834481
Position 30432: 0.6083565211183585
Position 51667: 0.5249987194390564
Position 35685: 0.34799856956968256
Position 36615: 0.3193939194950084
Position 4622: 0.3167724174412449
Position 44702: 0.2949212766169495
Position 40867: 0.2934726857423607
Position 16193: 0.2830701179152503
Position 13264: 0.27007194508306864
Position 39468: 0.212411546671653
Position 46437: 0.20264503660295308
Position 6517: 0.19352846964387926
Position 40908: 0.19240945328950346
Position 26791: 0.16980566577533823
Position 4260: 0.15258924113788316
Position 6077: 0.15193384952367522
Position 4026: 0.1458089229416887
Position 28047: 0.1408231780665857
Position 26065: 0.13448490212365707
Position 4363: 0.11803824715552942
Position 16215: 0.1090372811617578
Position 48009: 0.1007321912397418
Position 12922: 0.1001286574770259
Position 21709: 0.09673065782537538
Position 35726: 0.08754312067545998
Position 47839: 0.08158686996815083
Position 22512: 0.07868995535065311
Position 5918: 0.07313635263153426
Position 30469: 0.07150901283072719
Position 44873: 0.07142806380828039
Position 50973: 0.06159433476770701
Position 2456: 0.05883765714803564
Position 6104: 0.058614234016006884
Position 5944: 0.058255001807970865
Position 37742: 0.05471934807163184
Position 4589: 0.05424306515274739
Position 43370: 0.053511585813242106
Position 7231: 0.05046876685233168
Position 46393: 0.04854531352498494
Position 44400: 0.042150117219639516
Position 4386: 0.040040057513059495
Position 39235: 0.03955414728831314
Position 53633: 0.03918647570295059
Position 32458: 0.0362000855958389
Position 28874: 0.0352793597860889
Position 8823: 0.03515170096942577
Position 35729: 0.03245050043370263
Position 44848: 0.03112707971804662
Position 35231: 0.02743413767464064
Position 35017: 0.027395754108898697
Position 36122: 0.026033669317185502
Position 45257: 0.02561824626431547
Position 44733: 0.025183458806800754
Position 8776: 0.024368488255280686
Position 7676: 0.022994638076026516
Position 44426: 0.022377710907236382
Position 8756: 0.02121325344698701
Position 10341: 0.020572169364476492
Position 31110: 0.020283437516666725
Position 35763: 0.02008672916774827
Position 7384: 0.020079546842874045
Position 10466: 0.019778564357150107
Position 7342: 0.019662112573202294
Position 1340: 0.019315038706639434
Position 16028: 0.019307646932102955
Position 36646: 0.018899599624986146
Position 1346: 0.0185057883257302
Position 6393: 0.018358173819866545
Position 49022: 0.017984196812964696
Position 36696: 0.01601157048157574
Position 32638: 0.0159660037038846
Position 38527: 0.01573148836441627
Position 35431: 0.014787948488168718
Position 926: 0.014383701439472183
Position 6118: 0.013787429317809822
Position 17127: 0.013545138368978093
Position 26068: 0.013286538871057539
Position 12414: 0.01308334943058185
Position 17176: 0.013065354774542766
Position 1503: 0.012889044715484287
Position 43624: 0.012406641215273729
Position 12371: 0.012404168385479024
Position 405: 0.012272751599220982
Position 17675: 0.011856241919233058
Position 4383: 0.01184060995080308
Position 43332: 0.011838471683675973
Position 14560: 0.01156127741831148
Position 2236: 0.011520954223629611
Position 31552: 0.011488419900946246
Position 17179: 0.011011661600965658
Position 13535: 0.010782967668447146
Position 31633: 0.010128361580414764
Position 28202: 0.010109100173143483
Position 4300: 0.009915368073481465
Position 44262: 0.00947102314125082
Position 35592: 0.009315020123277078
Position 35519: 0.009081383414496411
Position 4505: 0.009024832006242236
Position 36186: 0.008173696953592977
Position 44403: 0.007978290437231422
Position 1070: 0.007778275834503989
Position 36081: 0.0076737965242342
Position 7639: 0.007563917099954657
Position 1180: 0.007046184074293336
Position 10437: 0.007040615604106408
Position 40754: 0.006866787726346612
Position 1643: 0.006762030760762048
Position 47869: 0.006760734254178316
Position 4625: 0.006274530120772399
Position 43419: 0.006198876278338584
Position 1302: 0.005963008447358478
Position 43179: 0.00595892356000835
Position 43840: 0.0057891703547965565
Position 6550: 0.0056726004546902185
Position 31113: 0.005571815774312219
Position 10372: 0.005530497893961637
Position 24997: 0.00523833573726806
Position 42862: 0.005224918870319298
Position 33076: 0.005111230870308002
Position 26826: 0.004833339588567263
Position 3821: 0.004562222582389253
Position 32806: 0.004470648833991393
Position 39127: 0.0042743332351078125
Position 39925: 0.004273994524116155
Position 32947: 0.004242239198647622
Position 10657: 0.0036306057025267398
Position 17005: 0.0035723203310337134
Position 6524: 0.0035204802241348343
Position 1150: 0.003326037362465457
Position 41341: 0.0033176621579816107
Position 10607: 0.003296802567661847
Position 6926: 0.003220387515247305
Position 39157: 0.0030721407110741368
Position 16050: 0.0030315379985429063
Position 4877: 0.0029115218610086223
Position 27146: 0.0028309674628505753
Position 7539: 0.0027946154178307404
Position 39731: 0.002676080652888189
Position 30709: 0.0026079249215259755
Position 6369: 0.0025091441028342516
Position 43488: 0.002454919737593641
Position 1811: 0.0022765411358411473
Position 4440: 0.002274630481302056
Position 633: 0.002162339479392937
Position 710: 0.00207920779749702
Position 17199: 0.0020554538004299134
Position 34494: 0.002009030336048402
Position 5410: 0.0019465900524302357
Position 30036: 0.0019307174936712165
Position 6500: 0.0019145334167018535
Position 5920: 0.0018846171327447344
Position 17727: 0.0018007558753938638
Position 35410: 0.0017876786666415944
Position 6054: 0.0017254768056698543
Position 5987: 0.001684025111082464
Position 4812: 0.0016148271856160916
Position 1787: 0.0016049297329071212
Position 41075: 0.001574681560136797
Position 39475: 0.0015278833127939813
Position 41444: 0.001520886404377759
Position 4576: 0.0015136139296248094
Position 3163: 0.0015121663886368292
Position 33726: 0.0014921434011539352
Position 9091: 0.0014769750069834867
Position 16954: 0.0014698222558155423
Position 6267: 0.0014492565823264227
Position 4332: 0.0014157529269469115
Position 4267: 0.0014024058815125249
Position 16372: 0.0013661334510259636
Position 1210: 0.001351087449735264
Position 40271: 0.0013494479108053176
Position 36193: 0.001243020654504957
Position 12390: 0.0012355707127461129
Position 9026: 0.0011781948810060921
Position 32618: 0.0011737322398010911
Position 3630: 0.0011658937520711307
Position 40642: 0.0011270322784852592
Position 4407: 0.0011102044815700343
Position 16313: 0.0011061204442468532
Position 1606: 0.0010839702481238017
Position 16357: 0.0010671082849997718
Position 17678: 0.0010399788434200686
Position 2139: 0.0010243862124126486
Position 13594: 0.0010099786846960498
Position 10315: 0.0009931903167813073
Position 10296: 0.0009873172343243563
Position 16291: 0.0009702880857687816
Position 1242: 0.0009446477312901112
Position 17385: 0.0009008672156253492
Position 307: 0.0008941627171656427
Position 17568: 0.000857466924279851
Position 16993: 0.0008247962217397301
Position 32593: 0.0008024787944287164
Position 49329: 0.0007974372568533057
Position 1888: 0.0007565507275929477
Position 1916: 0.0007461239991779189
Position 24335: 0.0007391800143543283
Position 40295: 0.0007219901511851141
Position 1877: 0.0007009709038622067
Position 25334: 0.0006857816774673673
Position 32854: 0.0006816697939960062
Position 32353: 0.0006768459084100555
Position 40961: 0.0006680101019160316
Position 41818: 0.0006302271989699003
Position 6347: 0.0006245358671858107
Position 4884: 0.0006128427464894326
Position 1371: 0.0005712151672714192
Position 6162: 0.0005698280079039932
Position 36017: 0.0005687381597452568
Position 12738: 0.0005540491588300115
Position 33805: 0.0005334477281342288
Position 31072: 0.000529849428892413
Position 1038: 0.0005031250102066163
Position 1741: 0.0004800932530766606
Position 5570: 0.00047397383110246775
Position 574: 0.0004621187670887514
Position 32721: 0.00045870233614880363
Position 4310: 0.0004179823308614743
Position 4654: 0.0004071785082386309
Position 3122: 0.0003817535742220077
Position 2417: 0.0003716320611172991
Position 6780: 0.0003632238154511709
Position 1510: 0.00036154760890267
Position 32857: 0.0003611730584984989
Position 3160: 0.00035052319672521115
Position 31464: 0.0003496453012277825
Position 41559: 0.00032751097447735784
Position 2622: 0.00032633031807522664
Position 43650: 0.000325870387994866
Position 1263: 0.00032086214101597867
Position 797: 0.0003125165654485287
Position 1155: 0.0003025487472100193
Position 855: 0.0002975713515509935
Position 3991: 0.00029414013377093896
Position 41535: 0.0002870891701604645
Position 2103: 0.00028096768687769873
Position 40698: 0.0002732770590899137
Position 35477: 0.0002505755640855309
Position 4950: 0.00023494861650578201
Position 2459: 0.00021413568457815822
Position 4593: 0.00021253498454718893
Position 17989: 0.0002066683771842453
Position 32884: 0.0002041112247356796
Position 42386: 0.00019787950462600684
Position 12393: 0.00019545080874350774
Position 4074: 0.00019511424895669283
Position 4837: 0.0001918317072826102
Position 24285: 0.0001800585755119719
Position 2047: 0.00017974923374848985
Position 2071: 0.00017345369257949815
Position 3022: 0.00017264946441880295
Position 2727: 0.00016924748556803167
Position 43104: 0.00015362270762034788
Position 5430: 0.0001521104745208393
Position 2388: 0.00014961254642976575
Position 325: 0.0001468437231130199
Position 35949: 0.0001441034150356932
Position 8635: 0.00014301442383669386
Position 5406: 0.0001343708417165298
Position 2480: 0.0001340086723884299
Position 3214: 0.00013350190077701383
Position 4337: 0.00012230978759410714
Position 43060: 0.00012193443937006575
Position 43225: 0.00012022913179901336
Position 32521: 0.00011798704580127437
Position 2730: 0.00011401177222125778
Position 17962: 0.00011389196384553263
Position 2870: 0.00011162190469282044
Position 2053: 0.00011108864681704291
Position 5573: 0.00011092126704271791
Position 3002: 0.00011050383940157484
Position 4544: 0.0001070374339782146
Position 2529: 0.00010563294063539422
Position 24844: 0.00010238573791247989
Position 8837: 0.00010055568400033103
Position 282: 9.722158659101788e-05
Position 8582: 9.511298105194794e-05
Position 31000: 9.46310364196251e-05
Position 439: 9.188371572366104e-05
Position 1215: 8.553293065712211e-05
Position 2291: 8.0767614136468e-05
Position 3843: 6.827844157859319e-05
Position 43525: 6.606827501237995e-05
Position 1443: 6.519607792154793e-05
Position 4193: 6.489769500874e-05
Position 4769: 5.904846057364842e-05
Position 874: 5.802497082204739e-05
Position 42865: 4.877590789365775e-05
Position 7141: 4.742448406621826e-05
Position 421: 4.463088065101435e-05
Position 16234: 3.565107368266684e-05
Position 8632: 3.50750050678148e-05
Position 7048: 2.5451878765922416e-05
Position 32279: 2.2414076255954614e-05
Position 15747: 1.8697363464542555e-05
Position 17141: 1.7570758529684715e-05
Position 7164: 1.7556716001990996e-05
Position 5234: 1.6280862162421368e-05
Position 16326: 1.3288455804347198e-05
Position 17273: 1.2524919809550067e-05
Position 966: 1.1638897717091042e-05
Position 7684: 1.1625203821021909e-05
Position 31637: 1.1354225720682212e-05
Position 2461: 1.1106470421458117e-05
Position 1252: 1.0887357826804265e-05
Position 40938: 8.476761728742243e-06
Position 40779: 8.089188473941291e-06
Position 34567: 6.9274047279103875e-06
Position 16332: 6.891473617091794e-06
Position 5206: 5.1887406058564e-06
Position 31331: 4.95695528412142e-06
Position 10381: 4.6717682675222255e-06
Position 33239: 4.099362678206298e-06
Position 504: 3.988180979650785e-06
Position 33298: 3.828196500261857e-06
Position 2205: 3.821630315685911e-06
Position 32651: 3.4414474317234415e-06
Position 39547: 2.97554270046221e-06
Position 31675: 2.8904562469527693e-06
Position 31594: 2.8480211322729514e-06
Position 5237: 2.6123274599915687e-06
Position 1473: 2.565737374805402e-06
Position 1459: 2.235448925803787e-06
Position 1648: 1.9020820901208468e-06
Position 241: 1.814748754421653e-06
Position 1516: 1.7305674573131542e-06
Position 32135: 1.64567258460064e-06
Position 1098: 1.5242397208348446e-06
Position 946: 1.2892898207286923e-06
Position 1424: 1.1977674327487682e-06
Position 943: 1.1825872874207973e-06
Position 7558: 1.0460625764592676e-06
Position 894: 8.384882912259277e-07
Position 32913: 6.027608123243568e-07
Position 338: 3.7964888799816234e-07
Position 329: 3.6706471426132746e-07
Position 481: 3.6480238438301967e-07
Position 165: 3.5523261786460227e-07
Position 31717: 3.067855777240796e-07
Position 256: 2.972090931451156e-07
Position 223: 2.928434699041171e-07
Position 4749: 2.8525716884410714e-07
Position 32026: 2.836356103552462e-07
Position 33099: 2.547310024884613e-07
Position 452: 2.250020143739497e-07
Position 365: 2.1506149516535072e-07
Position 1409: 1.6361927510042343e-07
Position 344: 5.864882835162688e-08
Position 1559: 3.539675007015688e-08
Position 352: 3.438903802383622e-08
Position 802: 2.4616122290671783e-08
Position 312: 1.1821644607930244e-08
Position 527: 3.800581234827827e-09
Position 268: 1.5613219416975151e-09
Position 340: 1.3934445786896285e-09
Position 169: 1.2079824079820635e-09
Position 362: 2.924114754433113e-10
Position 287: 2.3364783005247594e-10
Position 358: 1.8272757685822188e-10
Position 464: 1.169888182623099e-10
