Gene = LYRM7
Position 1140: 0.0013045533718375323
Position 603: 0.0012429006677619405
Position 25728: 0.000983550952738652
Position 600: 0.0009483330415418953
Position 20275: 0.0009169614593761433
Position 1799: 0.0008897679207096012
Position 3197: 0.0008231425142132001
Position 19401: 0.0008184805909534071
Position 4111: 0.0007291234797503673
Position 340: 0.0006943850224083964
Position 16579: 0.0006802080534551272
Position 2037: 0.0006706385011659221
Position 4290: 0.0006600264446347513
Position 10844: 0.0005973263752768843
Position 1046: 0.0005782202175680252
Position 3185: 0.0005565266936188699
Position 23581: 0.0005491074492168598
Position 825: 0.00048148941249594857
Position 18944: 0.0004785458152521286
Position 16695: 0.00045771691071924513
Position 1990: 0.00041070917724176064
Position 891: 0.00039611589633401813
Position 17984: 0.0003891274320235518
Position 22369: 0.0003845559057535138
Position 636: 0.00036965246100822524
Position 12347: 0.00036238039923074355
Position 3920: 0.00035715177098145494
Position 628: 0.0003526704550460809
Position 3052: 0.0003491666708956272
Position 12373: 0.0003017627710252051
Position 468: 0.0002865527585216577
Position 20534: 0.00028275762043746753
Position 529: 0.00026375961351142864
Position 21597: 0.000252255010433814
Position 20477: 0.0002491801875495197
Position 2013: 0.00024557304782706475
Position 22411: 0.00021586141383087714
Position 11678: 0.0001926886493226232
Position 4180: 0.00019156164555631726
Position 678: 0.00017534135700262253
Position 17963: 0.00016267524726686986
Position 383: 0.0001576495481000621
Position 583: 0.00015736456635109022
Position 9845: 0.00015461271836816277
Position 16405: 0.00014275213571640803
Position 18824: 0.0001218941807970092
Position 17780: 0.00012081158290643526
Position 9784: 0.00011986708299533753
Position 20800: 0.00011412152014465235
Position 18771: 0.00011334727943869245
Position 703: 0.00010454622775637033
Position 18044: 0.00010062215787777616
Position 3788: 9.627273481311587e-05
Position 20899: 8.301528535296156e-05
Position 17170: 7.984343948488018e-05
Position 9823: 7.96028495174829e-05
Position 14049: 7.780609073718042e-05
Position 13180: 7.720637794029585e-05
Position 16860: 7.599716279384352e-05
Position 12855: 7.073609956285482e-05
Position 16719: 6.239219519887637e-05
Position 9712: 5.769485763277589e-05
Position 13205: 5.6186598273535056e-05
Position 16886: 5.5373092100614475e-05
Position 9781: 4.932385465533444e-05
Position 15204: 4.840326840906768e-05
Position 19210: 4.090666458873286e-05
Position 16998: 4.046299122071095e-05
Position 2137: 3.633120494099645e-05
Position 16911: 3.46783355279139e-05
Position 20444: 3.267535603441474e-05
Position 17838: 2.9957718468820395e-05
Position 1841: 2.956574267057968e-05
Position 14273: 2.875244241323948e-05
Position 17812: 2.3837265938282784e-05
Position 4749: 2.2722866387811463e-05
Position 5603: 2.1701259541501403e-05
Position 17198: 2.0116647834811568e-05
Position 17118: 1.999278860531574e-05
Position 5660: 1.8942242133980773e-05
Position 16364: 1.769352451784798e-05
Position 3024: 1.6076466649316648e-05
Position 867: 1.583819868854456e-05
Position 1956: 1.5206816078585157e-05
Position 361: 1.4652364118593493e-05
Position 16438: 1.4612565392402088e-05
Position 364: 1.3675862897502831e-05
Position 12905: 1.2795870896851324e-05
Position 3672: 1.2251461392595718e-05
Position 17998: 1.1965362428561978e-05
Position 1901: 1.143260593826767e-05
Position 9491: 1.117409679406792e-05
Position 639: 1.0719683938806499e-05
Position 1012: 9.832293058171295e-06
Position 416: 8.787061478355874e-06
Position 12728: 7.6054877975978544e-06
Position 3088: 7.539465246871542e-06
Position 650: 7.314655902016191e-06
Position 11697: 7.16551784208758e-06
Position 291: 6.37793470991284e-06
Position 619: 6.022640677645479e-06
Position 2001: 5.899038416615591e-06
Position 500: 5.624011948261875e-06
Position 968: 5.317234793099788e-06
Position 1801: 5.284304819989388e-06
Position 1200: 5.023654184050331e-06
Position 1160: 5.004502745292636e-06
Position 805: 4.369835624076293e-06
Position 389: 3.938347885193863e-06
Position 541: 3.9152122102313665e-06
Position 574: 3.881012334060316e-06
Position 1055: 3.581584967047268e-06
Position 9914: 2.903991268403427e-06
Position 14095: 2.8983343831194293e-06
Position 1355: 2.637424307606529e-06
Position 14017: 2.3714060488407685e-06
Position 314: 2.317681649833181e-06
Position 1320: 2.2107824732319527e-06
Position 13124: 2.0407891189641324e-06
Position 9547: 1.5755830238517735e-06
Position 1061: 1.5325630687852968e-06
Position 1662: 1.518509991265138e-06
Position 5886: 1.4559836753450824e-06
Position 6333: 1.4011546658007066e-06
Position 1155: 1.2230959937245862e-06
Position 1275: 1.106126892760016e-06
Position 1015: 1.0575569145898105e-06
Position 1244: 8.084759785599673e-07
Position 8463: 6.673107795013253e-07
Position 4745: 5.967362716658709e-07
Position 305: 4.922699640451333e-07
Position 1333: 4.6761436321043246e-07
Position 1297: 4.617456624851836e-07
Position 10029: 4.4872637256321115e-07
Position 6092: 3.9442839385989923e-07
Position 418: 3.922937108935741e-07
Position 9668: 3.659142411822721e-07
Position 3527: 3.5873274034141005e-07
Position 9450: 3.260601532861193e-07
Position 413: 2.982113370615659e-07
Position 368: 2.9547916323764116e-07
Position 697: 2.7734595279865457e-07
Position 683: 2.7086625098644556e-07
Position 186: 2.422524766367109e-07
Position 3498: 2.0384770138481873e-07
Position 913: 1.7130086598108835e-07
Position 647: 1.5892365904979056e-07
Position 5606: 1.5873652595584889e-07
Position 4971: 1.5543370456965478e-07
Position 190: 1.5153448232263897e-07
Position 271: 1.3902078400538255e-07
Position 7045: 1.132899910635869e-07
Position 6040: 1.058821931285442e-07
Position 612: 1.0498822960410289e-07
Position 2687: 9.719733243542984e-08
Position 5511: 8.686455038764451e-08
Position 707: 8.317587617360451e-08
Position 948: 6.621490637100705e-08
Position 788: 4.88580476871029e-08
Position 2260: 4.289362211452126e-08
Position 711: 3.2805094842895686e-08
Position 594: 2.969365759884542e-08
Position 2704: 2.7062376794705676e-08
Position 2473: 2.5211667713712543e-08
Position 655: 1.998134596980802e-08
Position 431: 1.3244902960799121e-08
Position 658: 1.2984547135940215e-08
Position 973: 1.0307236158667843e-08
Position 716: 9.69518751264297e-09
Position 394: 4.936626075325811e-09
Position 159: 3.63224857220005e-09
Position 161: 1.782681885460523e-09
Position 223: 9.284510758597193e-10
Position 1372: 7.665852043750624e-10
Position 424: 5.979393794376739e-10
Position 235: 4.873835433825014e-10
Position 1335: 4.4236044121311533e-10
Position 976: 4.380220832579688e-10
Position 206: 4.19798194651542e-10
Position 107: 3.5510838529307807e-10
Position 121: 3.394415858540641e-10
Position 208: 2.502550637645461e-10
Position 228: 1.9844659930735287e-10
Position 135: 1.6625900973762455e-10
Position 246: 8.35311445633768e-11
Position 203: 5.535997805151056e-11
Position 1071: 8.35488187647064e-12
Position 140: 5.391537272153548e-12
Position 1176: 4.22500629116054e-12
Position 86: 3.1267209986756677e-12
Position 1208: 2.560836231422293e-12
