Gene = LRIF1
Position 509: 0.0025076746773637676
Position 3252: 0.0025039826541873133
Position 15864: 0.0025031157190498867
Position 16719: 0.00248972517218507
Position 6285: 0.0023074916731859033
Position 14873: 0.002283647492258538
Position 1178: 0.0022337195890751154
Position 3108: 0.002138940908832153
Position 14142: 0.002089923889297313
Position 8878: 0.0018886662818404158
Position 9859: 0.0018675461117007425
Position 1527: 0.0015825390538276407
Position 2215: 0.0015092344810180482
Position 1444: 0.0014629145946379177
Position 10039: 0.00136850969607779
Position 5848: 0.0012677031262210861
Position 15358: 0.0012037476000506333
Position 367: 0.0011941435344632286
Position 2835: 0.0011220202021911439
Position 16460: 0.0010800769130858438
Position 658: 0.0010800116062582939
Position 1297: 0.0010239375690600158
Position 15194: 0.0009761381387307269
Position 3683: 0.0009651063507681482
Position 782: 0.0009470012935992354
Position 2559: 0.0008879895795610797
Position 1586: 0.0008239947909471851
Position 14260: 0.0008075699117678206
Position 7973: 0.0007546379091690953
Position 15618: 0.0007231077925502197
Position 294: 0.000712404206924781
Position 275: 0.0007102515888700461
Position 1871: 0.0007097901695507875
Position 1938: 0.0007022240305762463
Position 3709: 0.0006876386085326918
Position 4657: 0.0006676516283903437
Position 16671: 0.0005863958146063377
Position 16019: 0.0005536601568726999
Position 1557: 0.0005353187180476205
Position 2817: 0.0005343683482981107
Position 3945: 0.000505289784948191
Position 3240: 0.0005050168110992097
Position 14404: 0.0004887182999789
Position 4705: 0.0004862458916792225
Position 1449: 0.00048364216259055956
Position 689: 0.0004832341524555523
Position 1912: 0.0004723052009588977
Position 6867: 0.0004617714881508298
Position 410: 0.00045144929421321887
Position 16885: 0.00044363624373490934
Position 6428: 0.0004411870469417341
Position 2763: 0.00043645514685198205
Position 6139: 0.0004249707173715175
Position 2064: 0.00039043788371259143
Position 14393: 0.0003859141535801013
Position 15583: 0.000370549549538832
Position 5918: 0.000348066731327533
Position 800: 0.00034755072649356427
Position 1339: 0.0003407531820103488
Position 2322: 0.00033671548829781783
Position 15502: 0.00032121114343644595
Position 14528: 0.0002801363500115366
Position 2708: 0.00027961086062062946
Position 3461: 0.0002562160296010245
Position 706: 0.00025594380663380994
Position 1288: 0.00025154701829614603
Position 15077: 0.00023682215295200098
Position 2849: 0.0002289061758273394
Position 1377: 0.00021585717858564423
Position 15206: 0.00019793897452585093
Position 14998: 0.00011212326493235241
Position 547: 7.679348798614163e-05
Position 1019: 6.393484744689045e-05
Position 857: 4.8192077602091056e-05
Position 909: 3.871912651227089e-05
Position 948: 3.832877936748473e-05
Position 2731: 3.396328704383777e-05
Position 1609: 2.9854971115322152e-05
Position 432: 2.9712789793333973e-05
Position 2093: 2.8803818018935275e-05
Position 2636: 2.8709581790404904e-05
Position 3181: 2.845599617039077e-05
Position 1882: 2.6006879599405626e-05
Position 698: 2.4878566053533173e-05
Position 1202: 2.4427751785034994e-05
Position 3066: 2.3660015819560238e-05
Position 719: 2.2212869379030988e-05
Position 15916: 2.180719581146476e-05
Position 8353: 2.0676138562251045e-05
Position 1304: 1.9761556346661668e-05
Position 4117: 1.95508580208328e-05
Position 1424: 1.8979734722093e-05
Position 1396: 1.7311974861504707e-05
Position 1924: 1.6394290750688634e-05
Position 1410: 1.6392507189154582e-05
Position 1565: 1.606991095015773e-05
Position 1033: 1.596094425184961e-05
Position 213: 1.4316713723994846e-05
Position 4493: 1.3049750988068027e-05
Position 903: 1.2680600263035296e-05
Position 1562: 1.1917763493964206e-05
Position 616: 1.1522649709530783e-05
Position 732: 1.0941678197637524e-05
Position 1794: 1.062502544132792e-05
Position 1211: 9.351575621323602e-06
Position 8321: 8.208981608295608e-06
Position 1381: 7.6118997453386854e-06
Position 917: 7.473749215155924e-06
Position 7976: 6.973840764428929e-06
Position 3063: 5.8211872125643146e-06
Position 954: 5.7465387078285616e-06
Position 1251: 5.4837041455302865e-06
Position 744: 5.278230142765078e-06
Position 7447: 4.2549501062330814e-06
Position 7389: 4.200446720696416e-06
Position 660: 3.96207552508145e-06
Position 3380: 3.920972555820497e-06
Position 4731: 3.8801281368393376e-06
Position 866: 3.852563762974276e-06
Position 442: 3.795995801523315e-06
Position 1030: 3.6791322989679305e-06
Position 1322: 3.1025815764386333e-06
Position 4901: 2.978584450396193e-06
Position 463: 2.5759547295317956e-06
Position 808: 2.371902007209489e-06
Position 1834: 1.4922900987891776e-06
Position 570: 1.3452127420033895e-06
Position 1699: 1.2931527093972066e-06
Position 1121: 1.2675914788002784e-06
Position 1117: 1.2246321734079489e-06
Position 5328: 1.1799931021366754e-06
Position 5082: 1.112013212970694e-06
Position 966: 7.566465278476066e-07
Position 1208: 7.561575421318632e-07
Position 4496: 7.190020823634724e-07
Position 139: 6.509973402394523e-07
Position 876: 5.708053821393914e-07
Position 670: 5.022711611866577e-07
Position 584: 4.7525803365466027e-07
Position 1006: 4.377090306252947e-07
Position 825: 3.201953850482568e-07
Position 716: 2.162734628038921e-07
Position 884: 3.672505443052779e-08
Position 811: 1.9286259912758186e-08
Position 623: 1.3800593622578502e-08
Position 171: 1.293913890116255e-08
Position 144: 9.573404830251083e-09
Position 554: 2.464615548312658e-12
Position 237: 1.2110532803334696e-12
