Gene = MXRA8
Position 3382: 0.2257248589855736
Position 5097: 0.19243004290921809
Position 5600: 0.16527118657368808
Position 4398: 0.15940001699980144
Position 5202: 0.14077989441794467
Position 1830: 0.0707424480863823
Position 2810: 0.04598859387052351
Position 5501: 0.04251295159096797
Position 2898: 0.040380221271988606
Position 5779: 0.039550016359389824
Position 5028: 0.03310607767067905
Position 4099: 0.029965093177991314
Position 1536: 0.029038504635462006
Position 3000: 0.025389124683752873
Position 4801: 0.022374217492136174
Position 4377: 0.02222535513634296
Position 2680: 0.020519074681245468
Position 2733: 0.018843840141545044
Position 2919: 0.01773875481907235
Position 2651: 0.012563011841349525
Position 2604: 0.011757546535256744
Position 3684: 0.010171947186499908
Position 2874: 0.008063421974673595
Position 3980: 0.007663370308774297
Position 1498: 0.007611084346362678
Position 4096: 0.00755107988725574
Position 5318: 0.006872468711386969
Position 1228: 0.006609675318073459
Position 1244: 0.005386193888898682
Position 4432: 0.004743106739004671
Position 2741: 0.004433395406648406
Position 3693: 0.0043531709234399816
Position 4170: 0.003703028486191415
Position 3936: 0.003449938593857192
Position 3705: 0.003293106287584773
Position 3158: 0.0032330672140703925
Position 2698: 0.003190145678354227
Position 3513: 0.003169012771603042
Position 5236: 0.003108077867195823
Position 3795: 0.003087118081535786
Position 2043: 0.0028227850294182256
Position 3534: 0.0027583295022243267
Position 4290: 0.0027452557090670983
Position 285: 0.0025669461354559863
Position 2507: 0.0024382642324156946
Position 1634: 0.0019663865723733116
Position 2555: 0.0014775092625537746
Position 4466: 0.001403844748864618
Position 1811: 0.0013978865602886413
Position 437: 0.0013549673724754675
Position 4266: 0.0013284752426250173
Position 1430: 0.001153089064513033
Position 1747: 0.0011511574284852148
Position 4962: 0.0011436218051719244
Position 893: 0.0011242004801271604
Position 1036: 0.0010467350368221242
Position 5262: 0.0009669402864069402
Position 2122: 0.0008949309791095731
Position 946: 0.0008702168717754149
Position 4325: 0.0008540204985185309
Position 5372: 0.0008378846465603968
Position 2582: 0.0008096444993425137
Position 5612: 0.0008038389538232352
Position 5481: 0.0007869212695953475
Position 4075: 0.0007469289489335268
Position 2371: 0.0007428446775752562
Position 3951: 0.0006973866334078216
Position 3317: 0.00063020516393516
Position 1540: 0.0006034084553363017
Position 2073: 0.0005863349196901697
Position 5111: 0.0005750267229094622
Position 361: 0.0005712979519499298
Position 5071: 0.0005635141611626419
Position 2440: 0.0005377333584715759
Position 2459: 0.0005335076683548486
Position 974: 0.0005011990880678088
Position 1250: 0.0004943177250419166
Position 4077: 0.0004749615804900436
Position 3830: 0.0004496220883210011
Position 4862: 0.000444609511585645
Position 386: 0.0004443788701990915
Position 4959: 0.00041062247165481533
Position 4322: 0.0004084446939536105
Position 5382: 0.00039543994280608367
Position 5732: 0.00038421337976151044
Position 4767: 0.00037978043142745824
Position 5524: 0.00036208031962995415
Position 2153: 0.00033750757966623067
Position 5624: 0.000316335776573662
Position 5272: 0.00031307054940064546
Position 2837: 0.00030973675475872076
Position 898: 0.0002757535652231844
Position 5409: 0.00024971668307138025
Position 5827: 0.00022711699212985223
Position 2314: 0.0002168213709310091
Position 5290: 0.00021293727880642804
Position 5692: 0.00019814143847058296
Position 1246: 0.00018641439959725202
Position 1469: 0.00018492487966830152
Position 1639: 0.00018486043279218223
Position 1715: 0.00018104093178106768
Position 4629: 0.00018011246531626085
Position 1148: 0.00017974784898772657
Position 1311: 0.00017725741249208235
Position 2486: 0.00017621586710994097
Position 1574: 0.0001736618174959386
Position 257: 0.00016927233229841517
Position 4869: 0.00016377629238425003
Position 988: 0.00015970117921184718
Position 4807: 0.00015791209092484774
Position 1134: 0.0001504401327550508
Position 1854: 0.00015021560163765128
Position 261: 0.00015002009783902104
Position 703: 0.00014926226288126243
Position 2248: 0.00014372304868733385
Position 2420: 0.00010705096974698795
Position 1184: 0.00010646760604278163
Position 5448: 0.00010299076695807271
Position 5446: 9.90113960135251e-05
Position 4916: 9.516844509986722e-05
Position 4652: 9.484474233487102e-05
Position 921: 9.365393301100735e-05
Position 4874: 9.300556035480507e-05
Position 3504: 9.26334775145116e-05
Position 2092: 9.080057182467887e-05
Position 1335: 8.69444062097309e-05
Position 450: 8.37617874344427e-05
Position 2200: 8.023372118154642e-05
Position 4634: 7.891552584795584e-05
Position 1978: 7.175824123453056e-05
Position 5116: 6.854948692354678e-05
Position 5296: 6.584568629545942e-05
Position 5343: 6.202972705172073e-05
Position 3200: 5.041013618210236e-05
Position 175: 4.6656553111354334e-05
Position 4450: 4.534819451079886e-05
Position 4485: 4.1715003388788724e-05
Position 3836: 4.08771019448725e-05
Position 4668: 4.068758250856727e-05
Position 5727: 3.9837135520494456e-05
Position 4774: 3.859183343164225e-05
Position 3501: 3.8352387535844955e-05
Position 5073: 3.7972879348477126e-05
Position 1308: 3.179237515995281e-05
Position 1562: 2.7265566887888937e-05
Position 3278: 2.5814959416727254e-05
Position 3847: 2.5741374644103382e-05
Position 4919: 2.497309794243256e-05
Position 195: 2.3921064624764704e-05
Position 172: 2.3356332313657272e-05
Position 4931: 2.0608341995647273e-05
Position 5358: 1.925117271465837e-05
Position 3259: 1.8903461200030293e-05
Position 5390: 1.5557610160524015e-05
Position 5687: 1.4515809285692245e-05
Position 5248: 1.4262409548213973e-05
Position 2564: 1.3417228285940321e-05
Position 5301: 1.3098228808235527e-05
Position 5400: 1.2088040514283457e-05
Position 3257: 1.121389652430574e-05
Position 4588: 1.077552704857862e-05
Position 4474: 9.423459239519272e-06
Position 5746: 7.5303243545617e-06
Position 1358: 7.491807902784969e-06
Position 3883: 6.393883796027975e-06
Position 1266: 5.4243095463658975e-06
Position 1365: 4.634186299599857e-06
Position 4548: 3.7878601779138846e-06
Position 687: 2.084236068546254e-06
Position 1504: 1.935890804547612e-06
Position 1162: 1.7980548286207134e-06
Position 1410: 1.766093572619971e-06
Position 1093: 1.6049627048877216e-06
Position 326: 1.5759662129980374e-06
Position 1260: 1.51365566961809e-06
Position 714: 1.353024477737136e-06
Position 1155: 1.2704857395187795e-06
Position 1299: 1.2645729565472503e-06
Position 4501: 1.2438812495089814e-06
Position 4528: 1.1930678974944512e-06
Position 3853: 1.177035167328325e-06
Position 4681: 1.1671856012166822e-06
Position 749: 1.0662091701657011e-06
Position 522: 9.939207416709287e-07
Position 1682: 8.633584526834512e-07
Position 1446: 8.448076491871538e-07
Position 185: 6.923084185562377e-07
Position 295: 6.916941452920845e-07
Position 1391: 6.093036700461206e-07
Position 533: 6.041598660939633e-07
Position 1727: 4.910837627184765e-07
Position 620: 4.780419273025877e-07
Position 554: 4.276675115305575e-07
Position 1546: 4.211518178187238e-07
Position 1297: 4.209622995619319e-07
Position 4641: 3.2701808391579684e-07
Position 239: 2.898630429323744e-07
Position 3417: 2.1950240832610533e-07
Position 4632: 1.8510594668025487e-07
Position 1279: 1.7435078789828672e-07
Position 4488: 1.7426193921678428e-07
Position 178: 1.7202402848636862e-07
Position 809: 1.570846651944585e-07
Position 1041: 1.5640131902485316e-07
Position 272: 1.3499787840634988e-07
Position 162: 1.328464121173243e-07
Position 1190: 1.1993167711697632e-07
Position 752: 1.1806292292980148e-07
Position 1383: 1.0754399913304742e-07
Position 497: 7.880310490352392e-08
Position 733: 7.153079644585482e-08
Position 838: 5.4184467215126083e-08
Position 1668: 4.6088887125772075e-08
Position 1916: 4.2342316667967096e-08
Position 202: 4.097392071244998e-08
Position 1767: 3.534643442346277e-08
Position 729: 2.7656894526017942e-08
Position 1016: 1.0487421689719374e-08
Position 835: 4.948024898676649e-09
Position 289: 3.1459471662197084e-09
Position 407: 3.086452185910353e-09
Position 228: 3.057005616584558e-09
Position 1101: 2.8192701928494364e-09
Position 569: 2.673568832655865e-09
Position 300: 2.655543902218305e-09
Position 226: 2.4335332266784956e-09
Position 490: 2.0543528390835355e-09
Position 200: 1.9518794292730603e-09
Position 571: 1.2067945460407636e-09
Position 309: 8.174928076725546e-10
Position 636: 1.6834092085876387e-11
Position 390: 1.4014583301156062e-11
Position 665: 1.3116034662917197e-11
Position 241: 9.972045582596723e-12
Position 398: 8.512894988037857e-12
Position 545: 5.742056695108214e-12
Position 577: 2.5397986491880485e-12
Position 551: 2.389803658347462e-12
Position 312: 1.6127210872352364e-12
Position 302: 1.4814244899122424e-12
Position 561: 1.2479707963369462e-12
Position 588: 3.226741207724732e-13
Position 549: 2.2408654705159085e-13
