Gene = MUC1
Position 3475: 6.509907950858622e-09
Position 594: 5.662582995816564e-09
Position 600: 3.66571630391129e-09
Position 584: 3.4418452248354814e-09
Position 659: 2.614967887619802e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2808: 0.9590782719551227
Position 2324: 0.7846752097337333
Position 3973: 0.6307778976802475
Position 557: 0.6299201231846872
Position 1951: 0.5900181234098963
Position 2606: 0.4011507150703539
Position 2638: 0.3644940582705574
Position 3378: 0.2351217525746284
Position 1970: 0.15663892094983675
Position 3291: 0.11931178547053202
Position 2119: 0.10871558408643345
Position 584: 0.08226233928055704
Position 2544: 0.07552348929686625
Position 2368: 0.07385620165618054
Position 527: 0.061982243524834606
Position 162: 0.061867753481483045
Position 620: 0.05618045459119587
Position 1731: 0.035542895386112675
Position 2329: 0.03165035540797919
Position 1897: 0.025519000097874042
Position 3983: 0.02361048873538168
Position 1884: 0.022486036105313224
Position 2820: 0.021185945103080514
Position 3722: 0.02069704581293254
Position 3426: 0.012972318146545462
Position 1679: 0.0125725472417396
Position 2128: 0.011449462685585879
Position 4048: 0.011097886605394996
Position 1779: 0.011086285791450266
Position 3841: 0.007552400829282439
Position 2365: 0.006841774724511183
Position 4019: 0.00656223917382737
Position 2258: 0.006074023906852696
Position 2657: 0.006056931192534871
Position 1812: 0.005900778877091703
Position 1977: 0.0058366593442876116
Position 1595: 0.005239293997340977
Position 3189: 0.004867529707458064
Position 2394: 0.004411904158545536
Position 1626: 0.004368122305145674
Position 1566: 0.004297402986137457
Position 3131: 0.004231611673454995
Position 2860: 0.004101429899455989
Position 2303: 0.004024703818611667
Position 2518: 0.003975442385610766
Position 1655: 0.0036886519328062865
Position 3588: 0.0030768240391180293
Position 1535: 0.002422784054004338
Position 3665: 0.0022905951186515026
Position 2237: 0.0022494317929888253
Position 3926: 0.00223758259261641
Position 3261: 0.002228429443024545
Position 3545: 0.001574300376331661
Position 3293: 0.0014703815478472513
Position 3818: 0.0014641421410516177
Position 1818: 0.0014578541177474348
Position 1691: 0.0014245166938662624
Position 3561: 0.0013709589890073376
Position 3900: 0.0012048561897722713
Position 2832: 0.0011489024354883132
Position 2170: 0.0010635728397223152
Position 1994: 0.0010449931002233844
Position 1488: 0.0009684830339361067
Position 3640: 0.0009582397879082924
Position 486: 0.0009571529319495447
Position 1748: 0.0009561506244508064
Position 2058: 0.0009359006563907041
Position 2061: 0.0009237374140518839
Position 2093: 0.0009058302126866655
Position 609: 0.0008096732571826769
Position 3345: 0.0007774091080324185
Position 2400: 0.0007658133880009028
Position 566: 0.0006931415473796721
Position 3041: 0.0006634856209589515
Position 4022: 0.0006377351535841988
Position 1457: 0.000585043091091333
Position 2452: 0.0005620475128697243
Position 3201: 0.0005592815016511336
Position 3917: 0.00040111725485155494
Position 456: 0.00037293646810077107
Position 219: 0.0003314540729490535
Position 1428: 0.00032587282794055016
Position 2175: 0.00029519159291755266
Position 2485: 0.0002689081620026473
Position 3868: 0.00026268188085425766
Position 1752: 0.00024621810159257336
Position 222: 0.00023320004273509043
Position 3492: 0.00023145194954408326
Position 2553: 0.0002233166364438849
Position 1368: 0.00021006433171811317
Position 1397: 0.00020384254782701713
Position 626: 0.0001866523432156956
Position 2610: 0.00017644957585524255
Position 2930: 0.00014615649220327669
Position 2002: 0.00014543057875879072
Position 2199: 0.00013715397651777384
Position 3339: 0.0001240120865892648
Position 649: 0.00011680784899770017
Position 3320: 0.0001092103117812672
Position 1308: 0.00010698196758312411
Position 1337: 0.00010640035929062767
Position 3430: 0.00010129207790081689
Position 3671: 9.855915399114182e-05
Position 748: 9.503628115932193e-05
Position 3496: 8.951071343030469e-05
Position 2933: 6.99542339735976e-05
Position 1248: 6.434747912824584e-05
Position 654: 6.245816731327873e-05
Position 3174: 6.039200721909165e-05
Position 1277: 5.196199242700753e-05
Position 1188: 4.992888699141925e-05
Position 2844: 4.7401989637560806e-05
Position 2425: 4.73510997301253e-05
Position 1128: 4.157246066280903e-05
Position 1839: 4.076923245025568e-05
Position 3470: 3.6230780380102306e-05
Position 1217: 3.5498289897065335e-05
Position 887: 3.4064050202788674e-05
Position 1068: 3.35230146694305e-05
Position 1157: 3.344095484232905e-05
Position 3448: 3.268260048499113e-05
Position 929: 3.1556271269557836e-05
Position 2771: 2.9441671873430492e-05
Position 2977: 2.8737701731603438e-05
Position 2282: 2.8423979967823854e-05
Position 303: 2.821663132827613e-05
Position 2755: 2.8149222982156185e-05
Position 2738: 2.7412109784233314e-05
Position 408: 2.6923888663653328e-05
Position 1097: 2.421967171404804e-05
Position 2422: 2.409460014953246e-05
Position 2271: 2.2689257700145124e-05
Position 1697: 2.237278760258537e-05
Position 2269: 2.1628120320111713e-05
Position 308: 2.1281916078660298e-05
Position 814: 2.0404743165606978e-05
Position 869: 2.019092875040818e-05
Position 679: 1.9867757812656087e-05
Position 3170: 1.9842590635561395e-05
Position 1020: 1.977063721893197e-05
Position 754: 1.9031982983619393e-05
Position 631: 1.707614846257172e-05
Position 1996: 1.668089225615528e-05
Position 960: 1.610924282873521e-05
Position 833: 1.5598648013189402e-05
Position 785: 1.4975228907821007e-05
Position 181: 1.3969872537102045e-05
Position 176: 1.3928887538093327e-05
Position 2768: 1.3150736429126443e-05
Position 3336: 1.2285015928066204e-05
Position 361: 1.1731495913847959e-05
Position 388: 1.0158491790678973e-05
Position 2141: 7.42616110038558e-06
Position 2099: 6.614220263873262e-06
Position 429: 5.126178394990886e-06
Position 488: 4.845466828825953e-06
Position 3411: 3.856855897836845e-06
Position 194: 3.5674008559150698e-06
Position 651: 3.4325341968285737e-06
Position 714: 3.065871689898162e-06
Position 840: 1.9744170364050686e-06
Position 634: 1.864891569229302e-06
Position 225: 1.5823309789409596e-06
Position 282: 1.2402519612986123e-06
Position 2885: 1.2006747032916955e-06
Position 270: 1.0147948437539854e-06
Position 395: 5.514604403380741e-07
Position 2733: 4.932672419626759e-07
Position 345: 4.7161213839761267e-07
Position 338: 4.1080334261308393e-07
Position 327: 4.0378133175592883e-07
Position 198: 4.023575477577776e-07
Position 3436: 3.660367205246091e-07
Position 272: 3.487338622665249e-07
Position 305: 3.4277139187491966e-07
Position 376: 3.0446402356077197e-07
Position 2958: 2.852295408440272e-07
Position 371: 2.5721456248017545e-07
Position 731: 2.1257369715774297e-07
Position 413: 1.8782147988942598e-07
Position 353: 1.8101929202487213e-07
Position 313: 1.7345329135572955e-07
Position 3391: 1.425506567130791e-07
Position 289: 1.0716862164498318e-07
Position 200: 9.263161288778894e-08
Position 398: 8.698753013964135e-08
Position 231: 8.253231865091773e-08
Position 3168: 8.111217581544216e-08
Position 3157: 7.788630752552064e-08
Position 720: 6.754495544629833e-08
Position 2991: 6.70200508105371e-08
Position 390: 6.478308456587356e-08
Position 392: 5.563176792406711e-08
Position 440: 5.129427286021347e-08
Position 186: 5.114813957262928e-08
Position 121: 4.5483871004690935e-08
Position 229: 4.038680830850915e-08
Position 3043: 3.415117726099885e-08
Position 3078: 3.354021653937115e-08
Position 322: 2.9352432987266824e-08
Position 324: 2.0850738377299535e-08
Position 347: 1.8320367507233633e-08
Position 416: 1.674295061487913e-08
Position 242: 1.672990932654774e-08
Position 320: 1.4225590538771292e-08
Position 237: 8.686055579419326e-09
Position 333: 6.850254840321512e-09
Position 2982: 5.721414012479565e-09
Position 251: 2.492167619420367e-09
Position 702: 1.7894327864842213e-09
Position 331: 1.0616059960954711e-09
Position 699: 9.663051721432365e-10
Position 248: 2.999210639409218e-10
Position 676: 1.1563914805009141e-10
Position 659: 8.440335257325882e-11
Position 666: 6.899658460665258e-11
Position 253: 1.505832714551974e-14
