Gene = PERM1
Position 4736: 0.00027132462664280864
Position 405: 0.0002539118174909015
Position 5473: 0.00025250199075632846
Position 473: 0.00024260460552134945
Position 644: 0.00023364359860128213
Position 3313: 0.00020704033427116424
Position 2078: 0.00019162466274207787
Position 1720: 0.00017249438715016236
Position 4500: 0.00016927142852195482
Position 5136: 0.00016525146190876175
Position 5757: 0.00016369853597217294
Position 1973: 0.00015955906505646836
Position 4515: 0.00015395647239720096
Position 1175: 0.0001442752056139434
Position 2436: 0.00012999296444711787
Position 1590: 0.000123461319828156
Position 734: 0.0001135737632344566
Position 2171: 0.00011138312346649376
Position 4550: 9.385244664903497e-05
Position 2423: 8.610720553050862e-05
Position 1440: 8.385759231275346e-05
Position 2347: 8.367873998263449e-05
Position 2105: 8.179895933756179e-05
Position 1947: 7.347528271323844e-05
Position 4975: 6.718195663473836e-05
Position 2499: 6.192846532558765e-05
Position 2299: 5.979629832946997e-05
Position 2000: 5.644309100896878e-05
Position 721: 5.603267710407115e-05
Position 1251: 5.564616235507516e-05
Position 2693: 5.1826447691391705e-05
Position 2918: 5.046870270786941e-05
Position 1491: 3.8361413114964696e-05
Position 2109: 3.7914817144719894e-05
Position 4492: 3.724710584273741e-05
Position 428: 3.29620212054863e-05
Position 3077: 3.130930914859336e-05
Position 188: 2.8246782906204395e-05
Position 1498: 2.743880239331139e-05
Position 1617: 2.7054326103043212e-05
Position 931: 2.6352907176637092e-05
Position 416: 2.6203369468833508e-05
Position 572: 2.4009658722869125e-05
Position 2674: 2.2065501522020934e-05
Position 2754: 2.144525696105771e-05
Position 455: 1.999647579596668e-05
Position 2290: 1.876859738746557e-05
Position 1066: 1.826832018274836e-05
Position 699: 1.7824543473451783e-05
Position 2785: 1.5172450356592652e-05
Position 4591: 1.4491972569278233e-05
Position 4739: 1.153229952218902e-05
Position 302: 1.1118262544952192e-05
Position 591: 1.0836025255584581e-05
Position 653: 1.0332959874972663e-05
Position 1904: 9.656256392943562e-06
Position 502: 7.89658451143323e-06
Position 535: 7.378736934939121e-06
Position 2626: 2.2537668434028624e-06
Position 2585: 2.015107924642516e-06
Position 1353: 1.1829146584040817e-06
Position 5516: 1.1027415539935092e-06
Position 1142: 9.81830606058382e-07
Position 1097: 7.561703118794162e-07
Position 522: 6.913268213064294e-07
Position 1392: 4.500460743845957e-07
Position 976: 4.33268888582157e-07
Position 548: 4.174219090754435e-07
Position 299: 2.977224459274728e-07
Position 466: 2.5825825433736984e-07
Position 666: 1.8688792102581751e-07
Position 86: 1.8275184573599269e-07
Position 163: 1.2853598772047853e-07
Position 259: 8.27704232332151e-08
Position 1877: 7.72824012347824e-08
Position 690: 6.034637108634954e-08
Position 192: 5.4897714147992016e-08
Position 1824: 3.8622768714748774e-08
Position 245: 3.772550008504905e-08
Position 551: 3.5088616175178604e-08
Position 738: 3.1755295843931186e-08
Position 248: 2.2638040107777558e-08
Position 418: 2.0370155742929448e-08
Position 1443: 1.9161206620663503e-08
Position 198: 1.6593497783933355e-08
Position 310: 1.3693291880853897e-08
Position 230: 6.3341466093766624e-09
Position 674: 4.034076547862914e-09
Position 121: 2.7844496045360506e-09
Position 266: 2.188477389210484e-09
Position 135: 1.9281340123684455e-09
Position 224: 1.6356122223826074e-09
Position 154: 1.4501439423238304e-09
Position 145: 1.427106513344144e-09
Position 110: 1.2765278665186383e-09
Position 142: 7.625945977369409e-10
Position 553: 4.6281386703068015e-10
Position 227: 4.4602607476164997e-10
Position 742: 2.339325786320501e-10
Position 208: 1.9862691281530772e-10
Position 256: 1.5720672342455908e-10
Position 151: 1.086201243696693e-10
Position 201: 7.98695285948969e-11
Position 272: 6.876505466532083e-11
Position 680: 5.275479243910584e-11
Position 558: 3.5083945835031797e-11
