Gene = RP11-11N7.5
Position 7908: 0.001058989390978101
Position 2137: 0.0010383630155705026
Position 2529: 0.0010303509367141747
Position 309: 0.0009967350054326631
Position 6640: 0.000982192165660731
Position 4122: 0.0009419753549588729
Position 7634: 0.0006690044540919047
Position 8041: 0.0006686736748530605
Position 9810: 0.0005590491500007022
Position 770: 0.0005342026838984355
Position 9486: 0.0005340585009074207
Position 9245: 0.0005336968203734835
Position 3077: 0.0005165622703882756
Position 354: 0.0005124125476597106
Position 1541: 0.0004934544392635
Position 3096: 0.0004637120426670055
Position 7337: 0.00045722001179888423
Position 661: 0.0004490686398552704
Position 6249: 0.0004452778145894569
Position 2914: 0.00040339049028427043
Position 7376: 0.00039983191052947876
Position 1844: 0.00039097699960694905
Position 3167: 0.000381945539032163
Position 637: 0.000381815175344177
Position 3233: 0.000352892440448286
Position 3299: 0.0003171166516582376
Position 9180: 0.00029045937738858324
Position 157: 0.0002884508877135637
Position 9062: 0.0002819275428054868
Position 2056: 0.0002713771156498039
Position 2002: 0.00026171134994179936
Position 1119: 0.00024997027564650006
Position 9269: 0.00022910283528545158
Position 10203: 0.0002251154004495322
Position 237: 0.00022168106883956062
Position 2231: 0.00021106103617226445
Position 687: 0.00019182241082190654
Position 941: 0.00017734958862098302
Position 302: 0.00016541045034237873
Position 862: 0.00014748992216654966
Position 609: 0.00012110545547889741
Position 6229: 0.00011587011531687018
Position 9357: 0.00011442682385073158
Position 5887: 8.876973321080021e-05
Position 5141: 8.150080266822263e-05
Position 10222: 8.081312432454076e-05
Position 2025: 7.735622178792862e-05
Position 432: 7.672945400750877e-05
Position 3717: 6.629608697855705e-05
Position 4376: 6.284957166847023e-05
Position 3853: 5.5217595553069164e-05
Position 6490: 4.962933578949448e-05
Position 1172: 4.839628244682621e-05
Position 898: 4.683916968337075e-05
Position 1410: 4.1148578924782746e-05
Position 4569: 4.0198726667499425e-05
Position 4246: 3.962139059223515e-05
Position 1795: 3.4958611913874646e-05
Position 323: 3.491803908232205e-05
Position 179: 3.360941371406276e-05
Position 5414: 3.22137945378533e-05
Position 5909: 3.158871727158561e-05
Position 1291: 3.071553026004254e-05
Position 794: 2.8134843331146082e-05
Position 3579: 2.755274428377037e-05
Position 312: 2.6721640117822938e-05
Position 733: 2.3480969830302816e-05
Position 7182: 2.3402663376901907e-05
Position 5955: 2.2164757631261144e-05
Position 4422: 2.1752507784623432e-05
Position 1116: 2.0194704410537617e-05
Position 2725: 1.9668380843797e-05
Position 6138: 1.9197679173711838e-05
Position 1461: 1.7692819019276593e-05
Position 2738: 1.657355972948984e-05
Position 1598: 1.6416502405158078e-05
Position 1347: 1.6209990831774e-05
Position 5256: 1.4197118740874399e-05
Position 664: 1.352274789922171e-05
Position 1502: 1.2992694358972416e-05
Position 500: 1.275528316741729e-05
Position 1799: 1.1993414245573353e-05
Position 869: 1.1377026402069593e-05
Position 6016: 1.1360991687674453e-05
Position 916: 1.001726313882187e-05
Position 1146: 9.50178573935223e-06
Position 192: 8.930876184751754e-06
Position 5058: 8.178496879524242e-06
Position 2337: 7.94814965570584e-06
Position 1454: 7.940907299458735e-06
Position 2279: 6.17269243244378e-06
Position 2098: 6.067957681667158e-06
Position 2780: 5.754573650693844e-06
Position 3416: 4.22591149274628e-06
Position 168: 4.200926564113778e-06
Position 4027: 4.1816474684185306e-06
Position 3538: 3.7755523752567277e-06
Position 462: 3.5534343674889138e-06
Position 1096: 3.4889874396758788e-06
Position 260: 3.2357543613201225e-06
Position 3439: 3.0013285492372553e-06
Position 598: 2.8593754906278152e-06
Position 1472: 2.8007727173197333e-06
Position 2467: 2.790326010912103e-06
Position 206: 2.7810401099015165e-06
Position 578: 2.722174243558639e-06
Position 2752: 2.6141729286444218e-06
Position 3058: 2.6067623154421554e-06
Position 618: 2.31594677187829e-06
Position 264: 2.273039511117351e-06
Position 644: 2.1617314376094593e-06
Position 696: 2.1373136100880295e-06
Position 1663: 1.8698907108976542e-06
Position 425: 1.6150246503989297e-06
Position 361: 1.5449223631666033e-06
Position 1144: 1.529453453620249e-06
Position 314: 1.3727985861300828e-06
Position 9372: 1.2360104713137699e-06
Position 1008: 1.2264762907402143e-06
Position 1731: 1.1244357421070803e-06
Position 6926: 1.1092803426942072e-06
Position 6903: 9.140465127646622e-07
Position 521: 8.156845831249328e-07
Position 570: 7.76762881014912e-07
Position 2345: 7.702721911148597e-07
Position 1175: 7.368166640448834e-07
Position 1099: 7.11680258124503e-07
Position 6934: 4.712267791051242e-07
Position 628: 4.08157364520593e-07
Position 436: 3.954944728300996e-07
Position 3858: 2.2739366129749014e-07
Position 2166: 2.192810645152684e-07
Position 3692: 1.8024024475555883e-07
Position 1011: 1.4443904014768078e-07
Position 1036: 1.0073531714306743e-07
Position 667: 9.43000897460779e-08
Position 3307: 8.93568989937936e-08
Position 3291: 7.266777280987687e-08
Position 1868: 4.33489552768873e-08
Position 2470: 2.0718196722036236e-08
Position 587: 1.5002211438360728e-08
Position 1271: 9.07359513325753e-09
Position 1418: 9.003496545334332e-09
Position 512: 6.994888640297871e-09
Position 468: 6.414062430509442e-09
Position 221: 3.245279397111981e-09
Position 518: 1.8065611192179804e-09
Position 434: 1.5542352161843132e-09
Position 115: 6.542337454884411e-10
Position 703: 5.83411490008549e-10
Position 136: 1.3687413958631227e-10
Position 73: 4.995632537079909e-11
Position 120: 1.5946896193917675e-11
Position 86: 6.828026006362363e-12
Position 129: 1.2076691152835907e-12
Position 97: 8.710730380651305e-13
