Gene = NAPEPLD
Position 998: 8.467165477646724e-06
Position 629: 7.880784024693608e-06
Position 658: 7.862245892333928e-06
Position 651: 7.620343410255209e-06
Position 1317: 6.2679893946841886e-06
Position 488: 5.942658879323325e-06
Position 560: 5.844736075112482e-06
Position 1081: 5.5975420390425565e-06
Position 1220: 5.379379649265587e-06
Position 663: 3.5483217054850257e-06
Position 1663: 2.063302690924729e-06
Position 2025: 9.220662100957948e-07
Position 815: 8.394287018828453e-07
Position 503: 8.335537688469653e-07
Position 669: 7.967698908142823e-07
Position 2229: 7.953047915995399e-07
Position 1917: 7.073878733212219e-07
Position 1962: 5.869532954908638e-07
Position 2510: 4.4157705246148077e-07
Position 3115: 2.1690988835395441e-07
Position 2385: 1.6430809121536615e-07
Position 200: 9.224180255085305e-08
Position 1027: 1.2442123176143613e-09
Position 1053: 7.348205970214378e-11
Position 950: 4.3989976590029364e-12
Position 747: 1.384155338199915e-12
Position 751: 1.1891496173934662e-12
Position 909: 1.0942310417748662e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20439: 0.6575824832619709
Position 1127: 0.32601480874927113
Position 781: 0.2993517220940221
Position 11980: 0.16898821511988316
Position 13620: 0.15151469323438244
Position 1389: 0.11911440104318467
Position 9641: 0.06527066374145962
Position 19616: 0.05897262442286561
Position 7412: 0.03998800539355041
Position 1032: 0.027438885188965242
Position 709: 0.01706228232341081
Position 10894: 0.01675234481984648
Position 2346: 0.015508855299441774
Position 19835: 0.015192661865239465
Position 785: 0.014634537852700554
Position 9505: 0.01372869505903412
Position 1333: 0.013185371811643172
Position 1147: 0.012082247377791533
Position 1303: 0.009803327650396477
Position 3266: 0.00919768837578573
Position 15284: 0.007700671706512455
Position 7290: 0.00752801009983917
Position 5049: 0.007368652997240068
Position 13137: 0.007232443078650624
Position 7409: 0.005649218332329238
Position 9392: 0.004667968135849388
Position 1199: 0.00403430784435951
Position 16450: 0.0037566717991538157
Position 10854: 0.0035879162449854096
Position 989: 0.003532699591481999
Position 10409: 0.003464388400590109
Position 5485: 0.0033096211626834097
Position 2890: 0.002779464598258478
Position 5114: 0.0026499420633454966
Position 6032: 0.002476761897225086
Position 10166: 0.002321161113614814
Position 10185: 0.0021476454148366504
Position 11658: 0.0019629644832495595
Position 3168: 0.0017243141321385143
Position 2554: 0.001660063697121946
Position 4081: 0.0015887137079027799
Position 3557: 0.001521390287314
Position 1196: 0.0015184891719063648
Position 3678: 0.0015127402472178218
Position 1362: 0.0015017376838395466
Position 1349: 0.0013254990102263301
Position 1220: 0.0013182085709215995
Position 13760: 0.001306706202260533
Position 1170: 0.0012211204916277604
Position 3745: 0.001209139621877386
Position 9287: 0.0010311380998554115
Position 726: 0.0010221156543852746
Position 5518: 0.0009508706820112968
Position 6175: 0.0009502697677246821
Position 3884: 0.0009140543585415722
Position 8273: 0.000900288949639162
Position 533: 0.0008697909214433848
Position 503: 0.0008234065813019726
Position 413: 0.0007791959111280805
Position 2460: 0.0007340417023388255
Position 6653: 0.0006772227696712242
Position 6008: 0.0006719503510503425
Position 3114: 0.0006254887250376215
Position 4117: 0.0005781921265777248
Position 3829: 0.00056654002548667
Position 4031: 0.0005293372180670985
Position 2186: 0.00042486328506278527
Position 4836: 0.000410212764756266
Position 5866: 0.0003709968023726058
Position 2319: 0.0003413426790877495
Position 394: 0.00033215021020897937
Position 1262: 0.00032512141068246107
Position 2690: 0.00031527124672387017
Position 5678: 0.0002847518586748733
Position 2592: 0.000228288381028236
Position 1858: 0.00019694537159590546
Position 1153: 0.0001871968636636456
Position 1596: 0.00018294954681612616
Position 3436: 0.0001498427446501642
Position 1712: 0.00014407919871175088
Position 1527: 0.0001252483664255203
Position 3809: 0.00012515534215732158
Position 2146: 0.00012228289474867585
Position 2012: 0.00010791976733604119
Position 2132: 0.00010345592933365443
Position 2731: 8.605477232785883e-05
Position 787: 7.337418364581044e-05
Position 6962: 6.579160990473518e-05
Position 1491: 6.555250015215461e-05
Position 1471: 5.8081637526382964e-05
Position 1270: 5.753578285190107e-05
Position 2159: 5.302948316285225e-05
Position 1628: 4.954053892461589e-05
Position 3056: 4.655878664840929e-05
Position 2079: 3.969241686606844e-05
Position 2775: 3.718345682900014e-05
Position 226: 3.33384543409232e-05
Position 722: 3.1888173204538714e-05
Position 5283: 3.125389416978165e-05
Position 651: 2.8169675593749195e-05
Position 1036: 2.584995436085947e-05
Position 1053: 2.559153984943431e-05
Position 1693: 2.4999345508889903e-05
Position 847: 1.9539360924654842e-05
Position 1577: 1.8036324963905186e-05
Position 2300: 1.7843684109589132e-05
Position 208: 1.775733416020623e-05
Position 3971: 1.6844787867854545e-05
Position 352: 1.6726192766388232e-05
Position 3354: 1.5808126318752196e-05
Position 1259: 1.4733406154066818e-05
Position 1353: 1.317482659927576e-05
Position 560: 1.2988955972400526e-05
Position 2851: 1.1396635128945866e-05
Position 800: 1.1336308449824414e-05
Position 2586: 1.122846358254692e-05
Position 1174: 1.0038897680345369e-05
Position 1896: 8.00838727223116e-06
Position 1308: 5.767268957877477e-06
Position 3446: 4.742612685124478e-06
Position 3455: 3.446138333890989e-06
Position 1238: 3.43412472656843e-06
Position 301: 3.390411352604179e-06
Position 248: 1.942664511456216e-06
Position 347: 1.4435013128593485e-06
Position 909: 1.1775293760502295e-06
Position 1177: 1.0391695695393582e-06
Position 173: 8.783316937486314e-07
Position 1405: 8.481261293582595e-07
Position 901: 7.189366699704843e-07
Position 1709: 6.637595131432674e-07
Position 592: 6.242020126520411e-07
Position 868: 5.671149005817089e-07
Position 1067: 4.4879138626136253e-07
Position 615: 3.142572781461269e-07
Position 635: 3.092551130390119e-07
Position 478: 2.9991987442212593e-07
Position 1558: 2.456007631313222e-07
Position 368: 2.0335687159309617e-07
Position 315: 1.2525598659207507e-07
Position 1939: 9.942324681041509e-08
Position 242: 5.010559747532581e-08
Position 1905: 1.9047079740411928e-08
Position 278: 8.013847404897716e-09
Position 323: 4.091009697658357e-09
Position 594: 3.1198032591724413e-09
Position 349: 1.433018180563209e-09
Position 178: 9.42934061154111e-10
Position 317: 9.062541322728199e-10
Position 126: 8.92310020164999e-10
Position 286: 7.350918144989215e-10
Position 187: 1.6695246339395618e-10
Position 143: 1.360571226791141e-10
Position 1605: 2.147525125100908e-11
Position 1767: 1.8464376934036792e-11
Position 189: 5.37489920888731e-13
