Gene = BASP1
Position 423: 1.986795343639121e-06
Position 1222: 9.363407272077811e-07
Position 1108: 9.25376925620094e-07
Position 1356: 8.747643167893482e-07
Position 1790: 8.377597531182394e-07
Position 89: 7.076495676215833e-07
Position 177: 1.0421294789497893e-07
Position 543: 1.2294906831460695e-08
Position 293: 1.1511310287902925e-08
Position 302: 1.0681360014814799e-08
Position 2148: 3.683169334299354e-09
Position 2173: 3.5289462230569134e-09
Position 1005: 3.091647574416902e-09
Position 2545: 3.063726287653372e-09
Position 2541: 3.0412533946628316e-09
Position 2543: 2.833190289790375e-09
Position 1197: 5.667398775420648e-10
Position 1691: 5.506044358984334e-10
Position 1709: 4.038410921954764e-10
Position 1847: 2.666985379567182e-10
Position 1763: 2.339702083827745e-10
Position 9: 7.080236641524922e-15
Position 147: 4.931604683221018e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5400: 0.9257647084558729
Position 17451: 0.905250033539672
Position 24951: 0.7808552769692442
Position 11139: 0.6608544674813845
Position 11406: 0.5603046330209238
Position 7949: 0.37909469330454654
Position 26941: 0.32956315993666785
Position 11238: 0.20712934414970507
Position 27222: 0.20426108956821504
Position 8113: 0.17978667820545852
Position 11459: 0.17487001319797085
Position 9585: 0.09199608396034818
Position 27701: 0.07979733996240387
Position 27503: 0.06957105302430629
Position 9423: 0.06640179306477985
Position 28839: 0.06340773554708767
Position 28590: 0.05385763165209466
Position 11324: 0.042547784266726965
Position 9895: 0.04107811909381043
Position 27890: 0.04083683129621185
Position 5485: 0.035606650626838744
Position 21353: 0.034951914794562514
Position 19225: 0.03149891013908998
Position 2984: 0.024067400635798982
Position 1944: 0.023304725716123718
Position 21387: 0.02130807889497051
Position 21844: 0.02076584787597005
Position 18013: 0.019486353163953432
Position 8039: 0.018796839871314613
Position 4577: 0.018706488599643273
Position 19069: 0.018212686872698766
Position 3531: 0.016027910721592094
Position 1069: 0.015420828546413601
Position 4574: 0.012691752202648128
Position 19022: 0.01267201798259872
Position 4673: 0.01177436326196901
Position 5570: 0.011043201649335626
Position 5573: 0.008657365537057312
Position 11827: 0.008366698872201976
Position 21864: 0.007551219903600049
Position 5288: 0.007536408880866274
Position 4015: 0.007177021518956413
Position 7308: 0.007011046150554165
Position 15455: 0.006706268267301851
Position 13396: 0.006644285472384942
Position 4391: 0.005827111602835942
Position 21358: 0.0053555731288373876
Position 14950: 0.00529530527508662
Position 5617: 0.005116362833864621
Position 11648: 0.0042304842096994345
Position 2839: 0.004229707253287174
Position 7264: 0.004208594416674044
Position 4655: 0.003719792725356841
Position 1093: 0.003636405582799509
Position 4049: 0.0035283205741312627
Position 13926: 0.0034756239072803374
Position 12025: 0.0034638413140506657
Position 2564: 0.002932144957998797
Position 3104: 0.002848129132702856
Position 17652: 0.0026089479264629627
Position 4600: 0.0022462491465572885
Position 2799: 0.002125557178063663
Position 15846: 0.001984470991613832
Position 809: 0.0019023308712903483
Position 4879: 0.0018698023434152832
Position 11934: 0.0018603273304856342
Position 2888: 0.0018544673163228746
Position 3142: 0.0018454479921178378
Position 13770: 0.0018411299433397912
Position 16773: 0.001582201616642402
Position 812: 0.0015302136327249732
Position 2775: 0.0014223252018757053
Position 4635: 0.0014199342272139229
Position 6602: 0.0012902411086154616
Position 6226: 0.0012726689819922553
Position 15050: 0.001073486425857447
Position 1371: 0.0010380963618357004
Position 6544: 0.0009702935159402016
Position 13766: 0.0009529977908198144
Position 782: 0.0008958014867369286
Position 7216: 0.0008600862613059438
Position 4724: 0.0007479620262191061
Position 6625: 0.0007347602049755807
Position 1333: 0.0006909191405568322
Position 15391: 0.0006768574331006462
Position 4428: 0.0005798545164423611
Position 4929: 0.0005382811985062824
Position 749: 0.0005248693701918845
Position 12744: 0.0005009041761187287
Position 3705: 0.0004997227332994603
Position 2690: 0.0004854003493663875
Position 6559: 0.0004834315747132771
Position 14213: 0.00048128262840594455
Position 6522: 0.00044994819876733737
Position 13519: 0.00043288023146430623
Position 7094: 0.00042565767161128966
Position 14359: 0.00035789816697164365
Position 17862: 0.0003370498636656684
Position 839: 0.0003137778974759471
Position 15119: 0.0003127282052861745
Position 7547: 0.00030231864347160216
Position 3260: 0.00030214508213069236
Position 3859: 0.0002998142195493673
Position 6306: 0.0002871427181342858
Position 3398: 0.00026558458944636327
Position 784: 0.00026376399055457215
Position 7485: 0.000255149790408537
Position 3280: 0.00024543352528613705
Position 12486: 0.00024013417564564964
Position 14414: 0.00021929152605370018
Position 15225: 0.00021787958443100083
Position 5594: 0.0002092876841998238
Position 2732: 0.00020568006508712048
Position 16600: 0.00019367412765076343
Position 2062: 0.00017862848147194685
Position 16516: 0.0001773915337824536
Position 12860: 0.00017725226069717056
Position 5590: 0.00017303264783045488
Position 12108: 0.0001580448762198292
Position 8441: 0.0001536882410671012
Position 791: 0.00014976218613555622
Position 5917: 0.00011539246038029306
Position 12683: 0.00011037458090521594
Position 15058: 8.662500925143041e-05
Position 13296: 8.477809791129933e-05
Position 13329: 8.000835089901319e-05
Position 14614: 7.3676767234535e-05
Position 11743: 5.354369841202918e-05
Position 14124: 3.729920572035014e-05
Position 11665: 3.680712091444372e-05
Position 8580: 3.081159497636818e-05
Position 8920: 2.8400975718087116e-05
Position 5808: 1.775090042063884e-05
Position 6824: 1.7658981543433902e-05
Position 12416: 1.4927537618921703e-05
Position 8894: 1.2961410256262715e-05
Position 8497: 5.869224966015579e-06
Position 5953: 3.5826820690066307e-06
Position 2262: 4.871157584339181e-07
Position 3668: 4.6807969285527827e-07
Position 5623: 5.782649426422693e-08
Position 1151: 2.5782412637417437e-08
Position 2863: 1.4228839307714883e-08
Position 1592: 1.3839650457802555e-08
Position 2823: 1.3434494521176454e-08
Position 3031: 8.49931863015318e-09
Position 2995: 7.749325295378277e-09
Position 768: 7.418548917910051e-09
Position 168: 6.68617614541073e-09
Position 818: 6.5372948526862754e-09
Position 1100: 5.915917408090381e-09
Position 164: 4.8885168044423964e-09
Position 2449: 4.328207636398942e-09
Position 1342: 2.0973738864997393e-09
Position 753: 1.985963216513428e-09
Position 1103: 1.65921050902144e-09
Position 878: 1.547199242961398e-09
Position 3440: 1.1876686830260823e-09
Position 6187: 1.1068052757324107e-09
Position 1625: 1.015959161883788e-09
Position 1130: 9.811469980333247e-10
Position 906: 6.849722196687634e-10
Position 1642: 6.604593151663105e-10
Position 737: 6.600933307622617e-10
Position 1515: 6.004332360271832e-10
Position 1879: 4.949498357806352e-10
Position 758: 3.8009211214227393e-10
Position 1512: 3.1810557813665475e-10
Position 889: 2.5061550559544223e-10
Position 963: 2.3518228255247183e-10
Position 927: 2.0175158141417947e-10
Position 764: 2.0054643148988765e-10
Position 177: 1.9503025345050397e-10
Position 1352: 1.2372973042337503e-10
Position 313: 1.1188211829202916e-10
Position 1290: 1.0155509523939264e-10
Position 974: 6.229909611153838e-11
Position 583: 5.818294260141399e-11
Position 421: 5.357073615498255e-11
Position 710: 5.2272459311851616e-11
Position 586: 3.547035145468332e-11
Position 913: 3.4114053799199205e-11
Position 774: 2.0661490395137187e-11
Position 899: 1.6227955550081005e-11
Position 885: 1.3806397307292248e-11
Position 706: 1.14464388111098e-11
Position 917: 1.0861419039530248e-11
Position 141: 1.0366734506806137e-11
Position 982: 9.90443782465075e-12
Position 390: 8.414717403761333e-12
Position 887: 7.638132017971219e-12
Position 627: 7.437627817193117e-12
Position 401: 7.102588330468509e-12
Position 318: 7.079602444650327e-12
Position 670: 6.1581909382400675e-12
Position 550: 4.3259040167454615e-12
Position 452: 3.1999266436204165e-12
Position 647: 2.67646532591794e-12
Position 514: 2.0654108977469037e-12
Position 336: 1.9894667160412766e-12
Position 599: 1.7879532439455793e-12
Position 189: 1.7224366972168797e-12
Position 346: 1.7056522445215343e-12
Position 187: 1.074270266617547e-12
Position 531: 1.0635548579354754e-12
Position 302: 9.97648521444291e-13
Position 423: 6.208038487081835e-13
Position 227: 4.939469553241268e-13
Position 237: 2.1953467001080076e-13
Position 195: 2.0056756830873323e-13
