Gene = TBCCD1
Position 606: 1.2475441429753199e-05
Position 2131: 1.2264392373952043e-05
Position 2917: 1.0703487912437978e-05
Position 1093: 1.0407731797948689e-05
Position 7602: 6.441993341623129e-06
Position 2575: 6.425006031473344e-06
Position 2796: 4.714825186763141e-06
Position 2686: 4.090320344024941e-06
Position 6672: 3.252890369764069e-06
Position 6642: 1.8988594954564498e-06
Position 7347: 1.3449610753355523e-06
Position 7724: 1.2025037348887562e-06
Position 7921: 1.0988770273125443e-06
Position 15981: 9.74476664509856e-07
Position 2582: 9.445150048853306e-07
Position 7656: 7.396328147586911e-07
Position 8757: 5.409067707504734e-07
Position 2707: 2.1830548015417386e-07
Position 5992: 2.4251348595605487e-09
Position 288: 1.5527782789617537e-12
Position 406: 9.111033696540145e-13
Position 261: 6.183246846134002e-13
Position 256: 4.571439550101321e-13
Position 395: 3.289920882503925e-13
Position 159: 2.0235781294131427e-13
Position 267: 1.294067720616543e-13
Position 279: 1.0064596361494765e-13
Position 192: 3.652221550842349e-14
Position 190: 3.018049872300616e-14
