Gene = SWI5
Position 3650: 0.00541497564958958
Position 8950: 0.004765416465066591
Position 9801: 0.004507119439049316
Position 10043: 0.004485833123861451
Position 9794: 0.004188427633095355
Position 10597: 0.0040277117358386095
Position 732: 0.0039921307291584125
Position 11049: 0.003225587888835705
Position 694: 0.00309625764545239
Position 2019: 0.003038762592766994
Position 10351: 0.0030183221294138403
Position 932: 0.002937330159730639
Position 3187: 0.002846092737466196
Position 1461: 0.002618384054019052
Position 10558: 0.0022651051666067105
Position 1993: 0.0021853272356032113
Position 10086: 0.0020980437918194012
Position 956: 0.0019375006827800387
Position 1035: 0.001924927077671473
Position 379: 0.001843435590018173
Position 10017: 0.001690059655518848
Position 10406: 0.001630884853045762
Position 8857: 0.0014206680605314903
Position 8887: 0.0013310472446142242
Position 2073: 0.0012863581424903232
Position 10268: 0.0012277827159795577
Position 1508: 0.0012052889090887948
Position 9999: 0.0011994990836979031
Position 10496: 0.0011863867988661718
Position 11765: 0.001165027954415796
Position 1052: 0.001111365571369439
Position 1901: 0.0010656421925015734
Position 12128: 0.0010449276065321428
Position 10751: 0.0010275319671133826
Position 9338: 0.0010212517143658255
Position 355: 0.0008439230268890205
Position 11380: 0.0008157222999333385
Position 535: 0.0006961950607460324
Position 1827: 0.0006506138982393375
Position 2647: 0.0005979458849150608
Position 2087: 0.0005932347740192222
Position 11436: 0.0005596982328601238
Position 884: 0.0005586355879562365
Position 1337: 0.00040142681188476995
Position 10002: 0.0003080794404631453
Position 1478: 0.0003010078578324769
Position 10106: 0.0002855355654457604
Position 11510: 0.00026319930045974577
Position 2356: 0.00023741813471668313
Position 302: 0.00021048349731825905
Position 1925: 0.00020406573825468717
Position 2307: 0.00019854201806316057
Position 11185: 0.00019215243717517796
Position 12658: 0.00019153138122982027
Position 2535: 0.00018957698762331327
Position 10210: 0.00011305299938816661
Position 10138: 0.00010803176374158478
Position 793: 0.00010655843872010294
Position 343: 9.731982477785419e-05
Position 10081: 9.497956226769247e-05
Position 363: 9.075234798737636e-05
Position 3056: 7.432764221974381e-05
Position 1302: 6.280165612604637e-05
Position 964: 6.0232436513224034e-05
Position 2152: 5.855816318540938e-05
Position 10451: 4.439528637843285e-05
Position 450: 2.3351912811088778e-05
Position 397: 1.9997699470307635e-05
Position 2901: 1.887455086032901e-05
Position 2835: 1.4155663040737316e-05
Position 420: 1.3681914731934e-05
Position 2721: 1.3651594196679272e-05
Position 2511: 1.129269702583292e-05
Position 246: 9.386831376020642e-06
Position 418: 8.642366627240494e-06
Position 313: 8.054891541980477e-06
Position 2174: 7.942364822629268e-06
Position 11905: 7.679882815460656e-06
Position 2671: 7.619890896491232e-06
Position 174: 7.618769527372051e-06
Position 2808: 7.207285001158474e-06
Position 3781: 5.405428944036221e-06
Position 889: 5.396988866658535e-06
Position 4153: 3.110879215089474e-06
Position 172: 2.5453055676035474e-06
Position 584: 1.0011863882109546e-06
Position 614: 4.36603910990953e-07
Position 572: 3.465825690925213e-07
Position 280: 7.921514976860247e-08
Position 253: 5.090206624452549e-08
Position 131: 3.798648343619918e-08
Position 116: 1.0353304263262705e-08
Position 148: 3.6567809242916494e-09
Position 256: 5.131436054067751e-11
Position 150: 1.907527854692401e-11
Position 265: 3.3738417379053216e-14
Position 82: 1.277981526334549e-14
Position 80: 4.583397862634801e-15
