Gene = EXOSC2
Position 8659: 0.00401738368241912
Position 771: 0.0035757165877227603
Position 9566: 0.003461181686574655
Position 5489: 0.0032404000114256383
Position 5265: 0.0031325226800999963
Position 4336: 0.0030942679135704007
Position 532: 0.0027993461366150408
Position 8695: 0.002736010430780594
Position 5952: 0.002585501195084223
Position 8678: 0.002567294416746915
Position 10195: 0.0024914687370347155
Position 2445: 0.0024873792199959083
Position 4607: 0.002403326805464821
Position 7195: 0.0023550047177003253
Position 4673: 0.00223586079530753
Position 4661: 0.0020872585150000906
Position 3305: 0.002075065053718338
Position 1913: 0.002063054455557252
Position 7799: 0.0020366843202877906
Position 11100: 0.001995432833945998
Position 4093: 0.001862533861030702
Position 1017: 0.001803556364576092
Position 3814: 0.0017631835762729209
Position 3654: 0.0017254558968401732
Position 10995: 0.0017143310390879678
Position 581: 0.0016597994894800084
Position 10415: 0.0016535896775676366
Position 1872: 0.0015312182561689049
Position 6683: 0.001528758406456035
Position 9524: 0.0014790459283227989
Position 5228: 0.0014221456020351935
Position 1349: 0.001405671386313866
Position 4449: 0.0013342267361581943
Position 3189: 0.0013121570141477487
Position 1670: 0.0013115574024249945
Position 10131: 0.0012837354228240371
Position 694: 0.001281087889142218
Position 4063: 0.0012268836134343155
Position 10560: 0.0012085071013300099
Position 454: 0.001174501110635096
Position 10262: 0.0011281090868561956
Position 7864: 0.0011276582264929708
Position 1578: 0.0011019077975433066
Position 687: 0.001087121173909193
Position 3351: 0.0009642392842978302
Position 2323: 0.0009071449170020782
Position 2160: 0.0007971364454487674
Position 4309: 0.0007462793314808204
Position 10969: 0.0007443705586665751
Position 10091: 0.0007421886800061865
Position 1296: 0.0007214627233270472
Position 9815: 0.0006950970541042117
Position 689: 0.0006863491256077692
Position 5309: 0.0006714890218770925
Position 6848: 0.0006513834916416687
Position 3415: 0.0006230479610269201
Position 525: 0.0005734730689008912
Position 5534: 0.0005295135821340069
Position 10385: 0.0005269468508729346
Position 6658: 0.0005164088971855764
Position 4254: 0.0004922043661456586
Position 10188: 0.00047318583336461586
Position 5157: 0.0004577147982338005
Position 5249: 0.000452458005994858
Position 4283: 0.00044770332696002755
Position 1366: 0.00041397758574506513
Position 4257: 0.00041278875737610186
Position 707: 0.0004051211506421389
Position 9355: 0.00039100442642021893
Position 2406: 0.00034827774124094094
Position 3818: 0.0003437104857267582
Position 2634: 0.00033976001644973777
Position 9606: 0.00031669085114224377
Position 667: 0.00030937117052412533
Position 4880: 0.0002762356136343921
Position 1796: 0.00027615591749492535
Position 259: 0.0002706870620440169
Position 1716: 0.0002642155821250309
Position 2457: 0.0002546130073414829
Position 10029: 0.00023989410921754743
Position 2464: 0.00022462778743690944
Position 5022: 0.000224302397076168
Position 10279: 0.00022278940587746376
Position 1719: 0.00022256805897838194
Position 4117: 0.0002077601090868123
Position 1560: 0.00020284307729735645
Position 5233: 0.0001971989734055128
Position 1986: 0.00019605529477508777
Position 9586: 0.00019155313323283995
Position 1401: 0.0001872628798932322
Position 10044: 0.00018494680560353398
Position 9850: 0.00018202994650631904
Position 4167: 0.0001777839670787826
Position 672: 0.0001730017264504971
Position 5147: 0.00016797235482729386
Position 1392: 0.00016249601217608583
Position 2326: 0.00014212034607145386
Position 5004: 0.0001397388436755989
Position 2420: 0.00013643881409053436
Position 9353: 0.00013334354753595897
Position 3829: 0.00013021767196419386
Position 11068: 0.00012010091291944026
Position 5655: 0.00011435620963942744
Position 4943: 0.00011410700418783925
Position 9794: 0.00011358051459535323
Position 10883: 0.00011116959709311993
Position 787: 0.00010508495364024258
Position 4478: 9.504476153599103e-05
Position 5281: 8.423950032003386e-05
Position 5204: 7.655901096005591e-05
Position 878: 6.763696148389684e-05
Position 5380: 5.680307321214251e-05
Position 10223: 4.5893512600824786e-05
Position 9742: 3.75141656769443e-05
Position 9994: 3.5561866568679147e-05
Position 4626: 3.5048860399493535e-05
Position 4685: 2.8485622731504183e-05
Position 9829: 2.7662232206781764e-05
Position 9645: 2.7627260608238008e-05
Position 2946: 2.2385204021722693e-05
Position 3987: 1.9535484908106343e-05
Position 10303: 1.8160973062910825e-05
Position 1859: 1.632674850235985e-05
Position 6819: 1.621665638539666e-05
Position 1463: 1.476734181914032e-05
Position 1608: 1.4058899563341609e-05
Position 2025: 1.3370951833709347e-05
Position 973: 1.1052835455336033e-05
Position 1514: 1.0052258163084727e-05
Position 1174: 8.721433464886665e-06
Position 1171: 7.526296798635837e-06
Position 1255: 5.475428017239758e-06
Position 1545: 4.399240407623471e-06
Position 1200: 3.7139162485966197e-06
Position 791: 3.331469161468028e-06
Position 1833: 3.247146043977245e-06
Position 703: 3.1447005887618457e-06
Position 711: 2.8127751802026647e-06
Position 979: 2.4717534900193897e-06
Position 2352: 2.237846204998855e-06
Position 613: 1.5723987310735823e-06
Position 1926: 1.285283577882288e-06
Position 507: 1.2847297188427815e-06
Position 513: 1.2465209744394304e-06
Position 1440: 7.604463583469907e-07
Position 4522: 7.205778566780149e-07
Position 1269: 6.795474954045259e-07
Position 9473: 6.274362154856043e-07
Position 1448: 6.198031128578317e-07
Position 9460: 6.088878738622773e-07
Position 1621: 5.087475522099212e-07
Position 4099: 4.3124007615499046e-07
Position 1023: 3.2958751170013695e-07
Position 4715: 1.2017619066401375e-07
Position 338: 4.244085646616119e-08
Position 541: 1.9994717795152775e-08
Position 493: 1.3699121884069507e-08
Position 483: 9.692579043527385e-09
Position 1033: 4.105101730702716e-09
Position 314: 3.365785348344554e-09
Position 803: 3.2995341961542435e-09
Position 238: 4.6801905671740435e-11
Position 182: 4.564884666174607e-11
Position 225: 6.294257092274391e-12
Position 501: 4.1575267912160396e-12
Position 70: 1.7070925885895227e-12
Position 218: 8.077709418246231e-13
Position 149: 6.256226844261703e-13
