Gene = RP11-302M6.4
Position 5683: 0.001842344098471659
Position 2313: 0.0018275670959835243
Position 7293: 0.00180162032175467
Position 6261: 0.0017443304815610585
Position 1947: 0.0016707862714373657
Position 10001: 0.0016701082314508283
Position 1661: 0.0016376733532299315
Position 704: 0.001630280581382562
Position 2638: 0.0012470666326039178
Position 967: 0.0012318823040352606
Position 3907: 0.001200210546471471
Position 2775: 0.001175878300929823
Position 6354: 0.0011324196234190464
Position 6969: 0.0011230826030861627
Position 2769: 0.0010951824358306893
Position 5327: 0.0009798771144095297
Position 376: 0.0009759219646548759
Position 3610: 0.000958400521140709
Position 5055: 0.0008987778085499352
Position 6412: 0.0008369695792590534
Position 8160: 0.0008249543552156572
Position 8507: 0.0007447394584385819
Position 2156: 0.0006883869638251782
Position 5287: 0.0006622388845672221
Position 8570: 0.0006119343831726682
Position 1154: 0.0006087683890164868
Position 2119: 0.0005912176324364209
Position 8431: 0.0005868740259917483
Position 4955: 0.0005727467805254195
Position 1914: 0.0005565002806077945
Position 5010: 0.0005559622571884705
Position 316: 0.0005336208076332212
Position 3826: 0.0005154725697228365
Position 3754: 0.0005137370769107533
Position 4700: 0.0005076463216136884
Position 1367: 0.0004852612084837888
Position 6641: 0.0004537477342255251
Position 5022: 0.00045227477589996566
Position 2291: 0.0004378508800966359
Position 1330: 0.0004367303075425421
Position 1794: 0.00043345456991158597
Position 1244: 0.00042602924250347636
Position 4661: 0.00042194374427294626
Position 4664: 0.00040981009191688104
Position 7241: 0.0004097739275341319
Position 1254: 0.00038174760725891084
Position 4509: 0.000368311740567437
Position 629: 0.0003512844619862229
Position 1109: 0.00034160578805426814
Position 2500: 0.0003129764131753702
Position 3309: 0.00031079319129852603
Position 4447: 0.00030070583417403645
Position 6286: 0.0002918540782717018
Position 5946: 0.00027871089226159473
Position 804: 0.00027102114967938627
Position 5264: 0.00024390476585403454
Position 4254: 0.000222911003284637
Position 6503: 0.00022211098427035145
Position 1740: 0.00019974890509629113
Position 6028: 0.00019564730954412364
Position 1209: 0.00019289286218595542
Position 2025: 0.00017705177841124107
Position 2542: 0.00017105684426734706
Position 2257: 0.00017055071628909864
Position 3594: 0.00015882894339484745
Position 1725: 0.00011582034463420285
Position 1750: 0.00010450086805537245
Position 1248: 0.00010393103000149947
Position 4537: 0.0001025813117153903
Position 413: 0.00010254587140405598
Position 2453: 0.00010076727125954
Position 2343: 0.00010061799219329478
Position 3862: 9.057938987275875e-05
Position 1020: 7.606358564161464e-05
Position 646: 6.943723105252396e-05
Position 1977: 6.573150803326583e-05
Position 3288: 6.448576082489221e-05
Position 4217: 6.27401297482526e-05
Position 1058: 5.578581498316223e-05
Position 2579: 5.464417315594273e-05
Position 3224: 5.225083595692907e-05
Position 2375: 4.359846278142793e-05
Position 584: 4.1386338810100635e-05
Position 2519: 4.055192735853915e-05
Position 2210: 3.8216745513948746e-05
Position 2075: 3.143455625898325e-05
Position 633: 2.491478914053239e-05
Position 470: 2.3025236577815546e-05
Position 2889: 2.217771678848211e-05
Position 1187: 2.117004708608334e-05
Position 2729: 1.8451451171510203e-05
Position 3510: 2.7109633630965505e-06
Position 3500: 2.3719048163786095e-06
Position 379: 5.110519172951833e-07
Position 1125: 4.4752770529650227e-07
Position 1165: 4.2509855963106917e-07
Position 981: 2.2668927068056294e-07
Position 320: 1.9754481234932747e-07
Position 464: 1.6921264774329734e-07
Position 2135: 9.803760150855086e-08
Position 1317: 5.6181767773836034e-08
Position 1032: 5.008956746029597e-08
Position 1115: 4.935376620758545e-08
Position 972: 4.190529327006289e-08
Position 439: 2.1494038300311325e-08
Position 1281: 1.6329524276480552e-08
Position 419: 1.3807778758235471e-08
Position 431: 1.2230959872614781e-09
Position 110: 1.2322854327466518e-11
Position 187: 2.0977415987724115e-12
Position 130: 1.9508675910803398e-12
Position 182: 1.1698721756157368e-12
