Gene = FBXL18
Position 986: 1.4401660017998287e-07
Position 392: 6.962275707229287e-08
Position 334: 1.7847333419877168e-08
Position 446: 1.1246233507456365e-08
Position 406: 4.284793498824907e-09
Position 369: 4.185747076807861e-09
Position 314: 1.0749149923340025e-09
Position 497: 1.0874320444488048e-12
Position 260: 2.5400093636414853e-16
Position 298: 6.832695165353625e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 11766: 0.991335981935548
Position 22348: 0.9867163406612667
Position 8167: 0.7817489361486298
Position 31866: 0.7368334981841135
Position 25334: 0.5661071689207804
Position 23304: 0.5551899398189633
Position 26108: 0.36756774811837145
Position 25578: 0.36321758181691116
Position 18705: 0.3563035444571135
Position 23585: 0.25293876654886155
Position 18957: 0.2525760327085497
Position 831: 0.19634201258323464
Position 32706: 0.19259838669978555
Position 25454: 0.1790518891431516
Position 18938: 0.15743995030065625
Position 26134: 0.09857488187328621
Position 26974: 0.09710616555760831
Position 11509: 0.09327289434699891
Position 8237: 0.08746755944509509
Position 13070: 0.08013572454848394
Position 8485: 0.07852551611829882
Position 25042: 0.07693328197181938
Position 12607: 0.06966842069210658
Position 25633: 0.059304589730894364
Position 8524: 0.05745399967423488
Position 26066: 0.05527670185253486
Position 8288: 0.05022461635687971
Position 32629: 0.0495056052246796
Position 11481: 0.04343582771834062
Position 23336: 0.04025453417338496
Position 8283: 0.035865859581837106
Position 30767: 0.03070093910816201
Position 29700: 0.028572277671431126
Position 18589: 0.02580479529115067
Position 8103: 0.022906944295709452
Position 11427: 0.02129676373119783
Position 25478: 0.020513543159078856
Position 25744: 0.0168418008696051
Position 23860: 0.016833044795211603
Position 31921: 0.01645528858169347
Position 5991: 0.013662888569112328
Position 16153: 0.0135933990483567
Position 2871: 0.013221550994386011
Position 28628: 0.012900296724092895
Position 13535: 0.012424054977042812
Position 986: 0.012041402997704382
Position 13406: 0.011734994551496947
Position 5971: 0.01148331535041349
Position 12969: 0.011457581284481093
Position 18863: 0.011266767391461418
Position 22329: 0.00904307190653853
Position 859: 0.00895527418883702
Position 25959: 0.008658685197371814
Position 7110: 0.007379270278318038
Position 28542: 0.007369653037463072
Position 26467: 0.006553662050803427
Position 13149: 0.0063558171708529045
Position 28522: 0.006326829850023934
Position 8204: 0.006279841844429608
Position 884: 0.006014443468552094
Position 26711: 0.005975473094238044
Position 9532: 0.0055416499207899626
Position 476: 0.005534408995259579
Position 9048: 0.005422153996070619
Position 11614: 0.004853974093866983
Position 11270: 0.004268241081727668
Position 27172: 0.004050599069414119
Position 29335: 0.003949512718436631
Position 2859: 0.003930214450437129
Position 24998: 0.0035903203963626546
Position 24026: 0.0034428048941994725
Position 322: 0.0033381249446320124
Position 9051: 0.0030947926514413053
Position 9535: 0.0030868309014354394
Position 8207: 0.002961421458672793
Position 8885: 0.002812040213266745
Position 27746: 0.0027939051552455774
Position 13273: 0.0027464580333744553
Position 26526: 0.0026212633121344008
Position 10884: 0.0025224520440560077
Position 4865: 0.002493670709650524
Position 2687: 0.002443515627672551
Position 23170: 0.002415009214354181
Position 27387: 0.0022682007446096684
Position 3806: 0.0021597150859824204
Position 8109: 0.002151838404928943
Position 27146: 0.0015954006171452978
Position 11961: 0.0015118576441933876
Position 12456: 0.001463016115430543
Position 26981: 0.0014293765869955218
Position 1200: 0.0012379293720356534
Position 730: 0.0011136488071403624
Position 12488: 0.0010992503210595
Position 12344: 0.0010804620827137628
Position 919: 0.0010465671797637928
Position 27624: 0.0010391966750420494
Position 343: 0.0009717846293847642
Position 26333: 0.0009506429221072736
Position 5359: 0.0008630066661664769
Position 8909: 0.0007623395880015778
Position 537: 0.0007065508216106848
Position 10974: 0.000690217131590069
Position 3903: 0.0006722100882032031
Position 446: 0.0006317121006734617
Position 4612: 0.0006129756284524956
Position 3502: 0.000539415875811717
Position 23371: 0.0005248101932221225
Position 4823: 0.0005094482083199449
Position 5216: 0.0004907446129148647
Position 10436: 0.000479249268404145
Position 838: 0.0004424785339544863
Position 8735: 0.00038563279294215644
Position 2605: 0.0003501335273764965
Position 9445: 0.0003188711144854678
Position 2885: 0.00030828923167769775
Position 8078: 0.00029972782742683095
Position 8983: 0.00029953593257399223
Position 2762: 0.000296953783678256
Position 25805: 0.00023548010421035306
Position 8452: 0.00023300437301421615
Position 415: 0.00020507119634887152
Position 12750: 0.0001720854262974324
Position 12135: 0.000159524746207652
Position 12177: 0.00013890025155934984
Position 12107: 0.00013229540476791186
Position 12624: 0.00012715487480373228
Position 12511: 9.93859189990245e-05
Position 11943: 9.654229130737798e-05
Position 8037: 9.563280182302868e-05
Position 12531: 7.001286563402988e-05
Position 13038: 6.808234631273567e-05
Position 14839: 6.165218313521088e-05
Position 12008: 4.170733446414087e-05
Position 12213: 4.159447424077021e-05
Position 566: 2.4782498407648507e-05
Position 387: 1.9792181890120346e-05
Position 422: 1.8807094061676293e-05
Position 7972: 1.8314124198888015e-05
Position 543: 1.1666884133742228e-05
Position 13740: 7.105261650326569e-06
Position 1731: 6.002577392668918e-06
Position 350: 5.28850424056121e-06
Position 1556: 3.918393845958845e-06
Position 1031: 3.0621973412083084e-06
Position 603: 2.9213226009104665e-06
Position 865: 2.5227063492350487e-06
Position 8492: 2.4815696933033485e-06
Position 623: 9.939907332305574e-07
Position 1055: 9.308655532051343e-07
Position 8771: 8.721401622079331e-07
Position 683: 8.343555185200408e-07
Position 1196: 8.081581403588263e-07
Position 549: 7.641503177173711e-07
Position 1733: 7.586598889277575e-07
Position 1580: 6.207914411853512e-07
Position 921: 5.531768515486395e-07
Position 943: 5.150117447838244e-07
Position 609: 5.098217985873607e-07
Position 1654: 4.859195769817139e-07
Position 1220: 4.6100932055419756e-07
Position 932: 3.97851644953528e-07
Position 1000: 3.9305803910811977e-07
Position 686: 3.622195980968118e-07
Position 389: 1.0255427132347508e-07
Position 433: 8.560839946060691e-08
Position 734: 7.045667939108354e-08
Position 716: 2.1400543283336065e-09
