Gene = IFNLR1
Position 217: 2.1374137149610576e-06
Position 29070: 1.2308408468276391e-06
Position 554: 6.192444387438222e-07
Position 565: 1.2062765899799165e-07
Position 48: 7.094825926265533e-08
Position 460: 7.017678782202496e-08
Position 562: 6.63763885818981e-08
Position 557: 4.447576564740337e-08
Position 429: 4.2985371784161166e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 25576: 0.920252341216524
Position 27627: 0.9007437923247824
Position 6406: 0.8603831349616682
Position 17659: 0.7003974600786507
Position 28078: 0.6689810596696447
Position 21709: 0.6409795339715937
Position 25111: 0.6348136739499396
Position 32082: 0.6146028857533229
Position 18916: 0.5299595188740103
Position 21396: 0.5234970969676288
Position 10296: 0.4958522207673268
Position 7580: 0.37036356136062526
Position 29978: 0.3312089495553843
Position 18693: 0.31104438923286554
Position 6607: 0.30143948518883945
Position 32383: 0.3000553257434989
Position 17674: 0.29960253992134755
Position 21445: 0.2140700637183014
Position 30411: 0.1952642808376552
Position 28919: 0.16448709158501054
Position 24860: 0.1273442897047798
Position 10341: 0.12521925770255934
Position 31433: 0.11342856162739025
Position 6432: 0.10848637481174396
Position 27239: 0.10806458072041887
Position 32358: 0.10367004407981063
Position 32856: 0.09463038683709447
Position 648: 0.08815754493284808
Position 829: 0.08214005875400697
Position 9933: 0.07022992122407387
Position 18673: 0.06901733320432597
Position 31180: 0.05614297194586178
Position 25821: 0.047535099072018035
Position 29369: 0.04658031207866822
Position 480: 0.04598302832796076
Position 1537: 0.044329682085805004
Position 29456: 0.03920216398421708
Position 272: 0.03789437276448321
Position 21365: 0.032556192426059845
Position 12171: 0.031379432794561374
Position 10361: 0.03022154376201741
Position 25778: 0.026105484610922793
Position 25611: 0.0255813534444236
Position 9889: 0.024155794673947868
Position 1591: 0.024005301839978045
Position 6626: 0.0218546153186437
Position 7627: 0.02165752647276624
Position 14103: 0.02010824631895014
Position 8736: 0.019312379060941826
Position 22830: 0.019049341041622616
Position 4149: 0.01874773139597118
Position 22793: 0.01727975603543955
Position 27640: 0.016377452938720213
Position 29513: 0.016302186032623775
Position 32853: 0.01577625462948041
Position 28081: 0.0150885269883818
Position 32817: 0.014855609628213723
Position 22082: 0.014847383657235928
Position 6636: 0.014161121793814842
Position 13726: 0.013299191857800029
Position 6453: 0.012352668307452387
Position 6656: 0.011202746567642856
Position 29864: 0.011126743623397396
Position 30457: 0.011028776239184671
Position 5630: 0.01069899555973434
Position 32742: 0.010102623720071945
Position 14078: 0.00965140474672604
Position 33087: 0.009559724052055319
Position 25745: 0.009418292140579237
Position 2249: 0.009347024493759548
Position 31312: 0.009302877042250933
Position 25556: 0.00909514340639968
Position 21269: 0.00873633461560769
Position 8714: 0.008093036389733254
Position 23831: 0.007961566702307072
Position 26052: 0.0074764209891793176
Position 28932: 0.006835839389073511
Position 28141: 0.0064502125596836764
Position 4135: 0.006408622776662227
Position 812: 0.006361420989039733
Position 33071: 0.006301031994877766
Position 1180: 0.006119224165234947
Position 1508: 0.005690967132780043
Position 5433: 0.005658334696875513
Position 26021: 0.005482676948837312
Position 32836: 0.005089734487352106
Position 385: 0.004990865239118735
Position 4160: 0.004704873875518641
Position 25797: 0.004696641192619524
Position 6697: 0.004681298146200009
Position 8666: 0.004570416780338214
Position 8757: 0.004259974340564243
Position 29408: 0.004063876360301884
Position 26143: 0.003983753942317686
Position 1923: 0.0039758971727560915
Position 18831: 0.003924947873824518
Position 27174: 0.003774529951174369
Position 5816: 0.003745161678625398
Position 1056: 0.00372738279946593
Position 6617: 0.0034461223267043613
Position 26660: 0.0032482282619512607
Position 4117: 0.003169126893845158
Position 23769: 0.0030181818985656013
Position 4165: 0.0030122027495405944
Position 797: 0.0027490588471767467
Position 10807: 0.002555873050178896
Position 9909: 0.0025054915659427543
Position 28648: 0.0024845006626892344
Position 10893: 0.0023154485060704125
Position 2406: 0.0022435573973865314
Position 26610: 0.0022086078582010194
Position 2123: 0.0021101584740940652
Position 2528: 0.0018198549314287227
Position 4017: 0.0016600042391508366
Position 427: 0.0015489495277821105
Position 5930: 0.0014875471572734457
Position 26096: 0.0014370749839506375
Position 232: 0.0014079228259563801
Position 18626: 0.0013226773644674915
Position 4212: 0.0013028042404481719
Position 7357: 0.001271871972303453
Position 158: 0.001229801923167153
Position 2057: 0.001219524807453802
Position 4345: 0.001181244177947224
Position 8641: 0.001077349474546624
Position 6340: 0.0009730048191142743
Position 33094: 0.0009684634484536317
Position 849: 0.0009610128526228755
Position 1560: 0.0009383728051891124
Position 690: 0.000795747133257505
Position 7295: 0.0007683068697262214
Position 530: 0.0007226746527770441
Position 1092: 0.0007028258897464189
Position 28841: 0.0006637136791112939
Position 620: 0.0005658286637492026
Position 29218: 0.0005106012539221466
Position 173: 0.000507477847302142
Position 1905: 0.0004920635511978556
Position 2575: 0.0004678467032622853
Position 1014: 0.0004558798282269482
Position 8612: 0.00042291821558778085
Position 1933: 0.00029652467613875316
Position 878: 0.0002583683765775557
Position 146: 0.0002307525432167296
Position 7290: 0.00020144709265133316
Position 749: 0.0001964621055650308
Position 363: 0.00016237549541487764
Position 735: 0.00014619653978774266
Position 302: 2.7413079685124208e-05
Position 627: 2.502536232833908e-05
Position 439: 2.3365034247909786e-05
Position 217: 1.955399856431123e-05
Position 11574: 1.5489256070335133e-05
Position 1206: 1.5082517163366013e-05
Position 874: 1.205360674649964e-05
Position 693: 1.1466909756731193e-05
Position 7480: 1.1213717956906142e-05
Position 436: 1.008904960980707e-05
Position 389: 1.0043053216114085e-05
Position 616: 9.95262143145675e-06
Position 1247: 9.910670542722195e-06
Position 1095: 7.32902190238793e-06
Position 722: 5.544932363933778e-06
Position 242: 5.532175782394659e-06
Position 1458: 4.840361548463927e-06
Position 862: 4.52631125070559e-06
Position 308: 3.1676194727956577e-06
Position 1956: 2.4077800607654033e-06
Position 182: 3.2359072155200356e-07
Position 285: 4.281036097138261e-08
Position 445: 2.9088889550199046e-08
Position 498: 2.5294263988116313e-08
Position 326: 8.008213314840171e-11
Position 330: 4.8045245612258474e-11
Position 336: 3.5922508084345776e-11
Position 311: 3.1694863996106796e-11
Position 319: 1.2898709434417137e-11
