Gene = FNDC9
Position 1151: 0.01829672223233085
Position 2218: 0.017577274779800676
Position 2627: 0.01560798832492657
Position 3524: 0.015521993227630971
Position 367: 0.012374780556215362
Position 925: 0.009020262372270483
Position 770: 0.00822388241614399
Position 274: 0.007881496501082818
Position 1272: 0.007562947053530577
Position 340: 0.005797595995322798
Position 2811: 0.005396639604963686
Position 3493: 0.00531481414321305
Position 1905: 0.005118060232492182
Position 1201: 0.004458436960748966
Position 2414: 0.0039906871325742
Position 1663: 0.0038217087147574278
Position 1261: 0.0037297664256518447
Position 748: 0.003282899656402785
Position 2937: 0.0030084039603159745
Position 649: 0.002915679686238269
Position 3451: 0.0025991824329367683
Position 246: 0.0025772387295361346
Position 3012: 0.002018255286222303
Position 698: 0.0017423706148609972
Position 1083: 0.0016184363640463918
Position 243: 0.0015270816556493944
Position 1416: 0.0012567679705443263
Position 2143: 0.0011230531480974644
Position 2065: 0.001119663391491841
Position 410: 0.0007949339517401424
Position 1281: 0.0007420228757143472
Position 264: 0.0007380246427716095
Position 740: 0.0007329010264344298
Position 122: 0.0005938262522805798
Position 298: 0.0005496602615483524
Position 1597: 0.0005273824149492434
Position 1518: 0.0005154580508301458
Position 3586: 0.0004375326481068947
Position 2694: 0.00035274252854090155
Position 1617: 0.00033432179218405354
Position 1592: 0.00032048968652612363
Position 286: 0.00030908198238451494
Position 414: 0.00030226738944914437
Position 1050: 0.00028617130022742007
Position 300: 0.0002637829585558998
Position 1982: 0.0002581324481413369
Position 2514: 0.0002194843613365452
Position 1731: 0.00016054999416704774
Position 1215: 0.0001588860951052675
Position 779: 0.00014450491358648006
Position 2247: 0.00011276931321227661
Position 1703: 0.0001089162297786848
Position 1131: 9.88497192979727e-05
Position 464: 9.782512319505097e-05
Position 2221: 9.736148766565369e-05
Position 1484: 9.619943778637592e-05
Position 392: 8.493580179109047e-05
Position 2297: 8.381132976050554e-05
Position 1171: 7.945405902146589e-05
Position 150: 7.792660729494369e-05
Position 501: 6.58701714459374e-05
Position 1386: 5.068250437340643e-05
Position 937: 4.0470585266914065e-05
Position 490: 3.863839320258545e-05
Position 546: 3.705269428662833e-05
Position 1669: 3.580936668009389e-05
Position 557: 3.508796411878233e-05
Position 2033: 3.298952931525128e-05
Position 2259: 3.101759458498955e-05
Position 371: 3.083753446144675e-05
Position 944: 2.798581711141645e-05
Position 708: 2.6498020095112507e-05
Position 831: 2.6237901687487872e-05
Position 524: 1.9100995406343174e-05
Position 716: 1.8549590978251553e-05
Position 997: 1.4156683315852096e-05
Position 1487: 1.2938154036155488e-05
Position 786: 1.1767568384041053e-05
Position 458: 1.158143481580218e-05
Position 869: 1.136374364172043e-05
Position 145: 1.1098343222161681e-05
Position 317: 7.083131504132644e-06
Position 720: 5.8124276080809465e-06
Position 304: 5.681151252203747e-06
Position 896: 3.690250665775456e-06
Position 582: 3.069042497709269e-06
Position 2495: 2.7746865400928e-06
Position 180: 1.6336013409723865e-06
Position 1594: 1.2061012467325489e-06
Position 345: 1.10781773317209e-06
Position 418: 9.225046219897319e-07
Position 279: 7.338510429113699e-07
Position 424: 7.086745628701548e-07
Position 95: 6.939456539235811e-07
Position 428: 6.836114891724045e-07
Position 152: 4.910817385478528e-07
Position 321: 2.709070617522551e-07
Position 882: 1.8141042767083148e-07
Position 107: 1.27689866106539e-07
Position 92: 1.0534935860709068e-07
Position 174: 7.877962504196525e-08
Position 1006: 6.589490118374644e-08
Position 854: 5.776539404007345e-08
Position 589: 5.7606013778742736e-08
Position 576: 3.877004630236737e-09
Position 162: 6.261555631510457e-10
Position 604: 7.693906661786076e-11
Position 852: 2.0642586797194982e-11
Position 193: 1.677444474522906e-13
Position 104: 4.6674990720111295e-14
Position 97: 3.770820463732369e-14
Position 100: 1.90062791846232e-14
Position 185: 1.5692540203792945e-14
Position 432: 7.707619832574068e-15
