Gene = SCNM1
Position 3499: 4.870035399152097e-06
Position 1558: 4.425428493359071e-06
Position 1252: 4.217754277493034e-06
Position 755: 3.349547226631396e-06
Position 1143: 2.8678758633245956e-06
Position 2552: 2.8290783300386888e-06
Position 1473: 2.607614441119268e-06
Position 1725: 1.237988760666582e-06
Position 1335: 1.1173121082944417e-06
Position 628: 9.083040977692536e-07
Position 124: 7.470103911791945e-07
Position 670: 6.12124005732922e-07
Position 1907: 6.065906326602444e-07
Position 129: 5.834563806825055e-07
Position 1685: 5.484302463232142e-07
Position 1552: 5.473817592958935e-07
Position 967: 5.139583778271726e-07
Position 470: 5.134088877027401e-07
Position 764: 4.903051738825748e-07
Position 1128: 2.1644495425633819e-07
Position 166: 2.1616453677881986e-07
Position 2509: 2.1386571331755907e-07
Position 263: 1.9847760385323582e-07
Position 767: 1.863147640470647e-07
Position 2296: 1.760407340219414e-07
Position 789: 1.7560162489905265e-07
Position 210: 1.732860841547998e-07
Position 280: 1.3520399996144904e-07
Position 727: 1.1068044075284555e-07
Position 162: 1.0813532753590331e-07
Position 1888: 1.0609646422824534e-07
Position 1761: 8.714728693089474e-08
Position 438: 7.5449634023342e-08
Position 1157: 7.243586249163869e-08
Position 1121: 7.153956537193204e-08
Position 1116: 6.75495555099572e-08
Position 271: 6.039528151599429e-08
Position 265: 3.4087397937398886e-08
Position 1125: 2.5782331530404126e-08
Position 197: 2.313838077587234e-08
Position 132: 2.1713537390585172e-08
Position 290: 2.149055328413261e-08
Position 476: 1.6124797531072792e-08
Position 105: 1.5569486765069286e-08
Position 188: 7.731220668421393e-09
Position 179: 6.9121025884163155e-09
Position 1162: 6.796777343207525e-09
Position 985: 5.274449077582235e-09
Position 1154: 4.8296861412594514e-09
Position 1205: 4.031890336914073e-09
Position 981: 4.005562451854597e-09
Position 1171: 2.7621039907313906e-09
Position 172: 1.0415790527879586e-09
Position 1388: 4.951825459073479e-10
Position 142: 2.7409330353964e-10
Position 282: 2.1724642338133412e-10
Position 1392: 1.337085927675814e-10
Position 177: 6.21438062459805e-11
Position 222: 3.3441325860404954e-11
Position 219: 3.1802363458061394e-11
Position 504: 6.377862747791568e-12
Position 1210: 4.803084842718241e-12
Position 542: 1.898353861819934e-15
Position 1184: 2.529300561893077e-16
