Gene = BRI3
Position 3437: 0.00032028638545018764
Position 1561: 0.00029941949511213606
Position 1939: 0.0002515197334178133
Position 3453: 0.00017720458312310897
Position 1991: 0.0001770139878176314
Position 1301: 0.00017488648717012539
Position 1499: 0.00016196158679818192
Position 1957: 0.00014124276127888463
Position 1536: 0.00014042430384062483
Position 1339: 0.00013097080558002963
Position 3397: 0.00012385884601164487
Position 2729: 0.00010652044833327933
Position 715: 0.00010428312793919779
Position 2085: 8.818077095631018e-05
Position 1276: 8.005478727980992e-05
Position 1833: 6.780284057841384e-05
Position 2053: 6.766667560897877e-05
Position 1610: 5.6995615758637e-05
Position 370: 5.3994666207100206e-05
Position 376: 4.769999199126876e-05
Position 1805: 4.600404000541259e-05
Position 1508: 3.687642057971225e-05
Position 1558: 3.533319483668558e-05
Position 1976: 3.447872775313766e-05
Position 144: 2.5177466773107958e-05
Position 1335: 1.829137350158682e-05
Position 759: 1.658901125749034e-05
Position 262: 1.5441190485823566e-05
Position 1565: 1.3426451308372397e-05
Position 524: 1.258195766267293e-05
Position 3339: 1.2274731823934512e-05
Position 418: 1.2053371094113886e-05
Position 412: 1.1732119260177016e-05
Position 583: 1.1557707059226299e-05
Position 1674: 8.864621796437142e-06
Position 336: 8.799322953483485e-06
Position 1214: 7.599356707402644e-06
Position 923: 5.827355251470846e-06
Position 502: 5.698050106854233e-06
Position 2810: 3.984287434771889e-06
Position 900: 1.718846087404855e-06
Position 913: 1.6927694744768443e-06
Position 132: 1.6345605130752426e-06
Position 1830: 9.827435499602773e-07
Position 556: 8.663129337142642e-07
Position 1815: 7.924118898020697e-07
Position 1179: 6.906040062272853e-07
Position 1225: 5.753331301550239e-07
Position 1705: 5.485216809866928e-07
Position 778: 5.387832275534443e-07
Position 2423: 4.078281107174404e-07
Position 868: 3.4603853720563253e-07
Position 171: 2.726728108562076e-07
Position 1625: 2.2169647387853736e-07
Position 1512: 1.8593629659856895e-07
Position 535: 1.6940877402545276e-07
Position 302: 1.3513128424668696e-07
Position 1310: 1.3456054359239136e-07
Position 606: 9.411468357262877e-08
Position 147: 8.979489364015907e-08
Position 2128: 6.972288697891154e-08
Position 566: 6.894055802169672e-08
Position 2178: 6.6001367077599e-08
Position 1246: 5.06756324277153e-08
Position 1210: 3.495065638511413e-08
Position 180: 2.45917021564246e-08
Position 948: 1.3933746474200496e-08
Position 1222: 1.366067851062962e-08
Position 615: 1.2362810463607701e-08
Position 593: 1.1452197633864682e-08
Position 98: 9.643493414117067e-09
Position 762: 5.127521583504943e-09
Position 599: 1.942269562045146e-09
Position 310: 1.0876200506311988e-09
Position 815: 9.980763063219876e-10
Position 1230: 1.2398555942925016e-10
