Gene = GCC1
Position 4465: 0.0021000067268338654
Position 1731: 0.0018085938965135867
Position 2639: 0.001720403371272658
Position 616: 0.0015083035214317113
Position 1253: 0.0013796753490847328
Position 4110: 0.0012569683809348282
Position 1716: 0.0011377112852311495
Position 1642: 0.0010166833821627392
Position 1664: 0.000971017507732048
Position 620: 0.0008988246965548145
Position 4398: 0.0008603031166520253
Position 2960: 0.0008230237454995771
Position 3254: 0.0008042653477093344
Position 1734: 0.0007962123744406617
Position 2906: 0.0007953345938383196
Position 1306: 0.0007945248271702501
Position 1177: 0.0007484893527684881
Position 433: 0.0006053062905122664
Position 350: 0.000591016640911346
Position 4334: 0.0005310560111409649
Position 417: 0.0005284378476893038
Position 3954: 0.00040187871516358584
Position 1276: 0.0003987409417334091
Position 4932: 0.0003539419927341043
Position 2102: 0.0003349462704988072
Position 3990: 0.00032913569569753174
Position 650: 0.000313616085007814
Position 1303: 0.00031211363329669074
Position 394: 0.0003019410538930958
Position 2520: 0.000288903214107055
Position 723: 0.00028021321453017116
Position 1889: 0.0002764007363158244
Position 1081: 0.0002631206194010479
Position 2945: 0.0002503241671054252
Position 2948: 0.00023317565747629516
Position 2465: 0.0002180488754796577
Position 1795: 0.0002086888092855336
Position 1268: 0.0002052878691922823
Position 2608: 0.0001989628352442698
Position 750: 0.00013780387857070803
Position 2524: 0.0001300676165347592
Position 875: 0.00012104270895503958
Position 933: 0.00011858674995538191
Position 462: 0.00011077459115412342
Position 757: 0.00010998417542292495
Position 643: 0.00010617586471034852
Position 520: 0.00010546572870930748
Position 1139: 9.94610628717279e-05
Position 1417: 8.358806389134321e-05
Position 1590: 7.874769849984345e-05
Position 1144: 7.234889055004498e-05
Position 2441: 7.221151564399569e-05
Position 282: 7.060738586060643e-05
Position 2444: 5.988605961310956e-05
Position 3488: 4.892020168905658e-05
Position 1009: 4.732231713155965e-05
Position 1189: 3.853217851808612e-05
Position 700: 3.2471942804269294e-05
Position 488: 2.767766828829115e-05
Position 2570: 2.1156199269432046e-05
Position 2412: 2.109124549993038e-05
Position 2245: 2.0254360089490147e-05
Position 555: 1.5103351452610237e-05
Position 3485: 1.373491260425288e-05
Position 2654: 1.241476182671744e-05
Position 2336: 9.199284412471704e-06
Position 741: 8.375517817229147e-06
Position 466: 8.337308286649464e-06
Position 430: 8.221239585227415e-06
Position 1180: 8.063900166550295e-06
Position 1141: 8.043770450988648e-06
Position 469: 7.536184725779325e-06
Position 1486: 4.43419873906782e-06
Position 1873: 2.306539085743733e-06
Position 705: 7.348418921928012e-07
Position 329: 6.195164866845312e-07
Position 811: 5.056697389192169e-07
Position 776: 4.374464842745505e-07
Position 259: 2.1207859877911123e-07
Position 572: 2.0033433320921437e-07
Position 514: 1.7640266237154787e-07
Position 532: 8.389903423009948e-08
Position 481: 5.9190651904513386e-08
Position 297: 2.5972400377062293e-08
Position 188: 1.9178161698714517e-08
Position 210: 1.911324021399603e-08
Position 502: 1.7559032675833797e-08
Position 490: 1.6461706009282615e-08
Position 150: 1.5220830426724548e-08
Position 116: 7.037068966743057e-09
