Gene = SSR2
Position 427: 9.836447712607636e-05
Position 1573: 9.282205458153187e-05
Position 1025: 8.877913274335178e-05
Position 583: 8.792408866717444e-05
Position 76: 7.67528238023065e-05
Position 354: 7.180752747829974e-05
Position 93: 6.332152806676248e-05
Position 508: 4.44814552908053e-05
Position 1286: 3.297293075066578e-05
Position 936: 1.0657798218178287e-05
Position 1548: 2.988352086902826e-06
Position 1149: 1.2173171552742856e-06
Position 321: 9.651693672651586e-07
Position 119: 7.967848581049926e-07
Position 258: 5.193366766408299e-07
Position 183: 2.849373367611498e-07
Position 920: 6.824063389351871e-08
Position 277: 5.1274148009171945e-08
Position 1809: 6.147625692553685e-09
Position 413: 5.51517836780115e-09
Position 6: 1.8106082473464388e-09
Position 196: 5.1160816755256554e-11
Position 137: 4.4957775348776544e-11
Position 40: 4.2516608635950813e-11
Position 56: 4.017495325263374e-11
Position 34: 3.734687137928556e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11308: 0.8670566375707744
Position 9071: 0.8105518061905138
Position 2590: 0.4464483007283653
Position 840: 0.4412334130710789
Position 791: 0.37597748775108075
Position 5889: 0.27928946650859127
Position 1692: 0.2745452444420043
Position 2634: 0.17758949287768455
Position 5932: 0.14650187956732041
Position 843: 0.12811219398018123
Position 8393: 0.0910266157412468
Position 5764: 0.08433170667254336
Position 7540: 0.07414905187720797
Position 2637: 0.0444478261762626
Position 11569: 0.04372507687711635
Position 11795: 0.02383844923278907
Position 5885: 0.018740138171664963
Position 9653: 0.016862308745245153
Position 886: 0.015338618667222248
Position 1057: 0.012260227787128184
Position 9230: 0.010149876259408825
Position 453: 0.009825602817489187
Position 2601: 0.009595880624747095
Position 4006: 0.008195998253344071
Position 560: 0.007622144361623184
Position 6499: 0.007495176761904179
Position 11530: 0.007479706044981137
Position 845: 0.006993077291897691
Position 697: 0.005692326842273849
Position 612: 0.005315900878439452
Position 9283: 0.0047075048009636
Position 1809: 0.004705411298546282
Position 2813: 0.004360233498265885
Position 604: 0.0037835043168580403
Position 4215: 0.003490379157977916
Position 10636: 0.003484931072072889
Position 8357: 0.003285727186769229
Position 11575: 0.003026924354816078
Position 519: 0.002942685893908219
Position 11275: 0.0029414462892506164
Position 437: 0.002536923836621336
Position 1781: 0.002160227560239435
Position 5699: 0.0021130169415359314
Position 268: 0.0021103641647553582
Position 4398: 0.0017157569656368699
Position 522: 0.0016382160907371253
Position 7181: 0.0014977730814138236
Position 9662: 0.001408878164296711
Position 375: 0.0013489407737013602
Position 443: 0.0013298326732699745
Position 5646: 0.0012510689665957842
Position 9504: 0.00095359937809581
Position 5456: 0.0009368410070407088
Position 5620: 0.0009325840544991091
Position 679: 0.0008689065255470584
Position 9013: 0.0008491764894503645
Position 9008: 0.0007974136869529785
Position 2259: 0.0007607177285068913
Position 305: 0.0006537549858889294
Position 11730: 0.0006085665228152187
Position 2752: 0.0005688210127919587
Position 8056: 0.0005202959250308167
Position 11798: 0.0005185871032876599
Position 9509: 0.00042724676097721423
Position 2770: 0.00039107395732830753
Position 7137: 0.0003150010305331418
Position 8714: 0.00030925697005478763
Position 485: 0.0003064716082115425
Position 1927: 0.00027570932874218946
Position 920: 0.00027339228777371936
Position 2327: 0.0002600802937764867
Position 1706: 0.0002582854774831585
Position 283: 0.00024988174719115533
Position 272: 0.00021514612734995674
Position 1253: 0.00020537046525890664
Position 856: 0.00019449423623209768
Position 1063: 0.00017769638630765554
Position 6151: 0.00017162150093945732
Position 2857: 0.00016189404981155144
Position 849: 0.0001573204106131051
Position 1308: 0.00014591153337172608
Position 4809: 0.00014396771145190715
Position 1594: 0.0001332157087415336
Position 7536: 0.00013033551178718975
Position 475: 0.00011974209766531981
Position 431: 0.00011666791369136803
Position 391: 0.00010361734277123644
Position 8861: 0.00010138491470908657
Position 2088: 8.64075669783661e-05
Position 7293: 8.569150947804506e-05
Position 852: 7.950798839579029e-05
Position 2111: 7.503243670040557e-05
Position 705: 7.332819850927162e-05
Position 2001: 7.281346752942053e-05
Position 1111: 6.99301504268861e-05
Position 566: 6.418210678347513e-05
Position 489: 6.024526057752426e-05
Position 564: 5.4744390399247235e-05
Position 7468: 5.419425048805603e-05
Position 1951: 5.13521601267724e-05
Position 796: 4.717807155254802e-05
Position 402: 4.539025753487162e-05
Position 151: 4.4978080872438854e-05
Position 4142: 4.462873026749825e-05
Position 8019: 4.4569487304730794e-05
Position 210: 4.1770306387896494e-05
Position 1871: 3.5374926219548355e-05
Position 331: 3.525521093113336e-05
Position 1775: 3.4329300015483136e-05
Position 7385: 3.368328710194435e-05
Position 2277: 3.2138298152715776e-05
Position 1817: 3.167014045391434e-05
Position 2418: 3.139267600073402e-05
Position 388: 2.8332049250906226e-05
Position 1276: 2.4829845398055348e-05
Position 460: 2.273150241473959e-05
Position 1788: 2.18950662845519e-05
Position 2415: 1.9709645731588443e-05
Position 1032: 1.81808569543922e-05
Position 2469: 1.7787616561179368e-05
Position 377: 1.46878465198369e-05
Position 1721: 1.3701395484870848e-05
Position 394: 1.3599142798924811e-05
Position 192: 1.0853550385771153e-05
Position 1868: 1.0008705305365994e-05
Position 1437: 9.989240231569553e-06
Position 4457: 9.406581003799883e-06
Position 230: 9.216164148241692e-06
Position 409: 8.367259456820654e-06
Position 1108: 8.338026971783655e-06
Position 3935: 7.533214313984861e-06
Position 219: 7.247552633768564e-06
Position 1205: 6.0634761395833275e-06
Position 3312: 5.616220553296757e-06
Position 574: 5.597403085521488e-06
Position 232: 4.692773298269358e-06
Position 212: 4.166051208484634e-06
Position 619: 3.2119993646488223e-06
Position 4039: 2.3578562242369832e-06
Position 626: 1.6763268665191605e-06
Position 532: 1.5605128036386424e-06
Position 721: 1.487910747469241e-06
Position 2862: 1.0352270191871912e-06
Position 2716: 9.809164499822326e-07
Position 1486: 8.986560633670559e-07
Position 1411: 6.258750229190509e-07
Position 2944: 5.52611296655862e-07
Position 1289: 4.809141808669052e-07
Position 1163: 4.359317985171991e-07
Position 354: 4.2215053787015604e-07
Position 1171: 3.3120585862165555e-07
Position 2498: 1.7595084615658218e-07
Position 155: 2.531386518312077e-08
Position 169: 1.7977523597218007e-08
Position 319: 1.037604135380483e-08
Position 399: 9.495771660806988e-09
Position 340: 8.325304481047283e-09
Position 1716: 4.909265742078955e-09
Position 174: 3.7040384087588036e-09
Position 176: 3.5367771207335143e-09
Position 343: 3.2847664253847342e-09
Position 996: 2.229021108354761e-09
Position 288: 2.2100382364634343e-09
Position 321: 1.5890862850962828e-09
Position 1003: 1.341514693186269e-09
Position 1874: 3.062697931450469e-10
Position 160: 8.273723826687444e-11
