Gene = SAPCD2
Position 6220: 5.6260494609194835e-05
Position 43: 5.4899958411459086e-05
Position 1449: 5.097365814795917e-05
Position 6398: 4.933833605843202e-05
Position 557: 4.1321013376454796e-05
Position 232: 3.640838044954323e-05
Position 2745: 2.9359348640308603e-05
Position 6204: 2.7510022737246208e-05
Position 610: 2.0208655433825815e-05
Position 2541: 1.9823867760819804e-05
Position 37: 1.0613712457288346e-05
Position 1097: 1.0505703973827893e-05
Position 6145: 9.471778741497304e-06
Position 6423: 7.654546984329792e-06
Position 2591: 5.603595527681651e-06
Position 576: 4.4459808764826054e-06
Position 703: 3.3388616802062405e-06
Position 28: 2.6157395148669486e-06
Position 655: 1.9289087588705716e-06
Position 1435: 1.7564745259746533e-06
Position 1279: 1.1851984680834167e-06
Position 161: 1.151267191852595e-06
Position 1389: 1.130522753084115e-06
Position 1119: 1.0608481211715344e-06
Position 729: 6.759713807322919e-07
Position 1271: 2.3175586300805045e-07
Position 5935: 2.1110793279459942e-07
Position 5669: 1.8323695817579573e-07
Position 5760: 1.6522915928539748e-07
Position 5817: 1.2540782806194677e-07
Position 5848: 1.0612142643156122e-07
Position 5929: 9.526907577510127e-08
Position 1252: 5.849752298590871e-08
Position 879: 5.186845650529917e-08
Position 4969: 4.520246534691757e-08
Position 4760: 2.8671061979634286e-08
Position 389: 1.9524869602075333e-08
Position 5804: 7.558413109922235e-09
Position 1585: 7.498626822721738e-09
Position 5869: 4.213698777445809e-09
Position 1075: 9.803122137122876e-10
Position 779: 1.289496024570745e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5608: 0.991787557136144
Position 4213: 0.9411698434632659
Position 5402: 0.9371252789596018
Position 4919: 0.6746279265011615
Position 4661: 0.5800189970695829
Position 794: 0.44336482542728006
Position 5800: 0.4425272279258793
Position 4846: 0.17074596787432095
Position 2388: 0.1307178046066915
Position 6078: 0.08558756601384808
Position 3800: 0.07060006592753448
Position 7462: 0.0681519850799681
Position 7162: 0.0657567810427669
Position 4967: 0.05334696908990562
Position 4757: 0.04730713728856699
Position 6796: 0.040897329413075154
Position 6282: 0.03686957680118897
Position 5288: 0.03585577573869502
Position 6255: 0.03152810448689846
Position 1519: 0.030662878415383496
Position 5803: 0.02912263769484891
Position 7666: 0.023168409545045798
Position 5955: 0.021372332722987938
Position 7270: 0.020739048840573968
Position 7312: 0.019098984423359763
Position 4928: 0.01710239348460335
Position 6908: 0.016627205142094537
Position 6897: 0.01364581714032266
Position 4891: 0.011405165143568884
Position 1604: 0.011224450563679472
Position 7552: 0.011092958622062069
Position 6590: 0.010461515445042402
Position 597: 0.009303164780755453
Position 769: 0.008624887185788974
Position 5299: 0.00806364545986088
Position 5582: 0.007770283833343177
Position 5418: 0.007658325421045534
Position 7370: 0.006630833420343818
Position 6785: 0.00659285067911513
Position 8148: 0.006410149215036543
Position 6959: 0.006314540529952066
Position 3867: 0.006105615982128089
Position 6304: 0.005696296637258699
Position 8075: 0.005532456673183806
Position 5231: 0.0051790827207278695
Position 7109: 0.004320671777498834
Position 2208: 0.004298054255611101
Position 6677: 0.004236915796466999
Position 2636: 0.004205674858667981
Position 7188: 0.00417455507033969
Position 2507: 0.004141762776631652
Position 4609: 0.004100957553925827
Position 2606: 0.0040525782737605215
Position 1617: 0.0036493087750931715
Position 7026: 0.003332634203377082
Position 4666: 0.0032645093016128446
Position 7628: 0.003021490191991303
Position 2357: 0.002763833907854635
Position 7947: 0.0026826607174262242
Position 7576: 0.002500343890566995
Position 1361: 0.0024542175790949173
Position 6020: 0.0023075948799046973
Position 6735: 0.002210113144883532
Position 761: 0.0021652185572705158
Position 7697: 0.0021498004031826543
Position 6330: 0.002110820968855968
Position 7281: 0.002070830881483447
Position 6538: 0.0019656809848025594
Position 1411: 0.0019512720965050143
Position 5833: 0.001891932616441775
Position 8123: 0.0018118784986561613
Position 2135: 0.0018015454078990452
Position 5165: 0.0017938632187635031
Position 7248: 0.0017927621403271824
Position 5006: 0.001772360941907482
Position 7919: 0.0016230563832177066
Position 6505: 0.0015950273454519949
Position 5009: 0.0015109801248307704
Position 2684: 0.0015089000777189002
Position 4707: 0.0014914270486877804
Position 7031: 0.0014766677719662215
Position 6485: 0.001470937891765764
Position 5929: 0.0013954738050181222
Position 4767: 0.0013204093045946137
Position 1625: 0.0012622369804683358
Position 5842: 0.0012115039477472802
Position 7749: 0.0012097245573611539
Position 5341: 0.0011933779398149496
Position 1489: 0.0011930173694236128
Position 4925: 0.0011776292060427815
Position 6383: 0.0011487915881672618
Position 7426: 0.0010287880915606214
Position 4946: 0.001024064632563946
Position 6031: 0.0009995354580149525
Position 7625: 0.0009630269298955591
Position 6979: 0.0009626880259949861
Position 6238: 0.0009247299293269925
Position 4592: 0.0008938905596732881
Position 582: 0.000853383721074905
Position 2173: 0.0008224954047660139
Position 4031: 0.0008212155761727943
Position 5185: 0.0007351987611007433
Position 7145: 0.0007087570439424725
Position 6327: 0.0006591024888233838
Position 6517: 0.0006437889873552161
Position 4548: 0.0006155579675899009
Position 7866: 0.0005454267596842606
Position 1990: 0.0005193380976856414
Position 4976: 0.00046906478975951966
Position 7682: 0.0004481608514760193
Position 7008: 0.0004364980504913924
Position 2390: 0.00042896819530433727
Position 5866: 0.0004266021823542661
Position 2254: 0.000402582583644078
Position 1480: 0.0003805174968479063
Position 3950: 0.0003793167763592502
Position 6120: 0.0003690985284860916
Position 5815: 0.0003634317331129597
Position 7468: 0.00035264719770326363
Position 7218: 0.0002952340573136495
Position 7323: 0.0002816890780359967
Position 1429: 0.0002758523706568073
Position 4016: 0.000250056436388161
Position 5305: 0.00024885181779943984
Position 6362: 0.00024757210208849406
Position 490: 0.00024746146073318677
Position 8433: 0.00023517038748408934
Position 6803: 0.0002265136593300613
Position 5453: 0.00022241626604795013
Position 5677: 0.00019183863039590903
Position 6208: 0.00017439600234398476
Position 2555: 0.00017262749847741756
Position 5680: 0.00016338340205434727
Position 2413: 0.00014976529584514157
Position 6091: 0.0001418195205484661
Position 752: 0.00013636293469286402
Position 2154: 0.00013625900059133954
Position 2231: 0.00012365176826230142
Position 2189: 0.00011610516156028527
Position 1943: 0.00010365289501312854
Position 936: 0.00010294024311785366
Position 5266: 0.00010239420742568926
Position 607: 7.846115967819865e-05
Position 2210: 6.52898445038626e-05
Position 6931: 6.433965027319568e-05
Position 1749: 6.148945585792348e-05
Position 2045: 3.827012708953954e-05
Position 1524: 3.5315239267470965e-05
Position 6994: 3.231852707191907e-05
Position 5252: 2.9084513949066107e-05
Position 1183: 2.5539946102046144e-05
Position 2041: 2.3459190305280506e-05
Position 646: 2.2960180932654368e-05
Position 6849: 2.1717800417644693e-05
Position 5683: 1.9961430156341564e-05
Position 1090: 1.4708995010279245e-05
Position 1675: 1.4448357219149198e-05
Position 217: 1.2961146060758862e-05
Position 2062: 1.2602559448907467e-05
Position 1140: 8.95510986125614e-06
Position 625: 8.898007418240539e-06
Position 661: 8.89395761932462e-06
Position 6367: 8.670108587639475e-06
Position 732: 7.305799576846699e-06
Position 5496: 6.17229378814312e-06
Position 5551: 5.611431515027652e-06
Position 604: 5.006324462086157e-06
Position 472: 4.604169628633868e-06
Position 1132: 4.5957721196045065e-06
Position 5863: 3.572109322631836e-06
Position 5239: 3.192077195404895e-06
Position 5896: 2.6925842144008926e-06
Position 1117: 2.1880355587457016e-06
Position 5839: 1.8744265607894705e-06
Position 5701: 1.7716763054930507e-06
Position 186: 1.6382441827645142e-06
Position 652: 1.2730423777820062e-06
Position 363: 1.1705768963622634e-06
Position 5845: 1.0882355835233103e-06
Position 349: 1.0078852500109305e-06
Position 1235: 9.612779659721598e-07
Position 966: 8.355377722655888e-07
Position 1177: 8.088549202651451e-07
Position 810: 7.043552691453314e-07
Position 1271: 5.767892773987793e-07
Position 5707: 5.655591915296812e-07
Position 5893: 5.560160453252953e-07
Position 1215: 5.543974249037526e-07
Position 1113: 2.382173766088931e-07
Position 417: 2.2812718358493924e-07
Position 866: 1.9284304095992279e-07
Position 839: 1.8857361596212015e-07
Position 860: 1.8110829878015539e-07
Position 1290: 1.7038120970812909e-07
Position 1213: 1.683934611069899e-07
Position 1678: 1.5588026431860953e-07
Position 942: 1.4353346611380265e-07
Position 1068: 1.1410692482265018e-07
Position 906: 1.093745177268693e-07
Position 698: 9.421048256335642e-08
Position 687: 9.133427220366084e-08
Position 517: 7.537184415386468e-08
Position 219: 6.267940140044093e-08
Position 541: 6.050579436626204e-08
Position 681: 4.960227683093801e-08
Position 5704: 4.764137398144225e-08
Position 382: 2.720524710632171e-08
Position 537: 2.5861539416228214e-08
Position 535: 1.799809822721292e-08
Position 337: 7.562030215930263e-09
Position 1187: 7.348612515866521e-09
Position 1703: 7.336857680431619e-09
Position 1094: 7.158388513948451e-09
Position 193: 5.4482496347584e-09
Position 298: 4.4276793092971415e-09
Position 663: 3.4004098071595677e-09
Position 889: 1.280121242582837e-09
Position 1777: 9.744406184622347e-10
Position 894: 9.134051461057897e-10
Position 286: 4.3266913414027396e-10
Position 6288: 1.7529608195362774e-10
Position 950: 1.6597570009757066e-11
Position 1006: 9.679904388128498e-12
Position 990: 4.3206326692619865e-12
