Gene = MCIDAS
Position 1321: 4.820962145828276e-05
Position 2638: 4.370264934276567e-05
Position 1151: 3.6282533422122685e-05
Position 1147: 3.521010032313347e-05
Position 831: 3.235896829716395e-05
Position 2986: 3.0987647325859934e-05
Position 325: 1.8337003045919352e-05
Position 3461: 1.2648446115603563e-05
Position 717: 1.2174181688367641e-05
Position 338: 6.415619494593333e-06
Position 800: 5.446977689964122e-06
Position 432: 3.461586048220751e-06
Position 765: 2.8688030201827807e-06
Position 438: 2.7119064209974794e-06
Position 208: 2.6702126164030868e-06
Position 1077: 2.1845464186670165e-06
Position 103: 1.576497569909276e-06
Position 6304: 1.4459109570171459e-06
Position 797: 1.3585306512532911e-06
Position 768: 9.138013568724631e-07
Position 359: 4.26385832996109e-07
Position 151: 4.246947852495796e-07
Position 366: 3.6823890102019634e-07
Position 1969: 3.328066164634581e-07
Position 112: 2.971044646621638e-07
Position 6349: 2.5192945005578117e-07
Position 1170: 2.1105126350966243e-07
Position 803: 9.680773867653605e-08
Position 401: 7.181167305904623e-08
Position 6319: 4.3602227393312435e-08
Position 383: 1.9988967644289438e-08
Position 370: 1.3085006485273958e-08
Position 372: 1.206775979553968e-08
Position 972: 1.0128461580571974e-08
Position 490: 7.944302867975115e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 383: 0.9613214306095289
Position 6188: 0.9432711738914402
Position 6508: 0.770702535847434
Position 647: 0.7031598596268605
Position 4291: 0.27030531505727634
Position 3405: 0.1528521674325022
Position 3908: 0.13417930658345684
Position 3103: 0.12728000542045223
Position 4423: 0.09496019755793643
Position 4915: 0.07146770664781314
Position 3693: 0.059923213240131896
Position 6886: 0.059162641919268934
Position 662: 0.0589804600563336
Position 3949: 0.05823044934053816
Position 4520: 0.05814794762698177
Position 3719: 0.05233985130262101
Position 6088: 0.04481803737523486
Position 7027: 0.044347432674686764
Position 4485: 0.040942188259857785
Position 2825: 0.040578232834271345
Position 5053: 0.04018928790080535
Position 3990: 0.03956203019675077
Position 919: 0.03954816980264838
Position 6568: 0.03681038182713273
Position 584: 0.036419510292987615
Position 7057: 0.027702383756747977
Position 5031: 0.02683078141561753
Position 3575: 0.024441846008627262
Position 6511: 0.022759348200953763
Position 2712: 0.014806519617461692
Position 3660: 0.012778017780798545
Position 7224: 0.011324228645631765
Position 3728: 0.009751215717819594
Position 420: 0.00931301379776419
Position 7013: 0.009163162918162758
Position 401: 0.008688299791861536
Position 3919: 0.008452056182506525
Position 1193: 0.007178407766208588
Position 972: 0.006071881879348576
Position 3532: 0.005395770171784622
Position 6852: 0.0053701269128714774
Position 3416: 0.0053475576280579765
Position 6995: 0.0052298147453214185
Position 6776: 0.005163809979787592
Position 3865: 0.0045581964937701685
Position 6129: 0.003455353472293276
Position 6215: 0.0028131335764453058
Position 4545: 0.0027818405908106784
Position 2110: 0.002649343383391504
Position 6209: 0.002266427553997126
Position 5393: 0.0022605272370703052
Position 7133: 0.0021732850702595743
Position 6713: 0.0019361438032010265
Position 3953: 0.0018221820149959677
Position 1286: 0.0017760627837878945
Position 670: 0.0017515827016627208
Position 820: 0.0016566415645057001
Position 2888: 0.0015838679401208291
Position 6945: 0.0013770012388431504
Position 2794: 0.0013322165976668876
Position 6858: 0.0013106802252419595
Position 3707: 0.001292010425193532
Position 6906: 0.0011522192419651243
Position 3196: 0.0010211805272468302
Position 7287: 0.0009966430812055214
Position 1831: 0.0007153667334424109
Position 4240: 0.0007118195136598657
Position 6065: 0.0006881562359137349
Position 899: 0.0006749462909457325
Position 1110: 0.000538501287905681
Position 1027: 0.0004864417084836192
Position 6735: 0.0004840136348426379
Position 6464: 0.00044953306081945343
Position 7290: 0.0004064469824138105
Position 7229: 0.0003397887903495068
Position 843: 0.0003386326297534453
Position 6616: 0.00031546836592835387
Position 894: 0.00031169706257525053
Position 6369: 0.0002863191030375253
Position 6810: 0.00027340679684555473
Position 949: 0.00026689398153929936
Position 931: 0.00026471715002294576
Position 6474: 0.00020480921954544375
Position 6526: 0.00020196512067851064
Position 7200: 0.00017049782453841896
Position 7174: 0.00016432006799813346
Position 2134: 0.00015647836719903102
Position 7203: 0.00014847461990550063
Position 877: 0.0001428548435780926
Position 3344: 0.0001332472869106702
Position 6574: 0.00013063147936171157
Position 545: 0.00012676527081182282
Position 6837: 0.00011295422842039945
Position 1912: 0.000102032535815287
Position 1458: 8.252058972303626e-05
Position 6426: 7.601793748666057e-05
Position 603: 5.564360623019199e-05
Position 6679: 5.240524570334069e-05
Position 2755: 4.874733531868748e-05
Position 3229: 4.537749773641017e-05
Position 2029: 4.408449686246603e-05
Position 2774: 4.12545197943308e-05
Position 5937: 4.03745071150546e-05
Position 739: 3.7086954479527307e-05
Position 347: 3.47511274077632e-05
Position 1267: 3.357844993256418e-05
Position 2564: 3.197915062769631e-05
Position 2918: 2.9519492750821537e-05
Position 2115: 2.2782528769887745e-05
Position 1462: 1.975921616342351e-05
Position 1159: 1.7321546230563814e-05
Position 609: 1.724443175082969e-05
Position 2284: 1.462185720200567e-05
Position 471: 5.0349636045516935e-06
Position 238: 3.031389940487548e-06
Position 591: 7.951907638076347e-07
Position 4868: 7.284914973134709e-07
Position 2530: 7.278664355064538e-07
Position 151: 6.428808030168223e-07
Position 867: 4.64659410436763e-07
Position 446: 3.5655199716041114e-07
Position 464: 3.1943010592099015e-07
Position 1886: 1.7293678910230746e-07
Position 427: 1.5763694502716637e-07
Position 601: 1.5316666657029475e-07
Position 853: 1.4918163557407853e-07
Position 223: 1.4538527845385053e-07
Position 760: 1.2028198258114283e-07
Position 838: 1.1492839149532387e-07
Position 128: 1.1041890037533503e-07
Position 988: 9.189901259029502e-08
Position 275: 8.867989343251529e-08
Position 480: 7.41971228716604e-08
Position 552: 6.574078067097752e-08
Position 1037: 5.485934167833176e-08
Position 555: 2.0211214772928186e-08
Position 168: 1.9841751588877534e-08
Position 1288: 1.8303530504773035e-08
Position 1321: 1.631380301577078e-08
Position 182: 1.4253137115972771e-08
Position 1162: 1.346866607732099e-08
Position 1292: 1.1414986995272773e-08
Position 529: 1.10787485568552e-08
Position 148: 9.17707517256308e-09
Position 1057: 8.953042460414262e-09
Position 886: 8.323003967472968e-09
Position 164: 4.875419795068319e-09
Position 284: 3.199853163976495e-09
Position 171: 1.6869147244794763e-09
Position 296: 3.0595705275238547e-10
Position 485: 2.626443907495652e-10
Position 290: 1.1657093740095578e-10
Position 292: 8.155658721741472e-12
