Gene = SSC4D
Position 339: 3.393569284822766e-06
Position 341: 3.0547360363725963e-06
Position 343: 2.59557395970536e-06
Position 345: 2.2496770014948376e-06
Position 347: 2.0119327222446164e-06
Position 349: 1.4584348482049956e-06
Position 369: 1.3045768470664785e-06
Position 57: 9.276180828250481e-07
Position 351: 8.919953361740127e-07
Position 319: 7.774403469304714e-07
Position 353: 7.717549406424438e-07
Position 355: 7.191535839798356e-07
Position 357: 7.101254650436549e-07
Position 359: 6.719385507198085e-07
Position 480: 6.242183693304753e-07
Position 242: 5.820287592404187e-07
Position 361: 5.682187859893418e-07
Position 365: 5.390657643750813e-07
Position 363: 5.165781121158297e-07
Position 327: 3.426852041934007e-07
Position 587: 3.1775224620063213e-07
Position 325: 2.851781781689793e-07
Position 165: 1.3688847718991962e-07
Position 139: 2.1358609198664213e-08
Position 564: 1.6489587171147306e-08
Position 163: 2.0375283102754394e-09
Position 307: 2.4604203129360996e-11
Position 367: 2.113951157687736e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10897: 0.9405013236529255
Position 15978: 0.9170747526424131
Position 6489: 0.9156032322612236
Position 14364: 0.8745264917293856
Position 17653: 0.8457062194535524
Position 15737: 0.8145414598432972
Position 8651: 0.6969191185939665
Position 19319: 0.5761471990088023
Position 11996: 0.5641114884473323
Position 11862: 0.45027836462655524
Position 9103: 0.36605911010047676
Position 5189: 0.321916357875314
Position 136: 0.3080557721835361
Position 9280: 0.2037518682858752
Position 15773: 0.14814360159722756
Position 17872: 0.14443584068069798
Position 1320: 0.12095877546929736
Position 20097: 0.10252215498479207
Position 17885: 0.08200781571215991
Position 4119: 0.07546655189968483
Position 1437: 0.07484649516696452
Position 14526: 0.06485151136985924
Position 14274: 0.05656684132738258
Position 19980: 0.05525820722478278
Position 14546: 0.05519924773860218
Position 17555: 0.048374925068492586
Position 1464: 0.04238330030090283
Position 11427: 0.0399631723751281
Position 9176: 0.03880619164201253
Position 19697: 0.038309259185228685
Position 13464: 0.03761498623127644
Position 20226: 0.034397240403263946
Position 9497: 0.03421729301298791
Position 483: 0.03361084600831788
Position 15790: 0.03325611635332007
Position 19303: 0.03317109925418377
Position 208: 0.03051395838415401
Position 5255: 0.03014611481556185
Position 19447: 0.029030194204823456
Position 18277: 0.028791464122832417
Position 18740: 0.02837231190699638
Position 13369: 0.027778588758589753
Position 5437: 0.027651420928009447
Position 1334: 0.02751902519659252
Position 6533: 0.027116438016229674
Position 7629: 0.026757054924608364
Position 1344: 0.02543570327794882
Position 18567: 0.021742279217187126
Position 8428: 0.021540354267177486
Position 16417: 0.02146174624025305
Position 10756: 0.020162799159834956
Position 11680: 0.019438045717542332
Position 9228: 0.01880747609733938
Position 20266: 0.018593794644213513
Position 14301: 0.01768198888504992
Position 9324: 0.017489806846929724
Position 12304: 0.014140167236977627
Position 578: 0.013739656305894117
Position 10914: 0.011832491606311099
Position 19653: 0.011333468277669373
Position 9151: 0.010917055485753877
Position 183: 0.01082685860397258
Position 13120: 0.010790235459598924
Position 16909: 0.010739672272685337
Position 1278: 0.01019133887836201
Position 8687: 0.00972957408939759
Position 14388: 0.009668042740989513
Position 18587: 0.008983976537576729
Position 14563: 0.00891005161852086
Position 16110: 0.008657025846162153
Position 9128: 0.007849195293726118
Position 9516: 0.0077653977319867805
Position 8600: 0.007639629805918031
Position 1441: 0.007005131027178257
Position 11549: 0.006761085804507304
Position 730: 0.006687798162277557
Position 5522: 0.006642242332613293
Position 11717: 0.006601505267432966
Position 9086: 0.006588622810416726
Position 1164: 0.006416032503927809
Position 1349: 0.0055332989190826675
Position 7600: 0.004869283483632653
Position 10307: 0.0048516668213209315
Position 18881: 0.0045766337032163065
Position 8837: 0.004435501321701087
Position 8655: 0.0044067968604840435
Position 14572: 0.004330898830591577
Position 18297: 0.004162135383958054
Position 8438: 0.0037348379860999885
Position 20282: 0.0034924168511509877
Position 7758: 0.0034615244937398326
Position 377: 0.003377190886388429
Position 11707: 0.0031401583771211595
Position 18273: 0.0030721495383082553
Position 11776: 0.0029869915541182357
Position 19953: 0.002760625639834318
Position 19602: 0.0027499147276410685
Position 19262: 0.0024958703848058004
Position 541: 0.0024486543016102396
Position 7666: 0.0024211817309284472
Position 6762: 0.0024191054727195215
Position 18425: 0.0021801390443430472
Position 17312: 0.002159367779572593
Position 449: 0.0020256004243127904
Position 17163: 0.0019573817792850365
Position 17560: 0.001919726360086727
Position 8795: 0.0016848597457149225
Position 1755: 0.001592853792839964
Position 10787: 0.001579723076274837
Position 11684: 0.0015356287181484813
Position 14278: 0.0014742997387649833
Position 3940: 0.0014114890969954155
Position 2919: 0.0013832743072829828
Position 18766: 0.0013326993511754482
Position 1478: 0.0012980769287286138
Position 419: 0.0012930176809697583
Position 19202: 0.001274823695715818
Position 940: 0.001195204200849343
Position 500: 0.0011013743290411364
Position 18809: 0.0009594944271023322
Position 11040: 0.0009574942061194056
Position 18746: 0.0009409432332531447
Position 834: 0.0009096655041844643
Position 15796: 0.0008952806468138226
Position 1194: 0.0007649582298931284
Position 7740: 0.0006305179399021464
Position 14726: 0.0005782940066955571
Position 17511: 0.0005585468174314929
Position 1353: 0.000549078503023856
Position 8732: 0.0005447966103250179
Position 17579: 0.0005377135265214846
Position 17848: 0.0005197850839872702
Position 7789: 0.000497109045384906
Position 17447: 0.0004968350154353401
Position 523: 0.0004933106660138262
Position 18331: 0.0004785586699288738
Position 815: 0.00045189796677454013
Position 909: 0.0004514842514123084
Position 1813: 0.00035307253490730195
Position 16801: 0.0003481310042121012
Position 15715: 0.00031251459216900053
Position 7663: 0.0003011196146031371
Position 16401: 0.0002909058970646529
Position 18742: 0.0002839120273676084
Position 11124: 0.00025302317916794524
Position 16208: 0.00022833473188022433
Position 4632: 0.00022296300281739496
Position 4247: 0.00020541760553158522
Position 914: 0.00019883726160875497
Position 17928: 0.00015711943417264637
Position 4652: 0.00011586848850043839
Position 587: 0.0001036918932598859
Position 15935: 9.095465525753841e-05
Position 760: 7.713709794188036e-05
Position 1205: 6.612258679257235e-05
Position 17726: 5.415056055885503e-05
Position 1571: 3.986333419637278e-05
Position 962: 3.96976172718373e-05
Position 17461: 3.7090041310590344e-05
Position 959: 3.467837579423763e-05
Position 214: 3.365738900800457e-05
Position 12177: 3.365308754050445e-05
Position 1061: 3.1485282425867016e-05
Position 843: 3.126002325774374e-05
Position 632: 2.90627018204554e-05
Position 1233: 2.134773159957309e-05
Position 1138: 1.914799715519622e-05
Position 245: 1.677535756541796e-05
Position 604: 1.6380522532945596e-05
Position 619: 1.6378120799667634e-05
Position 146: 1.5015030530747055e-05
Position 850: 1.2591909601443635e-05
Position 864: 1.2432217668402946e-05
Position 154: 1.2284229695745505e-05
Position 11906: 1.1795955660914081e-05
Position 1243: 1.0975018290015924e-05
Position 1283: 9.038541326268662e-06
Position 874: 8.577711110230792e-06
Position 15946: 7.375190613873687e-06
Position 754: 6.521794784664114e-06
Position 16031: 5.8864509386846e-06
Position 1202: 5.712443200756666e-06
Position 151: 4.979629762421431e-06
Position 17900: 4.647371821549352e-06
Position 17819: 4.242484048617299e-06
Position 893: 4.200926652017465e-06
Position 248: 3.6155262595051946e-06
Position 598: 3.4917006746153217e-06
Position 1559: 2.9637219777988805e-06
Position 15941: 2.3482627725922116e-06
Position 379: 1.6662516149286364e-06
Position 17907: 1.6124540924724794e-06
Position 9548: 1.032647052685123e-06
Position 558: 8.999244176630918e-07
Position 110: 8.770239294072779e-07
Position 16247: 7.639990528849392e-07
Position 16290: 5.9003716854553e-07
Position 699: 6.317869183271768e-08
Position 220: 3.616289650972364e-08
Position 281: 2.166777046893258e-08
Position 373: 1.8857293808603842e-08
Position 706: 1.185625267023989e-08
Position 98: 1.160188910245651e-08
Position 251: 8.708559852233293e-09
Position 94: 7.987996022660756e-09
Position 257: 7.596465660587842e-10
Position 261: 8.86139519894118e-11
Position 381: 7.953333282347887e-11
Position 268: 5.63775272444888e-11
Position 383: 4.689892946358544e-11
Position 307: 3.60241419071529e-12
Position 263: 3.25841674438036e-12
