Gene = BEND5
Position 760: 1.60506876035111e-06
Position 1614: 9.776267910486534e-07
Position 467: 7.041874566487357e-07
Position 278: 6.690892292896053e-07
Position 506: 5.447871067082721e-07
Position 489: 5.413873103777675e-07
Position 735: 4.894405027294403e-07
Position 688: 4.692034811449122e-07
Position 600: 1.5217077089827532e-07
Position 602: 1.4586857438328454e-07
Position 578: 1.1812212089850346e-07
Position 138: 1.714515188399593e-08
Position 818: 5.007400656507966e-09
Position 469: 1.7009165462152003e-10
Position 1573: 5.3268908480177044e-11
Position 204: 4.684646467323271e-11
Position 438: 1.396559030986499e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3781: 0.8389689721990689
Position 23647: 0.806666749476729
Position 10083: 0.6946399545169677
Position 756: 0.6782900139098254
Position 2412: 0.5935950938931004
Position 17551: 0.5754421619702292
Position 15447: 0.18539421211329005
Position 5097: 0.16267665481413252
Position 1147: 0.10892670069200973
Position 18826: 0.07716287572186153
Position 811: 0.05596524399124327
Position 5157: 0.05477292273720616
Position 2140: 0.0525157939681853
Position 17633: 0.042068107658419125
Position 3810: 0.03586223503671271
Position 831: 0.03545795285683514
Position 688: 0.03404603612809149
Position 12470: 0.024840340157178845
Position 716: 0.019729105251231987
Position 1213: 0.016425154878929978
Position 4941: 0.012184290431260908
Position 3118: 0.011323067623588812
Position 5134: 0.010523121754596652
Position 1347: 0.009294429333635945
Position 535: 0.008530542555578741
Position 2434: 0.008502758513966932
Position 2514: 0.008312579388727563
Position 4760: 0.007705000006636232
Position 3670: 0.006978605753496932
Position 1278: 0.006822215502390055
Position 12174: 0.005980461451567475
Position 1252: 0.005447967865397516
Position 2628: 0.004632532471159927
Position 944: 0.00448018420741292
Position 3699: 0.004384196328723581
Position 2267: 0.004349515970521856
Position 13064: 0.0038749568026286278
Position 4106: 0.0037968346896783685
Position 877: 0.003474365675989734
Position 3568: 0.002722277440967018
Position 2689: 0.002609154779931349
Position 13621: 0.0022115076134926253
Position 2347: 0.00212940319665
Position 3410: 0.0017864788630836779
Position 3565: 0.0017634371126627093
Position 3927: 0.0016570352935861973
Position 2106: 0.0015264457073926026
Position 1257: 0.0015083237028381887
Position 1621: 0.0014696852417686516
Position 1282: 0.0012540814616862806
Position 1099: 0.001204953969555556
Position 8806: 0.001134885091714804
Position 3977: 0.0009874082538802247
Position 4809: 0.0009441386810419635
Position 802: 0.0008836291227255329
Position 4729: 0.0008640596028765972
Position 5303: 0.000705462098863948
Position 2327: 0.0007008133517118883
Position 2906: 0.000658883776810584
Position 1417: 0.0005843046143980602
Position 2784: 0.0004367571148167251
Position 2381: 0.0004252216447871507
Position 221: 0.000424487552468996
Position 723: 0.0003943658952593515
Position 2834: 0.0003238869137050227
Position 838: 0.00031997910157205585
Position 3858: 0.000284558798453899
Position 1547: 0.0002544310981058616
Position 1017: 0.00019973585517024734
Position 1679: 0.0001989205010461784
Position 7843: 0.00019018221548216578
Position 4773: 0.00016516947357166344
Position 8431: 0.00015129677568250462
Position 1014: 0.0001344595800128193
Position 5638: 0.00012169818383769667
Position 4216: 0.00011438266713160494
Position 4131: 0.00011413372637075344
Position 777: 0.00010748870217211487
Position 6727: 0.00010526924074466009
Position 191: 9.920242771050313e-05
Position 5864: 9.769507271354256e-05
Position 5664: 9.419082182467476e-05
Position 2955: 9.13383020575133e-05
Position 10869: 8.55130747257738e-05
Position 8464: 8.368426605456119e-05
Position 194: 7.82888086964412e-05
Position 2637: 7.28529057951405e-05
Position 290: 6.910016916512495e-05
Position 2747: 6.564294113037977e-05
Position 7960: 5.219497482666974e-05
Position 2076: 4.917100573540146e-05
Position 732: 4.6305386682909086e-05
Position 1511: 4.4608580804616163e-05
Position 5747: 4.458115402599509e-05
Position 160: 4.323568375374739e-05
Position 7500: 4.1319649555656904e-05
Position 833: 3.925459524996941e-05
Position 7578: 3.6868812810362704e-05
Position 5577: 3.5775025364430475e-05
Position 5551: 3.508794395963575e-05
Position 550: 3.1978833252935974e-05
Position 2207: 3.085275664477482e-05
Position 1488: 2.7708366117859526e-05
Position 2149: 2.680366522892474e-05
Position 1356: 2.6051152582318022e-05
Position 6740: 2.426938979850241e-05
Position 4574: 1.964447827928288e-05
Position 7104: 1.4187800646088124e-05
Position 4368: 1.3891546254462987e-05
Position 4396: 1.2942673850445921e-05
Position 477: 1.2692905168942451e-05
Position 1232: 1.2013466029728302e-05
Position 1387: 1.0972404099712679e-05
Position 4946: 1.0835839436059296e-05
Position 1288: 1.0010215581420986e-05
Position 1370: 9.874104415705571e-06
Position 4662: 8.8773237625725e-06
Position 479: 8.752640560626548e-06
Position 244: 7.353416076355071e-06
Position 781: 6.63257014345708e-06
Position 784: 5.686411760703285e-06
Position 242: 5.55240937091405e-06
Position 788: 4.824592483407125e-06
Position 484: 4.606262267780138e-06
Position 4092: 4.40401566516203e-06
Position 296: 3.857949986643677e-06
Position 1983: 2.6203929525835513e-06
Position 2288: 2.3850360482303493e-06
Position 900: 2.314862481965357e-06
Position 791: 2.26910814223153e-06
Position 391: 2.0195438122920587e-06
Position 4079: 1.190913152779539e-06
Position 2284: 9.243084213386348e-07
Position 886: 5.991948045748128e-07
Position 4453: 5.396015806060033e-07
Position 1177: 5.276650708472954e-07
Position 818: 4.804007574909726e-07
Position 1421: 4.493189510946096e-07
Position 1167: 3.704946054830988e-07
Position 312: 2.9530367909960473e-07
Position 883: 2.2903824416104375e-07
Position 489: 2.195022551476199e-07
Position 497: 8.216371103200274e-08
Position 951: 6.834515483211834e-08
Position 405: 4.2498729742560405e-08
Position 1254: 3.19481790815143e-09
Position 1152: 2.542620646102968e-09
Position 1373: 2.171473915033029e-09
Position 1183: 1.3619880947045946e-09
Position 1303: 1.1234763978083443e-09
Position 1344: 3.506867826912681e-10
Position 1190: 1.9600919136277586e-10
Position 1065: 1.7699603141172522e-10
Position 370: 5.2416453423013276e-12
Position 321: 4.4318177493194e-12
Position 317: 2.7712710541576866e-13
Position 332: 1.6665954880591134e-19
