Gene = ERO1B
Position 1749: 0.006924575037794689
Position 1102: 0.006220069476504159
Position 1915: 0.0056257626337812535
Position 28689: 0.00410859465005831
Position 397: 0.003155898711750414
Position 1778: 0.0031521409722446016
Position 465: 0.003118979750544042
Position 14029: 0.0028469390976520984
Position 1157: 0.002777158928550097
Position 2700: 0.002590677237959521
Position 449: 0.0025879772379278788
Position 653: 0.0024450819027552664
Position 763: 0.002335890109751706
Position 2778: 0.001737331786255673
Position 408: 0.0017297434345798029
Position 2646: 0.0014167168884786112
Position 39924: 0.0010920510856373355
Position 1443: 0.0009160043483374237
Position 387: 0.0007733825793770204
Position 3529: 0.0007112749287533529
Position 2483: 0.0006241478680521172
Position 808: 0.0006044763405926569
Position 2649: 0.00042588216927693935
Position 892: 0.00034732748602594484
Position 40445: 0.0003391271112220824
Position 3464: 0.0003032341104454774
Position 30811: 0.0003023649238659796
Position 33382: 0.00025171891979588464
Position 39283: 0.00020282999494243702
Position 30557: 0.00015236570510392832
Position 13971: 0.00014656146464833833
Position 1195: 0.00012559960125884073
Position 31520: 0.0001186208593993546
Position 528: 0.00011559076901378879
Position 35472: 0.00011105675088150802
Position 904: 0.00010320582158963987
Position 32017: 8.412080374061749e-05
Position 451: 6.808878610643571e-05
Position 33145: 6.0062336490950624e-05
Position 1495: 5.620524235551789e-05
Position 31940: 5.1788562622605175e-05
Position 415: 4.8904944523841834e-05
Position 979: 4.201066674526069e-05
Position 37293: 3.526186390932948e-05
Position 413: 3.133744660722558e-05
Position 14048: 3.005072140891621e-05
Position 303: 2.6515788593334455e-05
Position 32297: 2.6106682210708525e-05
Position 1202: 2.1495652176621332e-05
Position 30687: 2.0484989602106108e-05
Position 13552: 2.018772257375811e-05
Position 13548: 1.9372911519346368e-05
Position 30397: 1.914349520186449e-05
Position 258: 1.7876052269036592e-05
Position 13840: 1.6940105249616423e-05
Position 1011: 1.4648288999094518e-05
Position 782: 1.3875674918270162e-05
Position 1236: 1.2898396208530447e-05
Position 747: 1.096081734882095e-05
Position 31960: 1.0653044596349555e-05
Position 287: 1.0490279751737791e-05
Position 32646: 9.575993338061229e-06
Position 28895: 9.024774814696419e-06
Position 30638: 6.855312293557551e-06
Position 13507: 5.8823478579427035e-06
Position 31540: 5.489651740866436e-06
Position 29323: 5.04519588047148e-06
Position 1354: 4.106781738154512e-06
Position 561: 3.6607954663950143e-06
Position 430: 3.3402118217226112e-06
Position 275: 2.671799332501959e-06
Position 297: 2.58961103417342e-06
Position 657: 2.2147082504298373e-06
Position 31516: 2.1495853803295852e-06
Position 29683: 2.0896083816334876e-06
Position 661: 2.05765015891546e-06
Position 878: 1.954909121812849e-06
Position 1243: 1.7974046158002778e-06
Position 30907: 1.6975961588196834e-06
Position 30830: 1.445064230452948e-06
Position 697: 1.2699281448089437e-06
Position 537: 1.181837488331312e-06
Position 701: 9.075635424397477e-07
Position 615: 8.747453910931752e-07
Position 446: 8.083633076077657e-07
Position 25434: 4.711388743570865e-07
Position 1082: 2.421852775429301e-07
Position 668: 2.2593826340284664e-07
Position 541: 2.0636830487964626e-07
Position 226: 1.453574247902169e-07
Position 909: 1.1970544558626745e-07
Position 604: 8.974772751239342e-08
Position 308: 6.248606129026708e-08
Position 22167: 5.354522629131854e-08
Position 320: 4.5343070172888014e-08
Position 237: 3.3598816558243214e-08
Position 535: 2.6688753284336274e-08
Position 166: 2.6003586535909692e-08
Position 13106: 1.7859331502840495e-08
Position 15388: 1.5460843404754765e-08
Position 14867: 1.0529839497256297e-08
Position 15233: 4.082914807437684e-09
Position 244: 3.6462085710401093e-09
Position 16996: 2.1286997246219936e-09
Position 12245: 1.630973523963086e-09
Position 12334: 1.3203315574036766e-09
Position 12704: 1.0994404517728088e-09
Position 12321: 1.0924059193304922e-09
Position 193: 9.00542412471822e-10
Position 195: 7.722816419172711e-10
Position 12777: 7.336654155026935e-10
Position 314: 6.965485964266037e-10
Position 13399: 4.2282621624520054e-10
Position 200: 4.5815934560892706e-11
Position 5527: 3.303437666599903e-11
Position 211: 7.0001282768355095e-12
Position 206: 3.527596125385478e-14
