Gene = BCAS2
Position 1940: 0.00031095826243338683
Position 1937: 0.00030513722831870674
Position 2396: 0.00030144987428411333
Position 3641: 0.00028372899737600586
Position 6116: 0.0002543146403137315
Position 3526: 0.00022990818609921847
Position 2464: 0.00022178947262657258
Position 5292: 0.000205705455085997
Position 11686: 0.00018839715492787522
Position 3799: 0.00018680976767397982
Position 3816: 0.0001831345175741571
Position 5125: 0.00014207308292480856
Position 2709: 0.0001405825102870041
Position 3803: 0.00013613324922723385
Position 13464: 0.00011832805451038954
Position 6842: 0.00011774329305685174
Position 3892: 0.00010116568612814891
Position 3476: 7.881414680413015e-05
Position 2890: 7.250500139503884e-05
Position 5334: 7.126792148073939e-05
Position 1018: 6.542162731487254e-05
Position 1966: 5.484228349176326e-05
Position 4942: 5.2827264395445656e-05
Position 5763: 5.164991435552372e-05
Position 1022: 5.033830526500427e-05
Position 5102: 4.9455325201492274e-05
Position 7517: 4.123065633165769e-05
Position 1037: 3.495732342810617e-05
Position 13461: 2.5134321333488894e-05
Position 5973: 2.4995031835692652e-05
Position 1449: 1.80356438666982e-05
Position 5266: 1.7423005326274878e-05
Position 593: 1.4179983867496094e-05
Position 2131: 1.1226079542608783e-05
Position 1119: 1.0822756864716697e-05
Position 3047: 9.401893862494295e-06
Position 3756: 9.107078793206656e-06
Position 2941: 8.623331692124639e-06
Position 1568: 8.1306387106971e-06
Position 460: 8.112803523286392e-06
Position 1525: 6.3256937122792646e-06
Position 1457: 5.561725450190402e-06
Position 1389: 5.329080436807673e-06
Position 1406: 5.164897293094078e-06
Position 864: 5.118924423904626e-06
Position 5736: 4.330618314833717e-06
Position 519: 3.745221573940504e-06
Position 438: 3.1096126757630426e-06
Position 485: 2.88794405075165e-06
Position 2009: 2.2819935256143585e-06
Position 2032: 2.1642941774940444e-06
Position 1186: 2.101172847405336e-06
Position 3692: 1.8056386739088982e-06
Position 527: 1.782372848766117e-06
Position 1128: 1.6609713308536477e-06
Position 1942: 1.5802204162117429e-06
Position 2447: 1.5703794562881865e-06
Position 1749: 1.4790352590733944e-06
Position 1574: 1.3361226688348834e-06
Position 2378: 1.3167612316219474e-06
Position 3573: 1.2604252379031626e-06
Position 1410: 1.186369050265977e-06
Position 803: 1.1728143639390478e-06
Position 589: 1.118505032259921e-06
Position 1874: 1.0280468904224441e-06
Position 2339: 9.506364710736328e-07
Position 268: 8.926592985791284e-07
Position 4511: 8.889035584397913e-07
Position 616: 7.472347509473791e-07
Position 2197: 6.202967148707973e-07
Position 1326: 5.148921769054706e-07
Position 1992: 4.764241898280245e-07
Position 634: 4.1739512950983806e-07
Position 111: 3.974386908617441e-07
Position 916: 3.9095791359768556e-07
Position 5943: 2.0130016271459417e-07
Position 1898: 1.6842975775776361e-07
Position 898: 1.652570176951361e-07
Position 647: 1.6320223171698914e-07
Position 732: 1.4239145151219086e-07
Position 2019: 1.4171947843763001e-07
Position 1582: 1.356697571000086e-07
Position 6195: 1.2062851786474487e-07
Position 417: 1.0349232154476962e-07
Position 138: 1.0335991695583047e-07
Position 1189: 1.0212965399103392e-07
Position 1503: 8.173517670592602e-08
Position 6017: 7.920520157960833e-08
Position 1334: 7.565443314173124e-08
Position 505: 6.364733662014433e-08
Position 1145: 6.137022270745425e-08
Position 5777: 5.873944799464891e-08
Position 5787: 5.432281428749418e-08
Position 1052: 5.375800616694588e-08
Position 701: 4.8146338602813624e-08
Position 279: 3.162348893723099e-08
Position 163: 1.5702385289443712e-08
Position 265: 2.5736011286098144e-09
Position 295: 2.305107575002442e-09
Position 317: 2.2936918963002978e-09
Position 120: 4.1718422857852597e-10
Position 178: 3.4207577898111743e-10
Position 196: 1.3363479823737418e-10
Position 77: 7.353225899517373e-12
Position 75: 1.2393030592915548e-12
Position 341: 5.174289456698818e-13
Position 145: 4.5448877580612806e-13
Position 361: 4.0159769838674385e-14
Position 306: 1.2514297376280143e-14
Position 404: 1.0368027763382974e-14
Position 345: 1.0269309977809768e-14
Position 402: 9.45298805536867e-16
Position 356: 1.3330570089025007e-16
