Gene = SGOL1
Position 670: 0.0005117972988846159
Position 2090: 0.000499396908513337
Position 1657: 0.00047375556953507613
Position 1620: 0.0004644600731349437
Position 1555: 0.00046025276664544485
Position 10882: 0.0004496458090659714
Position 12398: 0.0003595091064325797
Position 5827: 0.00035870820109834095
Position 2204: 0.0003553397930693122
Position 10418: 0.0003497374375558889
Position 5908: 0.0003485305963033997
Position 2723: 0.00033861895911991744
Position 11220: 0.0003350995143764921
Position 4755: 0.0003323393231343197
Position 1599: 0.00033106018602955547
Position 5867: 0.00032677494140023863
Position 9899: 0.0002829915252075055
Position 12041: 0.00027690459650500914
Position 2133: 0.00027574529826772837
Position 2345: 0.0002675031369582426
Position 159: 0.0002457430792032752
Position 1868: 0.00023943914790706651
Position 1192: 0.0002355068743034362
Position 2350: 0.00023171740185167877
Position 11004: 0.0002263488383974665
Position 9930: 0.00019504443548415705
Position 7097: 0.00019488966537000197
Position 471: 0.0001916590008301628
Position 10059: 0.00018042104369552934
Position 1847: 0.0001595612800525222
Position 5506: 0.00013792508314271792
Position 321: 0.00013362551155256776
Position 4419: 0.00012543719874030131
Position 1575: 0.00012383150308592538
Position 4520: 0.00010459804942257753
Position 3908: 0.00010258285061013028
Position 4667: 9.13360137404032e-05
Position 528: 9.125257023013846e-05
Position 916: 8.946984877143579e-05
Position 186: 8.339885937433388e-05
Position 101: 7.710097302331051e-05
Position 1104: 5.727438105172143e-05
Position 1337: 5.6853251525750165e-05
Position 3274: 5.5394723546913395e-05
Position 3363: 5.0849822183918746e-05
Position 5534: 4.729554327910422e-05
Position 335: 4.6324435283240596e-05
Position 494: 3.916499573407046e-05
Position 586: 3.787667235955757e-05
Position 5589: 3.67927577463737e-05
Position 7189: 3.62305979112938e-05
Position 3343: 3.622238198948601e-05
Position 1953: 3.5108407796073605e-05
Position 3718: 3.427576358187829e-05
Position 588: 3.35585637536151e-05
Position 4135: 3.263778978722664e-05
Position 603: 3.2548118704148454e-05
Position 2058: 2.8568372887586177e-05
Position 4457: 2.6384263152011355e-05
Position 2728: 2.6183315137849593e-05
Position 3051: 2.617908614565931e-05
Position 8356: 2.553480693409185e-05
Position 6296: 2.253146525195326e-05
Position 2768: 2.172257556809496e-05
Position 7312: 2.151115738184161e-05
Position 2968: 2.1297928962993172e-05
Position 4775: 2.1168459817453344e-05
Position 4644: 1.7067458916813362e-05
Position 5474: 1.560179889542389e-05
Position 5258: 1.480877633957883e-05
Position 4537: 1.3590228448298127e-05
Position 5754: 8.171366747798372e-06
Position 4111: 5.50053980649403e-06
Position 3559: 3.669019743808376e-06
Position 2545: 1.398280484028578e-06
Position 437: 1.3684914947358456e-06
Position 3694: 9.411612918830521e-07
Position 3605: 7.87174352685918e-07
Position 118: 7.059872613035119e-07
Position 213: 6.232170454596369e-07
Position 3488: 3.712795865142054e-07
Position 459: 2.6540825390280505e-07
Position 3769: 1.1126062699409012e-07
Position 124: 7.999749473637871e-08
Position 121: 6.193141431214114e-08
Position 3523: 5.761831712577653e-08
Position 105: 5.4708027830340755e-08
Position 255: 4.614724147298768e-08
Position 1038: 3.7457245937106435e-08
Position 516: 3.4434391060807726e-08
Position 162: 3.4340112896490524e-08
Position 405: 2.9511520257078975e-08
Position 828: 2.538383443458898e-08
Position 859: 2.444851414447474e-08
Position 223: 2.0082966480115097e-08
Position 478: 1.8198501015614188e-08
Position 95: 1.8134409809823564e-08
Position 687: 1.5300657251291024e-08
Position 132: 1.1290319128284274e-08
Position 232: 8.177799599040943e-09
Position 502: 4.469751111652327e-09
Position 513: 4.186021005455344e-09
Position 98: 2.4334878993893577e-09
Position 235: 2.034493982694244e-09
Position 109: 1.989271294266998e-09
Position 2681: 1.6941753951746046e-10
Position 225: 1.4905239940078735e-10
Position 229: 1.276661883626463e-10
Position 443: 9.768915152144115e-11
Position 243: 9.427938045912409e-11
