Gene = HAX1
Position 387: 1.4354790100396814e-11
Position 352: 1.5519617050261313e-13
Position 326: 3.917254868812567e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9884986849718359
Position 3104: 0.9674053994097951
Position 2642: 0.9534742364579376
Position 2397: 0.9355646401123089
Position 1262: 0.6210345577911641
Position 375: 0.6142889702769151
Position 824: 0.27961916587127905
Position 1238: 0.14357625076405245
Position 968: 0.07043711885797603
Position 2438: 0.05447989712135894
Position 3278: 0.053994425260223
Position 1024: 0.05372113049971969
Position 830: 0.044837221752402935
Position 722: 0.04426301673061849
Position 3060: 0.024937991990905253
Position 2566: 0.017529820903925176
Position 2656: 0.012302837225333691
Position 786: 0.009713364343106712
Position 1548: 0.009509220143907454
Position 3074: 0.0058907260920731345
Position 2885: 0.004440180562022704
Position 1271: 0.004029974974598609
Position 920: 0.0030577363166052344
Position 847: 0.002652722525375919
Position 1202: 0.0026323842147563167
Position 2689: 0.0025722326327183775
Position 2473: 0.00220953085486543
Position 2665: 0.0018471878530937193
Position 2845: 0.0018193667954848503
Position 974: 0.00165029010066619
Position 417: 0.001252388255130418
Position 3110: 0.0009725985576129374
Position 698: 0.0009450164459650656
Position 2345: 0.0009188104554581064
Position 3255: 0.0009140333456112038
Position 1917: 0.0007184991248046897
Position 1106: 0.0006402888138373305
Position 948: 0.0006304277105587762
Position 192: 0.0005103502033351855
Position 730: 0.00045569181549740635
Position 1920: 0.0004472319196778852
Position 141: 0.0003207333483111054
Position 2822: 0.00031913028794047706
Position 859: 0.00030965915937859224
Position 1565: 0.00028935274310670696
Position 2713: 0.000264476631867142
Position 3260: 0.00026371905235504764
Position 377: 0.00025947525276425604
Position 1415: 0.0002589666200989903
Position 486: 0.00024332496477087056
Position 1831: 0.00023533064164649886
Position 379: 0.00022699074591441522
Position 2913: 0.00021915779089767842
Position 3318: 0.00021817415961932656
Position 3299: 0.00021025884929513797
Position 936: 0.00020898912694595364
Position 1040: 0.00012747142407136498
Position 765: 0.0001175719583339962
Position 205: 0.00010560693701587072
Position 865: 8.744512460871935e-05
Position 1946: 8.361170078319036e-05
Position 3190: 8.182261809919431e-05
Position 1781: 8.070153313354406e-05
Position 2695: 7.38479677994721e-05
Position 979: 7.289503082117855e-05
Position 2731: 6.785382300413128e-05
Position 526: 6.223059546288182e-05
Position 3206: 3.5337947953541677e-05
Position 2121: 3.447088192600454e-05
Position 2668: 2.6655223408678108e-05
Position 2808: 2.0966746578867462e-05
Position 2715: 1.7140453862984147e-05
Position 2200: 1.395073111982596e-05
Position 929: 9.64824261015239e-06
Position 182: 8.54414764607457e-06
Position 2541: 8.410456291877853e-06
Position 425: 6.845890989479804e-06
Position 530: 6.17378738420439e-06
Position 384: 5.528359202651447e-06
Position 437: 4.87068321889131e-06
Position 3128: 3.639646369857397e-06
Position 109: 3.6302336289866392e-06
Position 2954: 3.5282077559151533e-06
Position 151: 3.4266702652477154e-06
Position 265: 3.2833024772996434e-06
Position 832: 3.2787310188682737e-06
Position 702: 2.6205081267386676e-06
Position 2744: 2.38625611774577e-06
Position 562: 2.00655313465094e-06
Position 560: 1.2662174394418061e-06
Position 545: 1.0935429882973906e-06
Position 448: 9.84616209832496e-07
Position 1449: 8.753265381757738e-07
Position 387: 8.485532512735807e-07
Position 503: 8.478792347251624e-07
Position 584: 8.182886241743538e-07
Position 599: 4.0736206883874203e-07
Position 565: 2.5751567698276953e-07
Position 270: 8.02206564519483e-08
Position 442: 4.2427119282319815e-08
Position 3120: 2.4776543763949567e-08
Position 217: 1.8221709141981558e-08
Position 275: 1.3141063980693559e-08
Position 308: 6.147931248052753e-09
Position 609: 4.021355984976123e-09
Position 291: 1.0993085434891472e-09
Position 511: 1.1252886388164352e-10
Position 313: 9.269091582109273e-11
Position 272: 5.381638219101052e-11
Position 439: 2.6023443837498665e-16
Position 457: 1.7497113354052899e-16
