Gene = ELP6
Position 12588: 0.0018940494159609559
Position 3439: 0.001864984001325724
Position 17976: 0.0018574896865697233
Position 7226: 0.0018242352494102867
Position 15585: 0.0017539531418533756
Position 3241: 0.0016346714254390528
Position 6981: 0.0014920696620588782
Position 16082: 0.0013608071693530313
Position 6824: 0.0013504318616775167
Position 6427: 0.0013247500811331945
Position 2972: 0.0012438127831843617
Position 2208: 0.0011730057340572748
Position 1924: 0.0011428155500309743
Position 7043: 0.0010863462226796882
Position 10358: 0.0010792269132596885
Position 2154: 0.0010735251163416508
Position 10924: 0.0009888264015572468
Position 7501: 0.0009766230335332205
Position 7006: 0.0009428117669537145
Position 10949: 0.0008778236338054401
Position 1028: 0.000857571165518098
Position 10502: 0.0007810120298842303
Position 2294: 0.0007588089167619073
Position 2564: 0.0007521083278020109
Position 3518: 0.0007433781489844345
Position 10608: 0.0006949003977541376
Position 4296: 0.0006692921426423287
Position 6565: 0.0006492532037510616
Position 5592: 0.0006396073952852978
Position 5987: 0.0006057228787322137
Position 1393: 0.0005832100745299855
Position 11372: 0.0005270923858582857
Position 14095: 0.0005043403563363035
Position 1616: 0.0004939235624340338
Position 14839: 0.0004886981709171179
Position 11428: 0.00044857183876215623
Position 14070: 0.00042953542468075084
Position 1665: 0.00040584396610306443
Position 3389: 0.0004029240654564347
Position 10311: 0.0003532284280087656
Position 2226: 0.00029916912405208784
Position 1708: 0.00029640835658292813
Position 2469: 0.0002839196271843699
Position 5993: 0.0002815358040204509
Position 6616: 0.0002732613644340304
Position 2502: 0.00024900719351705295
Position 1444: 0.00023932295151098828
Position 1650: 0.00020035941642298775
Position 2043: 0.00019977628356815686
Position 2180: 0.0001990547883045229
Position 1817: 0.00018602147251345238
Position 13378: 0.0001671922351373381
Position 359: 0.0001653700778476476
Position 4233: 0.0001593063978771303
Position 1472: 0.00015008784411452036
Position 1089: 0.0001356438468293294
Position 1712: 0.0001272842901506051
Position 10242: 0.0001242337807738541
Position 352: 0.00010624013549508154
Position 6402: 9.849783996763865e-05
Position 2483: 9.781894835874061e-05
Position 864: 8.246058342516642e-05
Position 1395: 5.8055707266681174e-05
Position 11827: 5.522936016779072e-05
Position 11225: 5.364904974260793e-05
Position 1419: 4.937013035676633e-05
Position 503: 4.477559267060734e-05
Position 2297: 4.359984112044791e-05
Position 2441: 4.2589350269434105e-05
Position 1558: 3.402714038428226e-05
Position 8503: 3.382448849564112e-05
Position 4434: 3.345070552614245e-05
Position 2097: 3.339997122333071e-05
Position 457: 3.227597916416208e-05
Position 9873: 3.0459192756992497e-05
Position 506: 3.0188902982305925e-05
Position 11687: 2.6087829053802656e-05
Position 9732: 2.439136320152549e-05
Position 2160: 2.1150303881941487e-05
Position 1623: 2.0384166026367483e-05
Position 1626: 2.0320245996199006e-05
Position 1156: 1.8626699144081015e-05
Position 10636: 1.5746870636923255e-05
Position 11119: 1.546153766426433e-05
Position 1785: 1.420313948586226e-05
Position 386: 1.4120754960637246e-05
Position 2004: 1.3721474339596545e-05
Position 346: 1.3475099674328985e-05
Position 5595: 1.319550721112947e-05
Position 1860: 1.311053494276603e-05
Position 290: 1.27333388745748e-05
Position 1988: 1.2696205786811289e-05
Position 1310: 1.2064787344814625e-05
Position 9897: 9.288436536890206e-06
Position 9528: 8.248049724446463e-06
Position 1486: 7.526744121907282e-06
Position 3735: 7.484882238732138e-06
Position 404: 7.440919162883727e-06
Position 3549: 5.852470136654163e-06
Position 10577: 5.8339640057847525e-06
Position 2017: 5.401248401416332e-06
Position 9629: 4.842680722785881e-06
Position 10036: 4.580562746083129e-06
Position 265: 3.983269495015384e-06
Position 9701: 3.668538117529371e-06
Position 3669: 3.092109217144309e-06
Position 1837: 2.424965584572639e-06
Position 224: 2.162272570152025e-06
Position 1717: 2.0685531196778896e-06
Position 1293: 1.96371313579954e-06
Position 1755: 1.897025155405759e-06
Position 248: 1.3458286583969415e-06
Position 4238: 1.314607817839839e-06
Position 155: 1.250308852393e-06
Position 4084: 9.471906965346729e-07
Position 4020: 8.769721827103063e-07
Position 161: 8.284569725129999e-07
Position 3558: 8.203172045405732e-07
Position 4302: 2.927136344089224e-07
Position 1832: 1.5052486436218463e-07
Position 964: 1.4200011586858329e-07
Position 1219: 9.678041252220318e-08
Position 889: 5.890226982132044e-08
Position 221: 4.38632604150379e-08
Position 3036: 3.380860856177291e-08
Position 1043: 2.976236386051528e-09
Position 937: 2.3852256654500682e-09
Position 884: 1.8816708108397226e-09
Position 127: 1.7328405533343574e-09
Position 1040: 1.5669085387054005e-09
Position 1070: 1.5254208967869333e-09
Position 1037: 1.3519134709639484e-09
Position 1765: 1.1298460072694778e-09
Position 164: 1.1026032339515487e-09
Position 109: 7.980524910948836e-10
Position 538: 6.754026202471076e-10
Position 1566: 6.420875184893788e-10
Position 1172: 4.29719738080145e-10
Position 468: 3.0422633886250374e-10
Position 872: 2.7080905679016836e-10
Position 724: 2.676375761009453e-10
Position 270: 1.9749203697207944e-10
