Gene = ZMAT3
Position 1355: 0.043953976095868284
Position 6065: 0.043261283933173335
Position 1277: 0.043045687641988406
Position 870: 0.04223427661865548
Position 817: 0.04062713526051914
Position 792: 0.037560230713984
Position 2737: 0.03716828200925941
Position 1505: 0.031019059353715687
Position 1464: 0.023308109064402574
Position 1521: 0.02133705078901541
Position 11307: 0.019900566894084155
Position 9979: 0.017441151918436617
Position 849: 0.016311500506899845
Position 888: 0.015522973115639273
Position 2427: 0.015166363284768308
Position 8020: 0.013239634218612217
Position 4309: 0.012367666249332604
Position 5565: 0.010010913972125715
Position 11494: 0.006870014156590008
Position 1937: 0.006816456786718284
Position 4175: 0.004606518348279584
Position 3965: 0.004145919156301208
Position 4513: 0.004030281494010748
Position 2697: 0.00402194427554492
Position 3794: 0.0034163755779856486
Position 5825: 0.0031176908533681737
Position 3990: 0.003105157064890884
Position 2286: 0.002660476089659553
Position 3522: 0.0026058237536228405
Position 4593: 0.0023538756293626315
Position 1881: 0.0019320812554263697
Position 5402: 0.0019014568395583876
Position 1054: 0.0017387702320640743
Position 3040: 0.0017133042524893481
Position 8600: 0.0015631797297124207
Position 1031: 0.001535602911681722
Position 1727: 0.001530820889892724
Position 6400: 0.001331223507814539
Position 1062: 0.001244964971007419
Position 3617: 0.0011636302081605796
Position 2145: 0.0011515604417963942
Position 7582: 0.0010286841340117348
Position 5898: 0.0009387864870671376
Position 4984: 0.000793653479459957
Position 4565: 0.0007391792954682982
Position 2247: 0.0007262091652677233
Position 4568: 0.0006480945350100382
Position 3188: 0.0006272825564635759
Position 3147: 0.0005557947933563235
Position 3371: 0.00035120181832371563
Position 2629: 0.0002745915763368422
Position 3002: 0.00026140666971633854
Position 1957: 0.0002509737454389374
Position 1157: 0.00017532379716254655
Position 3770: 0.00017321236620093723
Position 3494: 0.00017076935817324118
Position 1068: 0.00012034767754895865
Position 1292: 0.00011347750373999945
Position 1988: 8.36738544328293e-05
Position 991: 8.2763366077307e-05
Position 1838: 3.839768392884927e-05
Position 523: 3.8043457337136025e-05
Position 527: 2.4454309171591554e-05
Position 1803: 2.3490080924117478e-05
Position 908: 6.164829316195511e-06
Position 1126: 4.647233776023798e-06
Position 566: 4.224213393196795e-06
Position 618: 2.1699389902316368e-06
Position 570: 1.6694039918424696e-06
Position 318: 1.4288647528682048e-06
Position 471: 1.4260397803689575e-06
Position 585: 1.0955824606629291e-06
Position 583: 4.542576180837583e-07
Position 484: 4.3465835611826874e-07
Position 748: 3.8629031060546906e-07
Position 689: 3.6533228260723307e-07
Position 542: 3.130011270845297e-07
Position 1080: 3.0040613897617646e-07
Position 196: 2.882998042811056e-07
Position 1985: 1.330622376576126e-07
Position 720: 1.0154060447265904e-07
Position 658: 2.7431264573263117e-09
Position 580: 1.8153421129561784e-09
Position 440: 1.4592490647571792e-09
Position 403: 1.3908525765482151e-09
Position 952: 9.107979762739236e-10
Position 414: 5.725165888455333e-10
Position 170: 3.4780220163537925e-10
Position 596: 2.405075517496192e-10
Position 182: 1.8871918144534513e-10
Position 234: 9.013955387733298e-11
Position 357: 6.194943547970788e-11
Position 606: 3.024325583387369e-11
Position 144: 2.7942253909469323e-11
Position 96: 2.3151501845743572e-11
Position 93: 6.3923514049772616e-12
Position 427: 5.40709501313706e-12
Position 151: 2.6539754943306824e-12
Position 160: 3.3715395395335403e-13
Position 112: 2.2752573322668227e-13
