Gene = RPP14
Position 204: 2.250070933126413e-05
Position 3415: 2.1645925686836036e-05
Position 131: 2.1372092070974703e-05
Position 3447: 2.065692612412622e-05
Position 3922: 1.527050342072152e-05
Position 835: 1.4418996437309132e-05
Position 1314: 1.1904464729900443e-05
Position 119: 1.1538524708078107e-05
Position 2603: 9.617646292712056e-06
Position 687: 9.320277145181498e-06
Position 140: 8.616488984317408e-06
Position 49: 8.500334668105049e-06
Position 187: 5.136543644505104e-06
Position 2921: 3.850902239722981e-06
Position 10825: 2.2788604122763634e-06
Position 4455: 2.238413192818447e-06
Position 66: 1.8404250223027219e-06
Position 198: 1.1284263999855826e-06
Position 4610: 5.661753975195609e-07
Position 7285: 3.407394276547508e-07
Position 7: 2.931110897645475e-07
Position 290: 7.052070149010118e-08
Position 1872: 1.0330917825137156e-08
Position 302: 4.088449681172617e-09
Position 407: 2.2445967902147285e-09
Position 1232: 1.3332922172668067e-09
Position 404: 1.26982915800164e-09
Position 603: 8.8574055719904e-10
Position 436: 8.141282891054361e-10
Position 6216: 7.047613477565221e-10
Position 469: 3.80997966903565e-10
Position 356: 2.939508380399246e-10
Position 258: 3.701790329313095e-11
Position 307: 1.2133672244988526e-11
Position 358: 1.0932327565896244e-11
Position 548: 2.943051999037389e-12
Position 410: 1.8502253032205627e-12
Position 323: 2.502439940258135e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.9821818501131382
Position 4046: 0.9222142958495081
Position 10252: 0.6974047011068688
Position 10652: 0.5274059675207986
Position 6024: 0.433815953445786
Position 10009: 0.3693178762490844
Position 11177: 0.25424084312966133
Position 16683: 0.2063603240967149
Position 1776: 0.2042933450551055
Position 17812: 0.15815647361179097
Position 319: 0.12437241959334987
Position 10191: 0.08809424695826545
Position 14065: 0.08042345751216595
Position 11681: 0.06358390249859346
Position 4027: 0.060687198853615475
Position 305: 0.05922870488290548
Position 9897: 0.056185898995349044
Position 1872: 0.042551198712637905
Position 15501: 0.04093495950372406
Position 9810: 0.03478162987300298
Position 9649: 0.025821012421018707
Position 10529: 0.02575472063806265
Position 1566: 0.02411113419206783
Position 15019: 0.02294851843825932
Position 10690: 0.022158492519976005
Position 9900: 0.021391741796951382
Position 16703: 0.02112182353820064
Position 9459: 0.019870089241220527
Position 6044: 0.01948170010700077
Position 15819: 0.018428693289644388
Position 6020: 0.01777953272117152
Position 3824: 0.0157797343336872
Position 8946: 0.015467849041728106
Position 10556: 0.01494875092247689
Position 15620: 0.014771892852280945
Position 4246: 0.012809762806809271
Position 5631: 0.012624774388989169
Position 11020: 0.012291759497635736
Position 3345: 0.010252750468196025
Position 9841: 0.01008049880511459
Position 14605: 0.010026711107145713
Position 8991: 0.008247161322524222
Position 15344: 0.007911038705832112
Position 282: 0.007683789643393785
Position 16411: 0.007579160339163365
Position 8968: 0.00684768245741634
Position 11371: 0.006637323216939531
Position 9624: 0.006218114871330861
Position 9509: 0.004825102113137773
Position 9438: 0.004604621951376924
Position 14951: 0.00459320062353386
Position 16247: 0.004410051519538552
Position 14485: 0.004191638576613431
Position 1392: 0.004127023888025982
Position 10500: 0.004058653363096475
Position 10439: 0.004056255207571584
Position 2373: 0.003970194915351877
Position 11042: 0.0034186328467209572
Position 4005: 0.0033535253656472555
Position 1350: 0.0033270578925813305
Position 11438: 0.003073636634156327
Position 254: 0.0030600692732607785
Position 13842: 0.0029630904917088132
Position 12108: 0.0029410162852569225
Position 11562: 0.0027707455319978696
Position 1658: 0.0025378177392108227
Position 1544: 0.002458217501317901
Position 11863: 0.0023000016583482204
Position 4422: 0.0021537046163902156
Position 7097: 0.0019633340181620922
Position 14533: 0.0019107997045688695
Position 3053: 0.0018915928473917654
Position 12920: 0.001667794696390064
Position 14230: 0.0016285798767361058
Position 9677: 0.0016092734076368213
Position 15840: 0.0014889045447602054
Position 1213: 0.0014424579288621151
Position 1571: 0.0012527519367019986
Position 11523: 0.0012470653763073936
Position 11054: 0.0012100346137405543
Position 10731: 0.0011050323747493862
Position 1780: 0.0009566894732126362
Position 2500: 0.0009490746611700848
Position 3252: 0.0009101035685178346
Position 734: 0.0007999138762242805
Position 1686: 0.000776219342862469
Position 10485: 0.0007732150095350388
Position 1601: 0.0007387939584042231
Position 3689: 0.0006818541138469919
Position 2567: 0.0006351894642990844
Position 3124: 0.0005823061488016634
Position 1655: 0.0005729797722974817
Position 4913: 0.0005706344974876034
Position 8846: 0.0005300615034820702
Position 11424: 0.0005291881591248208
Position 3348: 0.000527576567349325
Position 11447: 0.0005125703322367099
Position 8796: 0.0005053823944795721
Position 11793: 0.0004962014899788867
Position 1522: 0.00047748681198673593
Position 6213: 0.00044103168052764887
Position 640: 0.00040698920777978894
Position 3292: 0.00039172339001870707
Position 11305: 0.00038795452927402167
Position 4827: 0.00036633572811189973
Position 1412: 0.00034003625926355864
Position 2483: 0.0002639749574135042
Position 4937: 0.00026044596294215873
Position 4284: 0.0002476210067401017
Position 1456: 0.00024195896211650627
Position 5481: 0.0002142498150028539
Position 6026: 0.00020332327647738614
Position 481: 0.00018145458088285148
Position 646: 0.00015201667394396085
Position 1400: 0.00015196669663359997
Position 5077: 0.00014378282058525276
Position 2990: 0.00014146453789051829
Position 792: 0.00013796982501879877
Position 1443: 0.00012722383817977256
Position 6366: 0.00011210474508250605
Position 2440: 0.00010855881399600793
Position 803: 0.00010647223298918043
Position 6277: 9.938910161919714e-05
Position 5128: 9.48424264797066e-05
Position 1876: 9.141783963746774e-05
Position 5933: 9.074842850111003e-05
Position 2527: 8.924841821066122e-05
Position 788: 8.82383637368835e-05
Position 333: 8.32798576528412e-05
Position 6305: 7.118794628103666e-05
Position 1131: 6.63499250609934e-05
Position 5103: 4.848079106564908e-05
Position 2046: 4.823504052043613e-05
Position 530: 4.562057255599773e-05
Position 6181: 3.952159672208841e-05
Position 4255: 2.707835169606675e-05
Position 1358: 2.2595075428737244e-05
Position 9056: 1.802036155152027e-05
Position 6310: 1.7188451462654196e-05
Position 4293: 1.6981725600598464e-05
Position 5602: 1.4213341043094972e-05
Position 1180: 1.2021586260168921e-05
Position 5083: 1.0867547760041385e-05
Position 703: 1.0704491889382354e-05
Position 1254: 1.0178982588175997e-05
Position 4987: 8.582099651785913e-06
Position 6099: 7.84812802095502e-06
Position 1498: 7.604726556584884e-06
Position 815: 6.022520389498746e-06
Position 545: 5.343801134646581e-06
Position 741: 5.091417935080941e-06
Position 522: 4.636250704303571e-06
Position 2793: 3.850902239722981e-06
Position 1469: 2.709710707315472e-06
Position 819: 2.5010043461965398e-06
Position 862: 2.237324229557053e-06
Position 661: 1.87694775826654e-06
Position 845: 1.7723354617552224e-06
Position 1222: 1.7148824654508376e-06
Position 671: 1.7029017250112086e-06
Position 1361: 1.340580751871452e-06
Position 1314: 1.295222445080417e-06
Position 8761: 1.1768344619225983e-06
Position 204: 1.0040609484301626e-06
Position 864: 8.689291044846326e-07
Position 897: 8.449854923643099e-07
Position 2042: 7.747419373644835e-07
Position 548: 7.248771577483004e-07
Position 116: 5.684764467904342e-07
Position 5981: 4.2596336282282867e-07
Position 1826: 3.036392442806104e-07
Position 1841: 2.318107624871355e-07
Position 5855: 2.2895966730749844e-07
Position 4438: 1.9581675865939345e-07
Position 1084: 1.956734741092733e-07
Position 5813: 1.8982876319673816e-07
Position 1745: 1.340861262829053e-07
Position 1231: 1.3041723850994182e-07
Position 711: 1.2851143773295648e-07
Position 4973: 1.211149864683117e-07
Position 5079: 1.1571899290253968e-07
Position 750: 1.110262854440775e-07
Position 664: 1.0964399275690485e-07
Position 4403: 1.0087504465905113e-07
Position 1157: 8.223308292922683e-08
Position 868: 7.866075754616635e-08
Position 5900: 6.69091658825304e-08
Position 832: 4.914355793029026e-08
Position 4314: 4.8410389607888265e-08
Position 914: 4.53324726669788e-08
Position 331: 3.2630401618943936e-08
Position 5787: 1.975131605904344e-08
Position 4202: 1.512568230539801e-08
Position 469: 1.085351522452991e-08
Position 4174: 9.76647844756734e-09
Position 762: 8.403029437234846e-09
Position 668: 7.572786100343114e-09
Position 821: 5.533175154040355e-09
Position 603: 5.287794447937802e-09
Position 746: 3.732228545382588e-09
Position 365: 2.1140090404488155e-09
Position 1722: 1.4237559036799687e-09
Position 1794: 1.0874111254210887e-09
Position 597: 8.88271847111699e-10
Position 135: 1.4374109023879717e-11
Position 195: 1.0163164220801322e-11
Position 159: 7.907492616300384e-12
Position 344: 7.132833317224911e-12
Position 427: 5.769867226908984e-12
Position 128: 4.8516835923844775e-12
Position 150: 2.6922459109628016e-12
Position 119: 1.551925727193938e-12
Position 923: 1.2456959232293481e-12
Position 176: 6.336765062496345e-13
Position 140: 6.197203457371293e-13
Position 389: 2.6523188409295514e-13
Position 436: 2.0632376830559512e-13
Position 152: 1.3559782159877868e-13
Position 446: 9.619260232350853e-14
Position 166: 9.11500057620182e-14
Position 459: 6.530038385743619e-14
Position 443: 6.1550506043538e-14
Position 608: 4.7236999981211573e-14
Position 178: 3.2892987677081984e-15
Position 394: 6.018219236927987e-16
Position 404: 3.579320861350148e-16
Position 90: 7.800350724810611e-17
Position 83: 2.7698174490335585e-17
