Gene = NAA35
Position 36216: 0.7745910916976324
Position 37520: 0.7014507479738411
Position 37078: 0.47131730215977735
Position 37120: 0.40332769116996386
Position 38890: 0.30108505663607077
Position 61700: 0.2590164839691959
Position 61340: 0.2198903327078435
Position 61061: 0.21861637183376725
Position 36197: 0.21002177412319678
Position 37494: 0.20535889265375548
Position 1373: 0.19494424363656912
Position 36851: 0.1236138270111193
Position 2884: 0.1133497007600769
Position 994: 0.11244498283336486
Position 61452: 0.10851193595475712
Position 8721: 0.08811048453866319
Position 61133: 0.08442987734414356
Position 20801: 0.06216433915833977
Position 36966: 0.05924788912119067
Position 476: 0.045107409397820326
Position 20027: 0.04142521568232463
Position 56793: 0.03358534962559777
Position 37049: 0.03001146724961634
Position 61111: 0.024711137656099558
Position 19526: 0.024672370757395597
Position 8583: 0.023890220556409082
Position 1035: 0.01806224453597474
Position 37448: 0.016914199845388625
Position 8752: 0.016530627573408795
Position 459: 0.016348871175399515
Position 36064: 0.014229389274905907
Position 38833: 0.013590205023886139
Position 1050: 0.013137702115828966
Position 971: 0.01266466175175354
Position 20750: 0.010812300990811204
Position 38510: 0.008826249698082766
Position 206: 0.008680243552704227
Position 38458: 0.007917014708120097
Position 867: 0.007202687623694988
Position 45326: 0.005262076160308854
Position 619: 0.004969944634679682
Position 53716: 0.004619100816960708
Position 853: 0.004108906558209951
Position 19506: 0.004105014564235278
Position 38660: 0.0039518231796872106
Position 2942: 0.003832465205313466
Position 764: 0.0036788105944039126
Position 19529: 0.0035768144124418448
Position 38561: 0.002909221312476935
Position 761: 0.0020706117164324246
Position 2872: 0.0018121874554746622
Position 1489: 0.0016554019938693795
Position 1026: 0.0016096536376912682
Position 879: 0.0014709334952699702
Position 903: 0.001279093886596862
Position 259: 0.00115835048371215
Position 1296: 0.001057906533029631
Position 568: 0.0010443133289368511
Position 38010: 0.0009454066956802333
Position 222: 0.0008842531033991717
Position 530: 0.0007342343610166699
Position 37396: 0.0005530275229130712
Position 662: 0.0005332040099907177
Position 41651: 0.0004977377846594981
Position 793: 0.00047278419220683456
Position 726: 0.00042896613247998426
Position 1116: 0.0004154818556952854
Position 693: 0.00039225892313281426
Position 40685: 0.00038297297686958233
Position 1218: 0.0003819888054093591
Position 281: 0.0003793719628974901
Position 1159: 0.00024744343244735686
Position 589: 0.00018356584272877558
Position 372: 0.00016762091627932325
Position 187: 0.0001523714415052275
Position 396: 0.00014758242779335868
Position 430: 0.00014332540168217784
Position 1162: 0.00013768959851647526
Position 910: 0.00011503667950445498
Position 41257: 0.00011065470364019398
Position 299: 9.857049631340356e-05
Position 38692: 7.333966852410158e-05
Position 326: 6.748302948365047e-05
Position 38605: 6.0782329585840785e-05
Position 38527: 5.960722003786791e-05
Position 566: 5.007124380641764e-05
Position 37743: 3.861631110439716e-05
Position 40397: 3.741448455993009e-05
Position 575: 3.493371469501596e-05
Position 39119: 3.3765653762102044e-05
Position 595: 3.116060415244111e-05
Position 646: 2.7998518852846882e-05
Position 39057: 2.6251154730598095e-05
Position 179: 2.570301003589737e-05
Position 728: 1.8421587494682313e-05
Position 41841: 1.8233059660254154e-05
Position 45626: 1.750922780248219e-05
Position 38014: 1.2771506971291564e-05
Position 44690: 1.2362528193809948e-05
Position 40688: 1.1516706950341013e-05
Position 42133: 1.131277047458644e-05
Position 181: 9.738683312499039e-06
Position 39449: 8.296374735693082e-06
Position 40232: 6.924941976411485e-06
Position 263: 6.317971429625702e-06
Position 37761: 2.3758725535369874e-06
Position 39135: 2.2090981486619226e-06
Position 39204: 1.6521978985007763e-06
Position 37990: 1.6443335606293026e-06
Position 39966: 1.0444125415650396e-06
Position 37942: 9.537107931697149e-07
Position 39622: 9.232853903087023e-07
Position 37840: 4.2901741680496967e-07
Position 36390: 2.9183378879069167e-07
Position 700: 2.129287301203054e-07
Position 1316: 2.0035018244899985e-07
Position 438: 4.130501970385099e-08
Position 93: 1.8622478741172076e-08
Position 23621: 1.4276211729000525e-08
Position 1125: 6.171376264988044e-09
Position 24815: 5.30745879720606e-09
Position 23002: 3.3652367993180608e-09
Position 26933: 2.285808595775689e-09
Position 23233: 2.0641700913225643e-09
Position 23877: 5.071593879274738e-10
Position 21569: 3.7999138290180335e-10
Position 19178: 2.6773478848079316e-10
Position 21499: 1.6543064818036917e-10
Position 17554: 5.177836127862376e-11
Position 1514: 5.9953164816523266e-12
Position 2344: 4.90958869180836e-12
Position 1578: 4.5149365588531386e-12
Position 2285: 2.1004140194600986e-12
Position 8172: 2.0837400781352486e-12
Position 1608: 1.6320538327424452e-12
Position 2421: 1.5184181530743232e-12
Position 11159: 1.4829086406396212e-12
Position 9453: 1.1781743116606836e-12
Position 11101: 1.1228331219161442e-12
Position 5010: 8.835105116262338e-13
Position 1458: 8.364974452240335e-13
Position 3485: 6.239133697439746e-13
Position 1426: 5.561075354826723e-13
Position 4335: 5.148891746719644e-13
Position 1451: 4.244799429128744e-13
Position 2265: 3.593918813591366e-13
Position 7656: 2.7318758779398035e-13
Position 6198: 2.603848126930024e-13
Position 1328: 2.549759176745734e-13
Position 7174: 2.3668881257271434e-13
Position 2304: 1.8623532983718794e-13
Position 6856: 1.7439302177065877e-13
Position 5838: 1.571764591648996e-13
Position 6488: 1.4697944635082195e-13
Position 1889: 1.1810842100109574e-13
Position 1231: 1.1463369187414223e-13
Position 5876: 1.1118881737682346e-13
Position 5421: 9.700205508440983e-14
Position 1838: 7.921264085795193e-14
Position 3635: 7.669419751028338e-14
Position 5036: 6.877265818267306e-14
Position 3559: 3.4840029175919876e-14
Position 1945: 1.471859404212265e-14
Position 2760: 5.967625987474328e-16
Position 2626: 2.477885340984807e-16
Position 1378: 3.4335163177695517e-17
Position 1433: 4.742278541380214e-18
Position 148: 2.245081323817335e-22
Position 127: 2.0652695322939801e-22
