Gene = PGBD5
Position 381: 1.5189157965563784e-12
Position 749: 4.3796030442556264e-13
Position 780: 3.462749712992522e-13
Position 628: 2.426860686186766e-13
Position 206: 1.832922444642092e-13
Position 156: 5.931115660940947e-14
Position 800: 3.932147356507137e-14
Position 54: 1.90878211305029e-14
Position 306: 3.0585680811391067e-15
Position 352: 1.0964002164658938e-16
Position 412: 1.563890338358778e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 20323: 0.9999891816143085
Position 26552: 0.9999271815858553
Position 28871: 0.423523384348393
Position 27145: 0.3794411104927124
Position 32211: 0.2684249339634732
Position 8012: 0.18944858810589074
Position 28644: 0.17620007186884012
Position 29011: 0.09761670961503306
Position 27118: 0.09293125134055281
Position 10648: 0.08183618721463691
Position 5538: 0.07001892890945619
Position 4215: 0.058810525305113416
Position 496: 0.04571228154562412
Position 30799: 0.03990530645272649
Position 27161: 0.02920883715923707
Position 30384: 0.027934293244515
Position 27711: 0.027802738947870616
Position 558: 0.02702782286039627
Position 4269: 0.02569812358435307
Position 31095: 0.017991925496465805
Position 27991: 0.017780717063644685
Position 27804: 0.017752865710016563
Position 29132: 0.014567275760361374
Position 28113: 0.011929676667559402
Position 27464: 0.011615312010113031
Position 446: 0.00990394488320265
Position 562: 0.009637530181484211
Position 586: 0.009558109530590896
Position 28472: 0.009082711662776972
Position 29484: 0.007858896482872836
Position 26933: 0.005602995423991446
Position 5384: 0.005134990034772696
Position 27636: 0.004857931044090928
Position 27445: 0.004816351233607854
Position 32155: 0.0036579519478506304
Position 418: 0.003291314647108066
Position 535: 0.003275826657819813
Position 253: 0.0028576034209375598
Position 27419: 0.0028560338113452675
Position 29032: 0.0028108467623491787
Position 236: 0.002624549156794424
Position 26867: 0.0023846350236018886
Position 29638: 0.00211076106306608
Position 27584: 0.001810894807578399
Position 28187: 0.0018048381459932284
Position 318: 0.001758097557427112
Position 27175: 0.0016929394580158688
Position 27587: 0.0016030209556610743
Position 27086: 0.0015502150494686642
Position 276: 0.0009407521528292395
Position 352: 0.0006821899405981411
Position 27468: 0.00034410303559172164
Position 1263: 4.04367780007665e-06
Position 17280: 3.834179037761411e-06
Position 7232: 2.416233860809673e-06
Position 8976: 1.9833289562902906e-06
Position 9026: 9.74921563492574e-07
Position 9500: 7.567423117247975e-07
Position 7510: 6.170832822788237e-07
Position 2334: 3.7439979383908493e-07
Position 2317: 3.2615107174247553e-07
Position 2569: 3.080386094347873e-07
Position 8317: 2.8923222371138043e-07
Position 5250: 2.5332796624625576e-07
Position 896: 5.144934525299127e-08
Position 1137: 4.538367722185895e-08
Position 5273: 4.4732788347572664e-08
Position 1675: 4.186517702383199e-08
Position 2364: 3.5483041943424645e-08
Position 6531: 3.441666462664356e-08
Position 3231: 3.416281058959499e-08
Position 2449: 3.240972467147875e-08
Position 3023: 3.04055579590434e-08
Position 1059: 2.7195276522214925e-08
Position 2072: 1.726797809270804e-08
Position 512: 1.592684870604475e-08
Position 460: 1.4102246161670563e-08
Position 3255: 1.2038524890682357e-08
Position 2231: 1.1884189579719798e-08
Position 2962: 9.46344604012076e-09
Position 783: 8.664944594546113e-09
Position 3977: 8.438020229307557e-09
Position 2259: 7.855572799628672e-09
Position 978: 6.068514251866697e-09
Position 780: 5.557861450958287e-09
Position 2115: 5.401967207905614e-09
Position 2291: 3.9204898749633666e-09
Position 729: 3.788321065262635e-09
Position 1576: 3.590008567786637e-09
Position 2754: 3.55361692826917e-09
Position 1490: 3.240157307331625e-09
Position 4819: 2.8791176627633046e-09
Position 2477: 2.811895793891907e-09
Position 2336: 2.5955780978759376e-09
Position 5055: 2.5839053456677038e-09
Position 2156: 2.26673822472886e-09
Position 374: 1.8577338607925618e-09
Position 4891: 1.6181722946968205e-09
Position 1172: 1.4848049697902033e-09
Position 81: 1.4079958551689917e-09
Position 1306: 1.4030694499430356e-09
Position 744: 1.2673163736667606e-09
Position 1447: 1.18587768383328e-09
Position 4682: 8.222072721847743e-10
Position 1641: 6.27239094224606e-10
Position 1608: 4.17576720494089e-10
Position 1309: 2.7317735967970585e-10
Position 1353: 2.631390413102257e-10
Position 391: 2.377983900586273e-10
Position 2792: 2.2923558594293002e-10
Position 1280: 2.2598277324051698e-10
Position 590: 2.251158571517398e-10
Position 1020: 1.7179784714012522e-10
Position 1611: 1.3123937220645283e-10
Position 1465: 1.1495597490298365e-10
Position 1206: 9.525546068575573e-11
Position 531: 2.55179757379906e-11
Position 147: 2.3460637519310246e-11
Position 464: 1.5157573494196004e-11
Position 1186: 9.145126440167708e-12
Position 499: 6.46806652405853e-12
Position 1067: 6.442689163329958e-12
Position 128: 5.725475919463073e-12
Position 1105: 4.094415411937836e-12
Position 95: 3.997139875311381e-12
Position 1102: 3.904205911474116e-12
Position 381: 3.2295930310894443e-12
Position 176: 2.25579147457351e-12
Position 153: 1.2040603476247567e-12
Position 611: 9.998773649266035e-13
Position 539: 6.109456384357688e-13
Position 474: 4.087150612574409e-13
Position 103: 2.766451056364058e-13
Position 606: 2.6415834412112506e-13
Position 108: 1.7948531297118003e-13
Position 187: 9.134541508283202e-14
Position 189: 6.712083359047138e-14
Position 166: 6.604575103836992e-14
Position 707: 2.6487377266211672e-14
Position 162: 2.589007635662569e-14
Position 646: 2.4416953683622684e-14
Position 677: 1.59580671687193e-14
Position 133: 1.1763649473943523e-14
Position 662: 1.175244637896293e-14
Position 608: 7.225283089283443e-15
Position 89: 6.329836120953747e-15
