Gene = ARGFX
Position 417: 0.00038169050391354063
Position 4033: 0.0003659267581770587
Position 362: 0.00035364737969502635
Position 903: 0.0003353138053239095
Position 10703: 0.00032787799514118416
Position 7467: 0.00032065741567264785
Position 3307: 0.00031621758823767275
Position 4781: 0.0002889403600965722
Position 8736: 0.00028233579092461756
Position 3491: 0.00027801108548290406
Position 3835: 0.000266087173881574
Position 1557: 0.00025285304274588895
Position 1143: 0.0002379552534529857
Position 2375: 0.0002201254689825294
Position 1932: 0.00020801525621761744
Position 5474: 0.00020419008974385496
Position 10590: 0.00017475330780855676
Position 7991: 0.00017394490020758457
Position 10794: 0.00016297753915068161
Position 10659: 0.0001555306264871935
Position 8775: 0.00013826019909579583
Position 256: 0.00012978499455334688
Position 7318: 0.00012509917085198178
Position 4180: 0.00011768747506213403
Position 2470: 0.0001149610674825297
Position 1169: 9.946365194357923e-05
Position 2528: 9.515200501145296e-05
Position 3818: 9.153090035659576e-05
Position 4021: 8.988626652272731e-05
Position 3845: 8.556626640186643e-05
Position 6134: 7.802945381783701e-05
Position 3261: 7.693677328108998e-05
Position 6148: 7.154349480361909e-05
Position 380: 7.01290498503615e-05
Position 7607: 6.0323787227497076e-05
Position 8610: 5.194311289560188e-05
Position 6907: 5.1551129742512254e-05
Position 8995: 5.134759112760918e-05
Position 7790: 3.7469174121806e-05
Position 336: 2.412545442755772e-05
Position 5529: 2.2617704588070018e-05
Position 5455: 2.203845118894935e-05
Position 2073: 1.4407325997471784e-05
Position 3891: 1.0125144797575149e-05
Position 2881: 9.624657802353554e-06
Position 8156: 9.106535738113071e-06
Position 1308: 6.832078181328673e-06
Position 713: 6.227021218154583e-06
Position 1219: 6.195430881816616e-06
Position 1116: 5.4484692436455856e-06
Position 3511: 4.473245933681268e-06
Position 1968: 4.131181177952099e-06
Position 1311: 3.883599915542741e-06
Position 2161: 3.1630369943142265e-06
Position 1563: 2.678368461347408e-06
Position 3030: 2.4187011730323682e-06
Position 1391: 2.4079325015945776e-06
Position 1468: 2.345875200099961e-06
Position 729: 1.2506507584862937e-06
Position 367: 1.0571026522003831e-06
Position 168: 5.697729914058891e-07
Position 3879: 3.2445075114298456e-07
Position 384: 1.514736819972286e-07
Position 312: 9.247039452572544e-08
Position 317: 5.929440912042957e-08
Position 338: 5.651251696323519e-08
Position 441: 3.648294467732441e-08
Position 3115: 3.426748750282472e-08
Position 3389: 2.5723505245360266e-08
Position 3514: 1.7875857891896363e-08
Position 310: 1.1456300472159784e-08
Position 3070: 6.6119146437106604e-09
Position 804: 4.261646687314038e-09
Position 961: 2.268817537757595e-09
Position 342: 1.204445922984846e-09
Position 509: 6.17387276491916e-10
Position 482: 6.090366440770221e-10
Position 388: 3.7024762709423644e-10
