Gene = TXNDC15
Position 7254: 0.048061615413387805
Position 3094: 0.04691582490585371
Position 7431: 0.03844956171914362
Position 8324: 0.03838166284969368
Position 1268: 0.038114181836364454
Position 6966: 0.03602956939847805
Position 4704: 0.0320309047172088
Position 3336: 0.03075744370257571
Position 5759: 0.029935478695365503
Position 5473: 0.028983528079368465
Position 3627: 0.023705627034203907
Position 11164: 0.02144449796887953
Position 1094: 0.021159654819528632
Position 8474: 0.01880276445494964
Position 2643: 0.018611841273762444
Position 1511: 0.018397367366934436
Position 2618: 0.017788184157832
Position 2823: 0.015954184780785873
Position 6999: 0.01480740111068644
Position 7795: 0.014387962860704945
Position 4832: 0.011937034055007475
Position 5671: 0.011648976994835046
Position 580: 0.01119224255872874
Position 1713: 0.011180974080194164
Position 2908: 0.009276953166426054
Position 808: 0.00817919595374855
Position 149: 0.0073310240996543406
Position 562: 0.006889941948785151
Position 1164: 0.006634868762556409
Position 3849: 0.005591502231239786
Position 8204: 0.005545881156046917
Position 8514: 0.0050152413854242725
Position 2735: 0.004889065277067376
Position 1244: 0.0036639959405643436
Position 1470: 0.0036298379549842053
Position 2218: 0.003243431589162179
Position 1307: 0.002621153152943008
Position 547: 0.0026032336181915955
Position 6654: 0.002226776444503718
Position 6424: 0.00196874902609888
Position 6174: 0.0017316235429796578
Position 1739: 0.0016889868279972736
Position 418: 0.0016757318450500095
Position 1774: 0.0015137716492722867
Position 1179: 0.0012580635678229384
Position 4563: 0.0010821017920511682
Position 2856: 0.0010564227836076447
Position 2048: 0.0009583445620736417
Position 3991: 0.0009533201425473237
Position 1887: 0.0008271324639562091
Position 2955: 0.000621638018133854
Position 1201: 0.0005831829642971169
Position 2315: 0.0005175658111183403
Position 594: 0.00045368420376274923
Position 285: 0.0004344429312738417
Position 2051: 0.00033200840059877356
Position 1911: 0.00031621748989133977
Position 903: 0.00028231259028572156
Position 1644: 0.00021005323757213653
Position 1247: 0.00020952384777542027
Position 1344: 0.00015319293371472923
Position 2537: 0.00013085660623334585
Position 2534: 0.00012514577701146923
Position 1221: 0.00011962535180354544
Position 962: 9.368757736872573e-05
Position 382: 8.837872337463022e-05
Position 385: 8.385081898577142e-05
Position 1521: 7.611883158106129e-05
Position 1273: 6.0916694061954974e-05
Position 987: 4.510406341196595e-05
Position 2570: 4.502562382740428e-05
Position 455: 3.946839234449637e-05
Position 2353: 3.568873458590362e-05
Position 1389: 3.214174906251744e-05
Position 726: 3.0208690926275943e-05
Position 1481: 2.2432636313903388e-05
Position 1209: 2.007280839274568e-05
Position 2583: 1.610692350322526e-05
Position 1310: 1.3931635284474734e-05
Position 1039: 1.2517922918857846e-05
Position 484: 9.010172045383252e-06
Position 973: 8.780487222961982e-06
Position 331: 7.965549688790588e-06
Position 936: 7.886067449131685e-06
Position 1568: 7.117382357833422e-06
Position 356: 6.93432635643465e-06
Position 266: 4.904701592782207e-06
Position 756: 4.178435303199436e-06
Position 991: 3.085129418383205e-06
Position 442: 2.8340088204820093e-06
Position 500: 2.580326086050041e-06
Position 507: 2.3933495005253896e-06
Position 326: 2.2765582343743516e-06
Position 225: 2.0728642158275575e-06
Position 427: 1.8826383761984635e-06
Position 685: 1.4152530663399152e-06
Position 774: 1.1307046435606776e-06
Position 1325: 6.87763280553718e-07
Position 437: 6.849230710203094e-07
Position 1097: 6.671952212241587e-07
Position 1000: 6.575608623334779e-07
Position 1564: 4.860976314523232e-07
Position 295: 4.378870811496872e-07
Position 462: 4.3052869768373655e-07
Position 1315: 4.2223811572665405e-07
Position 1101: 2.5572013785748965e-08
Position 387: 1.3057194669490222e-08
Position 464: 1.1282438898093253e-08
Position 429: 8.227192095778624e-09
Position 127: 4.295870092716034e-09
Position 191: 3.123613595215237e-09
Position 335: 9.724851569438987e-10
Position 163: 4.37133441955599e-10
Position 338: 4.278348782806632e-10
Position 515: 3.5839305376748796e-10
Position 307: 3.35954087511143e-10
Position 358: 2.33131726049427e-10
Position 153: 1.1212759111517487e-10
