Gene = TIGIT
Position 136: 2.201291248294395e-06
Position 339: 1.933915532638672e-06
Position 161: 1.7187572219649464e-06
Position 159: 8.982054767015605e-08
Position 45: 8.189757322367915e-08
Position 457: 7.340240103003892e-08
Position 355: 6.197283100428774e-08
Position 253: 4.3398264404597993e-08
Position 188: 2.8612555194498448e-08
Position 272: 2.6004090572358114e-08
Position 168: 2.3843704196182694e-08
Position 422: 1.5557649743982105e-08
Position 400: 1.0127197123649446e-08
Position 713: 9.605022537083974e-09
Position 363: 1.5649508219170422e-10
Position 535: 6.813073729467219e-12
Position 499: 2.202201232581297e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9817047278883023
Position 5400: 0.6854799663206956
Position 2897: 0.5600976118404053
Position 12058: 0.5161677422193611
Position 4627: 0.4555179817327679
Position 1878: 0.43781680627517217
Position 4442: 0.27154859638391327
Position 2869: 0.20499292716011122
Position 16886: 0.13035504527648956
Position 2237: 0.10538714216983495
Position 18269: 0.07188295448590165
Position 5430: 0.05733815406269873
Position 8790: 0.05077114240983865
Position 16792: 0.050694373151678636
Position 416: 0.0480605806508618
Position 9509: 0.04623953075487691
Position 8143: 0.041535064668765886
Position 2854: 0.03416273281630574
Position 1444: 0.03288788279401207
Position 4816: 0.02805695217370499
Position 4669: 0.02685911331848333
Position 1036: 0.025106181845530342
Position 3224: 0.02208938855137665
Position 6775: 0.0209684021124509
Position 7699: 0.02052039438789214
Position 2942: 0.02011509700781876
Position 10134: 0.019590496226853018
Position 3374: 0.01955751077231659
Position 2303: 0.017131139173394653
Position 18226: 0.017066127976628594
Position 13311: 0.016661996746191766
Position 11736: 0.016316926333367742
Position 2911: 0.015989860639434157
Position 1551: 0.01580058325840365
Position 1884: 0.013091778910031262
Position 11840: 0.013074661214478612
Position 12982: 0.011850452787071761
Position 11486: 0.011724092488230642
Position 13864: 0.011234976923785311
Position 5485: 0.009608602330259123
Position 16795: 0.009305503472812372
Position 1569: 0.009127420340997254
Position 1492: 0.008896787171605813
Position 14228: 0.008649086819121818
Position 4848: 0.008387028257096939
Position 10199: 0.007412289243239081
Position 8235: 0.006542396303452977
Position 16777: 0.006031882400108965
Position 11540: 0.0058061250900512075
Position 11574: 0.005670194225620487
Position 5812: 0.005487256914221156
Position 7494: 0.005468330209969325
Position 4691: 0.005333496249676125
Position 852: 0.004300108947018149
Position 825: 0.004065446215049827
Position 10636: 0.004035521476837782
Position 10432: 0.0038759331280013637
Position 1372: 0.003801498699990458
Position 13430: 0.003750263438682169
Position 13556: 0.0036633204838991537
Position 13011: 0.0036513844532477576
Position 5285: 0.0034489819993271686
Position 1516: 0.00301821854371547
Position 13345: 0.002978970154912559
Position 17078: 0.0028490422561982393
Position 6084: 0.002692976182689038
Position 6417: 0.00266276183487602
Position 8666: 0.0025521501107999937
Position 3706: 0.0022792246059899104
Position 13985: 0.002277551126939703
Position 10447: 0.0021433548709290664
Position 6193: 0.001994303126594704
Position 8753: 0.001867892455987471
Position 12240: 0.0017052959266908316
Position 10301: 0.0016803510128559989
Position 12672: 0.0015734812418628738
Position 11712: 0.0015659499822974167
Position 2473: 0.001487683732042835
Position 13665: 0.001320066650337803
Position 2788: 0.0013143075121679042
Position 1855: 0.001292012706076397
Position 4487: 0.0012751261011939555
Position 2871: 0.0011927788736453622
Position 13553: 0.001185936252497233
Position 8873: 0.0011701019956352112
Position 11378: 0.0011421390384697581
Position 1892: 0.001082406474321419
Position 9041: 0.001004717314228916
Position 2547: 0.0009486043452078418
Position 558: 0.0009202231733501134
Position 6556: 0.0008677661620777734
Position 9691: 0.0007905445411199031
Position 8683: 0.0007336973769810503
Position 12752: 0.00071501596519411
Position 2052: 0.0007081953197037964
Position 783: 0.0007047532817946417
Position 2261: 0.0007008478782957417
Position 11326: 0.0006723017424035481
Position 10450: 0.0006561736641530493
Position 10684: 0.0004850958318162262
Position 9152: 0.00047534003528838483
Position 1819: 0.0004674329041871763
Position 10759: 0.00034332657759267456
Position 10987: 0.0003316007899887279
Position 1862: 0.00030957422210882207
Position 9338: 0.00030798326709489585
Position 363: 0.00030446008596013435
Position 433: 0.000297387326449107
Position 1918: 0.00026171237457291017
Position 1067: 0.00025280799649819534
Position 10724: 0.0002501645575641645
Position 9895: 0.00021826034515076334
Position 7446: 0.000215411651225517
Position 787: 0.00019357195898645936
Position 9424: 0.00017429142291140433
Position 9486: 0.0001689470005521008
Position 9446: 0.00016158055878740286
Position 2204: 0.0001604669712576308
Position 368: 0.00016041502189982772
Position 5837: 0.0001496732022665307
Position 1453: 0.00014550879767034555
Position 1214: 0.00013446622470217117
Position 1408: 0.00012929596510486682
Position 8758: 0.00010458413558507481
Position 2992: 6.53507875766293e-05
Position 645: 6.233598667988701e-05
Position 307: 6.214542426073644e-05
Position 512: 6.145532243521789e-05
Position 1575: 5.7305969999747165e-05
Position 526: 5.3426960088934095e-05
Position 469: 3.13614735649092e-05
Position 1391: 2.817243768761683e-05
Position 1316: 2.4845463236049905e-05
Position 5644: 2.3222180656202277e-05
Position 930: 1.4946159242700676e-05
Position 577: 1.1583750007911766e-05
Position 599: 1.154644713719789e-05
Position 6149: 9.968509870445012e-06
Position 1096: 8.784577213173906e-06
Position 6731: 7.079463048489456e-06
Position 240: 7.0079215466337385e-06
Position 3431: 1.2622791782489157e-06
Position 942: 6.88669198716468e-07
Position 351: 1.3055352917218182e-07
Position 268: 5.300216409187074e-08
Position 604: 4.2555350985915446e-08
Position 210: 4.106767719436927e-08
Position 718: 3.9598470674813056e-08
Position 625: 3.68525097820221e-08
Position 539: 2.2470788789505836e-08
Position 443: 2.0508452884218133e-08
Position 194: 1.9742718714404614e-08
Position 742: 1.781263982828645e-08
Position 793: 1.6075895127078865e-08
Position 630: 1.1928233564345631e-08
Position 857: 1.1082162403695841e-08
Position 248: 1.0428231833985353e-08
Position 5064: 8.47724546995401e-09
Position 225: 6.601100165724422e-09
Position 478: 5.488395810984465e-09
Position 314: 8.904335895602412e-10
Position 373: 8.489946477175033e-10
Position 482: 3.3185757678293594e-10
Position 911: 3.044227485715007e-10
Position 946: 2.7503545643267577e-10
Position 535: 1.5338195139007577e-10
Position 452: 3.5928937427343237e-11
Position 282: 1.7543739930109725e-11
