Gene = ZNHIT6
Position 1616: 0.00025477333030172165
Position 639: 0.0002486086219142511
Position 4514: 0.0002459715130587737
Position 76: 0.00023389850464733568
Position 418: 0.00019972544961968406
Position 163: 0.00018867114668368273
Position 7225: 0.0001877279885533466
Position 631: 0.00015874906146157102
Position 531: 0.0001493789482924434
Position 7367: 0.00014327922799214942
Position 2565: 0.0001234605301634154
Position 1367: 0.00012190173646972837
Position 2374: 0.00010606766492846798
Position 1941: 0.0001054255059993032
Position 34: 9.202001373216336e-05
Position 1756: 8.532485414835464e-05
Position 1628: 8.084051746309445e-05
Position 1475: 7.497736584884468e-05
Position 673: 7.483206735579048e-05
Position 6192: 6.958746824437011e-05
Position 875: 6.829933191266865e-05
Position 587: 5.708655470253361e-05
Position 422: 5.363676245578736e-05
Position 7916: 4.6096018477600025e-05
Position 939: 4.511118634290925e-05
Position 7413: 4.292619995628733e-05
Position 2101: 3.67467103477358e-05
Position 7347: 3.6001677306776565e-05
Position 2536: 3.4961526245974876e-05
Position 2167: 3.3027729433898124e-05
Position 2214: 3.1834374241538747e-05
Position 2144: 2.8238489507306895e-05
Position 2007: 2.5838759060171572e-05
Position 2442: 2.2289694944582853e-05
Position 4257: 1.617685255865322e-05
Position 2509: 1.4427174582178754e-05
Position 8070: 1.3201907289963878e-05
Position 7603: 1.2700120203414976e-05
Position 2776: 1.1323576208290466e-05
Position 7352: 1.1262663240015497e-05
Position 7536: 1.0831849579204501e-05
Position 2814: 1.0159393361101921e-05
Position 3676: 9.515788979980154e-06
Position 1925: 6.384331749651424e-06
Position 2648: 5.119419975037905e-06
Position 6408: 4.517122980580264e-06
Position 2475: 4.511380754704614e-06
Position 2109: 2.349002535890966e-06
Position 6976: 1.7992039910862176e-06
Position 6565: 1.6259668453247153e-06
Position 6746: 1.472122112589501e-06
Position 6449: 1.357954738429299e-06
Position 434: 9.864150754375227e-07
Position 6717: 9.818352062332084e-07
Position 6763: 9.333388768561227e-07
Position 2040: 8.880995836127702e-07
Position 2013: 7.389873816772075e-07
Position 2073: 6.298952663976222e-07
Position 6281: 5.142545619072273e-07
Position 1363: 4.943077712217701e-08
Position 207: 4.662464257160205e-08
Position 130: 2.6130611040095657e-08
Position 78: 5.777869338613862e-09
Position 139: 5.364744846807108e-09
Position 14: 4.2111944122341654e-09
Position 2275: 7.011556383762804e-10
Position 256: 5.707284260672248e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2062: 0.9959617311537952
Position 6157: 0.9869261354983813
Position 1910: 0.96618406840205
Position 2254: 0.9404839880609563
Position 5179: 0.29962206505733213
Position 2665: 0.26733254411671054
Position 21165: 0.1917205484885545
Position 8697: 0.12812089712797864
Position 7122: 0.11852788574987579
Position 19229: 0.09805414194388765
Position 4007: 0.09068629628504712
Position 4139: 0.08669325251598801
Position 5068: 0.061636281174572344
Position 14100: 0.059124073578688506
Position 4200: 0.05323447112344003
Position 15419: 0.05210115287823704
Position 10464: 0.0517374850565725
Position 703: 0.03883382844249635
Position 12389: 0.0314311574600477
Position 653: 0.02974717559005136
Position 20379: 0.029741077995580255
Position 3072: 0.027819267153185074
Position 8468: 0.024597948974492113
Position 13157: 0.023228192444467118
Position 622: 0.020751046145920642
Position 7856: 0.02021159138882665
Position 15218: 0.017007399626341273
Position 8925: 0.015032902045802253
Position 14492: 0.01492806211201892
Position 691: 0.013645000734409106
Position 6116: 0.012773979810056103
Position 727: 0.012534879408082462
Position 4896: 0.011539044035657784
Position 9389: 0.010606486884399705
Position 15913: 0.010215055191071166
Position 15052: 0.009451520785395691
Position 673: 0.00929666912196337
Position 2753: 0.008821119952710416
Position 4366: 0.008554005981418283
Position 2563: 0.00841263262617203
Position 14799: 0.008348233279422322
Position 707: 0.008016894772423929
Position 14466: 0.007912040275559336
Position 14999: 0.007336103967500483
Position 9155: 0.007049811169104719
Position 8544: 0.007034698731040292
Position 9572: 0.006998297923717319
Position 9042: 0.006909047235712226
Position 13071: 0.006888019081813305
Position 12775: 0.006536117640415613
Position 655: 0.005504199400827223
Position 3912: 0.00548856346637903
Position 6565: 0.005384149447519236
Position 3308: 0.0053210186479673285
Position 4114: 0.005256660839522379
Position 14342: 0.005197706572707484
Position 6445: 0.004774781491763562
Position 15105: 0.004243623684520205
Position 4835: 0.004055643076196774
Position 16248: 0.004000711830281936
Position 1448: 0.003970455651879219
Position 12880: 0.003895937501718243
Position 2559: 0.003777831038407679
Position 11000: 0.003752729652548986
Position 4255: 0.0036455224978795505
Position 10174: 0.003499982067483407
Position 686: 0.0034875836658319645
Position 6880: 0.0034406366604140494
Position 631: 0.0033929839563229375
Position 418: 0.0031424532294064174
Position 13153: 0.0029943102737071048
Position 6568: 0.002956742487775199
Position 10495: 0.0027058024651121716
Position 1930: 0.0025473516141863873
Position 7067: 0.002381678595417112
Position 15376: 0.002338762870383131
Position 5096: 0.002283143469229235
Position 814: 0.002103528145604418
Position 8879: 0.00203509042587008
Position 2465: 0.0020173771755503567
Position 845: 0.001795579680288649
Position 490: 0.001658847614611715
Position 10146: 0.0016349366721223378
Position 9948: 0.0015133770444274923
Position 4224: 0.0013556904655034245
Position 10701: 0.0013456102978371552
Position 11688: 0.0013328133964256893
Position 2078: 0.001322080215036174
Position 10014: 0.0012911244218377137
Position 7347: 0.0011539190339490365
Position 8948: 0.0011497004817905942
Position 12118: 0.0010782257350809717
Position 1262: 0.0010743069356539906
Position 1742: 0.0010493649621481718
Position 1792: 0.0009643970403609636
Position 470: 0.0009404224328826078
Position 3529: 0.0008622620719782239
Position 2272: 0.0008354769053372991
Position 7294: 0.0007892869613289906
Position 2428: 0.0007718955780122396
Position 3566: 0.0007274821317374527
Position 9530: 0.0007135343754942109
Position 430: 0.0006972841885748682
Position 2638: 0.0006959589876976408
Position 6336: 0.0006890679579309604
Position 12336: 0.0006081552092845377
Position 683: 0.0005907717163034497
Position 8472: 0.0005604390668278506
Position 9100: 0.0005516069094725818
Position 2646: 0.0005426200288235836
Position 9776: 0.0005029153970430123
Position 8652: 0.0004837822937120263
Position 587: 0.0004560955828330411
Position 365: 0.00041530066282141506
Position 7770: 0.00041206382789354273
Position 2725: 0.00038933306713579677
Position 8041: 0.0003889887204779534
Position 2445: 0.000365399435953486
Position 10941: 0.00034430467659107616
Position 1933: 0.0003285617483608823
Position 425: 0.0003264966453906369
Position 11056: 0.0003072495926798216
Position 1606: 0.00030118539725960676
Position 1755: 0.0002713432169452106
Position 7170: 0.00026830216184746126
Position 1027: 0.0002601229685801417
Position 2367: 0.00025909320686673675
Position 1426: 0.00025268987799131545
Position 444: 0.00024888441027666664
Position 6492: 0.00024002498443129682
Position 7247: 0.00023229304622308822
Position 8083: 0.00022964545690443838
Position 3937: 0.00021012171460079622
Position 584: 0.00020116858200860575
Position 6678: 0.00017705097995855088
Position 398: 0.0001766232973933375
Position 7225: 0.00016776880801100142
Position 9922: 0.00016269311483499798
Position 6779: 0.00016268705789269526
Position 6824: 0.00015235305770046467
Position 9801: 0.00015138353222942695
Position 4063: 0.00013996204280829615
Position 457: 0.00013807756029267525
Position 1654: 0.0001358661537589183
Position 487: 0.00013297121293465421
Position 919: 0.00012771536579273451
Position 9321: 0.00012469910927497872
Position 83: 0.00011397213741486953
Position 439: 0.0001118706772800596
Position 1367: 0.0001059271029234653
Position 8935: 0.00010189725949546037
Position 4158: 9.850238458553681e-05
Position 868: 9.43020823303853e-05
Position 3820: 9.005035410200203e-05
Position 2091: 8.475650566117623e-05
Position 688: 8.413886992267685e-05
Position 281: 8.06141809898275e-05
Position 183: 7.724986099487086e-05
Position 2303: 7.672745017802367e-05
Position 539: 7.366301042033787e-05
Position 1552: 7.323601183128143e-05
Position 7915: 7.319864415025782e-05
Position 298: 7.164478114569211e-05
Position 493: 6.749177976653381e-05
Position 547: 6.61516315674652e-05
Position 1657: 6.534335884631638e-05
Position 1324: 6.399253509380057e-05
Position 1375: 6.325895398043313e-05
Position 2705: 6.263808271344794e-05
Position 789: 6.229744775785957e-05
Position 983: 6.195551904438398e-05
Position 562: 5.7498263628801377e-05
Position 541: 5.722733080854123e-05
Position 290: 5.6927420525132754e-05
Position 7480: 5.593686658157635e-05
Position 392: 4.449431605973839e-05
Position 852: 4.368448904298257e-05
Position 6606: 4.1964703934555706e-05
Position 3940: 4.021864987193945e-05
Position 1211: 3.844559220282907e-05
Position 2749: 3.5838960587443665e-05
Position 6705: 3.356515817757439e-05
Position 2672: 3.2112356581014424e-05
Position 6191: 3.118214936075043e-05
Position 1764: 2.9955830450669915e-05
Position 1976: 2.9885604198598233e-05
Position 373: 2.8875670767396255e-05
Position 1005: 2.731403500222975e-05
Position 1002: 2.5392687938302797e-05
Position 86: 2.4709992097921244e-05
Position 256: 2.3197528471647257e-05
Position 526: 2.192793452423604e-05
Position 2516: 1.991035966048517e-05
Position 320: 1.934293673575383e-05
Position 245: 1.858481444138413e-05
Position 2976: 1.5013378366960301e-05
Position 3040: 1.4191230889766455e-05
Position 3918: 1.3484259850487151e-05
Position 3084: 9.836018349996238e-06
Position 2678: 9.528319696836887e-06
Position 3158: 8.367381957460408e-06
Position 3415: 7.853132382721065e-06
Position 2040: 7.177456664185318e-06
Position 383: 6.30724597463362e-06
Position 2088: 6.0415572901802975e-06
Position 2144: 5.655011585541063e-06
Position 4236: 4.47092284268749e-06
Position 2391: 4.163179596894063e-06
Position 3437: 4.102043456059717e-06
Position 5862: 4.004627561060467e-06
Position 2727: 3.702844583097661e-06
Position 481: 3.6247796498636197e-06
Position 2579: 3.03718606235477e-06
Position 2636: 2.95596180135871e-06
Position 3170: 2.6450414574019845e-06
Position 2305: 2.1649147328060555e-06
Position 504: 2.1583227029143256e-06
Position 401: 1.9178565688902938e-06
Position 3618: 1.8613102318099463e-06
Position 4440: 1.4582895637323246e-06
Position 370: 1.3764841374540743e-06
Position 2820: 1.177129380780384e-06
Position 521: 1.0363235302880782e-06
Position 2489: 1.0106331705757304e-06
Position 2688: 9.91192093454195e-07
Position 305: 9.375251276714369e-07
Position 2109: 9.216900950657842e-07
Position 2447: 9.108895234613865e-07
Position 405: 8.238698427894985e-07
Position 333: 8.008172275003796e-07
Position 433: 7.421623132622019e-07
Position 451: 7.068164657547572e-07
Position 2767: 6.401916685116856e-07
Position 518: 5.336496419141213e-07
Position 2914: 5.004505453307095e-07
Position 2591: 4.993070405700453e-07
Position 2763: 4.900184956014655e-07
Position 2805: 4.310281075366014e-07
Position 2506: 4.123290536878387e-07
Position 274: 4.06591087965435e-07
Position 158: 3.80787177609259e-07
Position 2287: 3.7249290312488597e-07
Position 2565: 3.3535354042318684e-07
Position 2528: 3.1186802651219033e-07
Position 509: 3.0612886848461044e-07
Position 188: 2.7856001472555585e-07
Position 222: 2.2864176441096454e-07
Position 2167: 2.174958742039804e-07
Position 2319: 1.9398448526857256e-07
Position 2371: 1.6926748238599768e-07
Position 2282: 1.529061303836195e-07
Position 2675: 1.4881595166305102e-07
Position 2947: 1.413030067879805e-07
Position 2588: 1.3371097764589306e-07
Position 2321: 9.933657205673668e-08
Position 824: 7.870925629251377e-08
Position 1031: 6.855215319114905e-08
Position 915: 6.775694280978579e-08
Position 207: 6.081402339263058e-08
Position 340: 5.5009201461649984e-08
Position 793: 4.505736210865146e-08
Position 271: 2.9195651142572424e-08
Position 7075: 2.8093965117574035e-08
Position 3230: 2.3169601978275505e-08
Position 625: 1.9269970371927436e-08
Position 874: 1.2003097841433907e-08
Position 316: 1.092398554310803e-08
Position 1058: 8.434283177104058e-09
Position 2189: 2.4729439245550872e-09
Position 6353: 6.929701094321114e-12
