Gene = WASH1
Position 51: 4.381921008262286e-09
Position 44: 3.997950661253982e-09
Position 672: 1.3696039672487226e-09
Position 626: 3.075052499686342e-11
Position 400: 2.991326025712065e-11
Position 432: 9.878878206874848e-12
Position 402: 6.171080792020932e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11564: 0.9912760983494473
Position 12259: 0.9196195240516515
Position 14589: 0.8998370990930583
Position 12862: 0.8638065418736245
Position 11071: 0.7322928219433618
Position 13734: 0.7289697023576198
Position 4734: 0.6926705574759177
Position 12572: 0.6534167773779015
Position 14798: 0.4979829998426321
Position 12532: 0.3006136659933646
Position 13958: 0.2698484041398827
Position 4773: 0.2446165379019563
Position 11246: 0.24409497602041935
Position 13677: 0.20862921806643633
Position 13317: 0.1971142977520782
Position 11883: 0.19237178299013624
Position 10231: 0.17092473874617298
Position 4273: 0.1529589214872559
Position 8603: 0.1338075423465402
Position 12916: 0.09935837190155002
Position 7020: 0.09302955315227585
Position 14890: 0.08809162012836885
Position 4343: 0.07758811265392064
Position 10147: 0.07318121970911647
Position 10301: 0.07298488288084526
Position 5471: 0.06448504229604433
Position 14317: 0.054915440590857074
Position 13210: 0.05320021304940608
Position 10338: 0.047274265641619656
Position 11800: 0.043440004310004256
Position 1369: 0.042901921401152565
Position 4802: 0.036936526114274594
Position 14959: 0.036830237802154824
Position 4103: 0.03531680138662724
Position 10126: 0.03322308942099382
Position 1496: 0.029681276152511753
Position 14734: 0.02844945622385529
Position 11259: 0.02482089437541682
Position 13938: 0.02159564710745025
Position 14784: 0.021496533407187116
Position 14861: 0.01741024786376396
Position 14568: 0.016958848163514045
Position 12839: 0.016300674266286994
Position 10988: 0.01544436838893762
Position 4293: 0.013868160992950804
Position 4806: 0.0114285354303256
Position 13479: 0.011142128991923354
Position 10486: 0.011127074905543079
Position 14893: 0.01100039145987111
Position 13338: 0.01017821456906319
Position 10872: 0.009785281135705256
Position 14995: 0.009517455067030604
Position 12679: 0.00933082261235233
Position 11889: 0.008887057919698465
Position 12611: 0.00863131475122896
Position 1246: 0.008572318862912123
Position 10810: 0.008150903725307745
Position 12600: 0.008065561055723897
Position 4201: 0.007708162734997619
Position 12973: 0.007221355743879154
Position 13682: 0.006913411366406068
Position 4760: 0.006873256911064532
Position 10472: 0.006436880931501917
Position 4069: 0.006256272574723212
Position 2230: 0.00618623195980471
Position 4130: 0.0059803115581821015
Position 1291: 0.005969032640010295
Position 13766: 0.005684034099954464
Position 11969: 0.005596476178000503
Position 12729: 0.005343774116286756
Position 13597: 0.005336366081292262
Position 1982: 0.005277659102370629
Position 14214: 0.0047895438140609795
Position 13638: 0.004741247270135268
Position 10698: 0.004218300615429829
Position 14360: 0.003917536126486487
Position 14344: 0.0038278743499673344
Position 4367: 0.003692728443988363
Position 13494: 0.003630985809316029
Position 13529: 0.003530520669682822
Position 243: 0.0031185550230729553
Position 14064: 0.003108008608441214
Position 275: 0.0029225185991426676
Position 5186: 0.0028986631226646897
Position 11886: 0.00275258089864244
Position 11827: 0.0025874277630273676
Position 4497: 0.0025615332691622853
Position 6153: 0.0023900345327942745
Position 14757: 0.0022858792659184043
Position 12370: 0.002285197372837126
Position 329: 0.0021911618997716978
Position 13128: 0.0021891134094948134
Position 12308: 0.0020071580999497765
Position 15173: 0.0019893979018046765
Position 12170: 0.0019426254827875963
Position 11636: 0.0017814421420016856
Position 349: 0.0017594691952827581
Position 11922: 0.0016167248773855212
Position 14813: 0.0015737771270080223
Position 3892: 0.001545544856190988
Position 5446: 0.0015275180962217583
Position 5930: 0.0015165196037497375
Position 14899: 0.0015145509693702622
Position 14840: 0.0014633314656266087
Position 4617: 0.0014282633144349296
Position 7176: 0.0013535393171484735
Position 7106: 0.0013480327480219338
Position 11805: 0.0013329177187797405
Position 4539: 0.0013306904401142222
Position 11606: 0.0012534528303133972
Position 4542: 0.0012118509390909703
Position 11595: 0.0011936688281112909
Position 258: 0.001130221827744934
Position 7911: 0.0011224253954211412
Position 3025: 0.0008761089085454962
Position 4385: 0.0008156514435660726
Position 11544: 0.0008076691472356752
Position 5563: 0.0007366871024835106
Position 703: 0.0007193759425457686
Position 8155: 0.0007114267070714684
Position 14965: 0.0006939680453772599
Position 1269: 0.000639600970671273
Position 11575: 0.0005774984880614849
Position 14843: 0.0005648493038444616
Position 14391: 0.0005032644406320497
Position 13170: 0.0005005289834768678
Position 2279: 0.00047487074327552594
Position 2048: 0.00041814922004657464
Position 344: 0.0004103318659807863
Position 1391: 0.0003939410824053857
Position 11987: 0.0003845657561389811
Position 13187: 0.000380102183287568
Position 6007: 0.0003687763595458905
Position 11944: 0.00036486328296404
Position 383: 0.0003464486161178836
Position 7153: 0.00033752973743146207
Position 2021: 0.00032698576332547224
Position 255: 0.00032077960699867077
Position 316: 0.00030252653051752966
Position 14045: 0.00027850120386842237
Position 14433: 0.00027470769420932654
Position 12330: 0.00027174750772439814
Position 11651: 0.0002612072666550657
Position 14529: 0.0002526516672797465
Position 13990: 0.00023685879187375553
Position 12499: 0.00023051541002538348
Position 13349: 0.00020974614636783543
Position 5716: 0.00018767099382324735
Position 5584: 0.0001775332907389406
Position 15175: 0.00017154296128460005
Position 5208: 0.00015277017233107903
Position 1827: 0.00013951913600980076
Position 323: 0.00013726855315690986
Position 5836: 0.0001361563874773194
Position 737: 0.00011951772490888017
Position 303: 0.00010313415469530989
Position 783: 9.585924387957928e-05
Position 14999: 8.966092150106071e-05
Position 6123: 8.357772007874751e-05
Position 5975: 8.078299402626088e-05
Position 11802: 7.720880534587661e-05
Position 15030: 7.496694120848259e-05
Position 5100: 7.44208184130589e-05
Position 13099: 7.102800357116745e-05
Position 12579: 7.077441143567937e-05
Position 299: 6.527956119604265e-05
Position 6861: 4.562025974432749e-05
Position 5205: 4.245276013999454e-05
Position 5737: 3.574328107111579e-05
Position 5677: 3.4101724115049116e-05
Position 11785: 3.303371114883783e-05
Position 6068: 2.809431275928614e-05
Position 12935: 1.8471636921367068e-05
Position 2024: 1.4786432832220539e-05
Position 293: 1.2725515349579118e-05
Position 5226: 1.1817943431214965e-05
Position 333: 1.0052832902073718e-05
Position 14088: 9.91061809792771e-06
Position 362: 9.884021981394981e-06
Position 11479: 9.869786955830169e-06
Position 11668: 9.759063105689915e-06
Position 1187: 8.91926165995597e-06
Position 4582: 7.974891997534216e-06
Position 263: 6.3095395272737825e-06
Position 5159: 4.768428412226329e-06
Position 3503: 2.6797948043443027e-06
Position 1017: 2.1551723162668887e-06
Position 579: 2.0271935495316322e-06
Position 3467: 1.4276262903920358e-06
Position 582: 1.399494269544433e-06
Position 12871: 1.3381029966963011e-06
Position 682: 1.2057393757125262e-06
Position 4970: 1.1321148189109125e-06
Position 937: 8.546114363374286e-07
Position 14073: 8.493736598303342e-07
Position 426: 8.408523742162013e-07
Position 940: 8.160232472600642e-07
Position 3400: 7.801084191160725e-07
Position 1751: 7.642831384585361e-07
Position 1052: 6.531282161300241e-07
Position 465: 5.317341107091077e-07
Position 607: 3.9884585114669286e-07
Position 287: 3.072799057016925e-07
Position 335: 1.7464405893824133e-07
Position 422: 1.6294226519619968e-07
Position 953: 1.4533930459204934e-07
Position 1519: 1.0389948552514633e-07
Position 5723: 9.708133108559466e-08
Position 11934: 9.332925124267789e-08
Position 914: 8.479935482766831e-08
Position 5635: 8.415986457366248e-08
Position 1317: 8.186734830093498e-08
Position 884: 7.813552248918636e-08
Position 1508: 7.655847938574879e-08
Position 415: 7.644852429049684e-08
Position 1190: 7.29865284000048e-08
Position 444: 6.590306096856775e-08
Position 997: 5.979498925863608e-08
Position 1403: 5.934475933634271e-08
Position 397: 4.820023690824343e-08
Position 1305: 4.237218123836627e-08
Position 346: 7.693079100709066e-09
Position 720: 5.504933269906277e-09
