Gene = RP11-229P13.27
Position 1944: 0.0014191744364074944
Position 2746: 0.0013663861562887214
Position 3681: 0.0013363906270391604
Position 2163: 0.0009640217972667444
Position 301: 0.0009472521723184972
Position 1973: 0.000934418565846913
Position 283: 0.0009332192450663009
Position 5720: 0.0008744053888140983
Position 3016: 0.0008698992889047424
Position 943: 0.0008277905203808194
Position 5747: 0.000788734026602514
Position 1947: 0.0006770308862336029
Position 338: 0.000496613729041204
Position 4237: 0.0004410654422236413
Position 4340: 0.00043205418145687906
Position 1039: 0.0003748380944775699
Position 1420: 0.00028925733669831215
Position 486: 0.0002593065675014033
Position 991: 0.00024888789309537125
Position 2716: 0.000236604104333226
Position 1261: 0.00023102832047904303
Position 656: 0.00022190141002043017
Position 765: 0.00022007123765326066
Position 3817: 0.00016563423167350049
Position 1070: 0.0001574287307159874
Position 1096: 8.375280493248028e-05
Position 916: 6.530835692320652e-05
Position 1522: 6.231186757904672e-05
Position 1313: 6.098326549530101e-05
Position 887: 5.941791366566729e-05
Position 341: 5.4819687700772405e-05
Position 1043: 4.2351683260990655e-05
Position 1046: 4.1424998808814324e-05
Position 674: 3.8902449694117916e-05
Position 294: 3.8348715157383155e-05
Position 1129: 3.330098178031161e-05
Position 368: 3.070317522016419e-05
Position 329: 3.060998841776465e-05
Position 1998: 2.958846664846885e-05
Position 1525: 2.764975657196345e-05
Position 238: 2.733469744034275e-05
Position 1326: 2.4775640928477547e-05
Position 1518: 2.246779992169889e-05
Position 2796: 2.2186513735723904e-05
Position 1148: 2.194455298622235e-05
Position 365: 1.8126703436607373e-05
Position 622: 1.5123362445098454e-05
Position 626: 1.4490892729021695e-05
Position 1162: 1.2519037453437173e-05
Position 537: 9.604022041527606e-06
Position 1568: 8.645500129010169e-06
Position 374: 3.0984774810805465e-06
Position 1452: 2.684553829362624e-06
Position 1396: 2.533239230910435e-06
Position 471: 1.393298207122593e-06
Position 860: 1.322723913738367e-06
Position 1133: 2.696619323602468e-07
Position 381: 2.274078999294714e-07
Position 1101: 1.9321483125437818e-07
Position 248: 8.619899534705477e-08
Position 1541: 2.5403201172510433e-08
Position 475: 1.5511915414023934e-08
Position 429: 6.360518460821722e-09
Position 1428: 2.400654350434132e-09
Position 398: 2.073840065315793e-09
Position 668: 5.3794142710164e-10
Position 841: 5.105809986862011e-10
Position 421: 5.083188837126448e-11
Position 436: 1.3780508578792732e-12
