Gene = GLIPR2
Position 2904: 1.2242223708250498e-05
Position 14582: 1.1515412194237744e-05
Position 3512: 1.1384282997561013e-05
Position 1839: 1.0807129164587254e-05
Position 1574: 9.957795528021741e-06
Position 2037: 9.75250735648113e-06
Position 1085: 9.654942042190135e-06
Position 3697: 9.479962066433187e-06
Position 743: 9.069324421258823e-06
Position 14579: 8.963009402710315e-06
Position 15241: 8.027484997607392e-06
Position 17229: 8.010824598006501e-06
Position 1661: 7.3671075975861244e-06
Position 1438: 7.360899926174595e-06
Position 890: 6.915436326002713e-06
Position 3924: 6.229488026324793e-06
Position 1664: 6.224331590553856e-06
Position 2626: 5.391292943634342e-06
Position 995: 5.184654364160528e-06
Position 1926: 5.0066252093563475e-06
Position 1342: 4.7677489132919375e-06
Position 1809: 4.119899508306742e-06
Position 14452: 3.792978879641021e-06
Position 3478: 3.5031477725089267e-06
Position 1100: 3.0327825808203733e-06
Position 2399: 3.0209978085983784e-06
Position 2011: 1.6638997949126888e-06
Position 1914: 1.5423402614835185e-06
Position 2822: 1.5183498753124147e-06
Position 1349: 1.1819907154865744e-06
Position 15626: 7.218178597138174e-08
